case_key,display_label,salt_family,variant,split_role,admission_status,group,quantity_label,series_role,series_name,unit,n_window,t_start,t_end,dt_median,window_seconds,osc_mean,osc_minimum,osc_maximum,osc_peak_to_peak,osc_rmse_about_mean,osc_var_about_mean,osc_rmse_about_trend,osc_var_about_trend,osc_cov,fit_slope,fit_intercept,fit_r2,fit_slope_se,fit_t_stat,rel_drift_over_window,drift_ratio,near_zero_mean,trend_resolved,unc_tau_int,unc_n_eff,unc_sem_naive,unc_sem_corrected,unc_rel_sem_naive,unc_rel_sem_corrected,verdict,postprocessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 18 (0.887519 -0.075468 0.010497),K,301,11099,11399,1,300,471.9428317,471.72876,472.261745,0.532985,0.1319830803,0.01741953348,0.06264912777,0.00392491321,0.0002796590421,0.001336924427,456.9037689,0.774683219,4.169711034e-05,32.06275964,0.0008498430341,6.401961884,false,true,14.59156882,20.62835078,0.007607378277,0.02905935737,1.611927921e-05,6.157389289e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 19 (0.887519 -0.064971 0),K,301,11099,11399,1,300,478.0138188,477.32044,478.466313,1.145873,0.2279784907,0.05197419223,0.197256104,0.03890997056,0.0004769286614,0.001315431673,463.2165279,0.2513597828,0.0001312868962,10.01951993,0.0008255608652,2.000594627,false,false,4.638822078,64.88716208,0.01314046175,0.02830182779,2.748971103e-05,5.92071331e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 20 (0.648452 -0.203343 -0.010497),K,301,11099,11399,1,300,484.1341936,483.731868,484.564466,0.832598,0.165013163,0.02722934396,0.1234399308,0.01523741651,0.0003408417855,0.001260291538,469.9571741,0.4404045674,8.215738348e-05,15.33996684,0.0007809559135,3.062926713,false,true,3.687627685,81.62429228,0.009511200594,0.01826454571,1.964579391e-05,3.772620474e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 21 (0.648452 -0.21384 0),K,301,11099,11399,1,300,475.1682194,474.561738,475.694317,1.132579,0.2133469778,0.04551693292,0.182136903,0.03317385145,0.0004489925232,0.001278610663,460.785128,0.2711755974,0.0001212240747,10.54749782,0.0008072576897,2.106015819,false,false,6.949708415,43.31116962,0.01229711536,0.03241802397,2.58794988e-05,6.822431015e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 22 (0.648452 -0.203343 0.010497),K,301,11099,11399,1,300,484.1262801,483.719441,484.645328,0.925887,0.171619173,0.02945314056,0.123312752,0.0152060348,0.0003544925778,0.001373693516,468.6736018,0.483721107,8.207273763e-05,16.73751303,0.0008512408262,3.341974354,false,true,4.145684068,72.60562915,0.009891964684,0.02014098279,2.04326125e-05,4.160274626e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 23 (0.648452 -0.192847 0),K,301,11099,11399,1,300,493.6966124,493.373539,494.121328,0.747789,0.1414420402,0.02000585073,0.08234933146,0.006781412392,0.0002864958694,0.001323473172,478.8088627,0.661028542,5.480889013e-05,24.14705295,0.0008042225561,4.821435033,false,true,9.19826614,32.72355849,0.008152583662,0.02472568031,1.651334738e-05,5.00827425e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 24 (0.44376 -0.122713 -0.010497),K,301,11099,11399,1,300,485.5650924,485.331125,485.85357,0.522445,0.1272351178,0.0161887752,0.04975056052,0.002475118272,0.0002620351417,0.001347730834,470.4044683,0.847108985,3.311226645e-05,40.70186002,0.0008326777533,8.126928542,false,true,5.784698983,52.03382248,0.007333710269,0.01763860078,1.510345448e-05,3.632592427e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 25 (0.44376 -0.133209 0),K,301,11099,11399,1,300,476.5736776,476.311754,476.927954,0.6162,0.1354492415,0.01834649703,0.05292664292,0.002801229531,0.0002842146931,0.001434913178,460.4323392,0.8473152926,3.522615795e-05,40.73430829,0.0009032684212,8.133407478,false,true,12.86072419,23.40459181,0.00780716449,0.02799793764,1.638186257e-05,5.874839286e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 26 (0.44376 -0.122713 0.010497),K,301,11099,11399,1,300,485.5654219,485.327465,485.864962,0.537497,0.1276468678,0.01629372287,0.04946312083,0.002446600322,0.0002628829445,0.001354273224,470.3312024,0.8498439956,3.292095645e-05,41.1371166,0.0008367193153,8.213836097,false,true,5.935548539,50.71140402,0.007357443147,0.01792492492,1.515232102e-05,3.691557123e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 27 (0.44376 -0.112216 0),K,301,11099,11399,1,300,503.7754611,503.518,504.078614,0.560614,0.1284942323,0.01651076773,0.05839168203,0.003409588531,0.0002550625074,0.001317290979,488.9572548,0.7934930352,3.886350051e-05,33.89532496,0.000784451257,6.767869667,false,true,6.500022821,46.30752973,0.007406284422,0.01888242754,1.470155852e-05,3.748183268e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 28 (0.239068 -0.042083 -0.010497),K,301,11099,11399,1,300,487.9223569,487.709103,488.223998,0.514895,0.1223413263,0.01496740012,0.05147026397,0.002649188073,0.0002507393329,0.001277321911,473.5537627,0.8230027893,3.425684208e-05,37.2866217,0.0007853638349,7.445008899,false,true,11.15058723,26.99409402,0.007051636817,0.02354717472,1.445237489e-05,4.826008562e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 29 (0.239068 -0.052579 0),K,301,11099,11399,1,300,478.9410773,478.73513,479.255169,0.520039,0.1272854451,0.01620158452,0.05743921,0.003299262846,0.0002657643102,0.001307255437,464.2357609,0.7963617175,3.82295678e-05,34.1948788,0.0008188410845,6.827681494,false,true,8.23463567,36.55292257,0.007336611084,0.02105317945,1.531840018e-05,4.395776525e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 30 (0.239068 -0.042083 0.010497),K,301,11099,11399,1,300,487.9223512,487.718316,488.20634,0.488024,0.1222933662,0.01495566741,0.05115863725,0.002617206165,0.0002506410413,0.001278371338,473.541952,0.8250023825,3.404943402e-05,37.54456938,0.0007860090862,7.496513238,false,true,11.21778295,26.83239651,0.007048872441,0.02360875948,1.444670945e-05,4.838630456e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 31 (0.239068 -0.031586 0),K,301,11099,11399,1,300,509.9516741,509.722304,510.251175,0.528871,0.1216506468,0.01479887986,0.0508366759,0.002584367616,0.0002385532845,0.001271934036,495.6436882,0.8253673494,3.383514759e-05,37.59209362,0.0007482673949,7.506002389,false,true,11.4904507,26.19566524,0.007011826711,0.0237683868,1.374998273e-05,4.660909651e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 32 (-0 0.169958 -0.010497),K,301,11099,11399,1,300,486.0452899,485.861905,486.273616,0.411711,0.110953731,0.01231073043,0.0170037329,0.0002891269324,0.000228278585,0.001261849977,471.8507395,0.9765142341,1.131710132e-05,111.4993973,0.0007788471588,22.2630522,false,true,17.02423304,17.68067902,0.006395266738,0.02638714726,1.31577589e-05,5.428948251e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 33 (0.010497 0.169958 0),K,301,11099,11399,1,300,475.7177737,475.520407,475.897923,0.377516,0.1063152507,0.01130293254,0.01706890603,0.0002913475531,0.0002234838735,0.001207678797,462.1325949,0.9742237201,1.136047833e-05,106.3052772,0.0007615936576,21.22594375,false,true,17.91289959,16.80353303,0.006127909178,0.02593553827,1.288139632e-05,5.451874978e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 34 (-0 0.169958 0.010497),K,301,11099,11399,1,300,485.4394436,485.254639,485.665224,0.410585,0.1119183149,0.01252570921,0.01647832575,0.0002715352195,0.0002305505174,0.001273997411,471.1082467,0.9783217689,1.096740835e-05,116.1621205,0.0007873262635,23.19405679,false,true,17.64183493,17.06171728,0.006450864428,0.02709503971,1.328871091e-05,5.581548857e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 35 (-0.010497 0.169958 0),K,301,11099,11399,1,300,488.8204448,488.628986,489.072831,0.443845,0.1114659748,0.01242466355,0.02147050269,0.0004609824859,0.000228030509,0.001258806386,474.6601318,0.9628977892,1.429003007e-05,88.08983464,0.0007725575309,17.58887164,false,true,13.97481014,21.53875416,0.00642479198,0.0240177339,1.314346003e-05,4.913406171e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 36 (-0 0.75394 -0.010497),K,301,11099,11399,1,300,482.08267,481.894663,482.255181,0.360518,0.1059870275,0.01123325001,0.008006975677,6.411165949e-05,0.0002198523908,0.001216287825,468.4006482,0.9942926883,5.329168342e-06,228.2322019,0.0007568957984,45.5710573,false,true,31.79084977,9.468133195,0.006108990708,0.0344445514,1.267208113e-05,7.144947027e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 37 (0.010497 0.75394 0),K,301,11099,11399,1,300,478.3173277,478.123425,478.497264,0.373839,0.110240134,0.01215288715,0.005001544802,2.50154504e-05,0.0002304748911,0.001267414937,464.0601771,0.9979416043,3.328856648e-06,380.7358114,0.0007949209845,76.02140862,false,true,27.85647486,10.80538731,0.00635413569,0.03353664111,1.328435188e-05,7.011379092e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 38 (-0 0.75394 0.010497),K,301,11099,11399,1,300,481.2676106,481.077089,481.4461,0.369011,0.1077315815,0.01160609365,0.00653709321,4.273358763e-05,0.0002238496403,0.001237566511,467.3462249,0.9963180042,4.350864994e-06,284.4414876,0.0007714418033,56.79434902,false,true,39.07292016,7.703545032,0.006209545126,0.03881483305,1.290247877e-05,8.065124725e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 39 (-0.010497 0.75394 0),K,301,11099,11399,1,300,486.9835372,486.823909,487.188806,0.364897,0.1000802945,0.01001606535,0.02447348059,0.0005989512521,0.000205510632,0.001116825806,474.4203637,0.9402009441,1.628870915e-05,68.56441451,0.0006880063003,13.69023668,false,true,20.00470502,15.04646031,0.005768532276,0.02580069488,1.18454359e-05,5.298063057e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 40 (0.604664 0.763421 -0.010497),K,301,11099,11399,1,300,475.3703569,474.989486,475.724553,0.735067,0.1387932488,0.0192635659,0.07985327593,0.006376545677,0.0002919686656,0.00130648004,460.6737629,0.6689841482,5.314760119e-05,24.5821074,0.0008245024253,4.908302228,false,true,4.053010616,74.2657813,0.007999909863,0.01610549081,1.682879411e-05,3.387988034e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 41 (0.604664 0.752924 0),K,301,11099,11399,1,300,449.9436786,449.596185,450.29684,0.700655,0.1385063064,0.01918399691,0.06128511754,0.003755865632,0.0003078303196,0.001429496798,433.8632691,0.8042188158,4.078927193e-05,35.04590131,0.0009531171564,6.997604911,false,true,6.815236857,44.16574307,0.007983370779,0.02084139463,1.774304465e-05,4.632000765e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 42 (0.604664 0.763421 0.010497),K,301,11099,11399,1,300,475.3708676,475.030755,475.725533,0.694778,0.1378282971,0.01899663947,0.07919388653,0.006271671663,0.0002899384595,0.001298239654,460.7669697,0.6698536247,5.270873423e-05,24.63044642,0.0008193011452,4.917954066,false,true,4.26521851,70.57082757,0.007944290971,0.01640687182,1.671177498e-05,3.451383527e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,individual,probe 43 (0.604664 0.773917 0),K,301,11099,11399,1,300,481.0569391,480.659464,481.447062,0.787598,0.1483877027,0.0220189103,0.1078333027,0.01162802117,0.0003084618277,0.001173148203,467.8601949,0.4719075101,7.177014718e-05,16.34590772,0.000731606661,3.263782637,false,true,3.413271712,88.18518578,0.008552924992,0.01580156471,1.777944417e-05,3.284759751e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,wall_temperature,TW,representative,TW spatial mean,K,301,11099,11399,1,300,478.8900619,478.6904989,479.0756084,0.3851095227,0.109503765,0.01199107454,0.01464677532,0.0002145280273,0.0002286615941,0.00124892253,464.8409324,0.9821093575,9.748391215e-06,128.115758,0.0007823857472,25.5808361,false,true,4.757299772,63.27118627,0.006311692082,0.01376658,1.317983517e-05,2.874684837e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,mdot,mdot,individual,left (test section),kg/s,301,11099,11399,1,300,-0.01763236264,-0.01770994037,-0.01752534781,0.00018459256,4.476744765e-05,2.004124369e-09,4.45839721e-05,1.987730568e-09,0.002538936418,-4.659790053e-08,-0.01710818286,0.008180031625,2.967356243e-08,-1.570350733,0.0007928245602,0.3135514738,false,false,18.56721537,16.21137009,2.580352785e-06,1.111866062e-05,0.0001463418622,0.0006305825738,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,mdot,mdot,individual,lower (heater),kg/s,301,11099,11399,1,300,-0.01763200071,-0.01770986415,-0.01752469523,0.00018516892,4.508049475e-05,2.032251007e-09,4.490222074e-05,2.016209428e-09,0.00255674302,-4.60946033e-08,-0.01711348252,0.007893502805,2.988537781e-08,-1.542379808,0.0007842774746,0.3079665273,false,false,18.51773021,16.25469194,2.59839652e-06,1.118148028e-05,0.0001473682177,0.0006341583386,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,mdot,mdot,individual,right (downcomer),kg/s,301,11099,11399,1,300,-0.01763163822,-0.01770839843,-0.01752388771,0.00018451072,4.50228469e-05,2.027056743e-09,4.484094831e-05,2.010710646e-09,0.002553526016,-4.653005533e-08,-0.01710822163,0.008063956632,2.984459699e-08,-1.559078025,0.0007917027573,0.3113006554,false,false,18.62846948,16.15806389,2.595073753e-06,1.120052275e-05,0.0001471827927,0.0006352513934,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,mdot,mdot,individual,upper (cooler),kg/s,301,11099,11399,1,300,-0.0176327573,-0.01771063556,-0.01752545599,0.00018517957,4.491924424e-05,2.017738503e-09,4.473552574e-05,2.001267263e-09,0.002547488375,-4.670782835e-08,-0.01710734094,0.008163218499,2.977443134e-08,-1.568722768,0.0007946771038,0.3132264184,false,false,18.49271339,16.27668118,2.589102195e-06,1.11339563e-05,0.0001468347888,0.0006314359182,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt4_hi5q,salt4_jin_hi5q_corrected,salt4,hi5q,training_perturbation,admitted_for_requested_split_role,mdot,mdot,representative,lower (heater),kg/s,301,11099,11399,1,300,-0.01763200071,-0.01770986415,-0.01752469523,0.00018516892,4.508049475e-05,2.032251007e-09,4.490222074e-05,2.016209428e-09,0.00255674302,-4.60946033e-08,-0.01711348252,0.007893502805,2.988537781e-08,-1.542379808,0.0007842774746,0.3079665273,false,false,18.51773021,16.25469194,2.59839652e-06,1.118148028e-05,0.0001473682177,0.0006341583386,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_hi5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation/postProcessing
salt2_lo5q,salt2_jin_lo5q_corrected,salt2,lo5q,holdout_perturbation,admitted_for_requested_split_role,temperature,TP,individual,probe 0 (0.887519 0.70409 0),K,301,9975,10275,1,300,448.5689741,448.452065,448.713589,0.261524,0.06519569905,0.004250479175,0.01598427551,0.0002554970636,0.0001453415257,-0.0007274178328,455.9340796,0.9398898211,1.063858546e-05,-68.37542788,0.0004864922954,13.65250178,false,true,2.704521208,111.2951154,0.003757817621,0.006179892126,8.377346268e-06,1.377690496e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing
salt2_lo5q,salt2_jin_lo5q_corrected,salt2,lo5q,holdout_perturbation,admitted_for_requested_split_role,temperature,TP,individual,probe 1 (0.887519 -0.245426 0),K,301,9975,10275,1,300,442.9798846,442.803625,443.150505,0.34688,0.07756516181,0.006016354327,0.02689244356,0.0007232035208,0.0001750986095,-0.0008373049486,451.4575972,0.8797937286,1.789868793e-05,-46.78024178,0.0005670494154,9.340597257,false,true,2.063022337,145.9024435,0.004470781602,0.006421484227,1.009251606e-05,1.449610795e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing
salt2_lo5q,salt2_jin_lo5q_corrected,salt2,lo5q,holdout_perturbation,admitted_for_requested_split_role,temperature,TP,individual,probe 2 (-0 0 0),K,301,9975,10275,1,300,439.0287118,438.906605,439.153339,0.246734,0.07142691297,0.005101803896,0.0008591389799,7.381197868e-07,0.0001626930336,-0.0008219719285,447.3511775,0.9998553218,5.718134334e-07,-1437.482718,0.0005616752889,287.0217558,false,true,49.71704066,6.054262201,0.00411697882,0.02902894602,9.377470561e-06,6.612083729e-05,steady,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/postProcessing
