case_slug,fluid,group,series,unit,n_window,t_start,t_end,window_s,verdict,osc_mean,osc_rmse_about_trend,fit_slope,fit_slope_se,unc_sem_corrected,unc_rel_sem_corrected,drift_over_window,half_drift_over_window,two_sided_95_sem,paper_envelope_abs,paper_envelope_rel,near_zero_mean,trend_resolved,drift_ratio,rel_drift_over_window,use_note
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_hiq_balq__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 4 (-0 0.574779 0),K,278,3617.6625,3892.49375,274.83125,steady,431.3707764208632,0.009927008748606267,-0.0003375331037223639,7.486853098275569e-06,0.00978716177117897,2.2688513701331985e-05,-0.0927646448124,0.0463823224062,0.0191828370715,0.0754921682263,0.00017500529093,False,True,10.200447454116114,0.00023473989581972933,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_hiq_balq__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 5 (-0 0.949515 0),K,278,3617.6625,3892.49375,274.83125,steady,433.3019661762582,0.010269220095812793,-0.00032425417421180135,7.744945555931351e-06,0.009035971564945228,2.085375158733894e-05,-0.0891151800163,0.0445575900082,0.0177105042673,0.0725373143713,0.000167405920198,False,True,9.472603698814885,0.0002244999096633927,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_hiq_balq__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,wall_temperature,wall T (spatial mean),K,278,3617.6625,3892.49375,274.83125,steady,429.76470368934014,0.010163084982884015,-0.00035114135727287813,7.664899489770865e-06,0.010209231334208162,2.3755397422278797e-05,-0.096504618146,0.048252309073,0.020010093415,0.0784254874709,0.000182484710349,False,True,10.36519987378577,0.000245116470192981,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_hiq_balq__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,heat,total_Q,W,277,3618.0,3892.49375,274.49375,quasi-steady (bounded drift/oscillation),-9.054098953068587,0.013106228972166862,0.0004529954500496713,9.937983637772804e-06,0.013242399192642414,0.0014625860907069434,0.124344419817,0.0621722099085,0.0259551024176,0.101233541298,0.0111809625478,False,True,10.369011200971958,0.015009625554052844,"Use absolute W components; total_Q is a near-zero net residual, so relative percentages can be misleading."
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_hi5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,mdot,lower (heater),kg/s,301,5999.0,6299.0,300,steady,-0.013193053698637876,1.4469968757526668e-06,-5.028640320345281e-09,9.63071483134354e-10,1.9211817909952562e-07,1.4562070578046761e-05,-1.5085920961e-06,7.54296048052e-07,3.76551631035e-07,2.57784455484e-06,0.000195394077347,False,False,1.0425676249776823,0.00011434745363458497,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_hi5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 0 (0.887519 0.70409 0),K,301,5999.0,6299.0,300,steady,450.8093654584717,0.01849485665215205,5.6721821742097146e-05,1.2309542145403991e-05,0.0017057220239517989,3.7836880833588827e-06,0.0170165465226,0.00850827326131,0.00334321516695,0.0303463450804,6.73152498719e-05,False,False,0.9200691220631391,3.7746657071605805e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_hi5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 1 (0.887519 -0.245426 0),K,301,5999.0,6299.0,300,steady,445.4341283953485,0.03613222562157148,6.190908670875326e-05,2.404836990419316e-05,0.002928682076933145,6.574893772696668e-06,0.0185727260126,0.00928636300631,0.00574021687079,0.0511588054987,0.000114851562189,False,False,0.5140210904013005,4.16957858158134e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_hi5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 2 (-0 0 0),K,301,5999.0,6299.0,300,steady,441.6066473289038,0.000490193577264526,5.891125035752456e-05,3.2625602956711265e-07,0.0006417574839710634,1.4532332967648682e-06,0.0176733751073,0.00883668755363,0.00125784466858,0.0105847257995,2.39686740757e-05,False,True,36.05386917935928,4.002062743882211e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_hi5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 3 (-0 0.323501 0),K,301,5999.0,6299.0,300,steady,449.6029478172756,0.0002707094293135628,5.7415831994885264e-05,1.8017490981233517e-07,0.0006543049397730301,1.4552950396556297e-06,0.0172247495985,0.00861237479923,0.00128243768196,0.0101655219105,2.26099983549e-05,False,True,63.62818481108078,3.8311024609798465e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_hi5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 4 (-0 0.574779 0),K,301,5999.0,6299.0,300,steady,450.3976406112957,0.00013135142736256614,5.679964709247719e-05,8.742300421075931e-08,0.0006792675338829345,1.5081507375593896e-06,0.0170398941277,0.00851994706387,0.00133136436641,0.00998266285764,2.21641100164e-05,False,True,129.72751396685132,3.783300042295072e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_hi5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 5 (-0 0.949515 0),K,301,5999.0,6299.0,300,steady,452.26801355149513,0.00026859038062458765,5.676575740908651e-05,1.7876454369619299e-07,0.0006115960688878665,1.3522868090653294e-06,0.0170297272227,0.00851486361136,0.00119872829502,0.00998218228701,2.20713868501e-05,False,True,63.404084625534786,3.76540606730017e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_hi5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,wall_temperature,wall T (spatial mean),K,301,5999.0,6299.0,300,steady,448.8681602888103,0.0009499186681963493,5.415683326293855e-05,6.322332798134119e-07,0.0005903889118991284,1.3152835601421605e-06,0.0162470499789,0.00812352498944,0.00115716226732,0.010230605925,2.27920062728e-05,False,True,17.103622155074103,3.6195594645046563e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_lo5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,mdot,lower (heater),kg/s,301,6009.0,6309.0,300,steady,-0.013193102392225915,1.446798633224309e-06,-5.413629235880074e-09,9.629395397079341e-10,1.941016486904473e-07,1.4712358239925616e-05,-1.62408877076e-06,8.12044385382e-07,3.80439231433e-07,2.63928225004e-06,0.000200050160423,False,False,1.1225396081171348,0.00012310135421377634,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_lo5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 0 (0.887519 0.70409 0),K,301,6009.0,6309.0,300,steady,450.8098926976744,0.018495311884460092,4.772249983498026e-05,1.2309845132412063e-05,0.0016947525755612756,3.759350899377498e-06,0.0143167499505,0.00715837497525,0.0033217150481,0.0289754019078,6.42741039564e-05,False,False,0.7740745352081965,3.1757843344611974e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_lo5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 1 (0.887519 -0.245426 0),K,301,6009.0,6309.0,300,steady,445.43473698006653,0.03612758715655472,5.185809597149366e-05,2.4045282700994583e-05,0.002917858733144906,6.550586406725351e-06,0.0155574287914,0.00777871439572,0.00571900311696,0.0496253046692,0.000111408699298,False,False,0.43062462832161413,3.492639325105959e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_lo5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 2 (-0 0 0),K,301,6009.0,6309.0,300,steady,441.60723919269077,0.0004900871370810369,5.9027228443811396e-05,3.2618518663227584e-07,0.0006477462256392482,1.4667925888701539e-06,0.0177081685331,0.00885408426657,0.00126958260225,0.0106137540059,2.40343750372e-05,False,True,36.13269395033181,4.0099361970415166e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_lo5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 3 (-0 0.323501 0),K,301,6009.0,6309.0,300,steady,449.6035246910301,0.0002708467319396858,5.7463714329700604e-05,1.802662937302927e-07,0.0006537598486399232,1.4540807906014313e-06,0.0172391142989,0.00861955714946,0.00128136930333,0.0101717731847,2.26238733153e-05,False,True,63.64896550699056,3.83429251600218e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_lo5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 4 (-0 0.574779 0),K,301,6009.0,6309.0,300,steady,450.3982095880401,0.00013123153225889241,5.661309146112868e-05,8.73432061426014e-08,0.0006918127481528744,1.5360024383437177e-06,0.0169839274383,0.00849196371917,0.00135595298638,0.00997914823781,2.2156278656e-05,False,True,129.41956209756708,3.770869216792196e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_lo5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 5 (-0 0.949515 0),K,301,6009.0,6309.0,300,steady,452.26858205980096,0.0002684999315513266,5.638018437437121e-05,1.7870434389576954e-07,0.0006082218210877375,1.344824392438818e-06,0.0169140553123,0.00845702765616,0.00119211476933,0.00991764235704,2.19286564454e-05,False,True,62.99463547192027,3.739825400932871e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_lo5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,wall_temperature,wall T (spatial mean),K,301,6009.0,6309.0,300,steady,448.8686993512538,0.0009500522761802824,5.32852634906415e-05,6.323222047042677e-07,0.000580546360286951,1.2933545179826747e-06,0.0159855790472,0.0079927895236,0.00113787086616,0.0100807126659,2.24580432552e-05,False,True,16.825999419171982,3.561304022823662e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_hi5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,mdot,lower (heater),kg/s,301,4490.0,4790.0,300,steady,-0.014960326653754154,4.075289811149766e-06,-1.181101799740333e-08,2.7123731007261603e-09,7.943341498297111e-07,5.309604316897588e-05,-3.54330539922e-06,1.77165269961e-06,1.55689493367e-06,7.40383744443e-06,0.00049489811391,False,False,0.8694609618993753,0.00023684679360472648,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_hi5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 0 (0.887519 0.70409 0),K,301,4490.0,4790.0,300,steady,463.4776147906976,0.024492948926681708,0.00015152516072252617,1.6301666606490505e-05,0.0041679106587632075,8.99269031719126e-06,0.0454575482168,0.0227287741084,0.00816910489118,0.0553908279262,0.000119511333792,False,False,1.8559442700359405,9.807927452394024e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_hi5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 1 (0.887519 -0.245426 0),K,301,4490.0,4790.0,300,steady,459.32763536212656,0.04521946337130018,0.00017540142395108016,3.0096523624410048e-05,0.003878066205262113,8.442919403716494e-06,0.0526204271853,0.0263102135927,0.00760100976231,0.0791306867263,0.000172275039937,False,False,1.1636676612735104,0.00011455968057275488,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_hi5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 2 (-0 0 0),K,301,4490.0,4790.0,300,steady,455.95200325913646,0.0048078901601037475,0.00016504722624362833,3.1999667620772682e-06,0.0036182633466169765,7.935623312878762e-06,0.0495141678731,0.0247570839365,0.00709179615937,0.036656770256,8.03961162447e-05,False,True,10.298523099375476,0.00010859513176641873,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_hi5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 3 (-0 0.323501 0),K,301,4490.0,4790.0,300,steady,463.16257827907003,0.0009308287708447943,0.0001680777399837167,6.195276989905911e-07,0.0025898759180676173,5.591721005808754e-06,0.0504233219951,0.0252116609976,0.00507615679941,0.0312186465678,6.74032144043e-05,False,True,54.17035181384886,0.00010886743523725134,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_hi5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 4 (-0 0.574779 0),K,301,4490.0,4790.0,300,steady,463.6697126046515,0.000731746753310815,0.00016579245561152702,4.870255373725165e-07,0.002870514751750403,6.190861023950362e-06,0.0497377366835,0.0248688683417,0.00562620891343,0.0312268240085,6.734712913e-05,False,True,67.97124340957838,0.0001072697554560072,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_hi5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 5 (-0 0.949515 0),K,301,4490.0,4790.0,300,steady,465.198845488372,0.003175754108072664,0.00016394512771996744,2.113672994173306e-06,0.0017919837631088168,3.852081277690121e-06,0.049183538316,0.024591769158,0.00351228817569,0.0312798114418,6.72396583636e-05,False,True,15.487199777516551,0.00010572583916100801,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_hi5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,wall_temperature,wall T (spatial mean),K,301,4490.0,4790.0,300,steady,461.4218898980668,0.0017623623387472132,0.00016059196553330402,1.1729679170969554e-06,0.00273089283530042,5.918429305345059e-06,0.04817758966,0.02408879483,0.00535254995719,0.0312037071259,6.76251123084e-05,False,True,27.33693781395633,0.00010441114891760806,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,mdot,lower (heater),kg/s,301,4725.0,5025.0,300,steady,-0.014963037033754147,4.550378992184675e-06,-8.831218991881335e-09,3.0285761622997244e-09,9.396884508706752e-07,6.28006499449873e-05,-2.64936569756e-06,1.32468284878e-06,1.84178936371e-06,7.71685120467e-06,0.000515727601774,False,False,0.5822296784761697,0.00017706069239739684,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 0 (0.887519 0.70409 0),K,301,4725.0,5025.0,300,steady,463.5132606079732,0.024351921839698892,0.00014126236210424477,1.6207803815147567e-05,0.004087139447494604,8.817740062352594e-06,0.0423787086313,0.0211893543156,0.00801079331709,0.0535520694724,0.000115535140035,False,False,1.7402613604888868,9.142933381385215e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 1 (0.887519 -0.245426 0),K,301,4725.0,5025.0,300,steady,459.3659152724253,0.04613498361905572,0.00017138679721018533,3.0705862495571625e-05,0.003914636527599552,8.521826277158572e-06,0.0514160391631,0.0257080195815,0.0076726875941,0.0795156907947,0.000173098804572,False,False,1.114469652522399,0.00011192828517231956,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 2 (-0 0 0),K,301,4725.0,5025.0,300,steady,455.99022118936875,0.006176939272495968,0.0001549358412356269,4.11115888781667e-06,0.004147139707925454,9.094799658440884e-06,0.0464807523707,0.0232403761853,0.00812839382753,0.0375457092854,8.2338847503e-05,False,True,7.5248841408645095,0.00010193366044002294,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 3 (-0 0.323501 0),K,301,4725.0,5025.0,300,steady,463.20060458139517,0.0009612759434894209,0.00015470576224945118,6.397922926517598e-07,0.00240224141586756,5.186179361830755e-06,0.0464117286748,0.0232058643374,0.0047083931751,0.028875533456,6.23391532101e-05,False,True,48.281379544734364,0.0001001979017639208,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 4 (-0 0.574779 0),K,301,4725.0,5025.0,300,steady,463.70718738538204,0.0007819507671773584,0.00015272514884159954,5.204396068179671e-07,0.002740553680470781,5.910095325292287e-06,0.0458175446525,0.0229087723262,0.00537148521372,0.0290622083071,6.26736205471e-05,False,True,58.59389948278898,9.880706165203645e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 5 (-0 0.949515 0),K,301,4725.0,5025.0,300,steady,465.2360271727578,0.003295903065243892,0.0001527250273921216,2.1936400185110414e-06,0.0016931200864392947,3.6392712248197884e-06,0.0458175082176,0.0229087541088,0.00331851536942,0.0295231725435,6.34584830476e-05,False,True,13.901351863406834,9.848228757362097e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt3_jin_lo5q_balq__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,wall_temperature,wall T (spatial mean),K,301,4725.0,5025.0,300,steady,461.45790959898846,0.0017936888662325404,0.000147944302825626,1.1938177791749577e-06,0.0025054547355209283,5.42943285487986e-06,0.0443832908477,0.0221916454238,0.00491069128162,0.0288960255717,6.26189842467e-05,False,True,24.744141352067565,9.618058315710162e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,mdot,lower (heater),kg/s,301,7501.0,7801.0,300,steady,-0.017086532769036544,4.557301268437691e-05,-7.209145671162394e-08,3.0331833919139485e-08,1.1897037405670266e-05,0.0006962815432765592,-2.16274370135e-05,1.08137185067e-05,2.33181933151e-05,7.97049245062e-05,0.0046647804785,False,False,0.47456676088700583,0.0012657592564759225,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 0 (0.887519 0.70409 0),K,301,7501.0,7801.0,300,steady,478.94497484053136,0.0787965059940589,2.8093608501317765e-06,5.2444251376859596e-05,0.011879680875773227,2.480385326044743e-05,0.00084280825504,0.00042140412752,0.0232841745165,0.102502084638,0.000214016411117,False,False,0.01069601049446379,1.7597183378323424e-06,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 1 (0.887519 -0.245426 0),K,301,7501.0,7801.0,300,steady,475.05997573421877,0.34948471511483625,0.00041651494444567574,0.00023260503775680822,0.030376208218550433,6.394183844177387e-05,0.124954483334,0.0624772416669,0.0595373681084,0.47149932489,0.000992504839334,False,False,0.35753919393197,0.0002630288589153022,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 2 (-0 0 0),K,301,7501.0,7801.0,300,steady,474.3526882026579,0.0626300374736542,0.0001734379749620321,4.168440449958668e-05,0.014901745104602042,3.141490598707341e-05,0.0520313924886,0.0260156962443,0.029207420405,0.117853154123,0.000248450482213,False,False,0.8307737722573937,0.00010968925397209985,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 3 (-0 0.323501 0),K,301,7501.0,7801.0,300,steady,479.0449666312293,0.01905957078522686,1.9088830608789476e-05,1.2685396500586612e-05,0.0038340351199749423,8.003497347935602e-06,0.00572664918264,0.00286332459132,0.00751470883515,0.0294376042117,6.14506074841e-05,False,False,0.3004605532395088,1.1954304045626764e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 4 (-0 0.574779 0),K,301,7501.0,7801.0,300,steady,479.36956666112997,0.01300076600985811,2.437300829463369e-05,8.652863881605844e-06,0.00268466200933228,5.600401435642426e-06,0.00731190248839,0.0036559512442,0.00526193753829,0.0219186547923,4.57239180723e-05,False,False,0.5624208975721661,1.5253163731937423e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 5 (-0 0.949515 0),K,301,7501.0,7801.0,300,steady,480.7835363289039,0.034027802120462934,-9.137186508546696e-05,2.2647737811396697e-05,0.005912912506609586,1.2298492065178713e-05,-0.0274115595256,0.0137057797628,0.011589308513,0.0593228903962,0.000123387940546,False,False,0.8055636220229425,5.701434731926395e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,wall_temperature,wall T (spatial mean),K,301,7501.0,7801.0,300,steady,476.919112360465,0.021413741717837775,4.218649957696004e-05,1.425225191652665e-05,0.0027187084636694013,5.700565134019093e-06,0.0126559498731,0.00632797493654,0.00532866858879,0.0330703852432,6.93417067718e-05,False,False,0.5910200113483918,2.6536889684392416e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_hi5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,heat,total_Q,W,301,7501.0,7801.0,300,steady,0.10813481930232562,0.04184871333125781,-3.733645288772528e-05,2.7853068027002335e-05,0.00559593360439891,0.05174959962483204,-0.0112009358663,0.00560046793316,0.0109680298646,0.058417211129,0.540225724757,True,False,0.2676530525002147,nan,"Use absolute W components; total_Q is a near-zero net residual, so relative percentages can be misleading."
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_lo5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,mdot,lower (heater),kg/s,301,7634.0,7934.0,300,steady,-0.017074602898039876,4.928064213837146e-05,7.128876205143104e-09,3.2799504898258783e-08,1.2090997924222784e-05,0.0007081276206787099,2.13866286154e-06,1.06933143077e-06,2.36983559315e-05,7.40483295006e-05,0.0043367526579,False,False,0.043397625695256535,0.00012525403222047666,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_lo5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 0 (0.887519 0.70409 0),K,301,7634.0,7934.0,300,steady,478.9519544385383,0.06258811167240871,0.00010050442498515691,4.165650012448837e-05,0.00995203128386796,2.0778767455985105e-05,0.0301513274955,0.0150756637478,0.0195059813164,0.0971697567366,0.000202879967053,False,False,0.48174208631443594,6.295271835959542e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_lo5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 1 (0.887519 -0.245426 0),K,301,7634.0,7934.0,300,steady,475.0794513455149,0.36668110750666943,-0.0003353297141977025,0.00024405036663269027,0.04206623617107588,8.854568652029959e-05,-0.100598914259,0.0502994571297,0.0824498228953,0.499430387532,0.00105125655533,False,False,0.2743498702274455,0.0002117517690449368,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_lo5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 2 (-0 0 0),K,301,7634.0,7934.0,300,steady,474.33609627906947,0.0877466263510727,1.8097600932866934e-05,5.840114446412125e-05,0.021380798522821296,4.507520867701829e-05,0.00542928027986,0.00271464013993,0.0419063651047,0.132367631596,0.000279058736272,False,False,0.06187451877793712,1.1446061816610799e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_lo5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 3 (-0 0.323501 0),K,301,7634.0,7934.0,300,steady,479.0452082392025,0.027135681751875862,2.2422208532260476e-05,1.8060578919389386e-05,0.005843299521908677,1.219780392624433e-05,0.00672666255968,0.00336333127984,0.0114528670629,0.0419518800947,8.7573947872e-05,False,False,0.24788994141314086,1.4041811595199813e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_lo5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 4 (-0 0.574779 0),K,301,7634.0,7934.0,300,steady,479.36957849169477,0.02089578240227505,2.510669864249653e-05,1.3907515964016195e-05,0.004693333480255122,9.790636892358482e-06,0.00753200959275,0.00376600479637,0.0091989336213,0.0338607208199,7.06359400746e-05,False,False,0.36045597373414945,1.571232287298651e-05,Use as steady-window uncertainty component.
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt4_jin_lo5q_balq__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 5 (-0 0.949515 0),K,301,7634.0,7934.0,300,steady,480.78862406976737,0.0437131039478859,-1.2423854260615125e-05,2.9093942465907963e-05,0.01004938970139644,2.0901887437208102e-05,-0.00372715627818,0.00186357813909,0.0196968038147,0.0652734859017,0.000135763374244,False,False,0.08526404994319317,7.752172350990753e-06,Use as steady-window uncertainty component.
