source_id,case_id,span,property_mode,candidate_source,provenance_author_title,source_use_category,overlap_status,source_range_summary,tamu_range_summary,admission_recommendation,reason
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,lower_leg,sohal_janz_full,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=63.8 Pr=49.4 Gr=2.16e+04 Gz=193 L/D=16.4,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,lower_leg,sohal_janz_full,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=63.8 Pr=49.4 Gr=2.16e+04 Gz=193 L/D=16.4,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,lower_leg,sohal_janz_full,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=63.8 Pr=49.4 Gr=2.16e+04 Gz=193 L/D=16.4,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,jin_viscosity_cp_1560_k_060,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=92.5 Pr=19.4 Gr=1.37e+04 Gz=107 L/D=16.8,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,jin_viscosity_cp_1560_k_060,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=92.5 Pr=19.4 Gr=1.37e+04 Gz=107 L/D=16.8,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,jin_viscosity_cp_1560_k_060,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=92.5 Pr=19.4 Gr=1.37e+04 Gz=107 L/D=16.8,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,jin_viscosity_cp_1560_k_060,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=92.5 Pr=19.4 Gr=1.37e+04 Gz=107 L/D=16.8,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,jin_viscosity_parida_cp_santini_k,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=92.5 Pr=19.5 Gr=1.37e+04 Gz=108 L/D=16.8,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,jin_viscosity_parida_cp_santini_k,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=92.5 Pr=19.5 Gr=1.37e+04 Gz=108 L/D=16.8,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,jin_viscosity_parida_cp_santini_k,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=92.5 Pr=19.5 Gr=1.37e+04 Gz=108 L/D=16.8,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,jin_viscosity_parida_cp_santini_k,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=92.5 Pr=19.5 Gr=1.37e+04 Gz=108 L/D=16.8,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,replication_reis_jadyn,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=73.6 Pr=40.3 Gr=8.68e+03 Gz=177 L/D=16.8,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,replication_reis_jadyn,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=73.6 Pr=40.3 Gr=8.68e+03 Gz=177 L/D=16.8,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,replication_reis_jadyn,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=73.6 Pr=40.3 Gr=8.68e+03 Gz=177 L/D=16.8,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,replication_reis_jadyn,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=73.6 Pr=40.3 Gr=8.68e+03 Gz=177 L/D=16.8,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,shen_celsius_comparison,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=92.5 Pr=18.7 Gr=1.37e+04 Gz=103 L/D=16.8,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,shen_celsius_comparison,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=92.5 Pr=18.7 Gr=1.37e+04 Gz=103 L/D=16.8,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,shen_celsius_comparison,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=92.5 Pr=18.7 Gr=1.37e+04 Gz=103 L/D=16.8,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,shen_celsius_comparison,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=92.5 Pr=18.7 Gr=1.37e+04 Gz=103 L/D=16.8,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,sohal_janz_full,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=73.6 Pr=43.9 Gr=8.68e+03 Gz=193 L/D=16.8,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,sohal_janz_full,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=73.6 Pr=43.9 Gr=8.68e+03 Gz=193 L/D=16.8,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,sohal_janz_full,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=73.6 Pr=43.9 Gr=8.68e+03 Gz=193 L/D=16.8,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,right_leg,sohal_janz_full,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=73.6 Pr=43.9 Gr=8.68e+03 Gz=193 L/D=16.8,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,jin_viscosity_cp_1560_k_060,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=75.6 Pr=23.3 Gr=1.59e+03 Gz=371 L/D=4.74,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,jin_viscosity_cp_1560_k_060,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=75.6 Pr=23.3 Gr=1.59e+03 Gz=371 L/D=4.74,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,jin_viscosity_cp_1560_k_060,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=75.6 Pr=23.3 Gr=1.59e+03 Gz=371 L/D=4.74,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,jin_viscosity_cp_1560_k_060,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=75.6 Pr=23.3 Gr=1.59e+03 Gz=371 L/D=4.74,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,jin_viscosity_parida_cp_santini_k,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=75.6 Pr=23.5 Gr=1.59e+03 Gz=375 L/D=4.74,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,jin_viscosity_parida_cp_santini_k,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=75.6 Pr=23.5 Gr=1.59e+03 Gz=375 L/D=4.74,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,jin_viscosity_parida_cp_santini_k,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=75.6 Pr=23.5 Gr=1.59e+03 Gz=375 L/D=4.74,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,jin_viscosity_parida_cp_santini_k,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=75.6 Pr=23.5 Gr=1.59e+03 Gz=375 L/D=4.74,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,replication_reis_jadyn,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=58.4 Pr=51.3 Gr=948 Gz=632 L/D=4.74,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,replication_reis_jadyn,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=58.4 Pr=51.3 Gr=948 Gz=632 L/D=4.74,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,replication_reis_jadyn,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=58.4 Pr=51.3 Gr=948 Gz=632 L/D=4.74,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,replication_reis_jadyn,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=58.4 Pr=51.3 Gr=948 Gz=632 L/D=4.74,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,shen_celsius_comparison,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=75.6 Pr=22.1 Gr=1.59e+03 Gz=353 L/D=4.74,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,shen_celsius_comparison,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=75.6 Pr=22.1 Gr=1.59e+03 Gz=353 L/D=4.74,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,shen_celsius_comparison,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=75.6 Pr=22.1 Gr=1.59e+03 Gz=353 L/D=4.74,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,shen_celsius_comparison,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=75.6 Pr=22.1 Gr=1.59e+03 Gz=353 L/D=4.74,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,sohal_janz_full,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=58.4 Pr=55.6 Gr=948 Gz=685 L/D=4.74,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,sohal_janz_full,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=58.4 Pr=55.6 Gr=948 Gz=685 L/D=4.74,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,sohal_janz_full,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=58.4 Pr=55.6 Gr=948 Gz=685 L/D=4.74,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,test_section_span,sohal_janz_full,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=58.4 Pr=55.6 Gr=948 Gz=685 L/D=4.74,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,jin_viscosity_cp_1560_k_060,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=84.6 Pr=20.3 Gr=9.54e+03 Gz=105 L/D=16.4,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,jin_viscosity_cp_1560_k_060,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=84.6 Pr=20.3 Gr=9.54e+03 Gz=105 L/D=16.4,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,jin_viscosity_cp_1560_k_060,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=84.6 Pr=20.3 Gr=9.54e+03 Gz=105 L/D=16.4,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,jin_viscosity_cp_1560_k_060,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=84.6 Pr=20.3 Gr=9.54e+03 Gz=105 L/D=16.4,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,jin_viscosity_parida_cp_santini_k,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=84.6 Pr=20.4 Gr=9.54e+03 Gz=106 L/D=16.4,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,jin_viscosity_parida_cp_santini_k,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=84.6 Pr=20.4 Gr=9.54e+03 Gz=106 L/D=16.4,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,jin_viscosity_parida_cp_santini_k,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=84.6 Pr=20.4 Gr=9.54e+03 Gz=106 L/D=16.4,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,jin_viscosity_parida_cp_santini_k,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=84.6 Pr=20.4 Gr=9.54e+03 Gz=106 L/D=16.4,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,upper_leg,replication_reis_jadyn,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=66.6 Pr=42.8 Gr=5.92e+03 Gz=174 L/D=16.4,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
