time_s,TW1,TW10,TW11,TW2,TW3,TW4,TW5,TW6,TW7,TW8,TW9
2677.0,448.55536025,446.00886025,453.58881125,447.3471585,449.6280045,456.83398,461.28446825,464.339433,456.741425,455.99805475000005,445.64776475
2678.0,448.557016,446.00917125,453.58907800000003,447.34775525,449.62889874999996,456.83401125,461.28266225,464.339481,456.74164400000006,455.99833075,445.6480695
2679.0,448.55879725,446.0094775,453.58933675000003,447.34773225,449.62947725000004,456.83532525,461.279265,464.339246,456.74189525,455.99860824999996,445.648371
2680.0,448.56010174999994,446.0097765,453.589583,447.3473555,449.62865475,456.83661325,461.27538100000004,464.33852875,456.742182,455.99888450000003,445.64866775
2681.0,448.5605995,446.0100695,453.589824,447.3468365,449.62653,456.83503774999997,461.27248675,464.33730549999996,456.74248424999996,455.99916075000004,445.6489575
2682.0,448.56047225000003,446.01035475000003,453.59006825,447.3463495,449.62690224999994,456.83318925000003,461.27124375,464.33597575,456.74278725,455.99943799999994,445.64924025000005
2683.0,448.56014725,446.010627,453.5903135,447.345996,449.63080025,456.83561800000007,461.271388,464.334982,456.7430895,455.99971775,445.6495155
2684.0,448.55998,446.01088649999997,453.59055900000004,447.34581125,449.62711275000004,456.84114300000005,461.2724075,464.334453,456.74339725000004,456.00000175,445.64978575000004
2685.0,448.56014225,446.01114025,453.59081075,447.3458045,449.61523024999997,456.84387200000003,461.27398025,464.33432825000006,456.743713,456.00028875000004,445.6500525
2686.0,448.56045025000003,446.01139324999997,453.59107,447.345993,449.61353599999995,456.8425665,461.275987,464.33462675,456.74403175,456.000572,445.65031775
2687.0,448.56065275,446.01164925,453.59133975,447.34642725,449.618541,456.84024475,461.27782075000005,464.335475,456.74434625000004,456.000849,445.65058425
2688.0,448.56039450000003,446.011915,453.59162725,447.34712375000004,449.62367674999996,456.8381855,461.27883575,464.336951,456.74465799999996,456.00112375,445.65085500000004
2689.0,448.55959275,446.01218900000003,453.59192525000003,447.3480095,449.62791025,456.8368285,461.28043225000005,464.33889600000003,456.744967,456.00139724999997,445.6511345
2690.0,448.5588775,446.01246225,453.5922125,447.34892575000003,449.63076325,456.83669724999993,461.28413825,464.34087175,456.7452605,456.00166975,445.6514255
2691.0,448.55848449999996,446.012741,453.59248625000004,447.349712,449.6321835,456.8374695,461.288007,464.34241775,456.74552474999996,456.00194300000004,445.65172474999997
2692.0,448.55864775,446.01303475,453.592756,447.350487,449.6324575,456.8381415,461.2892625,464.3433445,456.74575825,456.00221450000004,445.65202824999994
2693.0,448.55958949999996,446.01333950000003,453.5930245,447.35148025,449.63266450000003,456.8381365,461.2887685,464.343748,456.74597175,456.002486,445.652332
2694.0,448.5611895,446.013648,453.59328975,447.35215525000007,449.633516,456.83807875,461.2871445,464.3438225,456.74618625,456.0027595,445.65263425
2695.0,448.562987,446.01395275,453.59354725000003,447.352193,449.6341965,456.8392215,461.28390649999994,464.343625,456.74643100000003,456.00303499999995,445.65293375
2696.0,448.5643765,446.01424999999995,453.59379275,447.351845,449.63358724999995,456.840714,461.279995,464.34297174999995,456.746712,456.00330925,445.6532285
2697.0,448.56497149999996,446.014541,453.594031,447.3513310000001,449.63149949999996,456.83947524999996,461.27692875,464.34179125,456.7470115,456.0035835,445.65351725
2698.0,448.56489775,446.014825,453.59427275,447.35083075,449.63130850000005,456.83737275,461.275492,464.340446,456.74731275,456.00385875,445.65379825
2699.0,448.564574,446.0150965,453.59451575,447.35045575,449.63515225000003,456.83915825,461.27549875,464.33939775,456.74761275000003,456.0041365,445.65407225
2700.0,448.56437224999996,446.01535475,453.59475925000004,447.3502475,449.63306975,456.84461375,461.27643274999997,464.3388155,456.74791775,456.00441775,445.65434050000005
2701.0,448.56449399999997,446.01560625,453.5950075,447.35021674999996,449.62108075,456.8479095,461.2779425,464.33864525,456.74823025,456.00470225000004,445.65460525000003
2702.0,448.5648035,446.01585700000004,453.59526374999996,447.35037675,449.61787649999997,456.84694475,461.27990724999995,464.33888775,456.74854675000006,456.0049845,445.65486775
2703.0,448.565025,446.01610975000006,453.5955295,447.350776,449.62259225,456.84463375,461.2818185,464.33966275,456.74886,456.00525975,445.655132
2704.0,448.56485175,446.0163715,453.59581249999997,447.3514405,449.627798,456.84252475,461.28290599999997,464.34106499999996,456.74917,456.00553275,445.6553995
2705.0,448.564075,446.016643,453.59610875,447.35230774999997,449.63216924999995,456.84104525,461.28430525,464.34297125,456.74947775000004,456.0058045,445.655675
2706.0,448.563327,446.016914,453.59639525,447.35322974999997,449.6351985,456.840758,461.2877795,464.34496849999994,456.74977175000004,456.0060755,445.655962
2707.0,448.562882,446.01718900000003,453.596668,447.35403175,449.63678600000003,456.84146825,461.29181675,464.34657925000005,456.75003775000005,456.00634625000004,445.65625825
2708.0,448.56295725,446.01747825,453.59693649999997,447.35478825,449.6371595,456.84220074999996,461.29339774999994,464.34757575000003,456.750273,456.006616,445.656559
2709.0,448.56379825,446.01777975,453.59720300000004,447.35576549999996,449.63730375,456.842269,461.29302774999996,464.348028,456.750486,456.00688525,445.65686025
2710.0,448.565335,446.01808600000004,453.59746674999997,447.3565145,449.638098,456.8421445,461.2915745,464.34813,456.750697,456.00715675000004,445.65716074999995
2711.0,448.56713875,446.0183895,453.59772399999997,447.35661749999997,449.63886275,456.84310600000003,461.28851075,464.3479675,456.750935,456.00743025,445.65745825
2712.0,448.56860675,446.01868575,453.597969,447.35630125,449.6384595,456.84473849999995,461.28459525,464.34737650000005,456.75121049999996,456.007703,445.65775075
2713.0,448.56930175,446.01897499999995,453.59820549999995,447.35579525,449.63646325,456.84387449999997,461.28136774999996,464.346245,456.75150675,456.007975,445.65803825
2714.0,448.5692885,446.01925775,453.59844475,447.3552835,449.63576075000003,456.841599,461.279733,464.34488999999996,456.7518065,456.008248,445.6583175
2715.0,448.56897075,446.0195295,453.59868675,447.354888,449.63938175,456.842739,461.27959649999997,464.34379,456.75210374999995,456.00852325000005,445.65859025
2716.0,448.56873874999997,446.01978675,453.59892799999994,447.354656,449.6387895,456.84802175,461.28043875000003,464.34315375000006,456.75240575000004,456.00880225,445.6588565
2717.0,448.568817,446.02003625000003,453.599174,447.35460125,449.62708525,456.85185125,461.28188525,464.34293749999995,456.75271575,456.00908450000003,445.65911925
2718.0,448.56912374999996,446.0202855,453.5994275,447.354733,449.62230575,456.85128325000005,461.28380050000004,464.34312575,456.75303024999994,456.00936525000003,445.6593795
2719.0,448.56936075,446.02053575,453.59969,447.35509824999997,449.62661125,456.84900325,461.28577225,464.34382925,456.75334175,456.00963925,445.65964099999997
2720.0,448.56926675,446.02079475000005,453.599969,447.35572975,449.63187550000004,456.84684949999996,461.286951,464.34515650000003,456.75364975,456.00991075,445.65990600000003
2721.0,448.56852775,446.02106325,453.60026325,447.35657649999996,449.63637474999996,456.84525725000003,461.288187,464.34701825,456.753956,456.0101805,445.66017775
2722.0,448.56775075,446.02133275,453.60055,447.35750025,449.63958025,456.84481025,461.291406,464.3490295,456.75425075,456.010449,445.66046150000005
2723.0,448.56725624999996,446.0216055,453.60082274999996,447.35832000000005,449.6413375000001,456.84544175,461.29555650000003,464.35070225,456.754519,456.0107185,445.66075475
2724.0,448.56724775,446.02189150000004,453.6010895,447.35906300000005,449.6418265,456.84622425,461.29747875,464.35177,456.75475500000005,456.01098625000003,445.66105275
2725.0,448.56798675,446.02219025,453.60135475,447.36001624999994,449.64192325,456.84637224999994,461.2972480000001,464.35227399999997,456.7549685,456.0112535,445.661352
2726.0,448.569453,446.0224945,453.60161750000003,447.36083199999996,449.64264725000004,456.8462025,461.29595225,464.35240525,456.75517625000003,456.01152275000004,445.66165025
2727.0,448.571253,446.02279725,453.60187425000004,447.36100550000003,449.64347925,456.84698,461.29307475,464.35227525000005,456.7554075,456.011794,445.66194625
2728.0,448.5727925,446.02309275,453.6021195,447.36072425,449.64327125000005,456.84869074999995,461.28917900000005,464.35174375,456.75567725,456.01206475,445.662238
2729.0,448.57358825,446.023381,453.602355,447.36022849999995,449.64140975,456.84822049999997,461.28580350000004,464.35066675,456.75597024999996,456.01233475,445.66252375
2730.0,448.57364199999995,446.02366374999997,453.60259225000004,447.35970699999996,449.6402605,456.845853,461.2839685,464.3493095,456.756268,456.01260575,445.6628025
2731.0,448.57333725,446.02393524999997,453.60283250000003,447.35929150000004,449.64351775,456.84636575,461.28368,464.34816,456.75656375,456.01287874999997,445.66307374999997
2732.0,448.5730775,446.02419275,453.6030725,447.35903625,449.6442485,456.85137425000005,461.28442574999997,464.34746825,456.75686275,456.013155,445.66333925
2733.0,448.5731115,446.02444175000005,453.603316,447.35895725,449.63320925,456.85568825,461.28580725,464.34720525,456.75716950000003,456.01343525,445.6636005
2734.0,448.57340849999997,446.0246885,453.60356700000006,447.35906225,449.62684450000006,456.85557100000005,461.28766824999997,464.34734125,456.75748225,456.01371500000005,445.66385950000006
2735.0,448.57365949999996,446.02493725,453.60382675,447.35939325000004,449.63060099999996,456.85334824999995,461.28968325,464.347975,456.7577925,456.0139875,445.66411925
2736.0,448.57363625,446.02519275000003,453.60410175,447.3599905,449.63590925,456.851154,461.29096549999997,464.349226,456.75809849999996,456.014257,445.6643815
2737.0,448.57294875,446.02545925,453.604394,447.36081449999995,449.640527,456.84946,461.292076,464.35103775000005,456.75840300000004,456.014525,445.664651
2738.0,448.5721455,446.0257275,453.60468149999997,447.36173725,449.64390675,456.84885275,461.29502275000004,464.353056,456.75869775,456.014792,445.66493149999997
2739.0,448.571605,446.0259975,453.60495375,447.362574,449.64583625,456.8493895,461.29922925000005,464.35478675,456.75896775,456.015059,445.66522199999997
2740.0,448.5715165,446.02628025,453.6052195,447.36331,449.64645299999995,456.850209,461.3014989999999,464.35592675,456.759206,456.01532525000005,445.665518
2741.0,448.57215325,446.0265765,453.60548324999996,447.36423225,449.646522,456.85044224999996,461.30142875,464.356486,456.75941925,456.01559050000003,445.66581575
2742.0,448.57354250000003,446.0268795,453.605745,447.365106,449.64716525,456.8502485,461.30027774999996,464.35664875,456.75962475,456.0158575,445.66611275
2743.0,448.57532925000004,446.0271815,453.60600149999993,447.36535425,449.64804625,456.85084700000004,461.29759475,464.35654850000003,456.75984975000006,456.0161265,445.6664075
2744.0,448.57693225,446.02747625,453.60624650000005,447.3651115,449.6480215,456.85257425,461.2937425,464.35607400000004,456.76011325,456.01639525,445.666698
2745.0,448.5778295,446.02776424999996,453.6064815,447.36462975,449.64632900000004,456.8525045,461.290233,464.35505475,456.76040300000005,456.01666350000005,445.66698325000004
2746.0,448.57795699999997,446.02804625,453.60671675000003,447.36409999999995,449.64481424999997,456.85012925,461.28819699999997,464.35370275,456.7606985,456.01693274999997,445.66726100000005
2747.0,448.57767075000004,446.028318,453.60695525,447.36366475,449.64760175,456.8500445,461.28774925000005,464.35250700000006,456.7609925,456.017203,445.66753175
2748.0,448.57738725,446.0285755,453.607194,447.36338650000005,449.6494385000001,456.854686,461.28839250000004,464.35175875000004,456.76128900000003,456.017477,445.66779625000004
2749.0,448.57737775000004,446.028823,453.6074355,447.36328325,449.63940725,456.85942,461.2897075,464.3514485,456.76159275,456.01775499999997,445.66805624999995
2750.0,448.5776585,446.02906875,453.60768425,447.36336174999997,449.63152025,456.85980275000003,461.29151075000004,464.35153375000004,456.76190275,456.01803325000003,445.66831449999995
2751.0,448.577922,446.02931575,453.607941,447.36365950000004,449.63456399999995,456.857669,461.29355075000007,464.35210049999995,456.76221175,456.01830500000005,445.66857250000004
2752.0,448.5779605,446.0295685,453.60821250000004,447.36422175,449.63989875,456.855439,461.29494425000007,464.353274,456.76251575000003,456.0185725,445.66883275
2753.0,448.5773375,446.0298325,453.60850175,447.36502125,449.64462575000005,456.85365425,461.2959665000001,464.3550305,456.76281875,456.01883899999996,445.66909975000004
2754.0,448.57651275,446.0300995,453.60878974999997,447.36593925000005,449.64817825,456.852888,461.29863374999996,464.35704825,456.76311400000003,456.01910375,445.66937725
2755.0,448.57592775,446.03036725,453.60906175,447.36679375000006,449.6502815,456.8533155,461.30283825000004,464.358833,456.76338575,456.0193695,445.66966499999995
2756.0,448.57576475,446.03064625,453.6093265,447.36752724999997,449.65103724999994,456.85415775,461.305454,464.36004525,456.76362599999993,456.01963325,445.66995925000003
2757.0,448.57629925000003,446.03093975,453.609589,447.36841575,449.65109825,456.854479,461.3055685,464.36066275,456.7638395,456.01989675,445.67025549999994
2758.0,448.577606,446.031241,453.60984925,447.3693365,449.65165375,456.85428225,461.30454975,464.36085925,456.764043,456.02016175,445.67055075
2759.0,448.57937050000004,446.03154175,453.61010525000006,447.36966325000003,449.65256524999995,456.85471075000004,461.30206649999997,464.36078725000004,456.76426225,456.02042874999995,445.67084450000004
2760.0,448.581029,446.03183624999997,453.61035074999995,447.36946300000005,449.65270975,456.85640025,461.29828225,464.36036675,456.7645195,456.02069575,445.671134
2761.0,448.58202700000004,446.032123,453.6105845,447.3689975,449.65121049999993,456.85671874999997,461.29465500000003,464.35940825,456.76480525,456.020962,445.6714185
2762.0,448.58223425000006,446.03240425,453.6108175,447.36846225,449.64941675000006,456.8544175,461.29241875,464.35806924999997,456.76509899999996,456.02122900000006,445.671696
2763.0,448.58197375000003,446.03267600000004,453.61105449999997,447.36800850000003,449.65165749999994,456.85378175,461.29180425,464.3568315,456.76539125,456.02149775,445.67196575
2764.0,448.58167100000003,446.0329335,453.6112915,447.367707,449.6543605,456.8579725,461.29233975000005,464.35602575,456.76568475,456.02176875,445.6722295
2765.0,448.58161825,446.03318075,453.61153049999996,447.36758,449.6456295,456.86304525,461.29358525,464.3556675,456.76598524999997,456.0220445,445.67248850000004
2766.0,448.581877,446.03342425,453.6117765,447.36763275000004,449.63635475,456.86396825,461.2953285,464.3557035,456.766293,456.0223215,445.672745
2767.0,448.58215275000003,446.03366900000003,453.6120305,447.367898,449.63850750000006,456.86196375000003,461.29737675,464.3562045,456.76660000000004,456.022592,445.673001
2768.0,448.58224325000003,446.03391875,453.61229775000004,447.368425,449.64384225,456.85970275,461.298884,464.35730125000003,456.76690275,456.02285775,445.6732595
2769.0,448.58169499999997,446.03418000000005,453.6125835,447.369198,449.64867175000006,456.857837,461.2998545,464.35899724999996,456.767204,456.02312275,445.67352325
2770.0,448.5808555,446.0344455,453.61287124999996,447.370109,449.65239299999996,456.85691425,461.30224350000003,464.36100749999997,456.76749874999996,456.023386,445.673798
2771.0,448.5802285,446.03471049999996,453.613143,447.37097825,449.654672,456.85721925,461.3063905,464.362841,456.76777225,456.023649,445.674083
2772.0,448.579996,446.03498599999995,453.61340625,447.3717155,449.65557550000005,456.858068,461.30933925,464.36412625,456.76801424999996,456.02391175,445.67437525
2773.0,448.58043025,446.03527625,453.61366699999996,447.37256924999997,449.65565075,456.85847674999997,461.30966675,464.36480475,456.76822875,456.0241735,445.67466924999997
2774.0,448.5816485,446.03557500000005,453.613926,447.373525,449.65611425000003,456.8582965,461.30876975,464.36503749999997,456.7684305,456.02443575,445.67496325
2775.0,448.583382,446.03587374999995,453.6141805,447.373933,449.65703824999997,456.85857,461.30648775000003,464.36499275,456.76864475,456.024701,445.67525574999996
2776.0,448.58508675,446.03616700000003,453.61442524999995,447.37377950000007,449.6573365,456.86017425,461.30279475,464.3646225,456.7688955,456.02496625000003,445.67554399999995
2777.0,448.58618425,446.03645324999997,453.6146580000001,447.37333350000006,449.65604625000003,456.86085375,461.29906825,464.36372725,456.76917725,456.0252305,445.675827
2778.0,448.5864765,446.036733,453.61488875,447.372795,449.65406,456.8587065,461.29663425,464.36240900000007,456.76946875,456.02549525,445.6761035
2779.0,448.586249,446.037004,453.615123,447.37232374999996,449.65570425,456.85757699999994,461.29584475,464.3611335,456.76975925,456.02576175,445.67637275
2780.0,448.5859315,446.03726125000003,453.61535775000004,447.37199975,449.65902925,456.8612425,461.29626725,464.36026975,456.77005025,456.02603075,445.67663525
2781.0,448.58583725,446.037507,453.615594,447.37184875,449.65181199999995,456.8665635,461.29743974999997,464.359863,456.77034775,456.026304,445.676893
2782.0,448.58606799999995,446.03774875,453.61583674999997,447.37187674999996,449.64136375000004,456.86805675000005,461.2991225,464.35985075,456.77065275,456.026579,445.6771475
2783.0,448.58635475,446.03799074999995,453.6160875,447.37211025,449.64244874999997,456.866227,461.30116325,464.36028824999994,456.7709585,456.02684899999997,445.6774015
2784.0,448.58648700000003,446.03823750000004,453.61635025,447.37260175,449.64774175,456.86394025,461.30278125,464.36130825,456.77125925,456.02711324999996,445.67765775
2785.0,448.5860225,446.03849475000004,453.61663175,447.3733465,449.65266825000003,456.86200299999996,461.3037355,464.36294,456.7715585,456.0273765,445.67791875
2786.0,448.58517599999993,446.0387575,453.616918,447.3742475,449.65655275000006,456.86092900000006,461.3058545,464.36493525,456.77185325,456.02763775,445.67818975
2787.0,448.58450925,446.03902025,453.6171895,447.37513075,449.65900825,456.86109999999996,461.30989274999996,464.36681250000004,456.77212825,456.02789925,445.67847175
2788.0,448.58421124999995,446.039291,453.6174510000001,447.375876,449.6600665,456.86193849999995,461.313152,464.36816925000005,456.7723725,456.02816,445.67876125000004
2789.0,448.58454700000004,446.039577,453.6177095,447.37669625,449.66017775,456.86243225,461.31372049999993,464.36891175000005,456.77258825,456.02842000000004,445.6790535
2790.0,448.58567274999996,446.039872,453.61796625,447.377674,449.660551,456.86228524999996,461.31293949999997,464.36918375,456.77278875,456.02868025,445.67934525
2791.0,448.58736650000003,446.04016875,453.61821925000004,447.37816525,449.66146849999996,456.862422,461.31085674999997,464.369165,456.77299750000003,456.028943,445.67963599999996
2792.0,448.589108,446.04046025,453.61846325,447.37806275,449.661905,456.86390175,461.30727699999994,464.36884124999995,456.77324175,456.02920649999993,445.67992250000003
2793.0,448.59030175000004,446.04074425,453.618695,447.37763975000007,449.66083199999997,456.86490325,461.30347125000003,464.36801099999997,456.77351875,456.02946925,445.68020425
2794.0,448.59068475000004,446.04102149999994,453.61892275,447.37710075000007,449.6587355,456.86298324999996,461.30084374999996,464.36672025,456.77380825,456.029732,445.68047925
2795.0,448.59049650000003,446.0412915,453.61915475,447.37661325,449.65976225,456.86142925,461.29987275,464.3654125,456.774097,456.02999625,445.68074675
2796.0,448.5901685,446.04154725,453.619388,447.37626725,449.66346925000005,456.864511,461.30017575,464.3644915,456.77438574999996,456.03026324999996,445.6810075
2797.0,448.5900345,446.0417915,453.61962149999994,447.37609225,449.65789775,456.8699805,461.301272,464.364034,456.7746805,456.030534,445.6812635
2798.0,448.590232,446.04203075,453.619861,447.3760955,449.64656249999996,456.87206,461.30289325,464.36397425,456.77498275000005,456.03080724999995,445.6815155
2799.0,448.5905285,446.04227,453.6201085,447.37629875,449.64641175,456.8704555,461.30491275,464.36435075,456.77528725,456.0310765,445.681767
2800.0,448.5906935,446.042513,453.6203675,447.37675475000003,449.65159974999995,456.86815175,461.30663474999994,464.36529425000003,456.7755865,456.03133899999995,445.68202
2801.0,448.59031749999997,446.04276674999994,453.62064499999997,447.37747,449.65661625,456.86615125,461.30760425000005,464.36685825,456.77588425000005,456.03160025000005,445.68227749999994
2802.0,448.58947275,446.0430275,453.6209305,447.3783585,449.66065825000004,456.864934,461.3094705,464.36883075000003,456.77617775,456.03186025,445.682544
2803.0,448.58876825000004,446.04328725,453.62120200000004,447.37925275,449.6632915,456.86496075,461.31335425000003,464.37074600000005,456.7764545,456.0321195,445.68282224999996
2804.0,448.58840975,446.043554,453.6214625,447.38000975,449.66451,456.8657725,461.316891,464.372174,456.7767005,456.03237874999996,445.683108
2805.0,448.588649,446.0438365,453.62171950000004,447.38080025,449.6646795,456.86634675,461.31772925,464.372982,456.7769175,456.032637,445.683397
2806.0,448.5896785,446.04412899999994,453.62197525,447.38178674999995,449.66496625,456.86624925,461.3170615,464.37329625,456.77711725,456.032895,445.68368599999997
2807.0,448.591324,446.04442425,453.62222749999995,447.3823605,449.66586025000004,456.8662695,461.3151735,464.37330375,456.77732175000006,456.0331555,445.68397375
2808.0,448.59309199999996,446.044715,453.62247125,447.38231425,449.66641875000005,456.86759600000005,461.31172775000005,464.373023,456.777559,456.03341775,445.6842585
2809.0,448.594378,446.04499825000005,453.62270325,447.381917,449.66556525,456.8688675,461.307864,464.3722575,456.77783125,456.033678,445.68453800000003
2810.0,448.59485575,446.04527525000003,453.6229295,447.3813805,449.66343275,456.86723874999996,461.30504974999997,464.37100175,456.77811799999995,456.03393900000003,445.6848115
2811.0,448.594714,446.0455445,453.62315974999996,447.38087774999997,449.663855,456.86533949999995,461.30389049999997,464.369668,456.778405,456.03420125,445.68507750000003
2812.0,448.5943815,446.04580125,453.6233915,447.38051025000004,449.6677255,456.86779375000003,461.30406825,464.368689,456.77869125,456.03446575,445.6853365
2813.0,448.59421050000003,446.04604524999996,453.62362325000004,447.38031175000003,449.66383149999996,456.8733065,461.30508425000005,464.36817974999997,456.77898325,456.0347345,445.6855905
2814.0,448.59437,446.04628325,453.62386125,447.38029075,449.65195875,456.87597375,461.3066435,464.36807375,456.77928299999996,456.03500599999995,445.68584075
2815.0,448.59467250000006,446.04652124999996,453.6241065,447.38046425000005,449.6504145,456.87465025,461.3086305,464.368391,456.7795855,456.03527425,445.68609050000003
2816.0,448.5948635,446.0467625,453.6243625,447.38088475,449.655421,456.87234075,461.31044525,464.3692595,456.7798835,456.03553525,445.68634075
2817.0,448.59457725,446.04701325,453.62463675000004,447.38156925000004,449.66051999999996,456.8702845,461.31145900000007,464.3707525,456.78017900000003,456.03579525,445.68659575000004
2818.0,448.5937455,446.04727249999996,453.62492175,447.38244175,449.6647105,456.86893225,461.31309575,464.372696,456.780472,456.03605300000004,445.68685899999997
2819.0,448.59300475,446.0475315,453.62519399999996,447.38334499999996,449.66752275000005,456.86880775,461.316786,464.374642,456.7807495,456.0363105,445.68713425
2820.0,448.59258975000006,446.04779625000003,453.625454,447.384117,449.66890575,456.8695755,461.32055725000004,464.3761395,456.78099775000004,456.03656825,445.68741775
2821.0,448.59273625,446.0480755,453.62571025,447.38488175000003,449.6691545,456.87022350000007,461.3216925,464.37701549999997,456.78121625000006,456.03682449999997,445.68770500000005
2822.0,448.593666,446.04836624999996,453.625965,447.38586475,449.66936274999995,456.870188,461.32114225,464.3773755,456.78141525,456.03708075,445.687993
2823.0,448.595255,446.0486605,453.6262165,447.38651875,449.67021600000004,456.8701145,461.3194395,464.37741025,456.7816155,456.03733900000003,445.68827925000005
2824.0,448.59703975,446.048951,453.62646099999995,447.38653400000004,449.67087975000004,456.87126724999996,461.316147,464.37716925,456.78184650000003,456.03759950000006,445.68856274999996
2825.0,448.59841225,446.04923375,453.62669274999996,447.386165,449.67024225,456.872749,461.31224825000004,464.376468,456.782113,456.037858,445.68884175000005
2826.0,448.59898799999996,446.04951024999997,453.62691774999996,447.38563324999996,449.66814175,456.8714635,461.30925449999995,464.3752535,456.7823975,456.03811725,445.68911499999996
2827.0,448.5988995,446.04977999999994,453.627146,447.3851175,449.66799149999997,456.869304,461.3079025,464.37390024999996,456.78268275000005,456.03837749999997,445.6893805
2828.0,448.59856675,446.05003725,453.62737675,447.3847285,449.67182725,456.8711035,461.30794725,464.37286550000005,456.782967,456.03863975,445.689639
2829.0,448.598361,446.05028074999996,453.62760725000004,447.384506,449.66956525,456.87655275,461.30887874999996,464.37230275,456.7832555,456.03890625,445.68989225
2830.0,448.598479,446.05051799999995,453.627843,447.38446075,449.65754175,456.87979325000003,461.31037525,464.37215074999995,456.7835525,456.0391755,445.69014200000004
2831.0,448.5987835,446.05075475,453.6280855,447.38460575,449.65448200000003,456.87880724999997,461.31232025,464.37241075000003,456.783853,456.0394425,445.69039025
2832.0,448.5989945,446.05099375000003,453.6283385,447.38499125000004,449.65920950000003,456.8765065,461.31421325,464.3732055,456.78414975,456.03970275,445.69063925
2833.0,448.598796,446.05124200000006,453.62860875,447.38564275,449.66438025,456.87440175,461.31529550000005,464.37462525,456.7844435,456.03996025000004,445.69089225
2834.0,448.597989,446.05149950000003,453.62889225000004,447.38649749999996,449.66871124999994,456.87292475,461.31673075,464.37653275,456.7847352499999,456.04021700000004,445.69115300000004
2835.0,448.59721525,446.05175699999995,453.62916574999997,447.38740575,449.67170125,456.87264174999996,461.3201955,464.378504,456.78501350000005,456.04047275,445.69142575
2836.0,448.59674674999997,446.05201850000003,453.62942525,447.3881945,449.6732525,456.87334875,461.32415175,464.38006849999994,456.78526375,456.04072825,445.691707
2837.0,448.59680349999996,446.05229475000004,453.62968025000004,447.38893925,449.67359899999997,456.87406075,461.3256065,464.38101474999996,456.785484,456.04098275,445.69199299999997
2838.0,448.59763125,446.052583,453.6299335,447.38990724999996,449.6737415,456.87409775,461.32518274999995,464.38142374999995,456.78568275000003,456.04123749999997,445.69227950000004
2839.0,448.59915624999996,446.05287575,453.63018425,447.39063725,449.67453850000004,456.8739535,461.323654,464.38148675,456.7858795,456.04149349999994,445.692565
2840.0,448.60094749999996,446.05316575,453.63042825,447.39071824999996,449.67528974999993,456.874921,461.32053125000004,464.38128175,456.78610349999997,456.04175175,445.69284774999994
2841.0,448.60239974999996,446.053448,453.6306605,447.39038150000005,449.67486075,456.87654925,461.31662024999997,464.38064375,456.78636500000005,456.042009,445.6931265
2842.0,448.6030765,446.05372325,453.63088375,447.38985700000006,449.67284775,456.87564425,461.31345799999997,464.3794765,456.78664649999996,456.04226625,445.693399
2843.0,448.603048,446.0539925,453.6311105,447.38932975,449.67217675,456.873309,461.31190849999996,464.37811074999996,456.78693050000004,456.042524,445.69366375
2844.0,448.60272125000006,446.05424974999994,453.63133949999997,447.3889195,449.675803,456.87444925,461.31181175000006,464.3770215,456.78721275,456.0427845,445.69392225000007
2845.0,448.602484,446.05449350000004,453.63156799999996,447.38867325,449.6750609999999,456.87972900000005,461.312654,464.37640400000004,456.78749849999997,456.0430485,445.69417450000003
2846.0,448.60255874999996,446.05472925000004,453.631801,447.38860375,449.6632865,456.8835105,461.31408725,464.37620549999997,456.78779275,456.04331599999995,445.69442275
2847.0,448.60286025,446.05496425,453.6320415,447.38872074999995,449.65863850000005,456.882919,461.3159835,464.376411,456.78809075000004,456.04358175000004,445.69466950000003
2848.0,448.60308825000004,446.05520075000004,453.632291,447.3890715,449.66296625,456.88064725,461.3179385,464.37713299999996,456.78838625000003,456.043841,445.6949175
2849.0,448.60297175,446.05544624999993,453.632557,447.38968925000006,449.66819725000005,456.87849900000003,461.31910750000003,464.37847750000003,456.788678,456.04409675,445.69516799999997
2850.0,448.60220275,446.05570124999997,453.63283850000005,447.3905235,449.67265749999996,456.87690825,461.320375,464.38034274999995,456.78896875,456.04435175,445.69542624999997
2851.0,448.60139925000004,446.05595700000003,453.63311250000004,447.39143375000003,449.67582575,456.8764635,461.32359025,464.38233174999993,456.7892475,456.04460525,445.69569575
2852.0,448.60088075,446.056216,453.63337125,447.39223925,449.6775475,456.87709275000003,461.32767325000003,464.3839605,456.7895,456.04485950000003,445.69597475
2853.0,448.600853,446.05648825,453.63362500000005,447.392971,449.67800825,456.87785675000003,461.32946575,464.38497900000004,456.789722,456.04511275,445.69625850000006
2854.0,448.60157725000005,446.05677399999996,453.63387675,447.39391475,449.6781005,456.87797525,461.32918225,464.38543975000005,456.78992074999996,456.04536475000003,445.69654375
2855.0,448.60303175,446.05706425,453.63412600000004,447.3947135,449.67882725000004,456.87778325,461.327815,464.38553249999995,456.79011475,456.04561850000005,445.6968275
2856.0,448.60482,446.05735274999995,453.63436925,447.39486575,449.6796485,456.87856275,461.324874,464.385361,456.790332,456.045875,445.69710925
2857.0,448.60634525,446.05763425,453.63460125,447.39456425000003,449.67941799999994,456.88027275,461.32097525,464.3847835,456.79058775,456.04613075,445.69738625
2858.0,448.60712424999997,446.0579085,453.63482325,447.3940505,449.67753799999997,456.87977075,461.31765674999997,464.383669,456.79086674999996,456.046386,445.69765825
