case_id,variant_id,input_family,level,sensor,baseline_prediction_K,variant_prediction_K,delta_prediction_K,runtime_temperature_allowed,fit_allowed,model_selection_allowed
salt_4,V04,external_convection_hA,external_hA_2p0,TW9,544.162890006,530.914418965,-13.2484710408,false,false,false
salt_4,V05,radiation,radiation_on,TP1,543.600418695,543.600418695,0,false,false,false
salt_4,V05,radiation,radiation_on,TP2,,,,false,false,false
salt_4,V05,radiation,radiation_on,TP3,549.226882102,549.226882102,0,false,false,false
salt_4,V05,radiation,radiation_on,TP4,548.460739154,548.460739154,0,false,false,false
salt_4,V05,radiation,radiation_on,TP5,547.228015326,547.228015326,0,false,false,false
salt_4,V05,radiation,radiation_on,TP6,546.47150684,546.47150684,0,false,false,false
salt_4,V05,radiation,radiation_on,TW1,541.242426602,541.242426602,0,false,false,false
salt_4,V05,radiation,radiation_on,TW10,539.340308738,539.340308738,0,false,false,false
salt_4,V05,radiation,radiation_on,TW11,542.35564116,542.35564116,0,false,false,false
salt_4,V05,radiation,radiation_on,TW2,540.553336826,540.553336826,0,false,false,false
salt_4,V05,radiation,radiation_on,TW3,540.327806666,540.327806666,0,false,false,false
salt_4,V05,radiation,radiation_on,TW4,541.706526337,541.706526337,0,false,false,false
salt_4,V05,radiation,radiation_on,TW5,543.34482735,543.34482735,0,false,false,false
salt_4,V05,radiation,radiation_on,TW6,545.452524498,545.452524498,0,false,false,false
salt_4,V05,radiation,radiation_on,TW7,546.694635326,546.694635326,0,false,false,false
salt_4,V05,radiation,radiation_on,TW8,544.725117864,544.725117864,0,false,false,false
salt_4,V05,radiation,radiation_on,TW9,544.162890006,544.162890006,0,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TP1,543.600418695,543.624853246,0.0244345508795,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TP2,,,,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TP3,549.226882102,549.021251433,-0.205630668968,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TP4,548.460739154,548.287145839,-0.173593315465,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TP5,547.228015326,547.104174147,-0.12384117918,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TP6,546.47150684,546.378929276,-0.0925775642739,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TW1,541.242426602,541.309809763,0.067383161163,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TW10,539.340308738,539.38082295,0.0405142120887,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TW11,542.35564116,542.381867417,0.0262262567743,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TW2,540.553336826,540.642195998,0.0888591719878,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TW3,540.327806666,540.431907062,0.104100395838,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TW4,541.706526337,541.754019672,0.0474933352914,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TW5,543.34482735,543.319359866,-0.0254674839728,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TW6,545.452524498,545.347934415,-0.104590082045,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TW7,546.694635326,546.535453407,-0.159181919463,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TW8,544.725117864,544.64602083,-0.07909703367,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_0p9,TW9,544.162890006,544.115826175,-0.0470638313711,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TP1,543.600418695,543.575071267,-0.0253474273437,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TP2,,,,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TP3,549.226882102,549.424271114,0.197389012702,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TP4,548.460739154,548.627062991,0.16632383673,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TP5,547.228015326,547.346181973,0.11816664682,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TP6,546.47150684,546.559388524,0.0878816839662,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TW1,541.242426602,541.176194202,-0.0662323993778,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TW10,539.340308738,539.301249271,-0.0390594668733,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TW11,542.35564116,542.329154702,-0.0264864584362,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TW2,540.553336826,540.466428607,-0.0869082191443,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TW3,540.327806666,540.226088835,-0.101717831416,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TW4,541.706526337,541.65963829,-0.0468880474689,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TW5,543.34482735,543.368627915,0.0238005646418,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TW6,545.452524498,545.552790974,0.100266476681,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TW7,546.694635326,546.847725577,0.1530902511,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TW8,544.725117864,544.800668971,0.0755511068514,false,false,false
salt_4,V07,pressure_loss_terms,major_loss_1p1,TW9,544.162890006,544.207305542,0.044415535628,false,false,false
