case_key,case_id,run_class,admission_status,latest_processor_time_s,patch,type,Q_W,h_W_m2K,Ta_K,Tsur_K,emissivity,thicknessLayers,has_0p03556m_layer,source_path
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_lower_left,rcExternalTemperature,,4.344102411788404,299.19,299.19,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_lower_left_left_extension,rcExternalTemperature,,3.6520477197808914,299.19,299.19,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_lower_left_left_step,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_lower_left_left_stub,externalTemperature,,78.24068323047184,299.19,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_lower_left_lower_extension,rcExternalTemperature,,5.714373397226398,299.19,299.19,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_lower_left_lower_stub,externalTemperature,,85.1784703534673,299.19,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_lower_right,rcExternalTemperature,,4.343717936074042,299.19,299.19,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_lower_right_lower_extension,rcExternalTemperature,,4.814425602389898,299.19,299.19,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_lower_right_lower_stub,externalTemperature,,64.70511208873087,299.19,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_lower_right_right_extension,rcExternalTemperature,,3.6516960127672866,299.19,299.19,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_lower_right_right_step,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_lower_right_right_stub,externalTemperature,,78.20769810451635,299.19,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_upper_left,rcExternalTemperature,,4.717643273041631,299.19,299.19,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_upper_left_upper_extension,rcExternalTemperature,,3.9323445544910767,299.19,299.19,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_upper_left_upper_stub,externalTemperature,,69.35811242006397,299.19,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_upper_right,rcExternalTemperature,,4.394061092147244,299.19,299.19,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_upper_right_right_extension,rcExternalTemperature,,3.6977259554279094,299.19,299.19,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_upper_right_right_step,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_upper_right_right_stub,externalTemperature,,82.62567204110032,299.19,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_upper_right_upper_extension,rcExternalTemperature,,4.438262265140018,299.19,299.19,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,junction_upper_right_upper_stub,externalTemperature,,89.89063857101944,299.19,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_junction_lower_left_right_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_junction_lower_left_upper_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_junction_lower_right_left_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_junction_lower_right_upper_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_junction_upper_left_lower_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_junction_upper_left_right_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_junction_upper_right_left_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_junction_upper_right_lower_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_pipeleg_left_01_upper_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_pipeleg_left_02_connector_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_pipeleg_left_03_fitting_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_pipeleg_left_05_fitting_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_pipeleg_left_06_connector_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_pipeleg_left_07_lower_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_pipeleg_lower_01_fitting_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_pipeleg_lower_09_fitting_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_pipeleg_right_01_lower_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_pipeleg_right_03_upper_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_pipeleg_upper_01_straight_start,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,ncc_pipeleg_upper_09_straight_end,zeroGradient,,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_left_01_upper,rcExternalTemperature,,3.404305652676501,299.19,299.19,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_left_02_connector,rcExternalTemperature,,17.674734367467675,299.19,299.19,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_left_03_fitting,rcExternalTemperature,,5.5408163124695795,299.19,299.19,0.95,(0.002199999999999999 0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_left_04_test_section,rcExternalTemperature,37.0,7.482237304106735,299.19,299.19,0.95,(0.002199999999999999),False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_left_05_fitting,rcExternalTemperature,,5.524641151165171,299.19,299.19,0.95,(0.002199999999999999 0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_left_06_connector,rcExternalTemperature,,17.647590615264345,299.19,299.19,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_left_07_lower,rcExternalTemperature,,3.4854014847957835,299.19,299.19,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_lower_01_fitting,rcExternalTemperature,,3.6520477197690893,299.19,299.19,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_lower_02_straight,rcExternalTemperature,,3.7684020378678422,299.19,299.19,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_lower_03_bend,rcExternalTemperature,,7.064961950178061,299.19,299.19,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_lower_04_straight,rcExternalTemperature,97.4233333333333,4.043882308607297,299.19,299.19,0.95,(0.001651 0.003175 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_lower_05_straight,rcExternalTemperature,97.4233333333333,4.075095582961407,299.19,299.19,0.95,(0.001651 0.003175 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_lower_06_straight,rcExternalTemperature,97.4233333333333,3.8932959282015895,299.19,299.19,0.95,(0.001651 0.003175 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_lower_07_bend,rcExternalTemperature,,6.884235880801226,299.19,299.19,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_lower_08_straight,rcExternalTemperature,,3.6236459846780718,299.19,299.19,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_lower_09_fitting,rcExternalTemperature,,3.651696012772319,299.19,299.19,0.95,(0.006096001 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_right_01_lower,rcExternalTemperature,,3.419742372264185,299.19,299.19,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_right_02_middle,rcExternalTemperature,,3.4301671600008032,299.19,299.19,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_right_03_upper,rcExternalTemperature,,3.4217493085645176,299.19,299.19,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_upper_01_straight,rcExternalTemperature,,3.6771932359460693,299.19,299.19,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_upper_02_bend,rcExternalTemperature,,6.940052046116287,299.19,299.19,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_upper_03_straight,rcExternalTemperature,,4.153537267146352,299.19,299.19,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_upper_04_reducer,externalTemperature,-17.7524622471,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_upper_05_cooler,externalTemperature,-114.480889402,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_upper_06_reducer,externalTemperature,-17.7524622471,,,,,,False,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
salt2_jin_hi10q_corrected,salt_2,corrected_salt_q_perturbation,closure_fit_admissible=no; partial_requires_extended_continuation,9674.0,pipeleg_upper_07_straight,rcExternalTemperature,,4.136962230293746,299.19,299.19,0.95,(0.001651 0.035559999999999994),True,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt2_jin_hi10q_corrected/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation/0/T
