case_key,split_role,harvest_package,branch,from_station,to_station,delta_p_to_minus_from_Pa,delta_p_rgh_to_minus_from_Pa,delta_p_rgh_sign,from_reverse_area_fraction_proxy,to_reverse_area_fraction_proxy,max_reverse_area_fraction_proxy,pair_recirc_band,upcomer_hybrid_lane,admission_status,source_path
salt1_hi10q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s03,left_upper_leg__s04,-1382.24586,-28.08759396,negative,0.85,0.8472222222,0.85,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt1_hi10q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s00,upper_leg__s01,9381.233748,7.405147899,positive,0.4915584416,0.521875,0.521875,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt1_hi10q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s01,upper_leg__s02,-2886.429796,11.94520747,positive,0.521875,0.5783308931,0.5783308931,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt1_hi10q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s02,upper_leg__s03,-134.3399691,5.457888485,positive,0.5783308931,0.4864864865,0.5783308931,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt1_hi10q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s03,upper_leg__s04,644.7565351,0.8443575961,positive,0.4864864865,0.4470588235,0.4864864865,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s00,lower_leg__s01,439.4393113,8.195190099,positive,0.5405797101,0.4882550336,0.5405797101,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s01,lower_leg__s02,239.1941062,-0.2465001745,negative,0.4882550336,0.4198250729,0.4882550336,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s02,lower_leg__s03,-2922.000433,-2.15310118,negative,0.4198250729,0.2888655462,0.4198250729,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s03,lower_leg__s04,9335.466638,-6.416077366,negative,0.2888655462,0.2374283896,0.2888655462,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s00,right_leg__s01,-3507.34592,-2.592823635,negative,0.2222222222,0.625,0.625,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s01,right_leg__s02,-3525.562006,-0.2668977868,negative,0.625,0.6458333333,0.6458333333,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s02,right_leg__s03,-3513.692037,0.9683776546,positive,0.6458333333,0.6756756757,0.6756756757,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s03,right_leg__s04,-3520.824159,-0.5193100828,negative,0.6756756757,0.6736111111,0.6756756757,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s00,left_lower_leg__s01,-1182.5949,-0.2395460896,negative,0.6267361111,0.640625,0.640625,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s01,left_lower_leg__s02,-1171.510174,-0.01644020299,negative,0.640625,0.6458333333,0.6458333333,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s02,left_lower_leg__s03,-1171.439039,0.005491992244,positive,0.6458333333,0.6458333333,0.6458333333,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s03,left_lower_leg__s04,-1182.217078,-0.0721031026,negative,0.6458333333,0.6423611111,0.6458333333,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s00,test_section_span__s01,955.7197062,-0.06140118297,negative,0.3146718147,0.3204633205,0.3204633205,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s01,test_section_span__s02,953.9024629,0.02204818666,positive,0.3204633205,0.3223938224,0.3223938224,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s02,test_section_span__s03,941.8595801,-0.01993831587,negative,0.3223938224,0.3243243243,0.3243243243,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s03,test_section_span__s04,955.7947479,-0.08434073921,negative,0.3243243243,0.332046332,0.332046332,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s00,left_upper_leg__s01,-1386.673391,-1.80542866,negative,0.671875,0.6649305556,0.671875,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s01,left_upper_leg__s02,-1373.874079,10.49405666,positive,0.6649305556,0.8378548896,0.8378548896,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s02,left_upper_leg__s03,-1371.705975,-1.628698304,negative,0.8378548896,0.8453846154,0.8453846154,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s03,left_upper_leg__s04,-1374.008515,-23.6142699,negative,0.8453846154,0.8402777778,0.8453846154,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s00,upper_leg__s01,9321.530419,5.704078677,positive,0.4896103896,0.5359375,0.5359375,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s01,upper_leg__s02,-2867.438625,11.52355916,positive,0.5359375,0.5783308931,0.5783308931,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s02,upper_leg__s03,-133.1772923,4.547497624,positive,0.5783308931,0.4864864865,0.5783308931,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_lo5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s03,upper_leg__s04,640.6757829,0.6377960421,positive,0.4864864865,0.4470588235,0.4864864865,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s00,lower_leg__s01,438.7523965,8.474118523,positive,0.5405797101,0.4882550336,0.5405797101,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s01,lower_leg__s02,238.8548249,-0.2678396266,negative,0.4882550336,0.4198250729,0.4882550336,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s02,lower_leg__s03,-2916.814663,-2.164156149,negative,0.4198250729,0.2909663866,0.4198250729,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s03,lower_leg__s04,9319.08436,-7.492124625,negative,0.2909663866,0.2374283896,0.2909663866,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s00,right_leg__s01,-3501.346951,-2.66744242,negative,0.2222222222,0.6145833333,0.6145833333,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s01,right_leg__s02,-3519.260602,-0.1989365351,negative,0.6145833333,0.6319444444,0.6319444444,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s02,right_leg__s03,-3507.429917,1.574017819,positive,0.6319444444,0.6718146718,0.6718146718,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s03,right_leg__s04,-3514.596983,-0.4870295194,negative,0.6718146718,0.671875,0.671875,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s00,left_lower_leg__s01,-1180.482442,-0.2430706906,negative,0.6145833333,0.625,0.625,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s01,left_lower_leg__s02,-1169.407382,0.007453524855,positive,0.625,0.6302083333,0.6302083333,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s02,left_lower_leg__s03,-1169.336492,0.05708073412,positive,0.6302083333,0.6319444444,0.6319444444,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s03,left_lower_leg__s04,-1180.095506,0.0009793034293,positive,0.6319444444,0.6284722222,0.6319444444,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s00,test_section_span__s01,954.024089,-0.03595775961,negative,0.3223938224,0.3243243243,0.3243243243,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s01,test_section_span__s02,952.2100101,-0.07475527612,negative,0.3243243243,0.3262548263,0.3262548263,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s02,test_section_span__s03,940.1930614,-0.1337312869,negative,0.3262548263,0.3281853282,0.3281853282,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s03,test_section_span__s04,954.121218,-0.249857331,negative,0.3281853282,0.3397683398,0.3397683398,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s00,left_upper_leg__s01,-1384.220761,-2.761085514,negative,0.6684027778,0.6597222222,0.6684027778,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s01,left_upper_leg__s02,-1371.367234,12.40561341,positive,0.6597222222,0.8347003155,0.8347003155,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s02,left_upper_leg__s03,-1369.300629,-1.268078696,negative,0.8347003155,0.8415384615,0.8415384615,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,left_upper_leg,left_upper_leg__s03,left_upper_leg__s04,-1371.593824,-24.66160178,negative,0.8415384615,0.8364197531,0.8415384615,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s00,upper_leg__s01,9304.800497,5.887663364,positive,0.4967532468,0.5520833333,0.5520833333,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s01,upper_leg__s02,-2862.206756,12.76005092,positive,0.5520833333,0.5783308931,0.5783308931,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s02,upper_leg__s03,-132.8276151,4.736114776,positive,0.5783308931,0.4864864865,0.5783308931,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt2_hi5q,holdout_perturbation,AGENT-447_expanded_salt1_pm5_val,upper_leg,upper_leg__s03,upper_leg__s04,639.6188071,0.5576910062,positive,0.4864864865,0.4470588235,0.4864864865,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s00,lower_leg__s01,434.9559736,7.050225874,positive,0.5405797101,0.4882550336,0.5405797101,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s01,lower_leg__s02,236.8108774,0.0008368551364,positive,0.4882550336,0.4198250729,0.4882550336,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s02,lower_leg__s03,-2889.891308,0.3567346562,positive,0.4198250729,0.306460084,0.4198250729,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,lower_leg,lower_leg__s03,lower_leg__s04,9233.089981,-10.55656258,negative,0.306460084,0.2374283896,0.306460084,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s00,right_leg__s01,-3469.215486,-2.462414496,negative,0.2222222222,0.5564236111,0.5564236111,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s01,right_leg__s02,-3486.75226,0.2200239244,positive,0.5564236111,0.5946180556,0.5946180556,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s02,right_leg__s03,-3475.319741,3.974364942,positive,0.5946180556,0.6747104247,0.6747104247,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,right_leg,right_leg__s03,right_leg__s04,-3482.258998,-0.1340955276,negative,0.6747104247,0.6579861111,0.6747104247,material_recirc_mask_fail,no,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s00,left_lower_leg__s01,-1169.520871,-0.04592222895,negative,0.5520833333,0.5720486111,0.5720486111,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s01,left_lower_leg__s02,-1158.67424,0.08940132443,positive,0.5720486111,0.5911458333,0.5911458333,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s02,left_lower_leg__s03,-1158.546904,0.1977456941,positive,0.5911458333,0.5946180556,0.5946180556,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,left_lower_leg,left_lower_leg__s03,left_lower_leg__s04,-1169.15714,0.2714548268,positive,0.5946180556,0.5928819444,0.5946180556,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s00,test_section_span__s01,945.2036833,0.08417287749,positive,0.3359073359,0.3272200772,0.3359073359,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s01,test_section_span__s02,943.4385198,-0.4879214592,negative,0.3272200772,0.3262548263,0.3272200772,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s02,test_section_span__s03,931.58972,-0.5400963157,negative,0.3262548263,0.3243243243,0.3262548263,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
salt4_lo5q,training_perturbation,AGENT-447_expanded_salt1_pm5_val,test_section_span,test_section_span__s03,test_section_span__s04,945.5084453,-0.8827417155,negative,0.3243243243,0.3407335907,0.3407335907,material_recirc_mask_fail,yes,diagnostic_pair_only_not_fit_admitted,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/adjacent_pressure_ladder.csv
