family_bucket,scope_type,scope_name,variable_family,paper_safe_count,internal_only_count,blocked_count,contradiction_count,case_count,source_ids,case_labels,interpretation_class,staging_lane
salt2,span_section,left_upper_leg,direct_pressure_gradient,3,0,0,0,3,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh","Salt 2 Jin, Salt 2 Kirst, Salt 2 val",family_only_result,salt_paper_candidate
salt2,span_section,left_upper_leg,momentum_resistance,3,0,0,0,3,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh","Salt 2 Jin, Salt 2 Kirst, Salt 2 val",family_only_result,salt_paper_candidate
salt2,span_section,left_upper_leg,shear_friction,3,0,0,0,3,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh","Salt 2 Jin, Salt 2 Kirst, Salt 2 val",family_only_result,salt_paper_candidate
salt2,span_section,lower_leg,direct_pressure_gradient,3,0,0,0,3,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh","Salt 2 Jin, Salt 2 Kirst, Salt 2 val",family_only_result,salt_paper_candidate
salt2,span_section,lower_leg,momentum_resistance,3,0,0,0,3,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh","Salt 2 Jin, Salt 2 Kirst, Salt 2 val",family_only_result,salt_paper_candidate
salt2,span_section,lower_leg,shear_friction,3,0,0,0,3,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh","Salt 2 Jin, Salt 2 Kirst, Salt 2 val",family_only_result,salt_paper_candidate
salt2,span_section,right_leg,direct_pressure_gradient,3,0,0,0,3,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh","Salt 2 Jin, Salt 2 Kirst, Salt 2 val",family_only_result,salt_paper_candidate
salt2,span_section,right_leg,momentum_resistance,3,0,0,0,3,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh","Salt 2 Jin, Salt 2 Kirst, Salt 2 val",family_only_result,salt_paper_candidate
salt2,span_section,right_leg,shear_friction,3,0,0,0,3,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh","Salt 2 Jin, Salt 2 Kirst, Salt 2 val",family_only_result,salt_paper_candidate
salt2,span_section,test_section_span,direct_pressure_gradient,3,0,0,0,3,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh","Salt 2 Jin, Salt 2 Kirst, Salt 2 val",family_only_result,salt_paper_candidate
salt2,span_section,test_section_span,momentum_resistance,3,0,0,0,3,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh","Salt 2 Jin, Salt 2 Kirst, Salt 2 val",family_only_result,salt_paper_candidate
salt2,span_section,test_section_span,shear_friction,3,0,0,0,3,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh","Salt 2 Jin, Salt 2 Kirst, Salt 2 val",family_only_result,salt_paper_candidate
salt2,span_section,upper_leg,direct_pressure_gradient,0,3,0,3,3,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh","Salt 2 Jin, Salt 2 Kirst, Salt 2 val",contradictory,needs_method_followup
salt2,span_section,upper_leg,momentum_resistance,0,3,0,3,3,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh","Salt 2 Jin, Salt 2 Kirst, Salt 2 val",contradictory,needs_method_followup
salt2,span_section,upper_leg,shear_friction,0,3,0,3,3,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh","Salt 2 Jin, Salt 2 Kirst, Salt 2 val",contradictory,needs_method_followup
salt3,branch,left_lower_leg,effective_htc,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,branch,left_lower_leg,effective_ua,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,branch,left_lower_leg,thermal_resistance,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,branch,left_upper_leg,effective_htc,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,branch,left_upper_leg,effective_ua,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,branch,left_upper_leg,thermal_resistance,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,branch,lower_leg,effective_htc,0,2,0,2,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",contradictory,needs_method_followup
salt3,branch,lower_leg,effective_ua,0,2,0,2,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",contradictory,needs_method_followup
salt3,branch,lower_leg,thermal_resistance,0,2,0,2,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",contradictory,needs_method_followup
salt3,branch,right_leg,effective_htc,0,0,2,2,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",contradictory,needs_method_followup
salt3,branch,right_leg,effective_ua,0,0,2,2,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",contradictory,needs_method_followup
salt3,branch,right_leg,thermal_resistance,0,0,2,2,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",contradictory,needs_method_followup
salt3,branch,test_section_span,effective_htc,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,branch,test_section_span,effective_ua,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,branch,test_section_span,thermal_resistance,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,branch,upcomer,effective_htc,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,branch,upcomer,effective_ua,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,branch,upcomer,thermal_resistance,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,branch,upper_leg,effective_htc,0,2,0,2,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",contradictory,needs_method_followup
salt3,branch,upper_leg,effective_ua,0,2,0,2,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",contradictory,needs_method_followup
salt3,branch,upper_leg,thermal_resistance,0,2,0,2,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",contradictory,needs_method_followup
salt3,loopwise,boundary_layer_landmarks,boundary_layer_context,0,2,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",support_limited,all_runs_screening
salt3,span_section,left_lower_leg,direct_pressure_gradient,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,span_section,left_lower_leg,momentum_resistance,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,span_section,left_lower_leg,shear_friction,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,span_section,left_upper_leg,direct_pressure_gradient,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,span_section,left_upper_leg,momentum_resistance,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,span_section,left_upper_leg,shear_friction,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,span_section,lower_leg,direct_pressure_gradient,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,span_section,lower_leg,momentum_resistance,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,span_section,lower_leg,shear_friction,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,span_section,right_leg,direct_pressure_gradient,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,span_section,right_leg,momentum_resistance,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,span_section,right_leg,shear_friction,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,span_section,test_section_span,direct_pressure_gradient,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,span_section,test_section_span,momentum_resistance,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,span_section,test_section_span,shear_friction,2,0,0,0,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",family_only_result,salt_paper_candidate
salt3,span_section,upper_leg,direct_pressure_gradient,0,2,0,2,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",contradictory,needs_method_followup
salt3,span_section,upper_leg,momentum_resistance,0,2,0,2,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",contradictory,needs_method_followup
salt3,span_section,upper_leg,shear_friction,0,2,0,2,2,"viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh","Salt 3 Jin, Salt 3 Kirst",contradictory,needs_method_followup
salt4,branch,left_lower_leg,effective_htc,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,branch,left_lower_leg,effective_ua,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,branch,left_lower_leg,thermal_resistance,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,branch,left_upper_leg,effective_htc,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,branch,left_upper_leg,effective_ua,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,branch,left_upper_leg,thermal_resistance,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,branch,lower_leg,effective_htc,0,2,0,2,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt4,branch,lower_leg,effective_ua,0,2,0,2,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt4,branch,lower_leg,thermal_resistance,0,2,0,2,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt4,branch,right_leg,effective_htc,0,0,2,2,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt4,branch,right_leg,effective_ua,0,0,2,2,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt4,branch,right_leg,thermal_resistance,0,0,2,2,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt4,branch,test_section_span,effective_htc,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,branch,test_section_span,effective_ua,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,branch,test_section_span,thermal_resistance,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,branch,upcomer,effective_htc,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,branch,upcomer,effective_ua,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,branch,upcomer,thermal_resistance,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,branch,upper_leg,effective_htc,0,1,1,2,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt4,branch,upper_leg,effective_ua,0,1,1,2,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt4,branch,upper_leg,thermal_resistance,0,1,1,2,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt4,loopwise,boundary_layer_landmarks,boundary_layer_context,0,2,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",support_limited,all_runs_screening
salt4,span_section,left_lower_leg,direct_pressure_gradient,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,span_section,left_lower_leg,momentum_resistance,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,span_section,left_lower_leg,shear_friction,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,span_section,left_upper_leg,direct_pressure_gradient,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,span_section,left_upper_leg,momentum_resistance,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,span_section,left_upper_leg,shear_friction,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,span_section,lower_leg,direct_pressure_gradient,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,span_section,lower_leg,momentum_resistance,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,span_section,lower_leg,shear_friction,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,span_section,right_leg,direct_pressure_gradient,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,span_section,right_leg,momentum_resistance,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,span_section,right_leg,shear_friction,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,span_section,test_section_span,direct_pressure_gradient,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,span_section,test_section_span,momentum_resistance,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,span_section,test_section_span,shear_friction,2,0,0,0,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",family_only_result,salt_paper_candidate
salt4,span_section,upper_leg,direct_pressure_gradient,0,2,0,2,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt4,span_section,upper_leg,momentum_resistance,0,2,0,2,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt4,span_section,upper_leg,shear_friction,0,2,0,2,2,"viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 4 Jin, Salt 4 Kirst",contradictory,needs_method_followup
salt_all,branch,left_lower_leg,effective_htc,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,branch,left_lower_leg,effective_ua,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,branch,left_lower_leg,thermal_resistance,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,branch,left_upper_leg,effective_htc,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
salt_all,branch,left_upper_leg,effective_ua,9,0,0,0,9,"val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh","Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 2 val, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst",salt_only_result,salt_paper_candidate
