path,type,date,task,status,tags,provenance,related,role,has_frontmatter
.agent/status/2026-07-20_TODO-FINAL-SCORECARD-SOURCE-ENVELOPE-RESOLUTION.md,status,2026-07-20,TODO-FINAL-SCORECARD-SOURCE-ENVELOPE-RESOLUTION,complete,source-envelope;source-property-gate;final-scorecard,.agent/BOARD.md;work_products/2026-07/2026-07-20/2026-07-20_final_scorecard_source_envelope_resolution/README.md,imports/2026-07-20_final_scorecard_source_envelope_resolution.json;.agent/journal/2026-07-20/final-scorecard-source-envelope-resolution.md,Literature/Implementer/Tester,True
.agent/status/2026-07-20_TODO-FINAL-SCORECARD-SOURCE-PROPERTY-REFRESH.md,status,2026-07-20,TODO-FINAL-SCORECARD-SOURCE-PROPERTY-REFRESH,complete,source-property-gate;final-scorecard;literature-gates,.agent/BOARD.md;work_products/2026-07/2026-07-20/2026-07-20_final_scorecard_source_property_refresh/scripts/build_final_scorecard_source_property_refresh.py;work_products/2026-07/2026-07-20/2026-07-20_final_scorecard_source_property_refresh/README.md,imports/2026-07-20_final_scorecard_source_property_refresh.json;.agent/journal/2026-07-20/final-scorecard-source-property-refresh.md,Implementer/Tester,True
.agent/status/2026-07-20_TODO-HIGH-HEAT-STATUS-REFRESH.md,status,2026-07-20,TODO-HIGH-HEAT-STATUS-REFRESH-2026-07-20,complete,,,,,False
.agent/status/2026-07-20_TODO-HIGH-HEAT-TERMINAL-WATCH-TWO-TAP-UPDATE.md,status,2026-07-20,TODO-HIGH-HEAT-TERMINAL-WATCH-TWO-TAP-UPDATE,complete,,,,,False
.agent/status/2026-07-20_TODO-NEXT-PROGRESS-BLOCKER-ANALYSIS.md,status,2026-07-20,TODO-NEXT-PROGRESS-BLOCKER-ANALYSIS,complete,,,,,False
.agent/status/2026-07-20_TODO-PREDICT-M2-HOLDOUT-SCORING-READINESS.md,status,2026-07-20,TODO-PREDICT-M2-HOLDOUT-SCORING-READINESS,complete,,,,,False
.agent/status/2026-07-20_TODO-PREDICT-M2-SALT1-COOLER-HX-RESOLUTION-PACKAGE.md,status,2026-07-20,TODO-PREDICT-M2-SALT1-COOLER-HX-RESOLUTION-PACKAGE,complete,,,,,False
.agent/status/2026-07-20_TODO-PREDICT-M2-SCORE-RELEASE-DECISION-PACKET.md,status,2026-07-20,TODO-PREDICT-M2-SCORE-RELEASE-DECISION-PACKET,complete,,,,,False
.agent/status/2026-07-20_TODO-PREDICT-M2-SCORING-GATE-RESOLVER.md,status,2026-07-20,TODO-PREDICT-M2-SCORING-GATE-RESOLVER,complete,,,,,False
.agent/status/2026-07-20_TODO-PREDICT-SALT1-4-M2-CANDIDATE-FREEZE.md,status,2026-07-20,TODO-PREDICT-SALT1-4-M2-CANDIDATE-FREEZE,complete,,,,,False
.agent/status/2026-07-20_TODO-PREDICT-SALT1-4-M2-FROZEN-PREDICTION-ARTIFACT.md,status,2026-07-20,TODO-PREDICT-SALT1-4-M2-FROZEN-PREDICTION-ARTIFACT,complete,,,,,False
.agent/status/2026-07-20_TODO-PREDICT-SALT1-4-M2-SALT1-SUPPORT-CLOSEOUT.md,status,2026-07-20,TODO-PREDICT-SALT1-4-M2-SALT1-SUPPORT-CLOSEOUT,complete,,,,,False
.agent/status/2026-07-20_TODO-PREDICT-SALT1-4-NOMINAL-FINAL-FREEZE.md,status,2026-07-20,TODO-PREDICT-SALT1-4-NOMINAL-FINAL-FREEZE,complete,,,,,False
.agent/status/2026-07-20_TODO-PRESSURE-F6-TWO-TAP-BLOCKER-UNLOCK-NEXT-STEPS.md,status,2026-07-20,TODO-PRESSURE-F6-TWO-TAP-BLOCKER-UNLOCK-NEXT-STEPS,complete,pressure-ledger;two-tap;f6;blocker-unlock;same-qoi-uq,work_products/2026-07/2026-07-20/2026-07-20_pressure_f6_two_tap_blocker_unlock_next_steps/summary.json;work_products/2026-07/2026-07-20/2026-07-20_pressure_f6_two_tap_blocker_unlock_next_steps/blocker_unlock_matrix.csv;work_products/2026-07/2026-07-20/2026-07-20_pressure_f6_two_tap_blocker_unlock_next_steps/future_sampler_contract.csv,.agent/journal/2026-07-20/pressure-f6-two-tap-blocker-unlock-next-steps.md;imports/2026-07-20_pressure_f6_two_tap_blocker_unlock_next_steps.json;operational_notes/maps/pressure-and-momentum-budget.md,Hydraulics/cfd-pp/Writer,True
.agent/status/2026-07-20_TODO-PRESSURE-UPCOMER-3305547-FAILURE-REPAIR.md,status,2026-07-20,TODO-PRESSURE-UPCOMER-3305547-FAILURE-REPAIR,complete,,,,,False
.agent/status/2026-07-20_TODO-PRESSURE-UPCOMER-ISOLATED-RELAUNCH-POST-EXIT-ROLLUP.md,status,2026-07-20,TODO-PRESSURE-UPCOMER-ISOLATED-RELAUNCH-POST-EXIT-ROLLUP,complete,,,,,False
.agent/status/2026-07-20_TODO-PRESSURE-UPCOMER-ISOLATED-RELAUNCH-SUBMISSION-PACKAGE.md,status,2026-07-20,TODO-PRESSURE-UPCOMER-ISOLATED-RELAUNCH-SUBMISSION-PACKAGE,complete,,,,,False
.agent/status/2026-07-20_TODO-PRESSURE-UPCOMER-POST-3305547-HARVEST-WRAPPER.md,status,2026-07-20,TODO-PRESSURE-UPCOMER-POST-3305547-HARVEST-WRAPPER,complete,,,,,False
.agent/status/2026-07-20_TODO-PRESSURE-UPCOMER-QOS-RETRY-MONITOR.md,status,2026-07-20,TODO-PRESSURE-UPCOMER-QOS-RETRY-MONITOR,complete,,,,,False
.agent/status/2026-07-20_TODO-TWO-TAP-CORNER-LOWER-RIGHT-ADMISSION-REPAIR.md,status,2026-07-20,TODO-TWO-TAP-CORNER-LOWER-RIGHT-ADMISSION-REPAIR,complete,,,,,False
.agent/status/2026-07-20_TODO-TWO-TAP-CORNER-LOWER-RIGHT-ISOLATION-UQ-PROGRESS.md,status,2026-07-20,TODO-TWO-TAP-CORNER-LOWER-RIGHT-ISOLATION-UQ-PROGRESS,complete,,,,,False
.agent/status/2026-07-20_TODO-TWO-TAP-FACE-QREF-UQ-PROGRESS.md,status,2026-07-20,TODO-TWO-TAP-FACE-QREF-UQ-PROGRESS,complete,pressure-ledger;two-tap;q-ref;same-qoi-uq;f6,work_products/2026-07/2026-07-20/2026-07-20_two_tap_face_qref_uq_progress/summary.json;work_products/2026-07/2026-07-20/2026-07-20_two_tap_face_qref_uq_progress/face_level_qref_flux_audit.csv;work_products/2026-07/2026-07-20/2026-07-20_two_tap_face_qref_uq_progress/residual_uq_progress.csv,.agent/journal/2026-07-20/two-tap-face-qref-uq-progress.md;imports/2026-07-20_two_tap_face_qref_uq_progress.json;operational_notes/maps/pressure-and-momentum-budget.md,Hydraulics/cfd-pp/Writer,True
.agent/status/2026-07-20_TODO-TWO-TAP-NONRECIRC-ANCHOR-PLAN.md,status,2026-07-20,TODO-TWO-TAP-NONRECIRC-ANCHOR-PLAN,complete,pressure-ledger;two-tap;nonrecirculating-anchor;component-k,work_products/2026-07/2026-07-20/2026-07-20_two_tap_nonrecirc_anchor_plan/summary.json;work_products/2026-07/2026-07-20/2026-07-20_two_tap_nonrecirc_anchor_plan/candidate_anchor_inventory.csv;work_products/2026-07/2026-07-20/2026-07-20_two_tap_nonrecirc_anchor_plan/launch_or_no_launch_decision.json,.agent/journal/2026-07-20/two-tap-nonrecirc-anchor-plan.md;imports/2026-07-20_two_tap_nonrecirc_anchor_plan.json;operational_notes/maps/pressure-and-momentum-budget.md,Hydraulics/cfd-pp/Writer,True
.agent/status/2026-07-20_TODO-TWO-TAP-NONRECIRC-SOURCE-FAMILY-REFRESH.md,status,2026-07-20,TODO-TWO-TAP-NONRECIRC-SOURCE-FAMILY-REFRESH,complete,,,,,False
.agent/status/2026-07-20_TODO-TWO-TAP-NONRECIRCULATING-SAME-QOI-ANCHOR-REQUEST-REFRESH.md,status,2026-07-20,TODO-TWO-TAP-NONRECIRCULATING-SAME-QOI-ANCHOR-REQUEST-REFRESH,complete,,,,,False
.agent/status/2026-07-20_TODO-TWO-TAP-RECIRC-RESIDUAL-SCORER.md,status,2026-07-20,TODO-TWO-TAP-RECIRC-RESIDUAL-SCORER,complete,pressure-ledger;two-tap;recirculation;residual-scorer;lower-apparent-k,work_products/2026-07/2026-07-20/2026-07-20_two_tap_recirc_residual_scorer/summary.json;work_products/2026-07/2026-07-20/2026-07-20_two_tap_recirc_residual_scorer/lower_apparent_k_diagnosis.csv;work_products/2026-07/2026-07-20/2026-07-20_two_tap_recirc_residual_scorer/q_ref_orientation_audit.csv,.agent/journal/2026-07-20/two-tap-recirc-residual-scorer.md;imports/2026-07-20_two_tap_recirc_residual_scorer.json;operational_notes/maps/pressure-and-momentum-budget.md,Hydraulics/cfd-pp/Writer,True
.agent/status/2026-07-20_TODO-TWO-TAP-RECIRC-SECTION-EFFECTIVE-MODEL.md,status,2026-07-20,TODO-TWO-TAP-RECIRC-SECTION-EFFECTIVE-MODEL,complete,pressure-ledger;two-tap;recirculation;section-effective;paper-dossier,work_products/2026-07/2026-07-20/2026-07-20_two_tap_recirc_section_effective_model/summary.json;work_products/2026-07/2026-07-20/2026-07-20_two_tap_recirc_section_effective_model/section_effective_model_contract.csv;work_products/2026-07/2026-07-20/2026-07-20_two_tap_recirc_section_effective_model/paper_claims_and_limitations.csv,.agent/journal/2026-07-20/two-tap-recirc-section-effective-model.md;imports/2026-07-20_two_tap_recirc_section_effective_model.json;operational_notes/maps/pressure-and-momentum-budget.md;reports/thesis_dossier/Chapters_and_sections/current/13_two_tap_recirc_section_effective_pressure_model.md,Hydraulics/cfd-pp/Writer,True
.agent/status/2026-07-20_TODO-TWO-TAP-SAME-QOI-ANCHOR-LAUNCH-PACKAGE.md,status,2026-07-20,TODO-TWO-TAP-SAME-QOI-ANCHOR-LAUNCH-PACKAGE,complete,,,,,False
operational_notes/07-26/20/2026-07-20_FORWARD_PREDICTIVE_BLOCKERS_AND_NEXT_STEPS.md,operational_note,2026-07-20,AGENT-552,complete,forward-model;predictive-1d;blocker-synthesis;next-steps;wall-test-section;upcomer-stratification,.agent/BLOCKERS.md;operational_notes/maps/forward-predictive-model.md;work_products/2026-07/2026-07-18/2026-07-18_blocker_research_path_next_step_synthesis/README.md;work_products/2026-07/2026-07-18/2026-07-18_blocker_research_path_next_step_synthesis/verified_blockers.csv;work_products/2026-07/2026-07-18/2026-07-18_blocker_research_path_next_step_synthesis/research_paths.csv;work_products/2026-07/2026-07-18/2026-07-18_blocker_research_path_next_step_synthesis/next_steps_queue.csv;work_products/2026-07/2026-07-18/2026-07-18_tp_tw_failure_forensics/README.md;work_products/2026-07/2026-07-18/2026-07-18_umx1_dry_smoke_scorer/README.md;work_products/2026-07/2026-07-18/2026-07-18_umx1_stratified_reservoir_blocked_handoff/README.md;work_products/2026-07/2026-07-18/2026-07-18_tswfc2_dry_contract/README.md;work_products/2026-07/2026-07-18/2026-07-18_source_property_label_enforcement/README.md,operational_notes/maps/forward-predictive-model.md;.agent/status/2026-07-20_AGENT-552.md;.agent/journal/2026-07-20/forward-predictive-blockers-next-steps-documentation.md;imports/2026-07-20_forward_predictive_blockers_next_steps_documentation.json,Writer/Coordinator,True
operational_notes/07-26/20/2026-07-20_THESIS_RECIRCULATION_IMAGE_CANDIDATES.md,operational_note,2026-07-20,AGENT-562,complete,thesis;figures;recirculation;upcomer;cfd-visuals,figures/figures_rendered/paraview_field_families/upcomer/y_vel/;figures/figures_rendered/paraview_velocity_arrows/;work_products/2026-07/2026-07-14/2026-07-14_powerpoint_figures_and_deck/figures/11_upcomer_recirculation_schematic.png;reports/2026-06/2026-06-29/2026-06-29_ethan_upcomer_recirculation_evidence/figures/svg/upcomer_reverse_shear_fraction_profile.svg;reports/thesis_dossier/figures/svg/F03_upcomer_hybrid_schematic.svg,reports/thesis_dossier/Chapters_and_sections/current/12_thesis_figures_and_diagrams_plan.md;reports/thesis_dossier/Chapters_and_sections/current/04_upcomer_recirculation_modeling.md;TODO-THESIS-FIGURES-DIAGRAMS,Writer/Figures/Coordinator,True
reports/2026-07/2026-07-20/2026-07-20_cfd_postprocessing_readiness_refresh/README.md,report,2026-07-20,AGENT-563,complete,cfd-postprocessing;readiness;admission;cfd-pp;report,work_products/2026-07/2026-07-14/2026-07-14_cfd_case_admission_inventory/cfd_case_admission_inventory.csv;work_products/2026-07/2026-07-14/2026-07-14_salt_cfd_training_evidence_inventory/salt_cfd_candidate_inventory.csv;registry/_all_postprocessing_runs.csv;work_products/2026-07/2026-07-20/2026-07-20_salt_pm10_terminal_admission_classification/pm10_terminal_admission_rows.csv;work_products/2026-07/2026-07-20/2026-07-20_pressure_upcomer_post_3305547_harvest_wrapper/pressure_upcomer_admission_rollup.csv;work_products/2026-07/2026-07-20/2026-07-20_salt1_4_nominal_final_freeze/final_freeze_manifest.csv,operational_notes/maps/cfd-runs-and-admission.md;operational_notes/maps/forward-predictive-model.md;.agent/status/2026-07-20_AGENT-563.md,Coordinator/Writer/cfd-pp,True
work_products/2026-07/2026-07-14/2026-07-14_upcomer_matched_plane_compute_extraction/README.md,work_product,2026-07-20,AGENT-344,active,therm-reconstr;upcomer-recirculation;internal-nu;openfoam,work_products/2026-07/2026-07-14/2026-07-14_upcomer_matched_plane_extraction_plan/README.md;work_products/2026-07/2026-07-14/2026-07-14_salt_cfd_training_evidence_inventory/upcomer_onset_candidate_cases.csv,tools/extract/sample_upcomer_matched_plane_metrics.py;work_products/2026-07/2026-07-14/2026-07-14_upcomer_matched_plane_compute_extraction/method_trace.md,Implementer/Tester/Writer,True
work_products/2026-07/2026-07-20/2026-07-20_amx1_axial_mixing_dry_contract/README.md,work_product,2026-07-20,AGENT-565,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_amx1_localized_form_smoke_intake/README.md,work_product,2026-07-20,AGENT-569,complete,forward-model;thermal-modeling;amx1;localized-smoke,../cfd-modeling-tools/tamu_first_order_model/Fluid/results/diagnostics/amx1_salt2_localized_form_smoke_v1/amx1_localized_smoke_audit/amx1_localized_smoke_summary.json;../cfd-modeling-tools/.agent/status/2026-07-20_impl-2026-07-20-fluid-amx1-localized-form-smoke.md,../../../2026-07-20/2026-07-20_amx1_salt1_4_bounded_comparison_intake/README.md;../../../../../../operational_notes/maps/forward-predictive-model.md,Forward-pred/Thermal-modeling/Implementer/Tester/Writer,True
work_products/2026-07/2026-07-20/2026-07-20_amx1_lower_multiplier_smoke_intake/README.md,work_product,2026-07-20,AGENT-572,complete,forward-model;thermal-modeling;amx1;lower-multiplier-smoke,../cfd-modeling-tools/tamu_first_order_model/Fluid/results/diagnostics/amx1_salt2_lower_multiplier_smoke_v2/amx1_lower_multiplier_smoke_audit/amx1_lower_multiplier_summary.json;../cfd-modeling-tools/.agent/status/2026-07-20_impl-2026-07-20-fluid-amx1-lower-multiplier-smoke.md,../../../2026-07-20/2026-07-20_amx1_localized_form_smoke_intake/README.md;../../../../../../operational_notes/maps/forward-predictive-model.md,Forward-pred/Thermal-modeling/Implementer/Tester/Writer,True
work_products/2026-07/2026-07-20/2026-07-20_amx1_salt1_4_bounded_comparison_intake/README.md,work_product,2026-07-20,AGENT-568,complete,forward-model;thermal-modeling;amx1;bounded-comparison,../cfd-modeling-tools/tamu_first_order_model/Fluid/results/diagnostics/amx1_salt1_4_bounded_nominal_v1/amx1_bounded_nominal_audit/amx1_bounded_summary.json;../cfd-modeling-tools/.agent/status/2026-07-20_impl-2026-07-20-fluid-amx1-salt1-4-bounded-comparison.md,../../../2026-07-20/2026-07-20_amx1_salt2_smoke_intake/README.md;../../../../../../operational_notes/maps/forward-predictive-model.md,Forward-pred/Thermal-modeling/Implementer/Tester/Writer,True
work_products/2026-07/2026-07-20/2026-07-20_amx1_salt2_smoke_intake/README.md,work_product,2026-07-20,AGENT-567,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_blocker_register_review_after_unlock_wave/README.md,work_product,2026-07-20,AGENT-561,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_direct_recirc_model_forms_and_dry_scorers/README.md,work_product,2026-07-20,TODO-DIRECT-RECIRC-MODEL-FORMS-AND-DRY-SCORERS,complete,recirculation;upcomer;corner;dry-scorer;model-form,work_products/2026-07/2026-07-20/2026-07-20_pm10_upcomer_anchor_admission/pm10_upcomer_anchor_classification.csv;work_products/2026-07/2026-07-17/2026-07-17_upcomer_pipe_cell_hybrid_model/recirculation_feature_scorecard.csv;work_products/2026-07/2026-07-20/2026-07-20_two_tap_recirc_residual_scorer/recirc_residual_scorecard.csv;work_products/2026-07/2026-07-20/2026-07-20_umx1_fluid_intake_decision/decision_matrix.csv,.agent/status/2026-07-20_TODO-DIRECT-RECIRC-MODEL-FORMS-AND-DRY-SCORERS.md;.agent/journal/2026-07-20/direct-recirc-model-forms-and-dry-scorers.md,Hydraulics/Thermal-modeling/Forward-pred/Coordinator/Implementer/Tester/Writer,True
work_products/2026-07/2026-07-20/2026-07-20_f6_coarse_path_repair_endpoint_harvest/README.md,work_product,2026-07-20,F6,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_f6_endpoint_face_uq_execution/README.md,work_product,2026-07-20,F6,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_f6_endpoint_pair_same_qoi_uq_preflight/README.md,work_product,2026-07-20,F6,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_f6_non_upcomer_branch_modeling_analysis/README.md,work_product,2026-07-20,TODO-F6-NON-UPCOMER-BRANCH-MODELING-ANALYSIS,complete,pressure-ledger;f6;non-upcomer;downcomer;branch-modeling,work_products/2026-07/2026-07-18/2026-07-18_f6_legwise_pressure_anchor_plan/legwise_anchor_inventory.csv;work_products/2026-07/2026-07-18/2026-07-18_f6_legwise_pressure_anchor_plan/f3_vs_legwise_f6_admission_gate.csv;work_products/2026-07/2026-07-20/2026-07-20_pressure_f6_two_tap_blocker_unlock_next_steps/pressure_f6_next_gate.csv,.agent/status/2026-07-20_TODO-F6-NON-UPCOMER-BRANCH-MODELING-ANALYSIS.md;.agent/journal/2026-07-20/f6-non-upcomer-branch-modeling-analysis.md,Hydraulics/cfd-pp/Writer,True
work_products/2026-07/2026-07-20/2026-07-20_f6_two_tap_nonrecirc_staging/README.md,work_product,2026-07-20,AGENT-560,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_final_scorecard_policy_integration/README.md,work_product,2026-07-20,TODO-FINAL-SCORECARD-POLICY-INTEGRATION,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_final_scorecard_source_envelope_resolution/README.md,work_product,2026-07-20,TODO-FINAL-SCORECARD-SOURCE-ENVELOPE-RESOLUTION,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_final_scorecard_source_property_refresh/README.md,work_product,2026-07-20,TODO-FINAL-SCORECARD-SOURCE-PROPERTY-REFRESH,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_forward_blocker_unlock_runbook/README.md,work_product,2026-07-20,AGENT-556,complete,forward-model;blocker-unlock;runbook;tswfc2;umx1;source-property-gate,.agent/BLOCKERS.md;operational_notes/07-26/20/2026-07-20_FORWARD_PREDICTIVE_BLOCKERS_AND_NEXT_STEPS.md;work_products/2026-07/2026-07-20/2026-07-20_tswfc2_smoke_scenario/summary.json;work_products/2026-07/2026-07-20/2026-07-20_source_property_gate_infrastructure/README.md,.agent/status/2026-07-20_AGENT-556.md;.agent/journal/2026-07-20/forward-blocker-unlock-runbook.md;imports/2026-07-20_forward_blocker_unlock_runbook.json,Coordinator/Writer,True
work_products/2026-07/2026-07-20/2026-07-20_high_heat_status_refresh/README.md,work_product,2026-07-20,,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_high_heat_terminal_watch_two_tap_update/README.md,work_product,2026-07-20,,terminal_gated_running,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_m2_holdout_scoring_readiness/README.md,work_product,2026-07-20,,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_m2_salt1_cooler_hx_resolution_package/README.md,work_product,2026-07-20,,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_m2_score_release_decision_packet/README.md,work_product,2026-07-20,,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_m2_scoring_gate_resolver/README.md,work_product,2026-07-20,,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_max_analysis_advance_frontier/README.md,work_product,2026-07-20,AGENT-564,complete,forward-model;blocker-frontier;max-progress;high-heat;pm10;scorecard-gates,work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/summary.json;work_products/2026-07/2026-07-20/2026-07-20_final_scorecard_policy_integration/README.md;work_products/2026-07/2026-07-20/2026-07-20_pressure_upcomer_3305547_failure_repair/summary.json;work_products/2026-07/2026-07-20/2026-07-20_upcomer_onset_blocker_execution/upcomer_anchor_admission_ledger_pm10_resolved.csv;work_products/2026-07/2026-07-17/2026-07-17_high_heat_harvest_readiness_and_live_monitor/harvest_readiness_queue.csv,.agent/status/2026-07-20_AGENT-564.md;.agent/journal/2026-07-20/max-analysis-advance-frontier.md,Coordinator/Reviewer/Writer,True
work_products/2026-07/2026-07-20/2026-07-20_next_progress_blocker_analysis/README.md,work_product,2026-07-20,,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_pm10_pressure_component_isolation/README.md,work_product,2026-07-20,,active,pm10;pressure;component-isolation;recirculation,work_products/2026-07/2026-07-20/2026-07-20_pm10_same_window_residual_targets/pm10_same_window_residual_targets.csv,,,True
work_products/2026-07/2026-07-20/2026-07-20_pm10_recirc_hybrid_residual_scorecard/README.md,work_product,2026-07-20,,active,pm10;recirculation;upcomer;residual-scorecard;hybrid-model,work_products/2026-07/2026-07-20/2026-07-20_pm10_upcomer_anchor_admission/pm10_recirculation_feature_matrix.csv;work_products/2026-07/2026-07-20/2026-07-20_pm10_upcomer_anchor_admission/pm10_recirculation_anchor_admission.csv;work_products/2026-07/2026-07-16/2026-07-16_recirc_feature_admission_and_hybrid_contract/hybrid_1d_model_contract.csv,,,True
work_products/2026-07/2026-07-20/2026-07-20_pm10_recirc_promotion_gate/README.md,work_product,2026-07-20,,active,pm10;promotion-gate;recirculation;model-selection,work_products/2026-07/2026-07-20/2026-07-20_pm10_recirc_hybrid_residual_scorecard/pm10_recirc_model_form_scorecard.csv,,,True
work_products/2026-07/2026-07-20/2026-07-20_pm10_same_qoi_uq_preflight/README.md,work_product,2026-07-20,,active,pm10;same-qoi;uq;mesh;time,work_products/2026-07/2026-07-20/2026-07-20_pm10_same_window_residual_targets/pm10_same_window_residual_targets.csv,,,True
work_products/2026-07/2026-07-20/2026-07-20_pm10_same_window_residual_targets/README.md,work_product,2026-07-20,,active,pm10;pressure;residual-target;upcomer;recirculation,work_products/2026-07/2026-07-20/2026-07-20_pressure_upcomer_matched_plane_relaunch_package/parsed,,,True
work_products/2026-07/2026-07-20/2026-07-20_pm10_upcomer_anchor_admission/README.md,work_product,2026-07-20,,active,pm10;upcomer;matched-plane;admission,work_products/2026-07/2026-07-20/2026-07-20_salt_pm10_terminal_admission_classification/pm10_terminal_drift.csv;work_products/2026-07/2026-07-20/2026-07-20_pressure_upcomer_matched_plane_relaunch_package,,,True
work_products/2026-07/2026-07-20/2026-07-20_pm10_validation_repair_ledger/README.md,work_product,2026-07-20,AGENT-570,complete,pm10;upcomer;validation;recirculation;repair-ledger,work_products/2026-07/2026-07-20/2026-07-20_pm10_upcomer_anchor_admission/pm10_upcomer_anchor_classification.csv;work_products/2026-07/2026-07-20/2026-07-20_pressure_upcomer_3305547_failure_repair/partial_parse_inventory.csv;work_products/2026-07/2026-07-20/2026-07-20_pressure_upcomer_3305547_failure_repair/remaining_case_relaunch_queue.csv,.agent/status/2026-07-20_AGENT-570.md;.agent/journal/2026-07-20/pm10-validation-repair-ledger.md,cfd-pp/Upcomer-onset/Reviewer/Writer,True
work_products/2026-07/2026-07-20/2026-07-20_pressure_f6_two_tap_blocker_unlock_next_steps/README.md,work_product,2026-07-20,TODO-PRESSURE-F6-TWO-TAP-BLOCKER-UNLOCK-NEXT-STEPS,complete,pressure-ledger;two-tap;f6;blocker-unlock;same-qoi-uq,work_products/2026-07/2026-07-20/2026-07-20_two_tap_face_qref_uq_progress/summary.json;work_products/2026-07/2026-07-20/2026-07-20_f6_two_tap_nonrecirc_staging/endpoint_sampling_contract.csv;work_products/2026-07/2026-07-20/2026-07-20_blocker_register_review_after_unlock_wave/blocker_status_review.csv,.agent/status/2026-07-20_TODO-PRESSURE-F6-TWO-TAP-BLOCKER-UNLOCK-NEXT-STEPS.md;.agent/journal/2026-07-20/pressure-f6-two-tap-blocker-unlock-next-steps.md,Hydraulics/cfd-pp/Writer,True
work_products/2026-07/2026-07-20/2026-07-20_pressure_upcomer_3305547_failure_repair/README.md,work_product,2026-07-20,,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_pressure_upcomer_isolated_relaunch_post_exit_rollup/README.md,work_product,2026-07-20,,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_pressure_upcomer_isolated_relaunch_submission_package/README.md,work_product,2026-07-20,,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_pressure_upcomer_matched_plane_relaunch_package/README.md,work_product,2026-07-20,AGENT-344,active,therm-reconstr;upcomer-recirculation;internal-nu;openfoam,work_products/2026-07/2026-07-14/2026-07-14_upcomer_matched_plane_extraction_plan/README.md;work_products/2026-07/2026-07-14/2026-07-14_salt_cfd_training_evidence_inventory/upcomer_onset_candidate_cases.csv,tools/extract/sample_upcomer_matched_plane_metrics.py;work_products/2026-07/2026-07-20/2026-07-20_pressure_upcomer_matched_plane_relaunch_package/method_trace.md,Implementer/Tester/Writer,True
work_products/2026-07/2026-07-20/2026-07-20_pressure_upcomer_post_3305547_harvest_wrapper/README.md,work_product,2026-07-20,,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_pressure_upcomer_qos_retry_monitor/README.md,work_product,2026-07-20,,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_salt1_4_m2_frozen_prediction_artifact/README.md,work_product,2026-07-20,,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_salt1_4_m2_predictive_candidate_freeze/README.md,work_product,2026-07-20,,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_salt1_4_m2_salt1_support_closeout/README.md,work_product,2026-07-20,,closed_blocked_nonfabricated,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_salt1_4_nominal_final_freeze/README.md,work_product,2026-07-20,,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_salt_pm10_terminal_admission_classification/README.md,work_product,2026-07-20,TODO-PREDICT-SALT-PM10-TERMINAL-ADMISSION,complete,salt;pm10;terminal-admission;holdout;cfd-pp,work_products/2026-07/2026-07-14/2026-07-14_corrected_q_postprocess_harvest_submission/selected_salt2_salt4_pm10q_after_3293924/status_table/selected_corrected_q_status_table.csv;work_products/2026-07/2026-07-14/2026-07-14_corrected_q_postprocess_harvest_submission/selected_salt2_salt4_pm10q_after_3293924/terminal_monitor_after_3293924/live_salt_sanity_monitor.csv;work_products/2026-07/2026-07-17/2026-07-17_canonical_final_predictive_split_policy/canonical_final_predictive_split_policy.csv,,cfd-pp/Scheduler/Tester/Writer,True
work_products/2026-07/2026-07-20/2026-07-20_salt_pm10_terminal_admission_classification/refreshed_strict_live_monitor/README.md,work_product,2026-07-20,,,,,,,False
work_products/2026-07/2026-07-20/2026-07-20_source_prop_lit_action_wave/README.md,work_product,2026-07-20,AGENT-571,,,,,,False
