time_s,TP1,TP2,TP3,TP4,TP5,TP6
3910.0,455.404779,450.617835,446.323517,454.51332,455.21921,457.005048
3911.0,455.418304,450.600451,446.323491,454.513509,455.21945,457.005539
3912.0,455.421209,450.619873,446.323591,454.513661,455.21973,457.005902
3913.0,455.416732,450.687038,446.323887,454.513794,455.220006,457.006074
3914.0,455.410655,450.635966,446.324588,454.513951,455.220228,457.006262
3915.0,455.405628,450.469413,446.325392,454.514007,455.22041,457.006146
3916.0,455.404044,450.516486,446.325623,454.513965,455.22058,457.005834
3917.0,455.406766,450.600364,446.325643,454.513962,455.220734,457.006345
3918.0,455.410981,450.632786,446.325873,454.514,455.220879,457.007018
3919.0,455.414104,450.642813,446.326189,454.514063,455.220999,457.007015
3920.0,455.418244,450.639626,446.326399,454.514274,455.221084,457.006908
3921.0,455.434728,450.627946,446.326423,454.514637,455.221168,457.007016
3922.0,455.465389,450.613938,446.326271,454.514911,455.221284,457.007252
3923.0,455.447075,450.610915,446.326142,454.51522,455.221421,457.007597
3924.0,455.399284,450.621384,446.326219,454.515623,455.221582,457.007879
3925.0,455.389894,450.628946,446.326248,454.515941,455.221788,457.00777
3926.0,455.405126,450.622902,446.326141,454.51616,455.222013,457.007789
3927.0,455.419806,450.605096,446.326096,454.516349,455.222246,457.008254
3928.0,455.424087,450.616261,446.32618,454.516507,455.222521,457.008654
3929.0,455.420226,450.682448,446.326436,454.516637,455.222801,457.008832
3930.0,455.414151,450.660736,446.327081,454.516794,455.223029,457.009024
3931.0,455.408868,450.482778,446.32792,454.516868,455.223214,457.00897
3932.0,455.406689,450.506348,446.328231,454.51683,455.223384,457.008622
3933.0,455.408928,450.595391,446.328237,454.516816,455.223539,457.009009
3934.0,455.413156,450.633357,446.32844,454.516852,455.223684,457.009746
3935.0,455.416444,450.645292,446.328756,454.516906,455.223807,457.009812
3936.0,455.420032,450.64371,446.328987,454.517089,455.223895,457.009684
3937.0,455.433879,450.632809,446.329037,454.517445,455.223975,457.009764
3938.0,455.464964,450.618539,446.328902,454.517733,455.224086,457.009987
3939.0,455.456255,450.613294,446.328749,454.518022,455.22422,457.010317
3940.0,455.406162,450.622805,446.328806,454.518423,455.224376,457.010632
3941.0,455.391921,450.63161,446.328857,454.518756,455.224575,457.010564
3942.0,455.405418,450.627679,446.328756,454.518983,455.224798,457.010524
3943.0,455.421067,450.610217,446.328694,454.519173,455.225027,457.01095
3944.0,455.426798,450.613914,446.32876,454.519336,455.225296,457.011385
3945.0,455.423673,450.676506,446.328982,454.519463,455.225579,457.011575
3946.0,455.417644,450.68065,446.329568,454.519619,455.225814,457.011765
3947.0,455.412141,450.501645,446.330425,454.51971,455.226,457.011769
3948.0,455.4094,450.497033,446.330822,454.519678,455.226171,457.011409
3949.0,455.411106,450.589248,446.330826,454.519655,455.226327,457.011664
3950.0,455.415292,450.633538,446.330999,454.519686,455.226472,457.012442
3951.0,455.418762,450.647509,446.331311,454.519734,455.226599,457.01259
3952.0,455.421975,450.647619,446.331561,454.51989,455.226689,457.012448
3953.0,455.433486,450.637584,446.331636,454.520233,455.226767,457.012499
3954.0,455.463672,450.623291,446.331521,454.520537,455.226871,457.012707
3955.0,455.46454,450.615963,446.331351,454.52081,455.227003,457.01302
3956.0,455.414483,450.624181,446.331382,454.521204,455.227153,457.013361
3957.0,455.394903,450.634021,446.331451,454.521552,455.227345,457.013343
3958.0,455.405737,450.632143,446.331361,454.521789,455.227567,457.013251
3959.0,455.422086,450.615637,446.331283,454.52198,455.227792,457.013629
3960.0,455.429335,450.612884,446.331332,454.522148,455.228054,457.014093
3961.0,455.42706,450.669795,446.331524,454.522274,455.228338,457.014303
3962.0,455.421128,450.69547,446.332051,454.522426,455.22858,457.014486
3963.0,455.415441,450.525437,446.332908,454.522533,455.22877,457.014543
3964.0,455.412178,450.489196,446.333394,454.52251,455.228941,457.014193
3965.0,455.413316,450.581969,446.333407,454.522478,455.229098,457.014315
3966.0,455.417398,450.633226,446.333548,454.522504,455.229243,457.015107
3967.0,455.421049,450.64947,446.333853,454.522547,455.229373,457.015346
3968.0,455.424031,450.65133,446.33412,454.522678,455.229467,457.0152
3969.0,455.433561,450.64226,446.33422,454.523003,455.229542,457.015219
3970.0,455.462057,450.62814,446.334127,454.523324,455.229641,457.015413
3971.0,455.471562,450.618939,446.333946,454.523584,455.229769,457.015708
3972.0,455.424004,450.625554,446.333947,454.523967,455.229915,457.016065
3973.0,455.398474,450.636192,446.33403,454.52433,455.2301,457.016102
3974.0,455.406251,450.636281,446.333956,454.524577,455.230319,457.015974
3975.0,455.422896,450.6212,446.333862,454.524769,455.230542,457.016294
3976.0,455.431673,450.61315,446.333894,454.524942,455.230797,457.016779
3977.0,455.430368,450.662809,446.33406,454.52507,455.23108,457.017015
3978.0,455.424598,450.705399,446.334529,454.525215,455.231329,457.01719
3979.0,455.418767,450.553196,446.335372,454.525336,455.231523,457.017291
3980.0,455.415024,450.483421,446.335944,454.525326,455.231694,457.016971
3981.0,455.415575,450.57366,446.335981,454.525286,455.231853,457.016963
3982.0,455.419479,450.632289,446.336088,454.525305,455.231998,457.017741
3983.0,455.423298,450.651164,446.336382,454.525345,455.23213,457.01808
3984.0,455.42617,450.654815,446.336663,454.525454,455.232228,457.01794
3985.0,455.433945,450.646828,446.336788,454.525757,455.232302,457.017927
3986.0,455.460155,450.633043,446.336719,454.526092,455.232396,457.018103
3987.0,455.476645,450.622234,446.336533,454.526344,455.23252,457.018383
3988.0,455.434324,450.626975,446.336502,454.526713,455.232662,457.018746
3989.0,455.402498,450.638141,446.336592,454.527088,455.232839,457.018842
3990.0,455.406958,450.640102,446.336537,454.527347,455.233055,457.01869
3991.0,455.423537,450.626779,446.336433,454.527542,455.233275,457.018944
3992.0,455.433803,450.614623,446.336446,454.527718,455.233523,457.019444
3993.0,455.433583,450.655988,446.336589,454.52785,455.233805,457.01971
3994.0,455.428056,450.710796,446.337002,454.527989,455.234061,457.019877
3995.0,455.422117,450.583582,446.337817,454.528121,455.23426,457.020013
3996.0,455.417941,450.480682,446.33847,454.528125,455.234431,457.019739
3997.0,455.417884,450.564337,446.338544,454.528079,455.234591,457.019615
3998.0,455.421536,450.630617,446.338621,454.528091,455.234736,457.020348
3999.0,455.425507,450.652592,446.338899,454.528128,455.23487,457.02079
4000.0,455.428364,450.658049,446.339192,454.528218,455.234972,457.020669
4001.0,455.434735,450.65128,446.339342,454.528494,455.235046,457.020623
4002.0,455.458183,450.63796,446.339297,454.528842,455.235134,457.02078
4003.0,455.480504,450.62584,446.339113,454.529091,455.235255,457.021044
4004.0,455.444252,450.628499,446.339048,454.529443,455.235393,457.021406
4005.0,455.406815,450.639889,446.339141,454.529828,455.235562,457.02156
4006.0,455.407686,450.643616,446.339107,454.530101,455.235775,457.0214
4007.0,455.424066,450.632267,446.338995,454.530299,455.235994,457.021584
4008.0,455.435732,450.617184,446.33899,454.530478,455.236235,457.022087
4009.0,455.436701,450.6497,446.339112,454.530614,455.236514,457.022388
4010.0,455.431514,450.712351,446.339474,454.530746,455.236776,457.02255
4011.0,455.425493,450.614725,446.340249,454.530888,455.23698,457.022711
4012.0,455.420928,450.481644,446.340973,454.530908,455.237152,457.022492
4013.0,455.42025,450.554247,446.3411,454.530859,455.237312,457.022272
4014.0,455.423577,450.628086,446.341147,454.530861,455.237458,457.022933
4015.0,455.427674,450.653734,446.341406,454.530896,455.237593,457.023472
4016.0,455.430591,450.661024,446.341708,454.53097,455.2377,457.023384
4017.0,455.435877,450.655606,446.341881,454.531218,455.237774,457.023307
4018.0,455.456389,450.642861,446.341862,454.531573,455.237857,457.023442
4019.0,455.483149,450.62974,446.341684,454.531826,455.237973,457.023691
4020.0,455.453651,450.630173,446.341588,454.532157,455.238109,457.024047
4021.0,455.411233,450.641463,446.341676,454.532549,455.238272,457.024254
4022.0,455.408315,450.646836,446.341666,454.532837,455.238479,457.024101
4023.0,455.424479,450.637579,446.341549,454.53304,455.238697,457.024214
4024.0,455.437428,450.620676,446.341525,454.53322,455.238932,457.024708
4025.0,455.4397,450.644268,446.341629,454.533362,455.239207,457.025047
4026.0,455.434963,450.71085,446.341943,454.533488,455.239474,457.025208
4027.0,455.428884,450.644698,446.342671,454.533635,455.239684,457.025384
4028.0,455.423979,450.486905,446.343452,454.533673,455.239857,457.025227
4029.0,455.422679,450.543699,446.343644,454.533623,455.240018,457.024934
4030.0,455.425609,450.624615,446.343667,454.533615,455.240165,457.025497
4031.0,455.429793,450.654617,446.343904,454.533649,455.2403,457.026125
4032.0,455.432829,450.663752,446.344212,454.533709,455.240411,457.026085
4033.0,455.43726,450.659798,446.344407,454.533928,455.240487,457.025979
4034.0,455.45495,450.647717,446.344413,454.534285,455.240565,457.026091
4035.0,455.484814,450.633905,446.344247,454.534546,455.240677,457.026326
4036.0,455.462668,450.632041,446.344121,454.534857,455.240809,457.026669
4037.0,455.416324,450.642894,446.344199,454.535253,455.240965,457.026924
4038.0,455.409061,450.64977,446.344212,454.535556,455.241167,457.026794
4039.0,455.424741,450.642657,446.344096,454.535764,455.241385,457.026837
4040.0,455.438903,450.624914,446.344052,454.535945,455.241614,457.02731
4041.0,455.442541,450.639914,446.344138,454.536092,455.241884,457.027687
4042.0,455.438368,450.706964,446.344411,454.536214,455.242154,457.027851
4043.0,455.43227,450.67153,446.345083,454.536363,455.242371,457.028034
4044.0,455.427084,450.49748,446.345907,454.53642,455.242546,457.027942
4045.0,455.425173,450.533141,446.346176,454.536371,455.242708,457.0276
4046.0,455.427642,450.620018,446.346181,454.536354,455.242855,457.028045
4047.0,455.431864,450.655218,446.346391,454.536384,455.242991,457.028747
4048.0,455.435055,450.666224,446.346701,454.536435,455.243106,457.028768
4049.0,455.438841,450.663841,446.346918,454.536625,455.243184,457.02864
4050.0,455.453854,450.652504,446.34695,454.536978,455.243258,457.028726
4051.0,455.48498,450.638294,446.346801,454.537251,455.243364,457.028947
4052.0,455.47189,450.634148,446.346649,454.537542,455.243493,457.029275
4053.0,455.422537,450.644211,446.346709,454.537938,455.243644,457.029569
4054.0,455.410502,450.652429,446.346745,454.538256,455.243839,457.029474
4055.0,455.424916,450.647461,446.346634,454.538472,455.244056,457.029453
4056.0,455.440151,450.629717,446.346572,454.538654,455.24428,457.029894
4057.0,455.445208,450.636787,446.34664,454.538807,455.244544,457.030306
4058.0,455.441721,450.701397,446.346876,454.538925,455.244818,457.030481
4059.0,455.43565,450.693845,446.34749,454.539074,455.245041,457.030664
4060.0,455.430228,450.513731,446.348339,454.539148,455.245219,457.030634
4061.0,455.427733,450.523116,446.348692,454.539104,455.245381,457.030268
4062.0,455.429687,450.614248,446.34869,454.539078,455.245529,457.030582
4063.0,455.433896,450.655442,446.348872,454.539104,455.245666,457.031337
4064.0,455.437265,450.668431,446.34918,454.539148,455.245783,457.031435
4065.0,455.4406,450.667716,446.349416,454.53931,455.245865,457.03129
4066.0,455.453064,450.657208,446.349475,454.539653,455.245936,457.031346
4067.0,455.483795,450.642859,446.349344,454.539942,455.246036,457.031553
4068.0,455.480504,450.636533,446.349173,454.540214,455.246162,457.031865
4069.0,455.43011,450.64546,446.34921,454.540605,455.246307,457.032189
4070.0,455.412978,450.654827,446.349265,454.540939,455.246495,457.032141
4071.0,455.425071,450.651957,446.349164,454.541163,455.246711,457.032064
4072.0,455.441147,450.634903,446.349085,454.541346,455.246931,457.03246
4073.0,455.447709,450.634985,446.349135,454.541504,455.247189,457.032904
4074.0,455.445026,450.694787,446.349338,454.541622,455.247464,457.033096
4075.0,455.439028,450.71101,446.349892,454.541767,455.247695,457.033274
4076.0,455.433403,450.535322,446.350751,454.541859,455.247876,457.033301
4077.0,455.430363,450.51429,446.351193,454.541823,455.248038,457.032934
4078.0,455.431761,450.607293,446.351195,454.541787,455.248188,457.033113
4079.0,455.435896,450.655237,446.351344,454.541808,455.248325,457.033895
4080.0,455.439452,450.670378,446.351648,454.541847,455.248445,457.034082
4081.0,455.442494,450.671402,446.351902,454.541982,455.24853,457.033928
4082.0,455.452847,450.661819,446.351986,454.542311,455.248598,457.033954
4083.0,455.482189,450.64755,446.351877,454.542616,455.248693,457.034146
4084.0,455.488125,450.639222,446.351693,454.542874,455.248815,457.034441
4085.0,455.439084,450.646685,446.351701,454.543256,455.248956,457.034784
4086.0,455.416217,450.656977,446.351772,454.543604,455.249137,457.034789
4087.0,455.425354,450.65613,446.351685,454.543839,455.24935,457.03467
4088.0,455.441923,450.640307,446.35159,454.544023,455.249567,457.035012
4089.0,455.450024,450.634511,446.351623,454.544185,455.249818,457.035482
4090.0,455.448263,450.68768,446.351797,454.544304,455.250095,457.035697
4091.0,455.442397,450.723103,446.352292,454.544444,455.250333,457.035868
4092.0,455.43661,450.56141,446.353143,454.544551,455.250517,457.035942
4093.0,455.433065,450.507247,446.353673,454.544526,455.25068,457.035597
4094.0,455.433879,450.599264,446.353693,454.544481,455.25083,457.035641
4095.0,455.437871,450.654452,446.353809,454.544497,455.250967,457.036425
4096.0,455.441605,450.672063,446.354103,454.544531,455.251091,457.036708
4097.0,455.444487,450.674875,446.354373,454.544644,455.251179,457.036555
4098.0,455.45296,450.666326,446.354483,454.544951,455.251246,457.036549
4099.0,455.480235,450.652318,446.354397,454.545273,455.251335,457.036725
4100.0,455.493937,450.642233,446.354206,454.54552,455.251454,457.037003
4101.0,455.449098,450.647934,446.354182,454.54589,455.25159,457.037357
4102.0,455.419938,450.658894,446.354265,454.546251,455.251764,457.037421
4103.0,455.425867,450.659977,446.354194,454.546497,455.251974,457.037271
4104.0,455.442508,450.645785,446.354087,454.546683,455.252189,457.03755
4105.0,455.452129,450.635309,446.354101,454.546849,455.252433,457.038039
4106.0,455.451412,450.680538,446.35425,454.546971,455.252708,457.038282
4107.0,455.445754,450.730409,446.354687,454.547105,455.252953,457.038446
4108.0,455.439842,450.590885,446.355517,454.547224,455.253142,457.038558
4109.0,455.43584,450.502796,446.356131,454.547213,455.253306,457.038252
4110.0,455.436052,450.590175,446.356182,454.547162,455.253457,457.038173
4111.0,455.439823,450.652985,446.356266,454.54717,455.253595,457.038925
4112.0,455.443718,450.673478,446.356546,454.547202,455.25372,457.039311
4113.0,455.446548,450.678104,446.35683,454.547294,455.253812,457.039168
4114.0,455.453449,450.670721,446.356964,454.547576,455.253879,457.039125
4115.0,455.47812,450.657121,446.356903,454.547912,455.253962,457.03929
4116.0,455.498118,450.645568,446.356711,454.548155,455.254077,457.039553
4117.0,455.45921,450.649263,446.356654,454.548507,455.25421,457.039909
4118.0,455.424066,450.660598,446.356742,454.54888,455.254376,457.040031
4119.0,455.426485,450.66351,446.356692,454.549139,455.254583,457.039867
4120.0,455.442956,450.651218,446.356575,454.549328,455.254796,457.040076
4121.0,455.454029,450.63727,446.35657,454.549497,455.255033,457.040574
4122.0,455.454464,450.673781,446.356697,454.549623,455.255307,457.040852
4123.0,455.449103,450.733464,446.35708,454.54975,455.255558,457.041008
4124.0,455.443098,450.622005,446.357874,454.54988,455.255752,457.04115
4125.0,455.438684,450.50186,446.358565,454.549885,455.255916,457.040896
4126.0,455.438274,450.580176,446.358662,454.549829,455.256069,457.04071
4127.0,455.441751,450.650696,446.358716,454.549828,455.256207,457.041401
4128.0,455.445788,450.674615,446.358978,454.549858,455.256333,457.041879
4129.0,455.44865,450.681072,446.359272,454.549933,455.25643,457.041761
4130.0,455.454335,450.674997,446.359431,454.550188,455.256497,457.041686
4131.0,455.476078,450.661925,446.359395,454.550534,455.256575,457.041829
4132.0,455.501207,450.64921,446.359208,454.550777,455.256686,457.042085
4133.0,455.468781,450.650721,446.359119,454.55111,455.256815,457.042434
4134.0,455.428307,450.662115,446.359204,454.551492,455.256974,457.042608
4135.0,455.42703,450.666741,446.359178,454.551765,455.257177,457.042456
4136.0,455.443296,450.65651,446.359054,454.551958,455.257389,457.042595
4137.0,455.455706,450.640252,446.35903,454.55213,455.257619,457.043089
4138.0,455.457405,450.66775,446.359137,454.552261,455.257889,457.043404
4139.0,455.45245,450.733085,446.35947,454.552381,455.258147,457.043557
4140.0,455.446376,450.652855,446.360219,454.552518,455.258347,457.043719
4141.0,455.441595,450.50493,446.360975,454.55254,455.258512,457.043525
4142.0,455.440559,450.569567,446.361132,454.552482,455.258665,457.043253
4143.0,455.443666,450.647503,446.361159,454.552472,455.258804,457.043856
4144.0,455.447812,450.67547,446.3614,454.552499,455.258932,457.04442
4145.0,455.450772,450.683783,446.361702,454.55256,455.259033,457.044341
4146.0,455.455508,450.679139,446.361883,454.552786,455.2591,457.044236
4147.0,455.47434,450.666697,446.361874,454.553137,455.259173,457.044355
4148.0,455.503107,450.653137,446.361697,454.553386,455.259279,457.044597
4149.0,455.477798,450.652355,446.361577,454.553699,455.259406,457.044938
4150.0,455.432929,450.663472,446.361654,454.554086,455.259558,457.045161
4151.0,455.427545,450.66968,446.361651,454.554375,455.259756,457.045023
4152.0,455.443493,450.66159,446.361526,454.554573,455.259967,457.045105
4153.0,455.457152,450.644071,446.361482,454.554746,455.260191,457.045583
4154.0,455.460208,450.662729,446.36157,454.554883,455.260457,457.045934
4155.0,455.455771,450.729997,446.361859,454.554998,455.260719,457.046088
4156.0,455.44966,450.681346,446.362555,454.555138,455.260925,457.046254
4157.0,455.444572,450.512953,446.363361,454.555179,455.261092,457.046126
4158.0,455.442913,450.558721,446.363591,454.555121,455.261247,457.045802
4159.0,455.445585,450.64325,446.363597,454.555101,455.261386,457.046294
4160.0,455.449793,450.67607,446.363813,454.555126,455.261514,457.046931
4161.0,455.452897,450.686246,446.364118,454.555175,455.261619,457.046907
4162.0,455.456898,450.683135,446.364322,454.555372,455.261689,457.046776
4163.0,455.472994,450.67141,446.364339,454.555722,455.261757,457.046867
4164.0,455.503878,450.657314,446.364176,454.555982,455.261858,457.047096
4165.0,455.486865,450.654214,446.364029,454.556275,455.261982,457.047425
4166.0,455.438572,450.6647,446.364092,454.556663,455.262128,457.04769
4167.0,455.428513,450.672335,446.364112,454.556967,455.262319,457.04758
4168.0,455.443574,450.666406,446.36399,454.557172,455.26253,457.047596
4169.0,455.458387,450.648541,446.363928,454.557346,455.262749,457.048048
4170.0,455.462844,450.658895,446.363997,454.557489,455.263009,457.048437
4171.0,455.459045,450.724903,446.364246,454.557601,455.263275,457.048598
4172.0,455.452943,450.705768,446.364884,454.557741,455.263489,457.048768
4173.0,455.447599,450.526695,446.365724,454.5578,455.263658,457.048701
4174.0,455.44534,450.54817,446.366036,454.557746,455.263812,457.048347
4175.0,455.447515,450.637814,446.36603,454.557716,455.263953,457.048713
4176.0,455.451733,450.676325,446.366218,454.557737,455.264082,457.049413
4177.0,455.45501,450.688445,446.366523,454.557778,455.26419,457.049457
4178.0,455.458481,450.686974,446.366748,454.557946,455.264263,457.049306
4179.0,455.471912,450.676047,446.366791,454.558289,455.264328,457.049368
4180.0,455.502983,450.661692,446.366647,454.558565,455.264423,457.049583
4181.0,455.495794,450.656338,446.366478,454.558837,455.264544,457.049897
4182.0,455.445475,450.665841,446.366519,454.559224,455.264684,457.050196
4183.0,455.430465,450.674724,446.36656,454.559543,455.264869,457.050126
4184.0,455.443606,450.670929,446.366446,454.559756,455.265078,457.050083
4185.0,455.459372,450.653479,446.366365,454.559931,455.265293,457.050497
4186.0,455.465308,450.65637,446.366417,454.56008,455.265547,457.05092
4187.0,455.46227,450.718486,446.36663,454.56019,455.265815,457.051095
4188.0,455.456223,450.725148,446.367209,454.560328,455.266036,457.051263
4189.0,455.450661,450.546077,446.368065,454.560404,455.266208,457.051254
4190.0,455.447834,450.538531,446.368465,454.560357,455.266363,457.050888
4191.0,455.449465,450.631184,446.368458,454.560317,455.266505,457.051123
4192.0,455.453635,450.67618,446.368615,454.560334,455.266634,457.051864
4193.0,455.457101,450.690378,446.368917,454.560369,455.266746,457.051989
4194.0,455.460218,450.690634,446.36916,454.56051,455.266822,457.051826
4195.0,455.471361,450.680596,446.36923,454.56084,455.266884,457.051856
4196.0,455.501358,450.666225,446.369106,454.561132,455.266974,457.052056
4197.0,455.503776,450.658761,446.368921,454.561388,455.267091,457.052355
4198.0,455.453858,450.666937,446.368936,454.561767,455.267227,457.052679
4199.0,455.433344,450.676857,446.368995,454.562102,455.267404,457.052657
4200.0,455.443692,450.675134,446.368894,454.562325,455.267612,457.052565
4201.0,455.460116,450.658707,446.368796,454.562501,455.267823,457.052931
4202.0,455.467594,450.655199,446.36883,454.562654,455.26807,457.053383
4203.0,455.465433,450.711344,446.369012,454.562765,455.26834,457.053579
4204.0,455.459492,450.739304,446.369531,454.562899,455.268568,457.053741
4205.0,455.453751,450.570418,446.370386,454.562991,455.268744,457.053783
4206.0,455.450397,450.530451,446.370876,454.562954,455.268899,457.053428
4207.0,455.45145,450.623406,446.37088,454.562905,455.269042,457.05353
4208.0,455.455508,450.675527,446.371006,454.562916,455.269171,457.054286
4209.0,455.459158,450.692052,446.3713,454.562947,455.269286,457.054503
4210.0,455.462066,450.694089,446.37156,454.563063,455.269366,457.054336
4211.0,455.471231,450.685043,446.371655,454.563374,455.269426,457.054333
4212.0,455.499396,450.67086,446.371555,454.563683,455.26951,457.054517
4213.0,455.510303,450.661506,446.37136,454.563927,455.269624,457.054801
4214.0,455.463418,450.668038,446.371344,454.564295,455.269755,457.05514
4215.0,455.436777,450.678748,446.371417,454.564644,455.269925,457.055172
4216.0,455.443996,450.679007,446.371332,454.564878,455.270131,457.055043
4217.0,455.460654,450.664068,446.371221,454.565056,455.270339,457.055351
4218.0,455.469671,450.655348,446.371235,454.565213,455.27058,457.055826
4219.0,455.468514,450.703989,446.37139,454.565326,455.270849,457.056049
4220.0,455.462749,450.748481,446.37185,454.565454,455.271084,457.056204
4221.0,455.456869,450.598698,446.37269,454.565561,455.271264,457.056288
4222.0,455.453033,450.524598,446.373267,454.565536,455.27142,457.055963
4223.0,455.453489,450.614569,446.373297,454.565479,455.271564,457.055939
4224.0,455.457356,450.674221,446.37339,454.565484,455.271694,457.056681
4225.0,455.461177,450.693456,446.373672,454.565511,455.271811,457.056995
4226.0,455.463995,450.697311,446.373947,454.565606,455.271895,457.056835
4227.0,455.471439,450.689381,446.374067,454.565894,455.271954,457.056799
4228.0,455.497187,450.675549,446.373991,454.566218,455.272032,457.056965
4229.0,455.514892,450.664581,446.373793,454.566454,455.272142,457.057234
4230.0,455.473616,450.669194,446.373744,454.566807,455.27227,457.057579
4231.0,455.440663,450.680416,446.373825,454.567169,455.272432,457.057669
4232.0,455.444476,450.682558,446.37376,454.567415,455.272635,457.057517
4233.0,455.46103,450.669431,446.373638,454.567595,455.272842,457.05776
4234.0,455.471539,450.656723,446.373633,454.567756,455.273075,457.058248
4235.0,455.471499,450.696852,446.373765,454.567873,455.273343,457.058504
4236.0,455.465996,450.75308,446.374168,454.567994,455.273585,457.058651
4237.0,455.46001,450.62945,446.374977,454.568112,455.27377,457.058769
4238.0,455.455742,450.521971,446.375636,454.568103,455.273927,457.058489
4239.0,455.455578,450.604705,446.375707,454.56804,455.274072,457.058351
4240.0,455.459181,450.672142,446.375767,454.568036,455.274202,457.059049
4241.0,455.463155,450.694585,446.376034,454.568062,455.274321,457.059464
4242.0,455.465974,450.700271,446.37632,454.568137,455.274409,457.059324
4243.0,455.472067,450.693602,446.376465,454.568399,455.274468,457.059255
4244.0,455.494947,450.680255,446.376415,454.568735,455.27454,457.0594
4245.0,455.518333,450.667976,446.376219,454.56897,455.274646,457.059654
4246.0,455.483317,450.670459,446.376137,454.569305,455.274771,457.059999
4247.0,455.444784,450.681883,446.376219,454.569676,455.274926,457.060145
4248.0,455.444946,450.685798,446.376176,454.569936,455.275124,457.059986
4249.0,455.461293,450.674687,446.376047,454.57012,455.27533,457.06016
4250.0,455.473195,450.659197,446.376023,454.570284,455.275556,457.06065
4251.0,455.474383,450.690318,446.376132,454.570405,455.275822,457.060942
4252.0,455.469244,450.753872,446.376484,454.57052,455.27607,457.061085
4253.0,455.463179,450.660724,446.377252,454.570647,455.27626,457.061227
4254.0,455.458522,450.52318,446.377981,454.570654,455.276418,457.061003
4255.0,455.457729,450.594107,446.378108,454.570588,455.276564,457.06077
4256.0,455.46099,450.669178,446.378139,454.570575,455.276695,457.061394
4257.0,455.46509,450.695423,446.378385,454.570598,455.276815,457.061906
4258.0,455.467986,450.702968,446.37868,454.570658,455.276907,457.061801
4259.0,455.473032,450.697692,446.378849,454.570891,455.276967,457.0617
4260.0,455.492943,450.684943,446.378825,454.571235,455.277035,457.061823
4261.0,455.520501,450.671673,446.378638,454.571474,455.277136,457.062063
4262.0,455.492446,450.671883,446.378524,454.571789,455.277258,457.062401
4263.0,455.449077,450.683177,446.3786,454.572167,455.277406,457.0626
4264.0,455.445323,450.688742,446.378581,454.572442,455.277599,457.062449
4265.0,455.461433,450.679757,446.378449,454.57263,455.277804,457.062552
4266.0,455.474617,450.662596,446.378405,454.572796,455.278024,457.063034
4267.0,455.477143,450.684702,446.378494,454.572923,455.278286,457.063363
4268.0,455.472482,450.751637,446.378798,454.573033,455.278539,457.063508
4269.0,455.466364,450.690482,446.379516,454.573164,455.278736,457.063662
4270.0,455.461373,450.528964,446.380302,454.573189,455.278896,457.0635
4271.0,455.45995,450.583093,446.380497,454.573123,455.279042,457.063195
4272.0,455.462797,450.665216,446.380505,454.5731,455.279174,457.063722
4273.0,455.466981,450.695998,446.380728,454.573121,455.279295,457.064322
4274.0,455.470009,450.705417,446.381028,454.573169,455.279391,457.064266
4275.0,455.474235,450.70164,446.381219,454.573372,455.279453,457.064137
4276.0,455.491326,450.689581,446.381222,454.573717,455.279516,457.064233
4277.0,455.521698,450.675642,446.381048,454.573966,455.279613,457.06446
4278.0,455.501352,450.673516,446.380905,454.57426,455.279731,457.064788
4279.0,455.454211,450.684329,446.380968,454.574641,455.279873,457.065032
4280.0,455.445933,450.691397,446.380973,454.574932,455.28006,457.064904
4281.0,455.461429,450.684579,446.380843,454.575126,455.280265,457.064939
4282.0,455.475823,450.666726,446.380779,454.575293,455.280479,457.065399
4283.0,455.479741,450.680227,446.38085,454.575427,455.280736,457.065768
4284.0,455.475675,450.747093,446.381111,454.575532,455.280994,457.065917
4285.0,455.469549,450.716701,446.381773,454.575665,455.281197,457.066078
4286.0,455.464282,450.540341,446.3826,454.575709,455.281359,457.065978
4287.0,455.462245,450.572146,446.382874,454.575645,455.281506,457.065626
4288.0,455.464615,450.660088,446.382866,454.575612,455.281639,457.066036
4289.0,455.46883,450.696275,446.383061,454.575629,455.28176,457.06671
4290.0,455.472024,450.707607,446.383363,454.575668,455.28186,457.066718
4291.0,455.475644,450.705438,446.383576,454.575841,455.281925,457.066565
4292.0,455.490028,450.694151,446.383605,454.576182,455.281984,457.066633
4293.0,455.521236,450.679838,446.383448,454.576445,455.282075,457.066846
4294.0,455.510431,450.6754,446.383281,454.576718,455.28219,457.067159
4295.0,455.460534,450.685374,446.383325,454.577099,455.282327,457.067441
4296.0,455.44738,450.693776,446.383352,454.577405,455.282507,457.067348
4297.0,455.461355,450.689117,446.383229,454.577608,455.282711,457.067322
4298.0,455.476794,450.671404,446.383146,454.577775,455.282921,457.067748
4299.0,455.482166,450.677032,446.383198,454.577915,455.283171,457.068153
4300.0,455.47882,450.740944,446.383422,454.578018,455.283432,457.068314
4301.0,455.472733,450.738125,446.384023,454.57815,455.283643,457.068475
4302.0,455.467234,450.557557,446.384874,454.578212,455.283807,457.068435
4303.0,455.46461,450.561861,446.385236,454.578154,455.283955,457.068062
4304.0,455.46645,450.653756,446.385222,454.57811,455.284089,457.068343
4305.0,455.470642,450.696162,446.385387,454.578123,455.284211,457.069068
4306.0,455.474022,450.709527,446.385687,454.578155,455.284315,457.069153
4307.0,455.477227,450.70907,446.385919,454.578301,455.284382,457.068985
4308.0,455.489131,450.698635,446.385974,454.578631,455.284438,457.069021
