observation_id,source_id,case_id,case_family,run_class,mesh_level,mesh_status,source_case_root,source_path,source_row_key,observable_family,observable_type,span,segment_1d,station_start,station_end,window_id,time_window_start_s,time_window_end_s,time_window_source,n_samples,quantity,value,units,uncertainty_value,uncertainty_units,uncertainty_method,geometry_source,pressure_method,thermal_method,physical_interface_bracket_status,thermal_residual_status,thermal_residual_assignment,thermal_residual_fraction,thermal_residual_W,interface_temperature_source,interface_temperature_selection_rule,max_interface_recirc_ratio,recirculation_flag,radiation_output_term,radiation_present,control_volume,control_volume_group,interface_role,dominant_flow_direction,backflow_fraction,convergence_status,window_state,operating_point_verdict,admission_status,needs_special_gate_scrutiny,fit_eligible,validation_eligible,fit_use_status,validation_use_status,independence_group_id,quality_flags,provenance_notes
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:max_interface_recirc_ratio:heater:lower_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-08/2026-07-08_patchwise_heat_ledger_enthalpy_interfaces/patchwise_heat_ledger_enthalpy_interfaces.csv,heater:lower_leg,thermal,thermal_interface_max_recirculation_ratio,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,max_interface_recirc_ratio,0.309687,dimensionless,,,,lower_leg:s04->lower_leg:s00,not_applicable,physical_interface_enthalpy_wallHeatFlux_residual,bracketed_full_span_interfaces,computed_from_physical_segment_interfaces,segment_wall_flux_minus_physical_interface_enthalpy_change,-0.245245,-98.237702,work_products/2026-07-08_patchwise_heat_ledger_enthalpy_interfaces/interface_temperature_samples.csv,forward_bulk_when_recirc_gt_0p5_else_mixing_cup,0.309687,no,absent_no_qr_output,no,heater,intended_heater_input,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,physical_interface_thermal_refresh;coarse_no_gci;no_qr_radiation_output;physical_interface_enthalpy_followup;surface_emissivity_bc_metadata_present_but_no_qr_radiation_output;frozen_extraction_window_older_than_available_case_latest,From July 8 patchwise heat ledger with physical-interface enthalpy terms; fit disabled pending reviewed control-volume method and mesh/GCI support.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:mdot_signed_proxy:heater_interior:cv_inlet_bracket:heater_interior__cv_inlet_bracket,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,heater_interior:cv_inlet_bracket:heater_interior__cv_inlet_bracket,thermal,openfoam_interface_signed_flux_proxy,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,10000,10000,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,712,mdot_signed_proxy,-18047.992047,kg/m2/s_proxy,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_4_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/10000/plane_heater_interior__cv_inlet_bracket.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0.17306,no,absent_no_qr_output,no,heater_interior,heater,cv_inlet_bracket,negative_normal,0.17306,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:mdot_signed_proxy:heater_interior:cv_outlet_bracket:heater_interior__cv_outlet_bracket,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,heater_interior:cv_outlet_bracket:heater_interior__cv_outlet_bracket,thermal,openfoam_interface_signed_flux_proxy,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,10000,10000,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,2138,mdot_signed_proxy,24460.13877,kg/m2/s_proxy,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_4_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/10000/plane_heater_interior__cv_outlet_bracket.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0.064546,no,absent_no_qr_output,no,heater_interior,heater,cv_outlet_bracket,positive_normal,0.064546,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:mdot_signed_proxy:lower_left_junction:lower_leg_face:lower_left_junction__lower_leg_face,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,lower_left_junction:lower_leg_face:lower_left_junction__lower_leg_face,thermal,openfoam_interface_signed_flux_proxy,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,10000,10000,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,740,mdot_signed_proxy,-11138.311014,kg/m2/s_proxy,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_4_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/10000/plane_lower_left_junction__lower_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0.43356,no,absent_no_qr_output,no,lower_left_junction,junction,lower_leg_face,negative_normal,0.43356,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:mdot_signed_proxy:lower_right_junction:lower_leg_face:lower_right_junction__lower_leg_face,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,lower_right_junction:lower_leg_face:lower_right_junction__lower_leg_face,thermal,openfoam_interface_signed_flux_proxy,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,10000,10000,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,1778,mdot_signed_proxy,19013.845,kg/m2/s_proxy,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_4_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/10000/plane_lower_right_junction__lower_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0,no,absent_no_qr_output,no,lower_right_junction,junction,lower_leg_face,positive_normal,0,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:negative_flux_proxy_abs:heater_interior:cv_inlet_bracket:heater_interior__cv_inlet_bracket,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,heater_interior:cv_inlet_bracket:heater_interior__cv_inlet_bracket,thermal,openfoam_interface_negative_flux_proxy_abs,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,10000,10000,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,712,negative_flux_proxy_abs,21825.03105,kg/m2/s_proxy,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_4_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/10000/plane_heater_interior__cv_inlet_bracket.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0.17306,no,absent_no_qr_output,no,heater_interior,heater,cv_inlet_bracket,negative_normal,0.17306,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:negative_flux_proxy_abs:heater_interior:cv_outlet_bracket:heater_interior__cv_outlet_bracket,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,heater_interior:cv_outlet_bracket:heater_interior__cv_outlet_bracket,thermal,openfoam_interface_negative_flux_proxy_abs,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,10000,10000,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,2138,negative_flux_proxy_abs,1687.75158,kg/m2/s_proxy,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_4_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/10000/plane_heater_interior__cv_outlet_bracket.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0.064546,no,absent_no_qr_output,no,heater_interior,heater,cv_outlet_bracket,positive_normal,0.064546,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:negative_flux_proxy_abs:lower_left_junction:lower_leg_face:lower_left_junction__lower_leg_face,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,lower_left_junction:lower_leg_face:lower_left_junction__lower_leg_face,thermal,openfoam_interface_negative_flux_proxy_abs,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,10000,10000,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,740,negative_flux_proxy_abs,19663.716291,kg/m2/s_proxy,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_4_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/10000/plane_lower_left_junction__lower_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0.43356,no,absent_no_qr_output,no,lower_left_junction,junction,lower_leg_face,negative_normal,0.43356,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:negative_flux_proxy_abs:lower_right_junction:lower_leg_face:lower_right_junction__lower_leg_face,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,lower_right_junction:lower_leg_face:lower_right_junction__lower_leg_face,thermal,openfoam_interface_negative_flux_proxy_abs,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,10000,10000,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,1778,negative_flux_proxy_abs,0,kg/m2/s_proxy,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_4_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/10000/plane_lower_right_junction__lower_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0,no,absent_no_qr_output,no,lower_right_junction,junction,lower_leg_face,positive_normal,0,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:positive_flux_proxy:heater_interior:cv_inlet_bracket:heater_interior__cv_inlet_bracket,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,heater_interior:cv_inlet_bracket:heater_interior__cv_inlet_bracket,thermal,openfoam_interface_positive_flux_proxy,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,10000,10000,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,712,positive_flux_proxy,3777.039003,kg/m2/s_proxy,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_4_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/10000/plane_heater_interior__cv_inlet_bracket.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0.17306,no,absent_no_qr_output,no,heater_interior,heater,cv_inlet_bracket,negative_normal,0.17306,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:positive_flux_proxy:heater_interior:cv_outlet_bracket:heater_interior__cv_outlet_bracket,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,heater_interior:cv_outlet_bracket:heater_interior__cv_outlet_bracket,thermal,openfoam_interface_positive_flux_proxy,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,10000,10000,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,2138,positive_flux_proxy,26147.890349,kg/m2/s_proxy,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_4_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/10000/plane_heater_interior__cv_outlet_bracket.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0.064546,no,absent_no_qr_output,no,heater_interior,heater,cv_outlet_bracket,positive_normal,0.064546,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:positive_flux_proxy:lower_left_junction:lower_leg_face:lower_left_junction__lower_leg_face,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,lower_left_junction:lower_leg_face:lower_left_junction__lower_leg_face,thermal,openfoam_interface_positive_flux_proxy,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,10000,10000,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,740,positive_flux_proxy,8525.405277,kg/m2/s_proxy,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_4_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/10000/plane_lower_left_junction__lower_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0.43356,no,absent_no_qr_output,no,lower_left_junction,junction,lower_leg_face,negative_normal,0.43356,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:positive_flux_proxy:lower_right_junction:lower_leg_face:lower_right_junction__lower_leg_face,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,lower_right_junction:lower_leg_face:lower_right_junction__lower_leg_face,thermal,openfoam_interface_positive_flux_proxy,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,10000,10000,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,1778,positive_flux_proxy,19013.845,kg/m2/s_proxy,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_4_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/10000/plane_lower_right_junction__lower_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0,no,absent_no_qr_output,no,lower_right_junction,junction,lower_leg_face,positive_normal,0,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:lower_leg:residual_fraction:ambient_wall:lower_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-08/2026-07-08_patchwise_heat_ledger_enthalpy_interfaces/patchwise_heat_ledger_enthalpy_interfaces.csv,ambient_wall:lower_leg,thermal,thermal_wall_flux_enthalpy_residual_fraction,lower_leg,lower_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,residual_fraction,-0.245245,dimensionless,,,,lower_leg:s04->lower_leg:s00,not_applicable,physical_interface_enthalpy_wallHeatFlux_residual,bracketed_full_span_interfaces,computed_from_physical_segment_interfaces,segment_wall_flux_minus_physical_interface_enthalpy_change,-0.245245,-98.237702,work_products/2026-07-08_patchwise_heat_ledger_enthalpy_interfaces/interface_temperature_samples.csv,forward_bulk_when_recirc_gt_0p5_else_mixing_cup,0.309687,no,absent_no_qr_output,no,ambient_wall,passive_ambient_loss_or_gain,,,,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only_thermal_residual,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,physical_interface_thermal_refresh;coarse_no_gci;no_qr_radiation_output;physical_interface_enthalpy_followup;surface_emissivity_bc_metadata_present_but_no_qr_radiation_output;frozen_extraction_window_older_than_available_case_latest,From July 8 patchwise heat ledger with physical-interface enthalpy terms; fit disabled pending reviewed control-volume method and mesh/GCI support.
