phase,candidate_id,case_id,split_role,heater_lambda,cooler_candidate_id,sensor,kind,predicted_K,target_K,error_K,abs_error_K,prediction_source_segment,prediction_source_fraction,validation_excluded,source_path
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p40_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.4,HX_LUMPED_UA_NTU,TW6,TW,435.5287631,467.02,-31.49123686,31.49123686,heated_incline,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p40_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.4,HX_LUMPED_UA_NTU,TW7,TW,437.63123,453.23,-15.59876995,15.59876995,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p40_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.4,HX_LUMPED_UA_NTU,TW8,TW,435.158708,450.32,-15.16129198,15.16129198,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p40_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.4,HX_LUMPED_UA_NTU,TW9,TW,431.8764933,450.67,-18.79350672,18.79350672,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TP1,TP,429.5752971,453.26,-23.68470289,23.68470289,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TP3,TP,438.9329265,446.67,-7.737073518,7.737073518,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TP4,TP,438.4556817,449.74,-11.2843183,11.2843183,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TP5,TP,439.4086272,451.64,-12.23137275,12.23137275,test_section,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TP6,TP,433.0385325,456.72,-23.6814675,23.6814675,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TW1,TW,428.5096309,443.86,-15.35036911,15.35036911,right_vertical,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TW10,TW,574.7121883,389.74,184.9721883,184.9721883,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TW11,TW,429.0694662,448.41,-19.34053378,19.34053378,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TW2,TW,428.1349296,445.08,-16.94507039,16.94507039,right_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TW3,TW,427.9620828,443.57,-15.60791723,15.60791723,right_vertical,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TW4,TW,427.6256928,445.49,-17.8643072,17.8643072,heated_incline,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TW5,TW,431.759742,471.69,-39.93025801,39.93025801,heated_incline,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TW6,TW,435.3517516,467.02,-31.66824837,31.66824837,heated_incline,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TW7,TW,437.6520066,453.23,-15.57799344,15.57799344,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TW8,TW,435.173806,450.32,-15.14619397,15.14619397,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p45_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.45,HX_LUMPED_UA_NTU,TW9,TW,431.8843317,450.67,-18.78566829,18.78566829,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TP1,TP,429.5771742,453.26,-23.68282582,23.68282582,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TP3,TP,438.9552437,446.67,-7.714756335,7.714756335,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TP4,TP,438.476915,449.74,-11.26308504,11.26308504,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TP5,TP,439.4317186,451.64,-12.20828137,12.20828137,test_section,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TP6,TP,433.0476853,456.72,-23.67231471,23.67231471,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TW1,TW,428.5104058,443.86,-15.34959421,15.34959421,right_vertical,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TW10,TW,574.7178435,389.74,184.9778435,184.9778435,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TW11,TW,429.0714372,448.41,-19.33856277,19.33856277,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TW2,TW,428.1350677,445.08,-16.94493228,16.94493228,right_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TW3,TW,427.9617255,443.57,-15.60827445,15.60827445,right_vertical,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TW4,TW,427.6122697,445.49,-17.87773028,17.87773028,heated_incline,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TW5,TW,431.5547835,471.69,-40.13521654,40.13521654,heated_incline,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TW6,TW,435.1740151,467.02,-31.84598489,31.84598489,heated_incline,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TW7,TW,437.6728864,453.23,-15.55711363,15.55711363,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TW8,TW,435.1889699,450.32,-15.1310301,15.1310301,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p50_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.5,HX_LUMPED_UA_NTU,TW9,TW,431.8921894,450.67,-18.77781055,18.77781055,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TP1,TP,429.5790325,453.26,-23.6809675,23.6809675,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TP3,TP,438.9776738,446.67,-7.692326241,7.692326241,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TP4,TP,438.498254,449.74,-11.24174602,11.24174602,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TP5,TP,439.4549272,451.64,-12.18507276,12.18507276,test_section,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TP6,TP,433.0568651,456.72,-23.6631349,23.6631349,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TW1,TW,428.5111559,443.86,-15.34884406,15.34884406,right_vertical,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TW10,TW,574.7234755,389.74,184.9834755,184.9834755,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TW11,TW,429.073391,448.41,-19.33660903,19.33660903,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TW2,TW,428.1351772,445.08,-16.94482277,16.94482277,right_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TW3,TW,427.9613365,443.57,-15.60866347,15.60866347,right_vertical,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TW4,TW,427.5987594,445.49,-17.89124058,17.89124058,heated_incline,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TW5,TW,431.3489626,471.69,-40.3410374,40.3410374,heated_incline,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TW6,TW,434.9955469,467.02,-32.02445308,32.02445308,heated_incline,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TW7,TW,437.6938708,453.23,-15.53612922,15.53612922,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TW8,TW,435.2042005,450.32,-15.11579947,15.11579947,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p55_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.55,HX_LUMPED_UA_NTU,TW9,TW,431.9000669,450.67,-18.76993309,18.76993309,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TP1,TP,429.5808714,453.26,-23.6791286,23.6791286,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TP3,TP,439.0002178,446.67,-7.669782218,7.669782218,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TP4,TP,438.5196997,449.74,-11.22030032,11.22030032,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TP5,TP,439.4782541,451.64,-12.16174586,12.16174586,test_section,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TP6,TP,433.0660719,456.72,-23.65392811,23.65392811,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TW1,TW,428.5118806,443.86,-15.34811938,15.34811938,right_vertical,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TW10,TW,574.7290832,389.74,184.9890832,184.9890832,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TW11,TW,429.0753268,448.41,-19.33467318,19.33467318,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TW2,TW,428.1352574,445.08,-16.94474262,16.94474262,right_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TW3,TW,427.9609149,443.57,-15.60908507,15.60908507,right_vertical,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TW4,TW,427.5851605,445.49,-17.90483945,17.90483945,heated_incline,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TW5,TW,431.1422708,471.69,-40.54772919,40.54772919,heated_incline,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TW6,TW,434.8163399,467.02,-32.2036601,32.2036601,heated_incline,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TW7,TW,437.7149607,453.23,-15.51503931,15.51503931,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TW8,TW,435.2194984,450.32,-15.10050165,15.10050165,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p60_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.6,HX_LUMPED_UA_NTU,TW9,TW,431.9079639,450.67,-18.76203607,18.76203607,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TP1,TP,429.5826906,453.26,-23.67730942,23.67730942,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p65_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.65,HX_LUMPED_UA_NTU,TP3,TP,439.0228767,446.67,-7.647123263,7.647123263,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
