artifact,row_number,case_id,fit_or_admission_trigger,original_label_status,missing_original_labels,label_enforcement_status,enforced_fit_or_admission_allowed,enforced_block_reason,property_mode,property_sensitivity_label,source_validity_envelope_status,source_use_category,provenance_author_title,source_property_label_coverage,source_property_gate_status,source_paths
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,500,salt_2,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,501,salt_2,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,502,salt_2,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,503,salt_2,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,504,salt_2,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,505,salt_2,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,506,salt_2,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,507,salt_2,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,508,salt_2,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,509,salt_2,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,510,salt_2,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,511,salt_2,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,512,salt_2,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,513,salt_2,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,514,salt_3,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,515,salt_3,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,516,salt_3,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,517,salt_3,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,518,salt_3,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv,519,salt_3,admission_status=admitted_or_usable_for_current_forward_split,original_missing_labels,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,pass_labels_complete,no,blocked_until_source_property_labels_and_gate_are_available,jin_viscosity_parida_cp_santini_k,property_sensitivity_material_closure_fit_blocked,mixed_or_outside_envelope_label_required,diagnostic_gate;method_reference_pending_characteristic_length_conversion;reference_or_outside_if_laminar;source_bounded_active_candidate_only_if_inside,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube | Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes | Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts | Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",source_property_labels_available,pass_source_property_labels_available,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv;work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv;work_products/2026-07/2026-07-15/2026-07-15_salt_oscillation_expanded_case_set/oscillation_stats.csv
