artifact,rows,fit_or_admission_candidate_rows,has_all_required_label_columns,present_label_columns,status_columns_present,inventory_reason
work_products/2026-07/2026-07-16/2026-07-16_f6_upcomer_blocker_status_scorecard/next_evidence_queue.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_f6_upcomer_blocker_status_scorecard/source_manifest.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_f6_upcomer_blocker_status_scorecard/upcomer_onset_classification.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_heater_lower_leg_source_sign_gci_admission/blocker_decision.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_heater_lower_leg_source_sign_gci_admission/closure_qoi_blocker_delta.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_heater_lower_leg_source_sign_gci_admission/gci_results_admitted_only.csv,0,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_heater_lower_leg_source_sign_gci_admission/heater_internal_nu_candidate_admission.csv,2,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_heater_lower_leg_source_sign_gci_admission/heater_same_qoi_mesh_gci_gate.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_heater_lower_leg_source_sign_gci_admission/heater_source_sign_heat_balance_gate.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_heater_lower_leg_source_sign_gci_admission/next_extraction_queue.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_heater_lower_leg_source_sign_gci_admission/source_manifest.csv,8,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_junction_split_heat_ledger_and_model_gate/case_heat_ledger_admission.csv,11,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_junction_split_heat_ledger_and_model_gate/junction_split_heat_ledger.csv,15,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_junction_split_heat_ledger_and_model_gate/junction_split_patch_ledger.csv,87,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_junction_split_heat_ledger_and_model_gate/junction_temperature_drive_candidates.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_junction_split_heat_ledger_and_model_gate/model_update_gate.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_junction_split_heat_ledger_and_model_gate/source_manifest.csv,9,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/blocker_decision.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/m2_m3_comparators.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/m2_m3_delta_summary.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/m3ts_admission_review.csv,3,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/m3ts_coupled_scorecard.csv,9,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/m3ts_heat_loss_gate.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/m3ts_role_boundary_scenarios.csv,9,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/runtime_input_audit.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/source_manifest.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_postprocessed_cfd_streamwise_pressure_1d_maps/all_branch_average_pressure_map.csv,66,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_postprocessed_cfd_streamwise_pressure_1d_maps/all_streamwise_pressure_1d_map.csv,330,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_postprocessed_cfd_streamwise_pressure_1d_maps/case_provenance_manifest.csv,11,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_predict_fluid_walls_readiness_ledger/fluid_walls_blocker_table.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_predict_fluid_walls_readiness_ledger/fluid_walls_segment_readiness_ledger.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_predict_fluid_walls_readiness_ledger/fluid_walls_shortest_missing_data_path.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_predict_fluid_walls_readiness_ledger/source_manifest.csv,13,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/cooler_hx_scorecard.csv,3,3,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/heater_scorecard.csv,3,3,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/runtime_input_audit.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/source_manifest.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/submodel_admission_summary.csv,3,2,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/wall_test_section_scorecard.csv,1,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_predictive_test_section_heat_loss_model/setup_candidate_summary.csv,5,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_predictive_test_section_heat_loss_model/setup_loss_candidates.csv,15,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_pressure_ladder_harvest_admission_table/adjacent_pair_recirc_screen.csv,264,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_pressure_ladder_harvest_admission_table/branch_orientation_straight_loss_recirc_admission.csv,66,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_pressure_ladder_harvest_admission_table/case_pressure_ladder_admission_summary.csv,11,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_pressure_ladder_harvest_admission_table/source_manifest.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_recirc_feature_admission_and_hybrid_contract/hybrid_1d_model_contract.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_recirc_feature_admission_and_hybrid_contract/next_extraction_queue.csv,10,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_recirc_feature_admission_and_hybrid_contract/recirculation_decision_table.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_recirc_feature_admission_and_hybrid_contract/recirculation_feature_admission_table.csv,42,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_recirc_feature_admission_and_hybrid_contract/source_manifest.csv,9,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_recirculation_cfd_anchor_study_design/required_output_contract.csv,15,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_salt1_durable_test_data_and_thesis_story/future_integration_contract.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_salt1_durable_test_data_and_thesis_story/salt1_primary_closure_cases.csv,3,3,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_salt1_durable_test_data_and_thesis_story/thesis_story_parallel_scorecard.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_salt1_primary_evidence_admission_and_scorecard/board_cleanup_moved_rows.csv,236,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_salt1_primary_evidence_admission_and_scorecard/board_cleanup_summary.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_salt1_primary_evidence_admission_and_scorecard/final_admission_status_scorecard.csv,19,6,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_salt1_primary_evidence_admission_and_scorecard/salt1_convergence_audit.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_salt1_primary_evidence_admission_and_scorecard/salt1_primary_evidence_decision.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_salt1_primary_evidence_admission_and_scorecard/salt1_terminal_monitor_metrics.csv,21,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_salt1_primary_evidence_admission_and_scorecard/salt1_terminal_summary.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_salt2_streamwise_pressure_1d_map/salt2_branch_average_pressure_map.csv,6,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_salt2_streamwise_pressure_1d_map/salt2_streamwise_pressure_1d_map.csv,30,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_thermal_parity_resolution_gate/blocker_resolution_decision.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_thermal_parity_resolution_gate/litrev_methodology_crosswalk.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_thermal_parity_resolution_gate/predictive_thermal_continuation_decision.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_thermal_parity_resolution_gate/residual_owner_resolution_gate.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_thermal_parity_resolution_gate/source_manifest.csv,9,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_thermal_parity_resolution_gate/thermal_row_admission_gate.csv,16,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_tp2_1d_model_evidence/admission_status_scorecard.csv,5,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_tp2_1d_model_evidence/aggregate_rmse_before_after.csv,2,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_tp2_1d_model_evidence/sensor_policy_gate_evidence.csv,17,0,no,,fit_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-16/2026-07-16_tp2_1d_model_evidence/tp2_gate_status.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_branch_specific_ordinary_pipe_scorecard/branch_model_form_contract.csv,7,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_branch_specific_ordinary_pipe_scorecard/ordinary_pipe_branch_mask.csv,7,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_branch_specific_ordinary_pipe_scorecard/ordinary_pipe_exclusion_handoff.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_branch_specific_ordinary_pipe_scorecard/runtime_branch_input_audit.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_branch_specific_ordinary_pipe_scorecard/source_manifest.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_canonical_final_predictive_split_policy/canonical_final_predictive_split_policy.csv,16,4,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_cooler_fluid_timeout_and_wall_circuit_study/wall_circuit_candidate_scores.csv,18,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_cooler_fluid_timeout_and_wall_circuit_study/wall_circuit_candidate_summary.csv,6,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model/candidate_definitions.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model/coupled_scorecard.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model/duty_scorecard.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model/fit_parameters.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/admission_gate_review.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/blind_holdout_scorecard.csv,12,0,no,,fit_allowed;model_selection_allowed;admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/blocked_future_rows.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/candidate_freeze_manifest.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/coupled_scorecard.csv,16,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/next_analysis_queue.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/runtime_input_audit.csv,10,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/source_manifest.csv,25,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/split_legal_case_table.csv,16,4,no,,final_fit_allowed;final_model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_external_score_junction_corner_progress/external_score_readiness.csv,3,0,no,,fit_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_external_score_junction_corner_progress/junction_stub_cross_case_audit.csv,16,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_external_score_junction_corner_progress/pressure_corner_k_unlock_contract.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_external_score_junction_corner_progress/val_salt2_sensor_numeric_join.csv,17,0,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_f6_anchor_first_refinement/anchor_gate_table.csv,20,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_f6_anchor_first_refinement/f6_lane_decision.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_f6_anchor_first_refinement/pressure_residual_scorecard.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_f6_friction_re_correction_unblock/f6_candidate_inventory.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_f6_friction_re_correction_unblock/f6_vs_f3_scorecard.csv,2,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_f6_litrev_hydraulic_model_form_ladder/anchor_first_decision_tree.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_f6_nonrecirculating_pressure_anchor_plan/ordinary_anchor_gate_contract.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_f6_recorrection_resolution_plan/f6_resolution_scorecard.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_f6_recorrection_resolution_plan/f6_row_gate_matrix.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_final_forward_v1_rerun_gate_assessment/gate_delta_assessment.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_final_forward_v1_rerun_gate_assessment/rerun_decision.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_final_forward_v1_rerun_gate_assessment/runtime_rerun_assessment_audit.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_final_forward_v1_rerun_gate_assessment/source_manifest.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/admission_gate_shell.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/assumption_ledger.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/case_partition_contract.csv,16,4,yes,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,fit_allowed;split_fit_allowed;model_selection_allowed;fit_use_status;source_property_gate_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/holdout_release_gates.csv,8,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/metric_contract.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/model_freeze_contract.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/prediction_join_shell.csv,79,18,yes,property_mode;property_sensitivity_label;source_validity_envelope_status;source_use_category;provenance_author_title,fit_allowed;model_selection_allowed;fit_use_status;source_property_gate_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/runtime_input_audit.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/scorecard_summary.csv,3,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/source_manifest.csv,26,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_final_predictive_scorecard_shell/source_property_label_gate_audit.csv,2,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_heater_source_leave_salt3_out_score/background_run_contract.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_heater_source_leave_salt3_out_score/blind_perturbation_external_scorecard.csv,3,0,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_heater_source_leave_salt3_out_score/candidate_admission_review.csv,2,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_heater_source_leave_salt3_out_score/candidate_definitions.csv,2,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_heater_source_leave_salt3_out_score/case_contract_readiness.csv,11,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_heater_source_leave_salt3_out_score/case_split_contract.csv,12,3,no,,fit_allowed;model_selection_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_heater_source_leave_salt3_out_score/nominal_coupled_scorecard.csv,67,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_heater_source_leave_salt3_out_score/scenario_contracts.csv,67,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_heater_source_redistribution_coupled_score/background_run_contract.csv,1,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_heater_source_redistribution_coupled_score/candidate_admission_review.csv,2,0,no,,admission_decision,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_heater_source_redistribution_coupled_score/coupled_scorecard.csv,27,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_heater_source_redistribution_coupled_score/scenario_contracts.csv,27,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_high_heat_harvest_readiness_and_live_monitor/failure_modes_and_actions.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_high_heat_harvest_readiness_and_live_monitor/harvest_readiness_queue.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_high_heat_harvest_readiness_and_live_monitor/high_heat_case_index.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_high_heat_harvest_readiness_and_live_monitor/live_job_status.csv,2,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_high_heat_harvest_readiness_and_live_monitor/required_qoi_contract.csv,15,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_high_heat_harvest_readiness_and_live_monitor/source_manifest.csv,11,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_litrev_gate_carryforward_ledger/branch_gate_carryforward_summary.csv,18,12,no,,fit_use_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_litrev_gate_carryforward_ledger/fit_and_runtime_guardrails.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_litrev_gate_carryforward_ledger/source_gate_crosswalk.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_litrev_gate_carryforward_ledger/source_manifest.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_litrev_gate_carryforward_ledger/target_package_gate_contract.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_named_pressure_extraction_readiness/named_pressure_readiness.csv,33,12,no,,fit_use_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_named_pressure_extraction_readiness/next_pressure_extraction_queue.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_named_pressure_extraction_readiness/pressure_readiness_summary.csv,8,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_named_pressure_extraction_readiness/source_manifest.csv,10,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_post_terminal_cfd_harvest_watch/terminal_admission_trigger_matrix.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_boundary_layer_development_scorecard/development_toggle_scorecard.csv,35,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_boundary_layer_development_scorecard/output_metric_ablation_contract.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_boundary_layer_development_scorecard/prerequisite_gate_scorecard.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_boundary_layer_development_scorecard/runtime_development_input_audit.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_boundary_layer_development_scorecard/source_manifest.csv,9,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_coupled_segment_m3ts_scorecard/admission_status_scorecard.csv,4,1,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_coupled_segment_m3ts_scorecard/coupled_candidate_gate_scorecard.csv,4,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_coupled_segment_m3ts_scorecard/prerequisite_gate_matrix.csv,9,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_coupled_segment_m3ts_scorecard/runtime_coupled_input_audit.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_coupled_segment_m3ts_scorecard/source_manifest.csv,11,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_coupled_segment_m3ts_scorecard/unresolved_blocker_queue.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_salt1_schema_promotion/salt1_bc_source_material_contract.csv,21,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_salt1_schema_promotion/salt1_patchwise_heat_source_sink_ledger.csv,18,15,no,,fit_allowed;admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_salt1_schema_promotion/salt1_pressure_branch_score_rows.csv,18,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_salt1_schema_promotion/salt1_pressure_streamwise_rows.csv,90,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_salt1_schema_promotion/salt1_sensor_target_rows.csv,51,0,no,,fit_allowed,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_salt1_schema_promotion/salt1_split_ready_manifest.csv,3,3,no,,fit_allowed;model_selection_allowed;admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_salt2_pm5_holdout_extraction_repair/salt2_pm5_admission_table.csv,6,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_salt2_pm5_holdout_extraction_repair/salt2_pm5_holdout_metrics.csv,6,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_salt2_pm5_holdout_extraction_repair/salt2_pm5_repair_decision.csv,2,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_segment_equation_contract/downstream_gate_contract.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_segment_equation_contract/equation_forms.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_segment_equation_contract/pressure_model_slots.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_segment_equation_contract/runtime_input_contract.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_segment_equation_contract/segment_equation_contract.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_segment_equation_contract/source_manifest.csv,9,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_segment_equation_contract/thermal_model_slots.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_segment_pressure_models/pressure_model_slot_admission.csv,22,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_segment_pressure_models/segment_pressure_model_scorecard.csv,7,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_segment_thermal_models/segment_thermal_model_scorecard.csv,7,2,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_segment_thermal_models/source_sink_ownership_contract.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-17/2026-07-17_predict_segment_thermal_models/thermal_model_slot_admission.csv,23,6,no,,admission_status,scorecard_or_status_csv
