source_id,path,exists,role
scanned_scorecard_300,work_products/2026-07/2026-07-15/2026-07-15_setup_only_hx_cooler_scorecard_unlock/forward_v1_remaining_unlock_queue.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_301,work_products/2026-07/2026-07-15/2026-07-15_setup_only_hx_cooler_scorecard_unlock/hx_candidate_gate_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_302,work_products/2026-07/2026-07-15/2026-07-15_setup_only_hx_cooler_scorecard_unlock/hx_runtime_input_legality_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_303,work_products/2026-07/2026-07-15/2026-07-15_setup_only_hx_cooler_scorecard_unlock/setup_only_hx_boundary_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_304,work_products/2026-07/2026-07-15/2026-07-15_setup_only_hx_cooler_scorecard_unlock/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_305,work_products/2026-07/2026-07-15/2026-07-15_setup_predictive_heat_loss_fluid_variant/fluid_variant_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_306,work_products/2026-07/2026-07-15/2026-07-15_staged_closure_qoi_pressure_sbatch/pressure_surface_harvest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_307,work_products/2026-07/2026-07-15/2026-07-15_staged_closure_qoi_pressure_sbatch/raw_pressure_two_tap_harvest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_308,work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/diagnostic_test_section_negative_source_rows.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_309,work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/final_predictive_hx_closure_rows.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_310,work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/fitted_internal_nu_rows.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_311,work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/imposed_cooler_duty_rows.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_312,work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/realized_wallheatflux_replay_rows.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_313,work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/row_family_summary.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_314,work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_315,work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_316,work_products/2026-07/2026-07-15/2026-07-15_val_salt2_postprocessing_admission_unlock/evidence_conflict_resolution.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_317,work_products/2026-07/2026-07-15/2026-07-15_val_salt2_postprocessing_admission_unlock/refreshed_terminal_steady_state_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_318,work_products/2026-07/2026-07-15/2026-07-15_val_salt2_postprocessing_admission_unlock/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_319,work_products/2026-07/2026-07-15/2026-07-15_val_salt2_postprocessing_admission_unlock/val_salt2_bc_source_material_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_320,work_products/2026-07/2026-07-15/2026-07-15_val_salt2_postprocessing_admission_unlock/val_salt2_section_heat_loss_ledger.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_321,work_products/2026-07/2026-07-15/2026-07-15_val_salt2_postprocessing_admission_unlock/val_salt2_split_admission_refresh.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_322,work_products/2026-07/2026-07-16/2026-07-16_branch_local_internal_nu_unblock/blocker_resolution_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_323,work_products/2026-07/2026-07-16/2026-07-16_branch_local_internal_nu_unblock/branch_local_thermal_admission.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_324,work_products/2026-07/2026-07-16/2026-07-16_branch_local_internal_nu_unblock/internal_nu_fit_admissible_rows.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_325,work_products/2026-07/2026-07-16/2026-07-16_branch_local_internal_nu_unblock/targeted_extraction_admission_queue.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_326,work_products/2026-07/2026-07-16/2026-07-16_closure_qoi_final_use_disposition_closeout/blocker_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_327,work_products/2026-07/2026-07-16/2026-07-16_closure_qoi_mesh_gci_punch_list/admission_only_candidates.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_328,work_products/2026-07/2026-07-16/2026-07-16_closure_qoi_mesh_gci_punch_list/admitted_only_candidate_matrix.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_329,work_products/2026-07/2026-07-16/2026-07-16_closure_qoi_mesh_gci_punch_list/extraction_queue_candidates.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_330,work_products/2026-07/2026-07-16/2026-07-16_closure_qoi_mesh_gci_resolution/blocker_unblock_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_331,work_products/2026-07/2026-07-16/2026-07-16_closure_qoi_mesh_gci_resolution/final_closure_qoi_use_decisions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_332,work_products/2026-07/2026-07-16/2026-07-16_closure_qoi_mesh_gci_resolution/leg_specific_internal_nu_candidate_rows.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_333,work_products/2026-07/2026-07-16/2026-07-16_closure_qoi_mesh_gci_resolution/mesh_gci_gate_for_admitted_candidates.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_334,work_products/2026-07/2026-07-16/2026-07-16_closure_qoi_mesh_gci_resolution/sign_heat_balance_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_335,work_products/2026-07/2026-07-16/2026-07-16_closure_qoi_mesh_gci_resolution/targeted_extraction_decisions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_336,work_products/2026-07/2026-07-16/2026-07-16_coupled_m3ts_test_section_scorecard/blocker_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_337,work_products/2026-07/2026-07-16/2026-07-16_coupled_m3ts_test_section_scorecard/coupled_candidate_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_338,work_products/2026-07/2026-07-16/2026-07-16_coupled_m3ts_test_section_scorecard/fluid_external_boundary_api_check.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_339,work_products/2026-07/2026-07-16/2026-07-16_coupled_m3ts_test_section_scorecard/m2_m3_comparators.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_340,work_products/2026-07/2026-07-16/2026-07-16_coupled_m3ts_test_section_scorecard/m3ts_coupled_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_341,work_products/2026-07/2026-07-16/2026-07-16_coupled_m3ts_test_section_scorecard/m3ts_heat_loss_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_342,work_products/2026-07/2026-07-16/2026-07-16_coupled_m3ts_test_section_scorecard/m3ts_role_boundary_scenarios.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_343,work_products/2026-07/2026-07-16/2026-07-16_coupled_m3ts_test_section_scorecard/next_execution_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_344,work_products/2026-07/2026-07-16/2026-07-16_coupled_m3ts_test_section_scorecard/runtime_input_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_345,work_products/2026-07/2026-07-16/2026-07-16_coupled_m3ts_test_section_scorecard/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_346,work_products/2026-07/2026-07-16/2026-07-16_downcomer_internal_nu_unlock_and_blocker_roadmap/blocker_resolution_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_347,work_products/2026-07/2026-07-16/2026-07-16_downcomer_internal_nu_unlock_and_blocker_roadmap/downcomer_admission_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_348,work_products/2026-07/2026-07-16/2026-07-16_downcomer_internal_nu_unlock_and_blocker_roadmap/downcomer_policy_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_349,work_products/2026-07/2026-07-16/2026-07-16_downcomer_internal_nu_unlock_and_blocker_roadmap/litrev_gate_application.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_350,work_products/2026-07/2026-07-16/2026-07-16_downcomer_policy_admission_artifact/downcomer_admission_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_351,work_products/2026-07/2026-07-16/2026-07-16_downcomer_policy_admission_artifact/downcomer_low_recirculation_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_352,work_products/2026-07/2026-07-16/2026-07-16_downcomer_policy_admission_artifact/downcomer_same_qoi_gci_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_353,work_products/2026-07/2026-07-16/2026-07-16_downcomer_policy_admission_artifact/downcomer_sign_enthalpy_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_354,work_products/2026-07/2026-07-16/2026-07-16_downcomer_policy_admission_artifact/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_355,work_products/2026-07/2026-07-16/2026-07-16_f6_upcomer_blocker_status_scorecard/blocker_decisions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_356,work_products/2026-07/2026-07-16/2026-07-16_f6_upcomer_blocker_status_scorecard/f6_status_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_357,work_products/2026-07/2026-07-16/2026-07-16_f6_upcomer_blocker_status_scorecard/next_evidence_queue.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_358,work_products/2026-07/2026-07-16/2026-07-16_f6_upcomer_blocker_status_scorecard/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_359,work_products/2026-07/2026-07-16/2026-07-16_f6_upcomer_blocker_status_scorecard/upcomer_onset_classification.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_360,work_products/2026-07/2026-07-16/2026-07-16_heater_lower_leg_source_sign_gci_admission/blocker_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_361,work_products/2026-07/2026-07-16/2026-07-16_heater_lower_leg_source_sign_gci_admission/closure_qoi_blocker_delta.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_362,work_products/2026-07/2026-07-16/2026-07-16_heater_lower_leg_source_sign_gci_admission/gci_results_admitted_only.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_363,work_products/2026-07/2026-07-16/2026-07-16_heater_lower_leg_source_sign_gci_admission/heater_internal_nu_candidate_admission.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_364,work_products/2026-07/2026-07-16/2026-07-16_heater_lower_leg_source_sign_gci_admission/heater_same_qoi_mesh_gci_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_365,work_products/2026-07/2026-07-16/2026-07-16_heater_lower_leg_source_sign_gci_admission/heater_source_sign_heat_balance_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_366,work_products/2026-07/2026-07-16/2026-07-16_heater_lower_leg_source_sign_gci_admission/next_extraction_queue.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_367,work_products/2026-07/2026-07-16/2026-07-16_heater_lower_leg_source_sign_gci_admission/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_368,work_products/2026-07/2026-07-16/2026-07-16_junction_split_heat_ledger_and_model_gate/case_heat_ledger_admission.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_369,work_products/2026-07/2026-07-16/2026-07-16_junction_split_heat_ledger_and_model_gate/junction_split_heat_ledger.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_370,work_products/2026-07/2026-07-16/2026-07-16_junction_split_heat_ledger_and_model_gate/junction_split_patch_ledger.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_371,work_products/2026-07/2026-07-16/2026-07-16_junction_split_heat_ledger_and_model_gate/junction_temperature_drive_candidates.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_372,work_products/2026-07/2026-07-16/2026-07-16_junction_split_heat_ledger_and_model_gate/model_update_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_373,work_products/2026-07/2026-07-16/2026-07-16_junction_split_heat_ledger_and_model_gate/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_374,work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/blocker_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_375,work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/m2_m3_comparators.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_376,work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/m2_m3_delta_summary.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_377,work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/m3ts_admission_review.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_378,work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/m3ts_coupled_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_379,work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/m3ts_heat_loss_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_380,work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/m3ts_role_boundary_scenarios.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_381,work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/runtime_input_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_382,work_products/2026-07/2026-07-16/2026-07-16_m3ts_frozen_candidate_coupled_score/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_383,work_products/2026-07/2026-07-16/2026-07-16_postprocessed_cfd_streamwise_pressure_1d_maps/all_branch_average_pressure_map.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_384,work_products/2026-07/2026-07-16/2026-07-16_postprocessed_cfd_streamwise_pressure_1d_maps/all_streamwise_pressure_1d_map.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_385,work_products/2026-07/2026-07-16/2026-07-16_postprocessed_cfd_streamwise_pressure_1d_maps/case_provenance_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_386,work_products/2026-07/2026-07-16/2026-07-16_predict_fluid_walls_readiness_ledger/fluid_walls_blocker_table.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_387,work_products/2026-07/2026-07-16/2026-07-16_predict_fluid_walls_readiness_ledger/fluid_walls_segment_readiness_ledger.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_388,work_products/2026-07/2026-07-16/2026-07-16_predict_fluid_walls_readiness_ledger/fluid_walls_shortest_missing_data_path.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_389,work_products/2026-07/2026-07-16/2026-07-16_predict_fluid_walls_readiness_ledger/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_390,work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/cooler_hx_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_391,work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/heater_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_392,work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/runtime_input_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_393,work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_394,work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/submodel_admission_summary.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_395,work_products/2026-07/2026-07-16/2026-07-16_predictive_boundary_submodel_admission/wall_test_section_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_396,work_products/2026-07/2026-07-16/2026-07-16_predictive_test_section_heat_loss_model/setup_candidate_summary.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_397,work_products/2026-07/2026-07-16/2026-07-16_predictive_test_section_heat_loss_model/setup_loss_candidates.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_398,work_products/2026-07/2026-07-16/2026-07-16_pressure_ladder_harvest_admission_table/adjacent_pair_recirc_screen.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_399,work_products/2026-07/2026-07-16/2026-07-16_pressure_ladder_harvest_admission_table/branch_orientation_straight_loss_recirc_admission.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_400,work_products/2026-07/2026-07-16/2026-07-16_pressure_ladder_harvest_admission_table/case_pressure_ladder_admission_summary.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_401,work_products/2026-07/2026-07-16/2026-07-16_pressure_ladder_harvest_admission_table/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_402,work_products/2026-07/2026-07-16/2026-07-16_recirc_feature_admission_and_hybrid_contract/hybrid_1d_model_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_403,work_products/2026-07/2026-07-16/2026-07-16_recirc_feature_admission_and_hybrid_contract/next_extraction_queue.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_404,work_products/2026-07/2026-07-16/2026-07-16_recirc_feature_admission_and_hybrid_contract/recirculation_decision_table.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_405,work_products/2026-07/2026-07-16/2026-07-16_recirc_feature_admission_and_hybrid_contract/recirculation_feature_admission_table.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_406,work_products/2026-07/2026-07-16/2026-07-16_recirc_feature_admission_and_hybrid_contract/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_407,work_products/2026-07/2026-07-16/2026-07-16_recirculation_cfd_anchor_study_design/required_output_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_408,work_products/2026-07/2026-07-16/2026-07-16_salt1_durable_test_data_and_thesis_story/future_integration_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_409,work_products/2026-07/2026-07-16/2026-07-16_salt1_durable_test_data_and_thesis_story/salt1_primary_closure_cases.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_410,work_products/2026-07/2026-07-16/2026-07-16_salt1_durable_test_data_and_thesis_story/thesis_story_parallel_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_411,work_products/2026-07/2026-07-16/2026-07-16_salt1_primary_evidence_admission_and_scorecard/board_cleanup_moved_rows.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_412,work_products/2026-07/2026-07-16/2026-07-16_salt1_primary_evidence_admission_and_scorecard/board_cleanup_summary.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_413,work_products/2026-07/2026-07-16/2026-07-16_salt1_primary_evidence_admission_and_scorecard/final_admission_status_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_414,work_products/2026-07/2026-07-16/2026-07-16_salt1_primary_evidence_admission_and_scorecard/salt1_convergence_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_415,work_products/2026-07/2026-07-16/2026-07-16_salt1_primary_evidence_admission_and_scorecard/salt1_primary_evidence_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_416,work_products/2026-07/2026-07-16/2026-07-16_salt1_primary_evidence_admission_and_scorecard/salt1_terminal_monitor_metrics.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_417,work_products/2026-07/2026-07-16/2026-07-16_salt1_primary_evidence_admission_and_scorecard/salt1_terminal_summary.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_418,work_products/2026-07/2026-07-16/2026-07-16_salt2_streamwise_pressure_1d_map/salt2_branch_average_pressure_map.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_419,work_products/2026-07/2026-07-16/2026-07-16_salt2_streamwise_pressure_1d_map/salt2_streamwise_pressure_1d_map.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_420,work_products/2026-07/2026-07-16/2026-07-16_thermal_parity_resolution_gate/blocker_resolution_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_421,work_products/2026-07/2026-07-16/2026-07-16_thermal_parity_resolution_gate/litrev_methodology_crosswalk.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_422,work_products/2026-07/2026-07-16/2026-07-16_thermal_parity_resolution_gate/predictive_thermal_continuation_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_423,work_products/2026-07/2026-07-16/2026-07-16_thermal_parity_resolution_gate/residual_owner_resolution_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_424,work_products/2026-07/2026-07-16/2026-07-16_thermal_parity_resolution_gate/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_425,work_products/2026-07/2026-07-16/2026-07-16_thermal_parity_resolution_gate/thermal_row_admission_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_426,work_products/2026-07/2026-07-16/2026-07-16_tp2_1d_model_evidence/admission_status_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_427,work_products/2026-07/2026-07-16/2026-07-16_tp2_1d_model_evidence/aggregate_rmse_before_after.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_428,work_products/2026-07/2026-07-16/2026-07-16_tp2_1d_model_evidence/sensor_policy_gate_evidence.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_429,work_products/2026-07/2026-07-16/2026-07-16_tp2_1d_model_evidence/tp2_gate_status.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_430,work_products/2026-07/2026-07-17/2026-07-17_branch_specific_ordinary_pipe_scorecard/branch_model_form_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_431,work_products/2026-07/2026-07-17/2026-07-17_branch_specific_ordinary_pipe_scorecard/ordinary_pipe_branch_mask.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_432,work_products/2026-07/2026-07-17/2026-07-17_branch_specific_ordinary_pipe_scorecard/ordinary_pipe_exclusion_handoff.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_433,work_products/2026-07/2026-07-17/2026-07-17_branch_specific_ordinary_pipe_scorecard/runtime_branch_input_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_434,work_products/2026-07/2026-07-17/2026-07-17_branch_specific_ordinary_pipe_scorecard/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_435,work_products/2026-07/2026-07-17/2026-07-17_canonical_final_predictive_split_policy/canonical_final_predictive_split_policy.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_436,work_products/2026-07/2026-07-17/2026-07-17_cooler_fluid_timeout_and_wall_circuit_study/wall_circuit_candidate_scores.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_437,work_products/2026-07/2026-07-17/2026-07-17_cooler_fluid_timeout_and_wall_circuit_study/wall_circuit_candidate_summary.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_438,work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model/candidate_definitions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_439,work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model/coupled_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_440,work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model/duty_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_441,work_products/2026-07/2026-07-17/2026-07-17_cooler_removal_model/fit_parameters.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_442,work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/admission_gate_review.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_443,work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/blind_holdout_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_444,work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/blocked_future_rows.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_445,work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/candidate_freeze_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_446,work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/coupled_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_447,work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/next_analysis_queue.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_448,work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/runtime_input_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_449,work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_450,work_products/2026-07/2026-07-17/2026-07-17_corrected_split_final_predictive_scorecard/split_legal_case_table.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_451,work_products/2026-07/2026-07-17/2026-07-17_external_score_junction_corner_progress/external_score_readiness.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_452,work_products/2026-07/2026-07-17/2026-07-17_external_score_junction_corner_progress/junction_stub_cross_case_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_453,work_products/2026-07/2026-07-17/2026-07-17_external_score_junction_corner_progress/pressure_corner_k_unlock_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
