model_family,fit_form,grouping,admissibility,case,case_id,sensor,sensor_kind,prediction_source_segment,leg,thermal_family,fit_role,transfer_role,legacy_split_role,fit_allowed,score_allowed,row_usable,exclusion_reason,predicted_K,reference_K,baseline_residual_K,coefficient_group,multiplier_correction,offset_bias_K,corrected_prediction_K,corrected_residual_K,corrected_abs_error_K,coefficient_missing,source_path,claim_boundary
F0_null_baseline,identity,none,baseline_only,Salt 1,salt_1,TP1,TP,top_horizontal_exit,cooling_branch,cooling_branch,train_support_fit,fit_partition,train_support,True,True,True,,524.4485228409546,449.37,75.07852284095463,identity,1.0,0.0,524.4485228409546,75.07852284095463,75.07852284095463,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 3,salt_3,TW9,TW,cooled_incline_pre_hx,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,563.4940303064575,462.49,101.00403030645748,global,0.3729829182408737,246.55192842685844,456.7255762618723,-5.764423738127732,5.764423738127732,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TP1,TP,top_horizontal_exit,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,584.4702827658541,481.34,103.13028276585413,global,0.3729829182408737,246.55192842685844,464.54936011793535,-16.790639882064625,16.790639882064625,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TP2,TP,,unmapped,unmapped,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,False,missing_prediction_reference_or_mapped_segment,,475.74,,,,,,,,True,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TP3,TP,left_lower_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,589.0774606533655,475.95,113.12746065336552,global,0.3729829182408737,246.55192842685844,466.2677587712742,-9.682241228725786,9.682241228725786,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TP4,TP,left_lower_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,588.2262808537979,478.89,109.33628085379792,global,0.3729829182408737,246.55192842685844,465.95028324568375,-12.939716754316237,12.939716754316237,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TP5,TP,test_section,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,588.4608052883157,479.31999999999994,109.14080528831573,global,0.3729829182408737,246.55192842685844,466.03775685366895,-13.282243146330984,13.282243146330984,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TP6,TP,left_upper_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,587.6125512013982,481.36,106.2525512013982,global,0.3729829182408737,246.55192842685844,465.72137256892074,-15.638627431079271,15.638627431079271,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TW1,TW,right_vertical,downcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,581.8161497955034,469.77,112.04614979550342,global,0.3729829182408737,246.55192842685844,463.55941385725464,-6.210586142745342,6.210586142745342,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TW10,TW,cooled_incline_hx_active,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,579.6434520865637,409.92999999999995,169.71345208656373,global,0.3729829182408737,246.55192842685844,462.749034725319,52.81903472531906,52.81903472531906,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TW11,TW,cooled_incline_post_hx,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,583.0307114682979,476.14,106.89071146829792,global,0.3729829182408737,246.55192842685844,464.01242461435703,-12.127575385642956,12.127575385642956,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TW2,TW,right_vertical,downcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,581.073480431682,471.15,109.92348043168204,global,0.3729829182408737,246.55192842685844,463.2824108706484,-7.867589129351586,7.867589129351586,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TW3,TW,right_vertical,downcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,580.8178084595197,470.41999999999996,110.39780845951975,global,0.3729829182408737,246.55192842685844,463.1870495923589,-7.232950407641056,7.232950407641056,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TW4,TW,heated_incline,lower_leg,heated_lower_leg,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,581.9454944945497,474.86,107.08549449454972,global,0.3729829182408737,246.55192842685844,463.6076572205639,-11.252342779436106,11.252342779436106,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TW5,TW,heated_incline,lower_leg,heated_lower_leg,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,583.3580189260259,503.71999999999997,79.63801892602595,global,0.3729829182408737,246.55192842685844,464.1345047051024,-39.585495294897555,39.585495294897555,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TW6,TW,heated_incline,lower_leg,heated_lower_leg,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,585.2730791942151,496.76,88.51307919421515,global,0.3729829182408737,246.55192842685844,464.8487894725388,-31.911210527461208,31.911210527461208,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TW7,TW,left_lower_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,586.2637401344408,481.26,105.00374013444082,global,0.3729829182408737,246.55192842685844,465.2182890810114,-16.0417109189886,16.0417109189886,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TW8,TW,left_upper_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,585.6322414368234,477.37,108.26224143682339,global,0.3729829182408737,246.55192842685844,464.9827508539088,-12.387249146091222,12.387249146091222,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F2_global_affine,affine,global,low_dof_high_caution,Salt 4,salt_4,TW9,TW,cooled_incline_pre_hx,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,585.0099088095424,477.88,107.12990880954237,global,0.3729829182408737,246.55192842685844,464.75063141446896,-13.12936858553104,13.12936858553104,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TP1,TP,top_horizontal_exit,cooling_branch,cooling_branch,train_support_fit,fit_partition,train_support,True,True,True,,524.4485228409546,449.37,75.07852284095463,TP,1.0,-87.99937925765616,436.44914358329845,-12.920856416701554,12.920856416701554,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TP2,TP,,unmapped,unmapped,train_support_fit,fit_partition,train_support,True,True,False,missing_prediction_reference_or_mapped_segment,,443.27,,,,,,,,True,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TP3,TP,left_lower_vertical,upcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,528.7836316485078,441.37,87.41363164850782,TP,1.0,-87.99937925765616,440.78425239085163,-0.5857476091483704,0.5857476091483704,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TP4,TP,left_lower_vertical,upcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,527.9377063973268,446.40999999999997,81.52770639732682,TP,1.0,-87.99937925765616,439.9383271396706,-6.471672860329363,6.471672860329363,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TP5,TP,test_section,upcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,528.4684629028013,447.5,80.96846290280132,TP,1.0,-87.99937925765616,440.46908364514513,-7.030916354854867,7.030916354854867,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TP6,TP,left_upper_vertical,upcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,527.6244528150512,452.53,75.09445281505123,TP,1.0,-87.99937925765616,439.625073557395,-12.90492644260496,12.90492644260496,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TW1,TW,right_vertical,downcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,522.2762929247504,440.0,82.27629292475035,TW,1.0,-89.09104589883283,433.18524702591753,-6.814752974082467,6.814752974082467,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TW10,TW,cooled_incline_hx_active,cooling_branch,cooling_branch,train_support_fit,fit_partition,train_support,True,True,True,,520.3176462369266,390.03,130.28764623692666,TW,1.0,-89.09104589883283,431.2266003380938,41.196600338093845,41.196600338093845,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TW11,TW,cooled_incline_post_hx,cooling_branch,cooling_branch,train_support_fit,fit_partition,train_support,True,True,True,,523.399634461433,444.87,78.52963446143303,TW,1.0,-89.09104589883283,434.3085885626002,-10.561411437399784,10.561411437399784,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TW2,TW,right_vertical,downcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,521.6112452120905,441.56999999999994,80.04124521209053,TW,1.0,-89.09104589883283,432.52019931325765,-9.049800686742287,9.049800686742287,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TW3,TW,right_vertical,downcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,521.3344952360054,440.96999999999997,80.36449523600544,TW,1.0,-89.09104589883283,432.2434493371726,-8.726550662827378,8.726550662827378,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TW4,TW,heated_incline,lower_leg,heated_lower_leg,train_support_fit,fit_partition,train_support,True,True,True,,522.3959181695434,442.26,80.1359181695434,TW,1.0,-89.09104589883283,433.3048722707106,-8.955127729289416,8.955127729289416,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TW5,TW,heated_incline,lower_leg,heated_lower_leg,train_support_fit,fit_partition,train_support,True,True,True,,523.7636107175896,465.38,58.38361071758959,TW,1.0,-89.09104589883283,434.67256481875677,-30.707435181243227,30.707435181243227,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TW6,TW,heated_incline,lower_leg,heated_lower_leg,train_support_fit,fit_partition,train_support,True,True,True,,525.5304668171466,461.06999999999994,64.46046681714665,TW,1.0,-89.09104589883283,436.4394209183138,-24.630579081686164,24.630579081686164,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TW7,TW,left_lower_vertical,upcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,526.4898485589362,448.30999999999995,78.17984855893621,TW,1.0,-89.09104589883283,437.39880266010334,-10.911197339896603,10.911197339896603,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TW8,TW,left_upper_vertical,upcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,526.1166651268882,446.75,79.36666512688817,TW,1.0,-89.09104589883283,437.02561922805535,-9.724380771944652,9.724380771944652,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 1,salt_1,TW9,TW,cooled_incline_pre_hx,cooling_branch,cooling_branch,train_support_fit,fit_partition,train_support,True,True,True,,525.4748533026695,446.73,78.74485330266953,TW,1.0,-89.09104589883283,436.3838074038367,-10.346192596163291,10.346192596163291,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 2,salt_2,TP1,TP,top_horizontal_exit,cooling_branch,cooling_branch,train_support_fit,fit_partition,train_support,True,True,True,,544.5681815442263,453.26,91.30818154422627,TP,1.0,-87.99937925765616,456.5688022865701,3.308802286570085,3.308802286570085,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_2/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 2,salt_2,TP2,TP,,unmapped,unmapped,train_support_fit,fit_partition,train_support,True,True,False,missing_prediction_reference_or_mapped_segment,,446.63,,,,,,,,True,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_2/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F3_sensor_kind_offset,offset,sensor_kind,low_dof_diagnostic,Salt 2,salt_2,TP3,TP,left_lower_vertical,upcomer,vertical_loop,train_support_fit,fit_partition,train_support,True,True,True,,548.9790179720221,446.66999999999996,102.30901797202216,TP,1.0,-87.99937925765616,460.97963871436593,14.309638714365974,14.309638714365974,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_2/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
