source_id,base_case_id,variant_label,time_s,patch_name,leg_group,thermal_role,patch_order,q_min_w_m2,q_max_w_m2,q_total_w,q_avg_w_m2,imposed_q_w,ambient_like_component_w,patch_rank_in_leg,patch_count_in_leg,section_progress_0to1,areaAverage_T_k,areaAverage_Nu,areaAverage_wallHeatFlux_w_m2,latest_time,runtime_root,source_root,axial_field_extraction_error
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_lower_02_straight,lower_leg,transport,2,-482.252001,-375.9020909,-2.22613253,-409.5146064,,2.22613253,2,9,0.125,457.9659241,31.66790144,-409.5146064,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_lower_03_bend,lower_leg,transport,3,-505.5123289,-395.8192158,-0.2894475015,-437.9738683,,0.2894475015,3,9,0.25,465.5133279,1.390581497,-437.9738683,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_lower_04_straight,lower_leg,heater,4,5223.681582,5336.468041,81.00190665,5307.375636,,0.0,4,9,0.375,466.5192677,12.76471734,5307.375636,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_lower_05_straight,lower_leg,heater,5,5245.810927,5343.056171,81.18956817,5319.671522,,0.0,5,9,0.5,462.9785129,15.72808623,5319.671522,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_lower_06_straight,lower_leg,heater,6,5272.31961,5400.099373,81.46803622,5337.917197,,0.0,6,9,0.625,457.8213607,43.12798357,5337.917197,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_lower_07_bend,lower_leg,transport,7,-366.1575885,-342.8608174,-0.2348037705,-355.2903894,,0.2348037705,7,9,0.75,438.2446823,1.889190057,-355.2903894,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_lower_08_straight,lower_leg,transport,8,-360.9016159,-332.8126972,-1.920708643,-353.3294777,,1.920708643,8,9,0.875,439.1670064,2.025999837,-353.3294777,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_lower_09_fitting,lower_leg,transport,9,-422.7898592,-387.9130115,-0.9048372176,-414.1162947,,0.9048372176,9,9,1.0,438.0557172,2.038523463,-414.1162947,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_right_01_lower,right_leg,transport,1,-361.0981357,-350.7813794,-7.547195045,-356.9257467,,7.547195045,1,3,0.0,440.550163,2.30925061,-356.9257467,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_right_02_middle,right_leg,transport,2,-364.2092521,-352.1365736,-7.603031311,-359.5663836,,7.603031311,2,3,0.5,441.4529046,2.744551675,-359.5663836,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_right_03_upper,right_leg,transport,3,-371.7899046,-344.226524,-7.696975622,-364.0092452,,7.696975622,3,3,1.0,442.9853912,4.081371437,-364.0092452,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_upper_01_straight,upper_leg,transport,1,-382.8376285,-315.0818854,-2.740888028,-359.6488957,,2.740888028,1,9,0.0,441.2412593,9.643596143,-359.6488957,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_upper_02_bend,upper_leg,transport,2,-387.973043,-318.0688877,-0.2352879554,-356.0230277,,0.2352879554,2,9,0.125,438.3957005,12.70620489,-356.0230277,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_upper_03_straight,upper_leg,transport,3,-383.9023828,-290.9345319,-2.900088268,-362.3320641,,2.900088268,3,9,0.25,441.8557043,16.46292447,-362.3320641,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_upper_04_reducer,upper_leg,cooling_branch,4,-2790.212829,-2790.212829,-16.13860204,-2790.212829,,16.13860204,4,9,0.375,435.7488745,16.63390472,-2790.21283,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_upper_05_cooler,upper_leg,cooling_branch,5,-5715.02675,-5715.02675,-104.0735358,-5715.02675,,104.0735358,5,9,0.5,432.9214928,20.13353194,-5715.02675,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_upper_06_reducer,upper_leg,cooling_branch,6,-2790.21283,-2790.21283,-16.13860204,-2790.21283,,16.13860204,6,9,0.625,444.7413512,228.6031041,-2790.21283,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_upper_07_straight,upper_leg,transport,7,-398.6521563,-380.4260199,-3.131281958,-391.217008,,3.131281958,7,9,0.75,451.7481039,4.789762552,-391.217008,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_upper_08_bend,upper_leg,transport,8,-402.6043893,-385.61402,-0.2630901617,-398.091589,,0.2630901617,8,9,0.875,452.6496324,3.656892775,-398.091589,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_2_kirst_coarse_mesh,salt_test_2,kirst,586.560241,pipeleg_upper_09_straight,upper_leg,transport,9,-400.9413434,-380.5330823,-2.978117815,-390.7772858,,2.978117815,9,9,1.0,451.8824507,4.715005995,-390.7772858,586,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_2_kirst_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_lower_left,junctions,junction,999,-590.6937109,-314.7600048,-1.329310509,-454.5396138,,1.329310509,1,21,0.0,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_lower_left_left_extension,junctions,junction,999,-488.0275633,-290.3107441,-0.9811183947,-449.3643668,,0.9811183947,2,21,0.05,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_lower_left_left_step,junctions,junction,999,0.0,0.0,0.0,0.0,,0.0,3,21,0.1,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_lower_left_left_stub,junctions,junction,999,-11389.76733,-7980.477408,-5.387020615,-10661.84305,,5.387020615,4,21,0.15,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_lower_left_lower_extension,junctions,junction,999,-300.5469541,-49.50597374,-0.3233242349,-169.2417153,,0.3233242349,5,21,0.2,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_lower_left_lower_stub,junctions,junction,999,-1591.378349,-1579.431938,-0.6143688867,-1588.169148,,0.6143688867,6,21,0.25,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_lower_right,junctions,junction,999,-474.9429639,-380.5109274,-1.321121154,-451.7394081,,1.321121154,7,21,0.3,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_lower_right_lower_extension,junctions,junction,999,-437.5350925,-54.48114593,-0.8239321775,-232.4589206,,0.8239321775,8,21,0.35,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_lower_right_lower_stub,junctions,junction,999,-1332.005769,-1321.326311,-0.5141363185,-1329.063787,,0.5141363185,9,21,0.4,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_lower_right_right_extension,junctions,junction,999,-454.5226856,-281.131626,-0.9272854359,-424.7082056,,0.9272854359,10,21,0.45,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_lower_right_right_step,junctions,junction,999,0.0,0.0,0.0,0.0,,0.0,11,21,0.5,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_lower_right_right_stub,junctions,junction,999,-10594.58024,-7702.15064,-5.057044659,-10008.76372,,5.057044659,12,21,0.55,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_upper_left,junctions,junction,999,-522.1097634,-496.638194,-1.376933198,-512.385267,,1.376933198,13,21,0.6,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_upper_left_upper_extension,junctions,junction,999,-517.7431536,-400.3055163,-5.280016856,-496.5566553,,5.280016856,14,21,0.65,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_upper_left_upper_stub,junctions,junction,999,-10470.39463,-9209.964164,-3.880234908,-10030.56877,,3.880234908,15,21,0.7,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_upper_right,junctions,junction,999,-503.0575881,-413.3843082,-1.417836432,-484.80989,,1.417836432,16,21,0.75,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_upper_right_right_extension,junctions,junction,999,-499.0332526,-303.0468846,-1.013752841,-464.3113472,,1.013752841,17,21,0.8,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_upper_right_right_step,junctions,junction,999,0.0,0.0,0.0,0.0,,0.0,18,21,0.85,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_upper_right_right_stub,junctions,junction,999,-12149.90212,-8719.502056,-5.787181811,-11453.83109,,5.787181811,19,21,0.9,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_upper_right_upper_extension,junctions,junction,999,-500.7225276,-364.0990818,-2.524538728,-474.83807,,2.524538728,20,21,0.95,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,junction_upper_right_upper_stub,junctions,junction,999,-13270.10991,-11146.30979,-4.829168908,-12483.60266,,4.829168908,21,21,1.0,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,pipeleg_left_01_upper,left_leg,transport,1,-440.1091045,-409.0937561,-10.47219091,-423.9854014,,10.47219091,1,7,0.0,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,pipeleg_left_02_connector,left_leg,transport,2,-453.3274447,-421.453896,-0.068878668,-434.3259514,,0.068878668,2,7,0.16666666666666666,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,pipeleg_left_03_fitting,left_leg,transport,3,-580.5401881,-538.7942569,-1.158535219,-558.1247148,,1.158535219,3,7,0.3333333333333333,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,pipeleg_left_04_test_section,left_leg,test_section,4,-1071.561695,-624.5151793,-10.24342229,-835.6213898,,10.24342229,4,7,0.5,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,pipeleg_left_05_fitting,left_leg,transport,5,-589.4826752,-532.8079008,-1.17028622,-563.7857637,,1.17028622,5,7,0.6666666666666666,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,pipeleg_left_06_connector,left_leg,transport,6,-459.926055,-416.5032731,-0.07017818607,-442.5202797,,0.07017818607,6,7,0.8333333333333334,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
viscosity_screening_salt_test_3_jin_coarse_mesh,salt_test_3,jin,2515.0,pipeleg_left_07_lower,left_leg,transport,7,-446.0925469,-401.3408193,-9.004938808,-425.8660985,,9.004938808,7,7,1.0,,,,,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,
