observation_id,source_id,case_id,run_class,observable_type,span,qoi_name,value,units,time_window_start_s,time_window_end_s,source_path,fit_eligible,validation_eligible,quality_flags,gate_verdict,needs_special_gate_scrutiny,notes
viscosity_screening_salt_test_3_jin_coarse_mesh:wall_duty::heat_out:viscosity_screening_salt_test_3_jin_coarse_mesh::wall_duty::heat_out::last_0.50,viscosity_screening_salt_test_3_jin_coarse_mesh,viscosity_screening_salt_test_3_jin_coarse_mesh,jin_mainline,time_window_qoi,,wall_duty::heat_out,-272.29899827850664,W,1258.0,2515.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_3_jin_coarse_mesh:wall_duty::net:viscosity_screening_salt_test_3_jin_coarse_mesh::wall_duty::net::last_0.50,viscosity_screening_salt_test_3_jin_coarse_mesh,viscosity_screening_salt_test_3_jin_coarse_mesh,jin_mainline,time_window_qoi,,wall_duty::net,1.0310339846411718,W,1258.0,2515.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,False,True,diagnostic_only,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_3_jin_coarse_mesh:total_Q_net:viscosity_screening_salt_test_3_jin_coarse_mesh::total_Q_net::last_0.50,viscosity_screening_salt_test_3_jin_coarse_mesh,viscosity_screening_salt_test_3_jin_coarse_mesh,jin_mainline,time_window_qoi,,total_Q_net,1.0310341184419713,W,1258.0,2515.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_3_jin_coarse_mesh,False,True,diagnostic_only,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_4_jin_coarse_mesh:mdot::mdot_pipeleg_left_04_test_section:viscosity_screening_salt_test_4_jin_coarse_mesh::mdot::mdot_pipeleg_left_04_test_section::last_0.50,viscosity_screening_salt_test_4_jin_coarse_mesh,viscosity_screening_salt_test_4_jin_coarse_mesh,jin_mainline,time_window_qoi,,mdot::mdot_pipeleg_left_04_test_section,-0.017041194922428022,kg/s,1042.0,2083.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_4_jin_coarse_mesh:mdot::mdot_pipeleg_lower_05_straight:viscosity_screening_salt_test_4_jin_coarse_mesh::mdot::mdot_pipeleg_lower_05_straight::last_0.50,viscosity_screening_salt_test_4_jin_coarse_mesh,viscosity_screening_salt_test_4_jin_coarse_mesh,jin_mainline,time_window_qoi,,mdot::mdot_pipeleg_lower_05_straight,-0.01704124889731286,kg/s,1042.0,2083.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_4_jin_coarse_mesh:mdot::mdot_pipeleg_right_02_middle:viscosity_screening_salt_test_4_jin_coarse_mesh::mdot::mdot_pipeleg_right_02_middle::last_0.50,viscosity_screening_salt_test_4_jin_coarse_mesh,viscosity_screening_salt_test_4_jin_coarse_mesh,jin_mainline,time_window_qoi,,mdot::mdot_pipeleg_right_02_middle,-0.01704141464346449,kg/s,1042.0,2083.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_4_jin_coarse_mesh:mdot::mdot_pipeleg_upper_05_cooler:viscosity_screening_salt_test_4_jin_coarse_mesh::mdot::mdot_pipeleg_upper_05_cooler::last_0.50,viscosity_screening_salt_test_4_jin_coarse_mesh,viscosity_screening_salt_test_4_jin_coarse_mesh,jin_mainline,time_window_qoi,,mdot::mdot_pipeleg_upper_05_cooler,-0.017041335224894434,kg/s,1042.0,2083.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_4_jin_coarse_mesh:wall_duty::gross:viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::gross::last_0.50,viscosity_screening_salt_test_4_jin_coarse_mesh,viscosity_screening_salt_test_4_jin_coarse_mesh,jin_mainline,time_window_qoi,,wall_duty::gross,621.1251709940665,W,1042.0,2083.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_4_jin_coarse_mesh:wall_duty::heat_in:viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::heat_in::last_0.50,viscosity_screening_salt_test_4_jin_coarse_mesh,viscosity_screening_salt_test_4_jin_coarse_mesh,jin_mainline,time_window_qoi,,wall_duty::heat_in,310.62265944481766,W,1042.0,2083.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_4_jin_coarse_mesh:wall_duty::heat_out:viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::heat_out::last_0.50,viscosity_screening_salt_test_4_jin_coarse_mesh,viscosity_screening_salt_test_4_jin_coarse_mesh,jin_mainline,time_window_qoi,,wall_duty::heat_out,-310.50251154924877,W,1042.0,2083.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,True,True,fit_admissible,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_4_jin_coarse_mesh:wall_duty::net:viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::net::last_0.50,viscosity_screening_salt_test_4_jin_coarse_mesh,viscosity_screening_salt_test_4_jin_coarse_mesh,jin_mainline,time_window_qoi,,wall_duty::net,0.12014789556887678,W,1042.0,2083.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,False,True,diagnostic_only,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
viscosity_screening_salt_test_4_jin_coarse_mesh:total_Q_net:viscosity_screening_salt_test_4_jin_coarse_mesh::total_Q_net::last_0.50,viscosity_screening_salt_test_4_jin_coarse_mesh,viscosity_screening_salt_test_4_jin_coarse_mesh,jin_mainline,time_window_qoi,,total_Q_net,0.12014788737140114,W,1042.0,2083.0,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,False,True,diagnostic_only,admitted_mainline,False,time-window UQ row; Salt 1 fit eligibility overridden by scenario contract
