case_slug,fluid,group,series,unit,n_window,t_start_s,t_end_s,window_s,verdict,mean,autocorr_corrected_sem,relative_sem_percent,rmse_about_trend,rmse_about_mean,signed_drift_over_window,absolute_drift_over_window,drift_percent_of_mean,drift_ratio,autocorrelation_time,effective_n,near_zero_mean,trend_resolved,presentation_note
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 1 (0.887519 -0.245426 0),K,301,7408.0,7708.0,300,steady,445.5031652823918,0.0029247279617645736,0.000656499929,0.03634200545283427,0.03650225019282354,0.0117960696,0.0117960696,0.00264780825,0.32458499255731793,1.9324050998128801,155.76444091828708,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 2 (-0 0 0),K,301,7408.0,7708.0,300,steady,441.67383808970067,0.00041566443536326367,9.41111742e-05,0.00048006605419680527,0.003336808246066583,0.01140085,0.01140085,0.00258128262,23.74850276254714,4.6707834244932895,64.44315067608899,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 3 (-0 0.323501 0),K,301,7408.0,7708.0,300,steady,449.66770852491715,0.00040447850962679926,8.9950535e-05,0.00026567970594780987,0.003154056819739128,0.0108510321,0.0108510321,0.00241312239,40.8425329507198,4.950150169777002,60.80623610930972,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 4 (-0 0.574779 0),K,301,7408.0,7708.0,300,steady,450.4615393754153,0.0004127189019398118,9.16213408e-05,0.00012037148695261036,0.0031132554489309593,0.0107408259,0.0107408259,0.00238440464,89.23064862236511,5.289878542872906,56.90111740004686,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 5 (-0 0.949515 0),K,301,7408.0,7708.0,300,steady,452.331778754153,0.00037545366596319484,8.30040434e-05,0.00026155404274793746,0.0031091418466555566,0.0106966091,0.0106966091,0.00236477065,40.89636324155679,4.389328872709358,68.57540383256921,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,wall_temperature,wall T (spatial mean),K,301,7408.0,7708.0,300,steady,448.9286825201602,0.0003842437763098046,8.55912735e-05,0.0009605239044963951,0.003125315741322381,0.0102682518,0.0102682518,0.00228727906,10.690261557860683,4.5498007772349265,66.15674284159059,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt2_jin_loq_loins__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,heat,total_Q,W,301,7408.0,7708.0,300,not steady (drifting),0.1488514019933554,0.0011793102064873108,0.792273496,0.009113051640953862,0.009566588394137859,-0.010049357,0.010049357,6.75126794,1.1027433371147246,4.574129254682849,65.80487416087897,False,False,"total_Q is a near-zero net residual; emphasize absolute W and drift, not only relative percent."
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,mdot,lower (heater),kg/s,301,6927.0,7227.0,300,steady,-0.014980051385747524,8.576468618466287e-07,0.00572525981,4.567790381844644e-06,4.5798221009690445e-06,-1.14542195e-06,1.14542195e-06,0.00764631521,0.2507606199672905,10.555681659451112,28.51544880860416,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 0 (0.887519 0.70409 0),K,301,6927.0,7227.0,300,steady,463.7429898604655,0.0037550595372261024,0.000809728582,0.024989076284360142,0.025790061839685356,0.0220192633,0.0220192633,0.00474816088,0.881155549727778,6.38109753775021,47.17056873356051,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 1 (0.887519 -0.245426 0),K,301,6927.0,7227.0,300,steady,459.61578876411966,0.0037295387249320707,0.000811447043,0.04562700746599378,0.046073782163445084,0.0220993043,0.0220993043,0.0048082126,0.4843470016789189,1.9722819864244978,152.61509361837025,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 2 (-0 0 0),K,301,6927.0,7227.0,300,steady,456.2446576013286,0.002310142888381072,0.000506338617,0.005768964430123168,0.009905279358837574,0.0278001972,0.0278001972,0.00609326525,4.818923312166344,16.372338856402042,18.384667129113357,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 3 (-0 0.323501 0),K,301,6927.0,7227.0,300,steady,463.4429863853822,0.001204057603839183,0.000259807061,0.001104277727790618,0.006562237784108222,0.0223337662,0.0223337662,0.00481909681,20.224772811854148,10.133444629412132,29.70362112862917,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 4 (-0 0.574779 0),K,301,6927.0,7227.0,300,steady,463.9458376312294,0.001339069095153315,0.000288626169,0.0008632072506944497,0.006443488951957259,0.0220463331,0.0220463331,0.00475191959,25.54002313147223,12.999609094200599,23.15454240345446,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 5 (-0 0.949515 0),K,301,6927.0,7227.0,300,steady,465.472468681063,0.0008893255172307269,0.000191058672,0.003581341395460371,0.007244398119756627,0.0217419447,0.0217419447,0.00467094107,6.070894207193739,4.536107982792571,66.35644502772504,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,wall_temperature,wall T (spatial mean),K,301,6927.0,7227.0,300,steady,461.68739225641787,0.0011540102326296079,0.000249954894,0.0018138571933342033,0.006369323986206227,0.0210802281,0.0210802281,0.0045659094,11.621768311908353,9.880959835264886,30.462627621027153,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_hiq_hiins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,heat,total_Q,W,301,6927.0,7227.0,300,not steady (drifting),0.31470420265780735,0.0030634781254341276,0.973446843,0.02258784668501183,0.024101336601294474,-0.029023226,0.029023226,9.22238271,1.28490450569973,4.863106791140245,61.89458980180548,False,False,"total_Q is a near-zero net residual; emphasize absolute W and drift, not only relative percent."
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_loq_loins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,mdot,lower (heater),kg/s,301,5301.0,5601.0,300,steady,-0.014968714423820603,7.716412674209753e-07,0.00515502698,4.1603578305976475e-06,4.3246979092800446e-06,-4.07705785e-06,4.07705785e-06,0.0272371944,0.9799776889880571,9.582654593768945,31.41092033054423,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_loq_loins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 0 (0.887519 0.70409 0),K,301,5301.0,5601.0,300,steady,463.59138029235896,0.0040505640994341575,0.000873735853,0.02449854257558034,0.02714493429221054,0.0403629202,0.0403629202,0.00870657263,1.6475641405710926,6.702239214932897,44.910363588538914,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_loq_loins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 1 (0.887519 -0.245426 0),K,301,5301.0,5601.0,300,steady,459.4499233455147,0.003778517484414576,0.000822400286,0.04506666423944589,0.04641398845018616,0.0383308512,0.0383308512,0.00834277017,0.8505366839385219,1.9948561696629854,150.8880713193731,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_loq_loins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 2 (-0 0 0),K,301,5301.0,5601.0,300,steady,456.0740211627907,0.0032270035081058517,0.000707561352,0.005078359642862478,0.014028070693629983,0.0451483687,0.0451483687,0.00989935113,8.890344899502713,15.928301916253956,18.897180727899567,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_loq_loins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 3 (-0 0.323501 0),K,301,5301.0,5601.0,300,steady,463.28182742192666,0.002017317429939106,0.000435440656,0.001014717794836245,0.01106490549977625,0.0380418441,0.0380418441,0.00821138275,37.49007285121453,10.005056812663302,30.08478668697086,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_loq_loins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 4 (-0 0.574779 0),K,301,5301.0,5601.0,300,steady,463.7872090265781,0.0022018927875581216,0.000474763587,0.0007865654463401013,0.010905369837605402,0.0375539463,0.0375539463,0.00809723631,47.744210537781626,12.270945756158135,24.529486641153483,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_loq_loins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,temperature,probe 5 (-0 0.949515 0),K,301,5301.0,5601.0,300,steady,465.3153603720927,0.0013659642514891118,0.000293556665,0.0033769191329387437,0.011121561720253569,0.036585561,0.036585561,0.00786253025,10.834005653524192,4.540603819388913,66.29074281149448,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_loq_loins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,wall_temperature,wall T (spatial mean),K,301,5301.0,5601.0,300,steady,461.53523700830556,0.0020287553251335825,0.000439566725,0.0018548509366592193,0.010463905047216506,0.0355556747,0.0355556747,0.00770378334,19.169019989101503,11.314575402859079,26.60285421969439,False,True,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt3_jin_loq_loins__viscosity_screening_salt_test_3_jin_coarse_mesh,salt3,heat,total_Q,W,301,5301.0,5601.0,300,not steady (drifting),0.49394674086378726,0.003214406225695264,0.650759679,0.022098986501878137,0.02527339569730161,-0.0423391218,0.0423391218,8.57159655,1.9158852274017413,4.869011750547429,61.81952630657714,False,False,"total_Q is a near-zero net residual; emphasize absolute W and drift, not only relative percent."
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_hiq_hiins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,mdot,lower (heater),kg/s,301,9102.0,9402.0,300,steady,-0.01708003227784055,1.0363255913728228e-05,0.0606746858,3.945342326619145e-05,3.96916757238864e-05,-1.49926529e-05,1.49926529e-05,0.0877788324,0.3800089236285425,20.5191833554773,14.669199781757026,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_hiq_hiins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 0 (0.887519 0.70409 0),K,301,9102.0,9402.0,300,steady,478.97619001993354,0.009683248143563363,0.00202165543,0.06472846757988045,0.06527482599968046,-0.0290980427,0.0290980427,0.00607504993,0.44954011382112824,6.623951935450908,45.44115098255317,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_hiq_hiins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 1 (0.887519 -0.245426 0),K,301,9102.0,9402.0,300,steady,475.1393969534885,0.03322388428401961,0.0069924499,0.3045184602291832,0.3045562954390188,-0.0165741457,0.0165741457,0.00348827014,0.05442739229303138,3.582054128892888,84.02999764077563,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_hiq_hiins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 2 (-0 0 0),K,301,9102.0,9402.0,300,steady,474.37913139867146,0.015307382223651713,0.00322682454,0.06368776415030333,0.06368802608866328,0.000630653451,0.000630653451,0.000132942916,0.009902270230221633,17.38812570540295,17.31066390361276,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_hiq_hiins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 3 (-0 0.323501 0),K,301,9102.0,9402.0,300,steady,479.07759729900283,0.004989459958256814,0.00104147219,0.022210512023393456,0.022247560441501793,0.00443106303,0.00443106303,0.000924915517,0.19950296644449467,15.139404342220043,19.88189186285128,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_hiq_hiins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 4 (-0 0.574779 0),K,301,9102.0,9402.0,300,steady,479.4014352059801,0.003818582160180582,0.000796531232,0.016640735405996816,0.01665214583951835,0.0021280143,0.0021280143,0.000443889848,0.1278798231686063,15.82815748003206,19.016742812909538,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_hiq_hiins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 5 (-0 0.949515 0),K,301,9102.0,9402.0,300,steady,480.8131616478403,0.006124236266861753,0.00127372476,0.03506115698035748,0.03691265378634386,0.0398562571,0.0398562571,0.00828934402,1.136763886325313,8.285521162197352,36.32843295039918,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_hiq_hiins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,wall_temperature,wall T (spatial mean),K,301,9102.0,9402.0,300,steady,476.94523320771697,0.0024542742370726777,0.000514581983,0.016974784450226,0.01725603715163911,0.0107128443,0.0107128443,0.00224613719,0.6311034052463077,6.0887835898345015,49.435161483244876,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_hiq_hiins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,heat,total_Q,W,301,9102.0,9402.0,300,steady,0.06502406100332227,0.006440320593742374,9.90451918,0.049097969038304254,0.049495582498504116,-0.0216173559,0.0216173559,33.2451643,0.4402902270484141,5.096224948681784,59.06332688039177,True,False,"total_Q is a near-zero net residual; emphasize absolute W and drift, not only relative percent."
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_loq_loins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,mdot,lower (heater),kg/s,301,5897.0,6197.0,300,steady,-0.017065020100332232,9.157661080805734e-06,0.0536633478,3.880008223312082e-05,3.890786529099288e-05,-9.99207645e-06,9.99207645e-06,0.0585529721,0.25752719783654987,16.674807213920715,18.05118320940554,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_loq_loins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 0 (0.887519 0.70409 0),K,301,5897.0,6197.0,300,steady,478.89415594019954,0.008685441177976148,0.00181364526,0.061129237039470194,0.061195883741637966,0.00985813901,0.00985813901,0.00205852147,0.1612671691039608,6.06325509753361,49.64330135514828,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_loq_loins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 1 (0.887519 -0.245426 0),K,301,5897.0,6197.0,300,steady,475.06697836877066,0.03401761377225441,0.0071605932,0.30204779867283016,0.3032104245927465,0.0915879058,0.0915879058,0.0192789459,0.3032232189444174,3.7886625960516795,79.44756028517409,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_loq_loins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 2 (-0 0 0),K,301,5897.0,6197.0,300,steady,474.26177763122934,0.015690707155730864,0.0033084486,0.06258645047181702,0.0655811543914042,0.0676415979,0.0676415979,0.0142625025,1.080770636946495,17.230322867352392,17.46920254003642,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_loq_loins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 3 (-0 0.323501 0),K,301,5897.0,6197.0,300,steady,478.98841973754105,0.003836474169394155,0.000800953428,0.017321282007475392,0.018002712860929,0.0169392268,0.0169392268,0.00353645852,0.9779430162487679,13.669579127041674,22.019697695340927,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_loq_loins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 4 (-0 0.574779 0),K,301,5897.0,6197.0,300,steady,479.312278817276,0.0030862263635639212,0.000643886356,0.012628270510117152,0.013665001535307612,0.0180261568,0.0180261568,0.00376083768,1.4274446187851288,15.353333357908676,19.604863190503938,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_loq_loins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,temperature,probe 5 (-0 0.949515 0),K,301,5897.0,6197.0,300,steady,480.7454093488364,0.012072165542197474,0.00251113486,0.05447797292962708,0.054660344633105484,0.0154033482,0.0154033482,0.00320405519,0.2827445184325303,14.682233571755187,20.5009679575624,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_loq_loins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,wall_temperature,wall T (spatial mean),K,301,5897.0,6197.0,300,steady,476.8555304283448,0.0020304407856906246,0.00042579789,0.015292842194629301,0.01608043263516258,0.0171623962,0.0171623962,0.00359907668,1.1222502656140942,4.799010439439378,62.7212638518792,False,False,
modern_runs__2026-06-19_ethan_blocker_and_1d_followon_wave__salt4_jin_loq_loins__viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,salt4,heat,total_Q,W,301,5897.0,6197.0,300,not steady (drifting),0.16906321993355464,0.005830416963345623,3.44866078,0.043337687871463394,0.04380290595574727,-0.0219829682,0.0219829682,13.0028093,0.5072482920620045,5.33285626122914,56.44254884353928,False,False,"total_Q is a near-zero net residual; emphasize absolute W and drift, not only relative percent."
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_basecont__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,mdot,lower (heater),kg/s,273,3756.33125,4026.15625,269.825,steady,-0.011235570148021979,7.457343418509159e-07,0.00663726301,1.0784677312726818e-06,2.406256268758412e-06,7.40616468e-06,7.40616468e-06,0.0659171238,7.635285455103787,26.220874811110512,10.411551939690522,False,True,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_basecont__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 0 (0.887519 0.70409 0),K,273,3756.33125,4026.15625,269.825,steady,431.7951123223446,0.00945987052833565,0.0021908239,0.009653959822295359,0.02759600178223036,-0.0890109759,0.0890109759,0.0206141694,10.251257541028757,32.080468600744524,8.50985075678303,False,True,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_basecont__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 1 (0.887519 -0.245426 0),K,273,3756.33125,4026.15625,269.825,steady,424.4901677032962,0.009849466732953909,0.00232030503,0.009818418683240107,0.028480988939606353,-0.0920505674,0.0920505674,0.0216849704,10.423750107287967,32.64960655154435,8.361509642360051,False,True,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_basecont__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 2 (-0 0 0),K,273,3756.33125,4026.15625,269.825,steady,421.69108698168355,0.009281194475442206,0.00220094632,0.015528496616642426,0.034280798546385445,-0.105227004,0.105227004,0.0249535755,7.534195105707791,20.010988060517917,13.642504766600432,False,True,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_basecont__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 3 (-0 0.323501 0),K,273,3756.33125,4026.15625,269.825,steady,430.20768650549445,0.00883985664141516,0.00205478817,0.00988343429911969,0.02669697652801209,-0.0853883482,0.0853883482,0.0198481689,9.605717319581538,29.93153100658961,9.120816437351547,False,True,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_basecont__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 4 (-0 0.574779 0),K,273,3756.33125,4026.15625,269.825,steady,431.321554109889,0.008983687468579703,0.00208282832,0.009212489107209329,0.026444989441191478,-0.0853481627,0.0853481627,0.0197875951,10.300451414120396,31.50540893282953,8.665178750164587,False,True,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_basecont__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 5 (-0 0.949515 0),K,273,3756.33125,4026.15625,269.825,steady,433.25323816849817,0.00855263106306788,0.00197404896,0.01030514682542038,0.026102568900584048,-0.0825723302,0.0825723302,0.0190586758,8.908804435027633,29.308636983115147,9.314660390289616,False,True,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_basecont__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,wall_temperature,wall T (spatial mean),K,273,3756.33125,4026.15625,269.825,steady,429.71303921212177,0.009436859569075251,0.00219608406,0.0096119952979091,0.02767502562012215,-0.0893550007,0.0893550007,0.0207941097,10.335806774799233,31.742532174831915,8.60044808323316,False,True,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_basecont__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,heat,total_Q,W,272,3757.0,4026.15625,269.15625,quasi-steady (bounded drift/oscillation),-8.987081727941183,0.012196583618741442,0.135712392,0.012358920798252399,0.035457518279328755,0.114561763,0.114561763,1.27473819,10.331798463095646,32.183155849361825,8.451626101341258,False,True,"total_Q is a near-zero net residual; emphasize absolute W and drift, not only relative percent."
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_hiq_balq__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,mdot,lower (heater),kg/s,278,3617.6625,3892.49375,274.83125,steady,-0.011239906299424457,8.36022694054567e-07,0.00743798633,1.0965135507814542e-06,2.5306414241842473e-06,7.85377682e-06,7.85377682e-06,0.0698740417,7.818432554742503,30.340288332412904,9.162734281038759,False,True,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_hiq_balq__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 0 (0.887519 0.70409 0),K,278,3617.6625,3892.49375,274.83125,steady,431.8466752733813,0.010152747545902497,0.00235100746,0.010123275057848059,0.029555171274084434,-0.0956173012,0.0956173012,0.022141493,10.310282999911863,32.80537523393273,8.474221008526875,False,True,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_hiq_balq__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 1 (0.887519 -0.245426 0),K,278,3617.6625,3892.49375,274.83125,steady,424.5435255107912,0.010202544746550926,0.00240317992,0.009620352567424188,0.030756359703897788,-0.10059549,0.10059549,0.0236949769,11.414126055464537,30.590878519891323,9.087676243728472,False,True,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_hiq_balq__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 2 (-0 0 0),K,278,3617.6625,3892.49375,274.83125,steady,421.74705987050373,0.009935740861742887,0.00235585302,0.016216553343611627,0.036145309668920024,-0.111236984,0.111236984,0.0263752838,7.487654409946842,21.005905537540478,13.234373519540744,False,True,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_hiq_balq__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 3 (-0 0.323501 0),K,278,3617.6625,3892.49375,274.83125,steady,430.25736566546766,0.009593810794766306,0.00222978421,0.010429884184208834,0.028796140701139242,-0.0924270377,0.0924270377,0.0214818025,9.673300729314011,30.85734247153875,9.009200978872796,False,True,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_hiq_balq__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 4 (-0 0.574779 0),K,278,3617.6625,3892.49375,274.83125,steady,431.3707764208632,0.00978716177117897,0.00226885137,0.009927008748606267,0.02870981365879774,-0.0927646448,0.0927646448,0.0215046197,10.200447454116114,32.30707069981334,8.604927465664852,False,True,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_hiq_balq__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 5 (-0 0.949515 0),K,278,3617.6625,3892.49375,274.83125,steady,433.3019661762582,0.009035971564945228,0.00208537516,0.010269220095812793,0.027842191989464884,-0.08911518,0.08911518,0.0205665303,9.472603698814885,29.281118307474248,9.494172902851124,False,True,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_hiq_balq__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,wall_temperature,wall T (spatial mean),K,278,3617.6625,3892.49375,274.83125,steady,429.76470368934014,0.010209231334208162,0.00237553974,0.010163084982884015,0.02981094140220612,-0.0965046181,0.0965046181,0.022455222,10.36519987378577,32.60464707959878,8.526391937974658,False,True,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt1_jin_hiq_balq__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,heat,total_Q,W,277,3618.0,3892.49375,274.49375,quasi-steady (bounded drift/oscillation),-9.054098953068587,0.013242399192642414,0.146258609,0.013106228972166862,0.038335253439942894,0.12434442,0.12434442,1.37334947,10.369011200971958,33.053423083970806,8.380372565234572,False,True,"total_Q is a near-zero net residual; emphasize absolute W and drift, not only relative percent."
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_hi5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,mdot,lower (heater),kg/s,301,5999.0,6299.0,300,steady,-0.013193053698637876,1.9211817909952562e-07,0.00145620706,1.4469968757526668e-06,1.5115285295511551e-06,-1.5085921e-06,1.5085921e-06,0.0114347454,1.0425676249776823,4.862624361846925,61.90073047009413,False,False,
modern_runs__2026-06-25_ethan_normal_relaunch_and_recirculation_boundary_wave__salt2_jin_hi5q_balq__viscosity_screening_salt_test_2_jin_coarse_mesh,salt2,temperature,probe 0 (0.887519 0.70409 0),K,301,5999.0,6299.0,300,steady,450.8093654584717,0.0017057220239517989,0.000378368808,0.01849485665215205,0.019140293331079902,0.0170165465,0.0170165465,0.00377466571,0.9200691220631391,2.390483945103558,125.91592619416667,False,False,
