uq_row_id,source_standardization_id,source_family,case_key,case_id,quantity_family,qoi_name,row_label,same_label_status,same_formula_status,same_sign_status,same_pressure_basis_status,same_velocity_or_qref_or_thermal_basis_status,retained_window_status,neighboring_window_status,mesh_or_gci_status,plane_sweep_status,recirculation_metric_status,same_qoi_uncertainty_status,admission_effect,final_use_label,next_action,reason,source_paths,component_k_admitted,cluster_k_admitted,f6_fit_performed,clipped_k,global_multiplier_applied_by_this_task
SQ-UQ-THM-005,not_indexed_nonpressure_thermal_source,thermal_mesh_gate,salt_2,salt_2,HTC_Nu_UA_heat_loss::HTC,thermal_segment_closure::upcomer::HTC,diagnostic,pass_segment_upcomer,pass_segment_thermal_closure_contract,blocked_sign_review,not_applicable,thermal_basis_medium_computed_fine_computed,medium_fine_retained_outputs_available_if_computed,blocked_missing_neighbor_window,diagnostic_two_level_only_not_computed_no_coarse_thermal_triplet,not_applicable_thermal_segment_mesh_gate,not_applicable,blocked_sign_review,no_admission_change,diagnostic_two_level_only,review wallHeatFlux/enthalpy/UA sign convention before closure use,medium_sign_review_required;fine_sign_review_required;coarse_thermal_triplet_missing,work_products/2026-07/2026-07-13/2026-07-13_reconstructed_t_repair_trial/outputs/medium/segment_htc_uaprime_viscosity_screening_salt_test_2_jin_coarse_mesh.csv;work_products/2026-07/2026-07-13/2026-07-13_salt2_fine_reconstructed_t_repair_plan_sbatch/repair_trial_output/outputs/fine/segment_htc_uaprime_viscosity_screening_salt_test_2_jin_coarse_mesh.csv;work_products/2026-07/2026-07-13/2026-07-13_thermal_mesh_gate/thermal_mesh_gate_qois.csv,false,false,false,false,false
SQ-UQ-THM-006,not_indexed_nonpressure_thermal_source,thermal_mesh_gate,salt_2,salt_2,HTC_Nu_UA_heat_loss::UA_prime,thermal_segment_closure::upcomer::UA_prime,diagnostic,pass_segment_upcomer,pass_segment_thermal_closure_contract,blocked_sign_review,not_applicable,thermal_basis_medium_computed_fine_computed,medium_fine_retained_outputs_available_if_computed,blocked_missing_neighbor_window,diagnostic_two_level_only_not_computed_no_coarse_thermal_triplet,not_applicable_thermal_segment_mesh_gate,not_applicable,blocked_sign_review,no_admission_change,diagnostic_two_level_only,review wallHeatFlux/enthalpy/UA sign convention before closure use,medium_sign_review_required;fine_sign_review_required;coarse_thermal_triplet_missing,work_products/2026-07/2026-07-13/2026-07-13_reconstructed_t_repair_trial/outputs/medium/segment_htc_uaprime_viscosity_screening_salt_test_2_jin_coarse_mesh.csv;work_products/2026-07/2026-07-13/2026-07-13_salt2_fine_reconstructed_t_repair_plan_sbatch/repair_trial_output/outputs/fine/segment_htc_uaprime_viscosity_screening_salt_test_2_jin_coarse_mesh.csv;work_products/2026-07/2026-07-13/2026-07-13_thermal_mesh_gate/thermal_mesh_gate_qois.csv,false,false,false,false,false
SQ-UQ-THM-007,not_indexed_nonpressure_thermal_source,thermal_mesh_gate,salt_2,salt_2,HTC_Nu_UA_heat_loss::Nu,thermal_segment_closure::upcomer::Nu,diagnostic,pass_segment_upcomer,pass_segment_thermal_closure_contract,blocked_sign_review,not_applicable,thermal_basis_medium_computed_fine_computed,medium_fine_retained_outputs_available_if_computed,blocked_missing_neighbor_window,diagnostic_two_level_only_not_computed_no_coarse_thermal_triplet,not_applicable_thermal_segment_mesh_gate,not_applicable,blocked_sign_review,no_admission_change,diagnostic_two_level_only,review wallHeatFlux/enthalpy/UA sign convention before closure use,medium_sign_review_required;fine_sign_review_required;coarse_thermal_triplet_missing,work_products/2026-07/2026-07-13/2026-07-13_reconstructed_t_repair_trial/outputs/medium/segment_htc_uaprime_viscosity_screening_salt_test_2_jin_coarse_mesh.csv;work_products/2026-07/2026-07-13/2026-07-13_salt2_fine_reconstructed_t_repair_plan_sbatch/repair_trial_output/outputs/fine/segment_htc_uaprime_viscosity_screening_salt_test_2_jin_coarse_mesh.csv;work_products/2026-07/2026-07-13/2026-07-13_thermal_mesh_gate/thermal_mesh_gate_qois.csv,false,false,false,false,false
SQ-UQ-THL-001,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_2,salt_2,heat_loss_HX_cooler_candidate,F0_current_fluid_sources::HX1_global_qhx_multiplier_on_fluid_airside::fast_scan_bracketed_pressure_root,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_predictive_candidate_pending_final_gate,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_setup-only HX scalar fitted on declared training row; model-predicted cooler duty,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,candidate_scorecard_input_after_hydraulic_cfd_pp_runtime_audit_gates,use as candidate only in next final-scorecard gate package; do not label final,"final forward-v1 still waits on hydraulic, cfd-pp, PM5/upcomer, and admission gates",work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/predictive_hx_fit_setup_only_refresh/hx_primary_forward_scores.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-002,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_2,salt_2,heat_loss_HX_cooler_candidate,F1_heater_only::HX1_global_qhx_multiplier_on_fluid_airside::fast_scan_bracketed_pressure_root,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_predictive_candidate_pending_final_gate,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_setup-only HX scalar fitted on declared training row; model-predicted cooler duty,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,candidate_scorecard_input_after_hydraulic_cfd_pp_runtime_audit_gates,use as candidate only in next final-scorecard gate package; do not label final,"final forward-v1 still waits on hydraulic, cfd-pp, PM5/upcomer, and admission gates",work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/predictive_hx_fit_setup_only_refresh/hx_primary_forward_scores.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-003,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_3,salt_3,heat_loss_HX_cooler_candidate,F0_current_fluid_sources::HX1_global_qhx_multiplier_on_fluid_airside::fast_scan_bracketed_pressure_root,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_predictive_candidate_pending_final_gate,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_setup-only HX scalar fitted on declared training row; model-predicted cooler duty,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,candidate_scorecard_input_after_hydraulic_cfd_pp_runtime_audit_gates,use as candidate only in next final-scorecard gate package; do not label final,"final forward-v1 still waits on hydraulic, cfd-pp, PM5/upcomer, and admission gates",work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/predictive_hx_fit_setup_only_refresh/hx_primary_forward_scores.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-004,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_3,salt_3,heat_loss_HX_cooler_candidate,F1_heater_only::HX1_global_qhx_multiplier_on_fluid_airside::fast_scan_bracketed_pressure_root,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_predictive_candidate_pending_final_gate,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_setup-only HX scalar fitted on declared training row; model-predicted cooler duty,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,candidate_scorecard_input_after_hydraulic_cfd_pp_runtime_audit_gates,use as candidate only in next final-scorecard gate package; do not label final,"final forward-v1 still waits on hydraulic, cfd-pp, PM5/upcomer, and admission gates",work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/predictive_hx_fit_setup_only_refresh/hx_primary_forward_scores.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-005,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_4,salt_4,heat_loss_HX_cooler_candidate,F0_current_fluid_sources::HX1_global_qhx_multiplier_on_fluid_airside::fast_scan_bracketed_pressure_root,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_predictive_candidate_pending_final_gate,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_setup-only HX scalar fitted on declared training row; model-predicted cooler duty,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,candidate_scorecard_input_after_hydraulic_cfd_pp_runtime_audit_gates,use as candidate only in next final-scorecard gate package; do not label final,"final forward-v1 still waits on hydraulic, cfd-pp, PM5/upcomer, and admission gates",work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/predictive_hx_fit_setup_only_refresh/hx_primary_forward_scores.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-006,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_4,salt_4,heat_loss_HX_cooler_candidate,F1_heater_only::HX1_global_qhx_multiplier_on_fluid_airside::fast_scan_bracketed_pressure_root,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_predictive_candidate_pending_final_gate,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_setup-only HX scalar fitted on declared training row; model-predicted cooler duty,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,candidate_scorecard_input_after_hydraulic_cfd_pp_runtime_audit_gates,use as candidate only in next final-scorecard gate package; do not label final,"final forward-v1 still waits on hydraulic, cfd-pp, PM5/upcomer, and admission gates",work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/predictive_hx_fit_setup_only_refresh/hx_primary_forward_scores.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-007,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,all_non_salt1,all_non_salt1,heat_loss_HX_cooler_candidate,current_fluid_airside_hx_fixed_mdot::setup_model_or_current_fluid_diagnostic,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_setup_legal_candidate_pending_final_gate,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_setup/current Fluid model inputs; Salt2-only scalar fit for salt2_fit_constant_UA_bulk_drive,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,candidate_comparison_row_for_hx_lane_selection,compare against AGENT-392 HX1 and select one setup-legal lane,candidate screen only; final forward-v1 gates not complete,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-008,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,holdout,holdout,heat_loss_HX_cooler_candidate,current_fluid_airside_hx_fixed_mdot::setup_model_or_current_fluid_diagnostic,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_setup_legal_candidate_pending_final_gate,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_setup/current Fluid model inputs; Salt2-only scalar fit for salt2_fit_constant_UA_bulk_drive,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,candidate_comparison_row_for_hx_lane_selection,compare against AGENT-392 HX1 and select one setup-legal lane,candidate screen only; final forward-v1 gates not complete,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-009,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,train,train,heat_loss_HX_cooler_candidate,current_fluid_airside_hx_fixed_mdot::setup_model_or_current_fluid_diagnostic,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_setup_legal_candidate_pending_final_gate,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_setup/current Fluid model inputs; Salt2-only scalar fit for salt2_fit_constant_UA_bulk_drive,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,candidate_comparison_row_for_hx_lane_selection,compare against AGENT-392 HX1 and select one setup-legal lane,candidate screen only; final forward-v1 gates not complete,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-010,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,validation,validation,heat_loss_HX_cooler_candidate,current_fluid_airside_hx_fixed_mdot::setup_model_or_current_fluid_diagnostic,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_setup_legal_candidate_pending_final_gate,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_setup/current Fluid model inputs; Salt2-only scalar fit for salt2_fit_constant_UA_bulk_drive,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,candidate_comparison_row_for_hx_lane_selection,compare against AGENT-392 HX1 and select one setup-legal lane,candidate screen only; final forward-v1 gates not complete,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-011,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,all_non_salt1,all_non_salt1,heat_loss_HX_cooler_candidate,salt2_fit_constant_UA_bulk_drive::fit_on_salt2_score_salt3_salt4_salt1_excluded,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_setup_legal_candidate_pending_final_gate,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_setup/current Fluid model inputs; Salt2-only scalar fit for salt2_fit_constant_UA_bulk_drive,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,candidate_comparison_row_for_hx_lane_selection,compare against AGENT-392 HX1 and select one setup-legal lane,candidate screen only; final forward-v1 gates not complete,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-012,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,holdout,holdout,heat_loss_HX_cooler_candidate,salt2_fit_constant_UA_bulk_drive::fit_on_salt2_score_salt3_salt4_salt1_excluded,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_setup_legal_candidate_pending_final_gate,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_setup/current Fluid model inputs; Salt2-only scalar fit for salt2_fit_constant_UA_bulk_drive,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,candidate_comparison_row_for_hx_lane_selection,compare against AGENT-392 HX1 and select one setup-legal lane,candidate screen only; final forward-v1 gates not complete,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-013,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,train,train,heat_loss_HX_cooler_candidate,salt2_fit_constant_UA_bulk_drive::fit_on_salt2_score_salt3_salt4_salt1_excluded,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_setup_legal_candidate_pending_final_gate,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_setup/current Fluid model inputs; Salt2-only scalar fit for salt2_fit_constant_UA_bulk_drive,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,candidate_comparison_row_for_hx_lane_selection,compare against AGENT-392 HX1 and select one setup-legal lane,candidate screen only; final forward-v1 gates not complete,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-014,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,validation,validation,heat_loss_HX_cooler_candidate,salt2_fit_constant_UA_bulk_drive::fit_on_salt2_score_salt3_salt4_salt1_excluded,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_setup_legal_candidate_pending_final_gate,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_setup/current Fluid model inputs; Salt2-only scalar fit for salt2_fit_constant_UA_bulk_drive,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,candidate_pending_final_hydraulic_cfd_pp_runtime_UQ_gates,no_admission_change,candidate_comparison_row_for_hx_lane_selection,compare against AGENT-392 HX1 and select one setup-legal lane,candidate screen only; final forward-v1 gates not complete,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/setup_only_cooler_closure_bakeoff/cooler_rmse_summary_with_leakage_policy.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-015,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,downcomer,downcomer,Nu_internal_fit,internal_Nu_fit::blocked,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_blocked_empty_fit_set,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_baseline/literature/default internal Nu only,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,blocked_empty_fit_set_missing_same_qoi_uncertainty,no_admission_change,no_internal_nu_fit_use_baseline_or_literature_only,"reopen only after matched-plane thermal/vector extraction, onset anchors, and mesh/time uncertainty",blocked_downcomer_policy;wallHeatFlux_enthalpy_opposed_direction;large_wallHeatFlux_enthalpy_residual;high_recirculation_interface;high_recirculation_forward_bulk_used;high_recirculation_interface_temperature;coarse_status_thermally_blocked_segment_right_leg;medium_status_thermally_blocked_segment_right_leg,work_products/2026-07/2026-07-14/2026-07-14_thermal_admission_internal_nu_final_gate/segment_thermal_fit_summary.csv;work_products/2026-07/2026-07-14/2026-07-14_upcomer_recirculation_internal_nu_admissibility/README.md;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-016,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,lower_leg,lower_leg,Nu_internal_fit,internal_Nu_fit::mixed_validation_only_and_blocked,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_blocked_empty_fit_set,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_baseline/literature/default internal Nu only,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,blocked_empty_fit_set_missing_same_qoi_uncertainty,no_admission_change,no_internal_nu_fit_use_baseline_or_literature_only,"reopen only after matched-plane thermal/vector extraction, onset anchors, and mesh/time uncertainty",repaired_q_sign_label_conflict;coarse_sign_review_required;medium_sign_review_required;fine_sign_review_required;internal_Nu_residual_absorption_forbidden;missing_or_nonfinite_coarse_medium_or_fine_value;coarse_nu_direct_not_admitted;medium_nu_direct_not_admitted,work_products/2026-07/2026-07-14/2026-07-14_thermal_admission_internal_nu_final_gate/segment_thermal_fit_summary.csv;work_products/2026-07/2026-07-14/2026-07-14_upcomer_recirculation_internal_nu_admissibility/README.md;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-017,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,upcomer,upcomer,Nu_internal_fit,internal_Nu_fit::validation_only,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_blocked_empty_fit_set,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_baseline/literature/default internal Nu only,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,blocked_empty_fit_set_missing_same_qoi_uncertainty,no_admission_change,no_internal_nu_fit_use_baseline_or_literature_only,"reopen only after matched-plane thermal/vector extraction, onset anchors, and mesh/time uncertainty",repaired_q_sign_label_conflict;wallHeatFlux_enthalpy_opposed_direction;large_wallHeatFlux_enthalpy_residual;high_recirculation_interface;high_recirculation_forward_bulk_used;high_recirculation_interface_temperature;recirculation_cell_diagnostic_only;coarse_sign_review_required,work_products/2026-07/2026-07-14/2026-07-14_thermal_admission_internal_nu_final_gate/segment_thermal_fit_summary.csv;work_products/2026-07/2026-07-14/2026-07-14_upcomer_recirculation_internal_nu_admissibility/README.md;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-018,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_2,salt_2,heat_loss_wallHeatFlux_replay,realized_CFD_wallHeatFlux_replay::lower_leg::heater,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_replay_not_predictive,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_realized wallHeatFlux only in explicitly labeled diagnostic replay,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,diagnostic_replay_only_not_predictive_UQ,no_admission_change,residual_attribution_and_sign_radiation_policy_only,use to localize residuals and verify sign policy; keep out of final predictive runtime,realized CFD wallHeatFlux contains inseparable rcExternalTemperature radiation; replay is leakage if used predictively,work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/external_bc_thermal_profile_parity_refresh/source_sink_parity_contract.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-019,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_2,salt_2,heat_loss_wallHeatFlux_replay,realized_CFD_wallHeatFlux_replay::upcomer::test_section,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_replay_not_predictive,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_realized wallHeatFlux only in explicitly labeled diagnostic replay,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,diagnostic_replay_only_not_predictive_UQ,no_admission_change,residual_attribution_and_sign_radiation_policy_only,use to localize residuals and verify sign policy; keep out of final predictive runtime,realized CFD wallHeatFlux contains inseparable rcExternalTemperature radiation; replay is leakage if used predictively,work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/external_bc_thermal_profile_parity_refresh/source_sink_parity_contract.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
SQ-UQ-THL-020,not_indexed_nonpressure_thermal_source,thermal_row_admission_ledger,salt_2,salt_2,heat_loss_wallHeatFlux_replay,realized_CFD_wallHeatFlux_replay::cooling_branch::cooler,diagnostic,pass_ledger_row_preserved,pass_or_setup_preserved_diagnostic_replay_not_predictive,pass_or_blocker_preserved,not_applicable,thermal_runtime_allowed_realized wallHeatFlux only in explicitly labeled diagnostic replay,ledger_row_existing_artifact_only,blocked_not_demonstrated_as_same_qoi_neighbor_window,blocked_not_demonstrated_as_same_qoi_GCI,not_applicable_thermal_row_ledger,not_applicable,diagnostic_replay_only_not_predictive_UQ,no_admission_change,residual_attribution_and_sign_radiation_policy_only,use to localize residuals and verify sign policy; keep out of final predictive runtime,realized CFD wallHeatFlux contains inseparable rcExternalTemperature radiation; replay is leakage if used predictively,work_products/2026-07/2026-07-14/2026-07-14_thermal_overnight_compute_node_rescue/results/external_bc_thermal_profile_parity_refresh/source_sink_parity_contract.csv;work_products/2026-07/2026-07-15/2026-07-15_thermal_row_admission_ledger/thermal_row_admission_ledger.csv,false,false,false,false,false
