case_id,fluid_case_name,source_id,variant_id,engine,segment_name,parent_segment,s_start_m,s_end_m,T_in_K,T_out_K,T_avg_K,Q_source_W,Q_hx_sink_W,Q_ambient_W,h_inner_W_m2K,h_outer_W_m2K,h_rad_W_m2K,reynolds_inner,nusselt_inner
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,cooled_incline_pre_hx__s02,cooled_incline_pre_hx,1.143,1.1684,516.834507735,516.794182526,516.81434513,0,0,1.4723554301,700.388195257,7.51947155994,0,331.956481207,27.5719714605
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,cooled_incline_pre_hx__s03,cooled_incline_pre_hx,1.1684,1.2446,516.794182526,516.676614039,516.735398283,0,0,4.29265587011,485.603679784,6.39872200699,0,331.739767722,19.1176988974
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,cooled_incline_hx_active__s00,cooled_incline_hx_active,1.2446,1.3462,516.676614039,515.131673087,515.904143563,0,56.409,0,,,0,,
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,cooled_incline_hx_active__s01,cooled_incline_hx_active,1.3462,1.397,515.131673087,514.359202612,514.74543785,0,28.2045,0,,,0,,
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,cooled_incline_hx_active__s02,cooled_incline_hx_active,1.397,1.4478,514.359202612,513.586732136,513.972967374,0,28.2045,0,,,0,,
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,cooled_incline_hx_active__s03,cooled_incline_hx_active,1.4478,1.5494,513.586732136,512.041791185,512.81426166,0,56.409,0,,,0,,
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,cooled_incline_post_hx__s00,cooled_incline_post_hx,1.5494,1.6256,512.041791185,511.928030882,511.984911033,0,0,4.15361181565,484.518214724,6.35782972247,0,318.750696004,19.1391015858
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,cooled_incline_post_hx__s01,cooled_incline_post_hx,1.6256,1.651,511.928030882,511.88905679,511.908543836,0,0,1.4230234489,698.771485451,7.4729934433,0,318.542746518,27.6038489227
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,cooled_incline_post_hx__s02,cooled_incline_post_hx,1.651,1.7526,511.88905679,511.738421846,511.813739318,0,0,5.49997176264,440.179167397,6.17468421611,0,318.284906153,17.38971607
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,cooled_incline_post_hx__s03,cooled_incline_post_hx,1.7526,1.8542,511.738421846,511.587945257,511.663183551,0,0,5.49418995363,440.148555088,6.17340495089,0,317.875303529,17.3903207865
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,top_horizontal_exit,top_horizontal_exit,1.8542,1.8796,511.587945257,511.550884811,511.569415034,0,0,1.35315240957,698.662026165,5.60508931937,0,317.620108567,27.6060111837
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,right_vertical__s00,right_vertical,1.8796,2.01022857143,511.550884811,511.360257574,511.455571192,0,0,6.96015978682,404.740068061,5.74880000269,0,317.310726667,15.9936246158
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,right_vertical__s01,right_vertical,2.01022857143,2.1082,511.360257574,511.216293497,511.288275535,0,0,5.25640647995,445.439752283,5.98427577009,0,316.855852382,17.6039400534
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,right_vertical__s02,right_vertical,2.1082,2.14085714286,511.216293497,511.166560915,511.191427206,0,0,1.81583727567,642.406645634,7.36376409774,0,316.592503997,25.3898410407
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,right_vertical__s03,right_vertical,2.14085714286,2.27148571429,511.166560915,510.976444888,511.071502902,0,0,6.94149461279,404.66852509,5.74566824419,0,316.266818096,15.9950383419
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,right_vertical__s04,right_vertical,2.27148571429,2.3368,510.976444888,510.879513595,510.927979241,0,0,3.53915322557,509.816769924,6.38921940786,0,315.876801026,20.1531500309
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,right_vertical__s05,right_vertical,2.3368,2.40211428571,510.879513595,510.782648137,510.831080866,0,0,3.53674948735,509.794098867,6.38836964256,0,315.613632098,20.1535981414
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,right_vertical__s06,right_vertical,2.40211428571,2.53274285714,510.782648137,510.593042039,510.687845088,0,0,6.92287616316,404.597279699,5.7425372002,0,315.224830947,15.9964465602
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,right_vertical__s07,right_vertical,2.53274285714,2.5654,510.593042039,510.543526686,510.568284363,0,0,1.80790581828,642.222954931,7.35777245072,0,314.900093774,25.3934718236
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,right_vertical__s08,right_vertical,2.5654,2.66337142857,510.543526686,510.400383485,510.471955086,0,0,5.22643478867,445.272904283,5.97742728065,0,314.638784953,17.6072379265
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,right_vertical__s09,right_vertical,2.66337142857,2.794,510.400383485,510.211284401,510.305833943,0,0,6.90436418881,404.52655973,5.73941697312,0,314.188122475,15.9978447611
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,bottom_horizontal_inlet,bottom_horizontal_inlet,2.794,2.8194,510.211284401,510.174579535,510.192931968,0,0,1.34016949012,698.220804974,5.59410968869,0,313.881681585,27.6147322311
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,heated_incline__s00,heated_incline,2.8194,2.95002857143,510.174579535,511.304131191,510.739355363,48.2285714286,0,6.98651243992,404.606713369,6.03158632739,0,315.36294082,15.9962600753
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,heated_incline__s01,heated_incline,2.95002857143,3.048,511.304131191,512.149538443,511.726834817,36.1714285714,0,5.30397793615,445.529745098,6.19513116938,0,318.047139598,17.6021620484
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,heated_incline__s02,heated_incline,3.048,3.08065714286,512.149538443,512.429886479,512.289712461,12.0571428571,0,1.8210682884,642.732603801,7.14359679442,0,319.580069093,25.3834020678
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,heated_incline__s03,heated_incline,3.08065714286,3.21128571429,512.429886479,513.556403994,512.993145237,48.2285714286,0,7.0972964708,405.028578073,6.05046040739,0,321.49610272,15.9879273107
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,heated_incline__s04,heated_incline,3.21128571429,3.2766,513.556403994,514.117750398,513.837077196,24.1142857143,0,3.6184188352,510.505593355,6.48594179511,0,323.800351532,20.1395491537
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,heated_incline__s05,heated_incline,3.2766,3.34191428571,514.117750398,514.678710195,514.398230296,24.1142857143,0,3.63253471848,510.640318456,6.49082757974,0,325.334051131,20.1368922133
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,heated_incline__s06,heated_incline,3.34191428571,3.47254285714,514.678710195,515.802176676,515.240443435,48.2285714286,0,7.20869731903,405.456811268,6.06919038861,0,327.638181347,15.9794820586
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,heated_incline__s07,heated_incline,3.47254285714,3.5052,515.802176676,516.081242949,515.941709813,12.0571428571,0,1.8678682173,643.837275953,7.1773272001,0,329.561165452,25.3616167686
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,heated_incline__s08,heated_incline,3.5052,3.60317142857,516.081242949,516.921760493,516.501501721,36.1714285714,0,5.48251280614,446.531124408,6.2355888341,0,331.096299825,17.5824138907
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,heated_incline__s09,heated_incline,3.60317142857,3.7338,516.921760493,518.042158152,517.481959322,48.2285714286,0,7.32074762598,405.891474253,6.08778435814,0,333.789639191,15.970923675
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,fast_scan,bottom_horizontal_exit,bottom_horizontal_exit,3.7338,3.7592,518.042158152,518.003406062,518.022782107,0,0,1.41491774495,700.795980374,5.65612653417,0,335.279011745,27.5639483868
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,left_lower_vertical__s00,left_lower_vertical,0,0.121412,490.742235133,490.573060087,490.65764761,0,0,5.57427680108,397.262229613,5.63032853913,0,236.533891516,15.9071939618
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,left_lower_vertical__s01,left_lower_vertical,0.121412,0.182118,490.573060087,490.486781929,490.529921008,0,0,2.84285133171,500.494332118,6.28894067654,0,236.236318739,20.0423033212
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,left_lower_vertical__s02,left_lower_vertical,0.182118,0.242824,490.486781929,490.40055971,490.443670819,0,0,2.84100810822,500.477666679,6.28814239221,0,236.035504778,20.0426370134
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,left_lower_vertical__s03,left_lower_vertical,0.242824,0.364236,490.40055971,490.231818038,490.316188874,0,0,5.55999728938,397.209863252,5.62738795008,0,235.738881988,15.9082424937
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,test_section__s00,test_section,0.364236,0.4572,490.231818038,489.895017254,490.063417646,0,0,11.0974696066,452.334266702,8.59922934418,0,245.00771657,17.3897069795
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,test_section__s01,test_section,0.4572,0.550164,489.895017254,489.558914016,489.726965635,0,0,11.0744857167,452.27584315,8.59657993031,0,244.193006326,17.3908301166
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,left_upper_vertical__s00,left_upper_vertical,0.550164,0.671576,489.558914016,489.391237447,489.475075731,0,0,5.52490247644,397.081618725,5.62013386862,0,233.784085695,15.9108112104
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,left_upper_vertical__s01,left_upper_vertical,0.671576,0.732282,489.391237447,489.305723925,489.348480686,0,0,2.81765672682,500.267279714,6.27799168912,0,233.490218652,20.0468510271
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,left_upper_vertical__s02,left_upper_vertical,0.732282,0.792988,489.305723925,489.220265593,489.262994759,0,0,2.81583818903,500.250953601,6.27719825409,0,233.291906632,20.0471781474
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,left_upper_vertical__s03,left_upper_vertical,0.792988,0.9144,489.220265593,489.053016614,489.136641104,0,0,5.51081353591,397.030318362,5.61721082706,0,232.998977585,15.9118390966
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,top_horizontal_inlet,top_horizontal_inlet,0.9144,0.9398,489.053016614,489.018155326,489.03558597,0,0,1.14867550959,668.779430919,5.42069378179,0,232.764559272,26.8043147542
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,cooled_incline_pre_hx__s00,cooled_incline_pre_hx,0.9398,1.0414,489.018155326,488.87680971,488.947482518,0,0,4.65730750896,421.290522092,5.97508511256,0,232.560495419,16.8859431471
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,cooled_incline_pre_hx__s01,cooled_incline_pre_hx,1.0414,1.143,488.87680971,488.735614935,488.806212323,0,0,4.65233734403,421.267895002,5.97382115654,0,232.233212628,16.8863966289
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,cooled_incline_pre_hx__s02,cooled_incline_pre_hx,1.143,1.1684,488.735614935,488.699141273,488.717378104,0,0,1.20180299051,668.69852643,7.24665916437,0,232.027365597,26.8059362052
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,cooled_incline_pre_hx__s03,cooled_incline_pre_hx,1.1684,1.2446,488.699141273,488.592771022,488.645956147,0,0,3.50488039667,463.637102102,6.15038341035,0,231.862081553,18.586449844
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,cooled_incline_hx_active__s00,cooled_incline_hx_active,1.2446,1.3462,488.592771022,486.880809427,487.736790224,0,56.409,0,,,0,,
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,cooled_incline_hx_active__s01,cooled_incline_hx_active,1.3462,1.397,486.880809427,486.024828629,486.452819028,0,28.2045,0,,,0,,
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,cooled_incline_hx_active__s02,cooled_incline_hx_active,1.397,1.4478,486.024828629,485.168847832,485.596838231,0,28.2045,0,,,0,,
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,cooled_incline_hx_active__s03,cooled_incline_hx_active,1.4478,1.5494,485.168847832,483.456886237,484.312867035,0,56.409,0,,,0,,
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,cooled_incline_post_hx__s00,cooled_incline_post_hx,1.5494,1.6256,483.456886237,483.354691189,483.405788713,0,0,3.36730844275,462.739651846,6.1023225163,0,219.833575208,18.6044646546
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,cooled_incline_post_hx__s01,cooled_incline_post_hx,1.6256,1.651,483.354691189,483.319688392,483.33718979,0,0,1.15333817276,667.369575281,7.19255471291,0,219.677432033,26.8326126256
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,cooled_incline_post_hx__s02,cooled_incline_post_hx,1.651,1.7526,483.319688392,483.184359141,483.252023766,0,0,4.45906998371,420.403616144,5.92377784551,0,219.483834,16.9037455072
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,cooled_incline_post_hx__s03,cooled_incline_post_hx,1.7526,1.8542,483.184359141,483.049171159,483.11676515,0,0,4.45441520682,420.383185599,5.92255050579,0,219.176307237,16.9041562616
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,top_horizontal_exit,top_horizontal_exit,1.8542,1.8796,483.049171159,483.015872986,483.032522072,0,0,1.0971710764,667.296523474,5.36990495653,0,218.984730837,26.8340813259
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,right_vertical__s00,right_vertical,1.8796,2.01022857143,483.015872986,482.844599262,482.930236124,0,0,5.64342655183,386.57591401,5.50813160615,0,218.752487554,15.5462818363
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,right_vertical__s01,right_vertical,2.01022857143,2.1082,482.844599262,482.715259787,482.779929525,0,0,4.26170887861,425.458944991,5.73707765571,0,218.411092146,17.111357751
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,right_vertical__s02,right_vertical,2.1082,2.14085714286,482.715259787,482.670595804,482.692927796,0,0,1.47167272961,613.5988785,7.08122858402,0,218.213497784,24.6792325025
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,right_vertical__s03,right_vertical,2.14085714286,2.27148571429,482.670595804,482.499778469,482.585187137,0,0,5.62838872333,386.528200544,5.50512133162,0,217.96913999,15.5472413317
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,right_vertical__s04,right_vertical,2.27148571429,2.3368,482.499778469,482.412702732,482.4562406,0,0,2.86913112198,486.972600694,6.1311859916,0,217.676549595,19.5887474451
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,right_vertical__s05,right_vertical,2.3368,2.40211428571,482.412702732,482.325685713,482.369194223,0,0,2.86719635149,486.957491148,6.13037124196,0,217.479171019,19.5890513472
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,right_vertical__s06,right_vertical,2.40211428571,2.53274285714,482.325685713,482.155323673,482.240504693,0,0,5.61338691007,386.480713248,5.50211156366,0,217.187568392,15.5481964554
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,right_vertical__s07,right_vertical,2.53274285714,2.5654,482.155323673,482.110853237,482.133088455,0,0,1.46529537336,613.47644265,7.0755000121,0,216.944055963,24.6816950845
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,right_vertical__s08,right_vertical,2.5654,2.66337142857,482.110853237,481.982246399,482.046549818,0,0,4.23756867913,425.347737245,5.73050094168,0,216.748144268,17.1135944988
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,right_vertical__s09,right_vertical,2.66337142857,2.794,481.982246399,481.812337109,481.897291754,0,0,5.59846893771,386.43360271,5.49911194616,0,216.410270569,15.5491441752
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,bottom_horizontal_inlet,bottom_horizontal_inlet,2.794,2.8194,481.812337109,481.779356469,481.795846789,0,0,1.086708395,667.002428459,5.35934413375,0,216.180551442,26.8399965216
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,heated_incline__s00,heated_incline,2.8194,2.95002857143,481.779356469,483.070950433,482.425153451,48.2285714286,0,5.67087326286,386.506032757,5.78573591892,0,217.604532151,15.547687176
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,heated_incline__s01,heated_incline,2.95002857143,3.048,483.070950433,484.03783453,483.554392481,36.1714285714,0,4.31279922823,425.577249152,5.94717429944,0,220.170604135,17.108979234
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,heated_incline__s02,heated_incline,3.048,3.08065714286,484.03783453,484.358782879,484.198308705,12.0571428571,0,1.48193428193,613.931704754,6.87509825247,0,221.638829705,24.6725420107
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,heated_incline__s03,heated_incline,3.08065714286,3.21128571429,484.358782879,485.646924789,485.002853834,48.2285714286,0,5.78461980362,386.866112427,5.80877653481,0,223.47586814,15.5404499055
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,heated_incline__s04,heated_incline,3.21128571429,3.2766,485.646924789,486.289143207,485.968033998,24.1142857143,0,2.95329599035,487.593862257,6.23537070482,0,225.688247452,19.5762640899
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,heated_incline__s05,heated_incline,3.2766,3.34191428571,486.289143207,486.930921225,486.610032216,24.1142857143,0,2.96780725235,487.7099245,6.24131701277,0,227.163270313,19.5739346311
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,heated_incline__s06,heated_incline,3.34191428571,3.47254285714,486.930921225,488.215586361,487.573253793,48.2285714286,0,5.89918084263,387.234927157,5.83160388186,0,229.38139577,15.5330475358
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,heated_incline__s07,heated_incline,3.47254285714,3.5052,488.215586361,488.535076128,488.375331244,12.0571428571,0,1.52999466248,614.883089741,6.91604586936,0,231.235362612,24.6534471834
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,heated_incline__s08,heated_incline,3.5052,3.60317142857,488.535076128,489.496389288,489.015732708,36.1714285714,0,4.49636307414,426.439707102,5.99645452258,0,232.717419569,17.0916693503
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,heated_incline__s09,heated_incline,3.60317142857,3.7338,489.496389288,490.777552129,490.136970709,48.2285714286,0,6.01458278874,387.612472259,5.85422809412,0,235.320305558,15.5254808872
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,fast_scan,bottom_horizontal_exit,bottom_horizontal_exit,3.7338,3.7592,490.777552129,490.742235133,490.759893631,0,0,1.16369102892,669.22230827,5.43514036034,0,236.771957293,26.7954440184
