case_id,fluid_case_name,source_id,variant_id,engine,segment_name,parent_segment,s_start_m,s_end_m,T_in_K,T_out_K,T_avg_K,Q_source_W,Q_hx_sink_W,Q_ambient_W,h_inner_W_m2K,h_outer_W_m2K,h_rad_W_m2K,reynolds_inner,nusselt_inner
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,cooled_incline_pre_hx__s03,cooled_incline_pre_hx,1.1684,1.2446,516.799136239,516.681360793,516.740248516,0,0,4.29277936783,485.324857316,6.39875783001,0,331.179650889,19.1066553248
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,cooled_incline_hx_active__s00,cooled_incline_hx_active,1.2446,1.3462,516.681360793,515.13374478,515.907552787,0,56.409,0,,,0,,
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,cooled_incline_hx_active__s01,cooled_incline_hx_active,1.3462,1.397,515.13374478,514.359936774,514.746840777,0,28.2045,0,,,0,,
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,cooled_incline_hx_active__s02,cooled_incline_hx_active,1.397,1.4478,514.359936774,513.586128768,513.973032771,0,28.2045,0,,,0,,
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,cooled_incline_hx_active__s03,cooled_incline_hx_active,1.4478,1.5494,513.586128768,512.038512755,512.812320761,0,56.409,0,,,0,,
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,cooled_incline_post_hx__s00,cooled_incline_post_hx,1.5494,1.6256,512.038512755,511.924558681,511.981535718,0,0,4.15349497062,484.238133339,6.35779487925,0,318.190562753,19.1280828236
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,cooled_incline_post_hx__s01,cooled_incline_post_hx,1.6256,1.651,511.924558681,511.88551819,511.905038436,0,0,1.42298393227,698.367511063,7.47295568375,0,317.98262051,27.5879576547
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,cooled_incline_post_hx__s02,cooled_incline_post_hx,1.651,1.7526,511.88551819,511.734627039,511.810072615,0,0,5.4998034521,439.92465836,6.17464699318,0,317.72478971,17.3797056166
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,cooled_incline_post_hx__s03,cooled_incline_post_hx,1.7526,1.8542,511.734627039,511.583894783,511.659260911,0,0,5.49401193348,439.894012623,6.17336554565,0,317.315203069,17.3803109949
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,top_horizontal_exit,top_horizontal_exit,1.8542,1.8796,511.583894783,511.546771341,511.565333062,0,0,1.35310959782,698.257932226,5.60505326175,0,317.060018368,27.590122283
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,right_vertical__s00,right_vertical,1.8796,2.01022857143,511.546771341,511.355820761,511.451296051,0,0,6.95991449511,404.505938123,5.74875889349,0,316.750649762,15.9844200322
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,right_vertical__s01,right_vertical,2.01022857143,2.1082,511.355820761,511.211612718,511.28371674,0,0,5.25621304115,445.182021777,5.98423167647,0,316.295795829,17.5938098345
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,right_vertical__s02,right_vertical,2.1082,2.14085714286,511.211612718,511.16179585,511.186704284,0,0,1.81577073206,642.034902993,7.36371391962,0,316.032459576,25.37523135
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,right_vertical__s03,right_vertical,2.14085714286,2.27148571429,511.16179585,510.97135822,511.066577035,0,0,6.94121814513,404.434317908,5.7456218042,0,315.706789586,15.9858352891
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,right_vertical__s04,right_vertical,2.27148571429,2.3368,510.97135822,510.874263029,510.922810625,0,0,3.53900966983,509.521651284,6.3891686727,0,315.316792116,20.1415556264
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,right_vertical__s05,right_vertical,2.3368,2.40211428571,510.874263029,510.777233897,510.825748463,0,0,3.53660192956,509.498955962,6.38831746323,0,315.053636808,20.1420042181
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,right_vertical__s06,right_vertical,2.40211428571,2.53274285714,510.777233897,510.587307929,510.682270913,0,0,6.92256872657,404.362996295,5.74248544015,0,314.664856864,15.9872450191
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,right_vertical__s07,right_vertical,2.53274285714,2.5654,510.587307929,510.537709029,510.562508479,0,0,1.80782606712,641.85101578,7.35771209452,0,314.340137841,25.3788660302
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,right_vertical__s08,right_vertical,2.5654,2.66337142857,510.537709029,510.39432465,510.466016839,0,0,5.22619148054,445.014995271,5.9773715505,0,314.078844138,17.5971112479
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,right_vertical__s09,right_vertical,2.66337142857,2.794,510.39432465,510.204907416,510.299616033,0,0,6.90402609211,404.292201379,5.73935992151,0,313.628208856,15.9886447074
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,bottom_horizontal_inlet,bottom_horizontal_inlet,2.794,2.8194,510.204907416,510.168140763,510.186524089,0,0,1.34010504687,697.816239011,5.59405496454,0,313.321786895,27.5988526917
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,heated_incline__s00,heated_incline,2.8194,2.95002857143,510.168140763,511.299656609,510.733898686,48.2285714286,0,6.98620758722,404.372445678,6.03153404389,0,314.80304193,15.9870582229
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,heated_incline__s01,heated_incline,2.95002857143,3.048,511.299656609,512.146532209,511.723094409,36.1714285714,0,5.30381312372,445.272127556,6.19509329582,0,317.487233422,17.5920295927
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,heated_incline__s02,heated_incline,3.048,3.08065714286,512.146532209,512.427366807,512.286949508,12.0571428571,0,1.82102675962,642.361244805,7.14356654602,0,319.020160784,25.3687847819
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,heated_incline__s03,heated_incline,3.08065714286,3.21128571429,512.427366807,513.555838041,512.991602424,48.2285714286,0,7.09718178778,404.794787497,6.05044099905,0,320.936192246,15.978716014
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,heated_incline__s04,heated_incline,3.21128571429,3.2766,513.555838041,514.118156905,513.836997473,24.1142857143,0,3.61840105574,510.211267428,6.48593563198,0,323.240442439,20.1279390724
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,heated_incline__s05,heated_incline,3.2766,3.34191428571,514.118156905,514.680087824,514.399122364,24.1142857143,0,3.63254132837,510.346148469,6.49082986458,0,324.77414363,20.1252790574
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,heated_incline__s06,heated_incline,3.34191428571,3.47254285714,514.680087824,515.805497464,515.242792644,48.2285714286,0,7.20877497161,405.223516386,6.06920335993,0,327.078277599,15.9702609888
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,heated_incline__s07,heated_incline,3.47254285714,3.5052,515.805497464,516.08504586,515.945271662,12.0571428571,0,1.86790760437,643.467195624,7.17735529156,0,329.001267603,25.3469742729
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,heated_incline__s08,heated_incline,3.5052,3.60317142857,516.08504586,516.927014826,516.506030343,36.1714285714,0,5.48265634119,446.274665898,6.23562091185,0,330.536406202,17.5722585843
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,heated_incline__s09,heated_incline,3.60317142857,3.7338,516.927014826,518.049344993,517.488179909,48.2285714286,0,7.3210198263,405.658693451,6.08782923492,0,333.229755293,15.9616925095
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F0_current_fluid_sources,solve_case,bottom_horizontal_exit,bottom_horizontal_exit,3.7338,3.7592,518.049344993,518.010524025,518.029934509,0,0,1.41498257052,700.394394541,5.65617909372,0,334.719132254,27.5480100981
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,left_lower_vertical__s00,left_lower_vertical,0,0.121412,490.699800534,490.532167589,490.615984061,0,0,5.57268249364,398.432270617,5.63000052955,0,238.543632264,15.9544302894
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,left_lower_vertical__s01,left_lower_vertical,0.121412,0.182118,490.532167589,490.446675625,490.489421607,0,0,2.84204705384,501.968654033,6.28859239922,0,238.246181463,20.1018141203
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,left_lower_vertical__s02,left_lower_vertical,0.182118,0.242824,490.446675625,490.361238596,490.40395711,0,0,2.84022085578,501.952098027,6.28780130449,0,238.045448274,20.102145629
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,left_lower_vertical__s03,left_lower_vertical,0.242824,0.364236,490.361238596,490.194031234,490.277634915,0,0,5.55853472864,398.380247979,5.62708640057,0,237.748940374,15.9554719631
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,test_section__s00,test_section,0.364236,0.4572,490.194031234,489.860255616,490.027143425,0,0,11.0957889634,453.667489834,8.59903583691,0,247.102214742,17.4413267719
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,test_section__s01,test_section,0.4572,0.550164,489.860255616,489.527165218,489.693710417,0,0,11.0730100671,453.609439007,8.59640960121,0,246.287707767,17.4424427662
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,left_upper_vertical__s00,left_upper_vertical,0.550164,0.671576,489.527165218,489.361003956,489.444084587,0,0,5.52375895462,398.252823984,5.61989684821,0,235.794668038,15.9580242958
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,left_upper_vertical__s01,left_upper_vertical,0.671576,0.732282,489.361003956,489.276262959,489.318633457,0,0,2.8170823436,501.743060859,6.27774112511,0,235.50088928,20.1063326905
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,left_upper_vertical__s02,left_upper_vertical,0.732282,0.792988,489.276262959,489.191576168,489.233919563,0,0,2.81528038678,501.726839031,6.27695479324,0,235.302635303,20.1066577267
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,left_upper_vertical__s03,left_upper_vertical,0.792988,0.9144,489.191576168,489.025834859,489.108705513,0,0,5.50979833213,398.201851173,5.61699995419,0,235.00978765,15.9590456363
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,top_horizontal_inlet,top_horizontal_inlet,0.9144,0.9398,489.025834859,488.991287971,489.008561415,0,0,1.14845912072,670.753064102,5.42048443076,0,234.775432817,26.8838318049
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,cooled_incline_pre_hx__s00,cooled_incline_pre_hx,0.9398,1.0414,488.991287971,488.851214927,488.921251449,0,0,4.65650241037,422.533922543,5.97488044006,0,234.571421887,16.9360339617
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,cooled_incline_pre_hx__s01,cooled_incline_pre_hx,1.0414,1.143,488.851214927,488.711290037,488.781252482,0,0,4.65157730096,422.511438408,5.97362776669,0,234.244220404,16.936484585
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,cooled_incline_pre_hx__s02,cooled_incline_pre_hx,1.143,1.1684,488.711290037,488.675144531,488.693217284,0,0,1.20160272391,670.672670839,7.24643929325,0,234.038423028,26.8854430337
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,cooled_incline_pre_hx__s03,cooled_incline_pre_hx,1.1684,1.2446,488.675144531,488.569730059,488.622437295,0,0,3.50433764999,465.005976399,6.15019689661,0,233.873177486,18.6415752195
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,cooled_incline_hx_active__s00,cooled_incline_hx_active,1.2446,1.3462,488.569730059,486.872888319,487.721309189,0,56.409,0,,,0,,
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,cooled_incline_hx_active__s01,cooled_incline_hx_active,1.3462,1.397,486.872888319,486.024467449,486.448677884,0,28.2045,0,,,0,,
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,cooled_incline_hx_active__s02,cooled_incline_hx_active,1.397,1.4478,486.024467449,485.176046579,485.600257014,0,28.2045,0,,,0,,
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,cooled_incline_hx_active__s03,cooled_incline_hx_active,1.4478,1.5494,485.176046579,483.479204839,484.327625709,0,56.409,0,,,0,,
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,cooled_incline_post_hx__s00,cooled_incline_post_hx,1.5494,1.6256,483.479204839,483.377892258,483.428548548,0,0,3.36797697657,464.11382114,6.10255996994,0,221.844670576,18.6594837517
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,cooled_incline_post_hx__s01,cooled_incline_post_hx,1.6256,1.651,483.377892258,483.343191779,483.360542018,0,0,1.15356501272,669.351560329,7.19281224017,0,221.688484043,26.9119620819
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,cooled_incline_post_hx__s02,cooled_incline_post_hx,1.651,1.7526,483.343191779,483.20902944,483.276110609,0,0,4.46001093952,421.652258502,5.92402581574,0,221.494829863,16.9537311214
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,cooled_incline_post_hx__s03,cooled_incline_post_hx,1.7526,1.8542,483.20902944,483.075005934,483.142017687,0,0,4.4553956915,421.631938727,5.92280911654,0,221.187210539,16.9541396434
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,top_horizontal_exit,top_horizontal_exit,1.8542,1.8796,483.075005934,483.041994704,483.058500319,0,0,1.09740854946,669.278904669,5.37014367291,0,220.995575079,26.9134227983
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,right_vertical__s00,right_vertical,1.8796,2.01022857143,483.041994704,482.872193844,482.957094274,0,0,5.64475012453,387.724458643,5.50839623155,0,220.763256702,15.5922458096
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,right_vertical__s01,right_vertical,2.01022857143,2.1082,482.872193844,482.74396561,482.808079727,0,0,4.26274191253,426.723204886,5.73735839517,0,220.421747371,17.1619451705
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,right_vertical__s02,right_vertical,2.1082,2.14085714286,482.74396561,482.699685403,482.721825506,0,0,1.4720281624,615.422359045,7.08154725531,0,220.224085484,24.7521901243
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,right_vertical__s03,right_vertical,2.14085714286,2.27148571429,482.699685403,482.530333079,482.615009241,0,0,5.62983933334,387.677000594,5.50541200106,0,219.979640467,15.5932001542
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,right_vertical__s04,right_vertical,2.27148571429,2.3368,482.530333079,482.444003828,482.487168453,0,0,2.86988105717,488.420117219,6.13150166924,0,219.686943169,19.6466495292
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,right_vertical__s05,right_vertical,2.3368,2.40211428571,482.444003828,482.357732287,482.400868058,0,0,2.86796258092,488.40508776,6.13069395811,0,219.489490745,19.6469518154
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,right_vertical__s06,right_vertical,2.40211428571,2.53274285714,482.357732287,482.188827439,482.273279863,0,0,5.61496374564,387.629764884,5.50242822864,0,219.197774529,15.5941502018
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,right_vertical__s07,right_vertical,2.53274285714,2.5654,482.188827439,482.144737455,482.166782447,0,0,1.46570452264,615.300571825,7.07586814792,0,218.954165265,24.7546396192
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,right_vertical__s08,right_vertical,2.5654,2.66337142857,482.144737455,482.017229276,482.080983365,0,0,4.23880489201,426.612586338,5.73083848458,0,218.758173505,17.1641700303
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,right_vertical__s09,right_vertical,2.66337142857,2.794,482.017229276,481.84876942,481.932999348,0,0,5.60017077446,387.582901282,5.499454472,0,218.420156998,15.5950929368
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,bottom_horizontal_inlet,bottom_horizontal_inlet,2.794,2.8194,481.84876942,481.816070266,481.832419843,0,0,1.08703404486,668.986367727,5.35967411567,0,218.190338781,26.9193065579
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,heated_incline__s00,heated_incline,2.8194,2.95002857143,481.816070266,483.096211394,482.45614083,48.2285714286,0,5.67238795917,387.654922014,5.78604524761,0,219.614425827,15.5936441971
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,heated_incline__s01,heated_incline,2.95002857143,3.048,483.096211394,484.054531835,483.575371614,36.1714285714,0,4.31360402998,426.840791374,5.94739412755,0,222.18064958,17.1595811136
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,heated_incline__s02,heated_incline,3.048,3.08065714286,484.054531835,484.372639573,484.213585704,12.0571428571,0,1.48213465848,615.753227995,6.87527121967,0,223.648931491,24.7455390576
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,heated_incline__s03,heated_incline,3.08065714286,3.21128571429,484.372639573,485.649389062,485.011014318,48.2285714286,0,5.78513959821,388.012943922,5.80888095009,0,225.48601767,15.5864483616
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,heated_incline__s04,heated_incline,3.21128571429,3.2766,485.649389062,486.285933769,485.967661416,24.1142857143,0,2.95335231653,489.037764056,6.23539382825,0,227.69840568,19.634238908
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,heated_incline__s05,heated_incline,3.2766,3.34191428571,486.285933769,486.922045814,486.603989792,24.1142857143,0,2.96773563633,489.153138165,6.24128772153,0,229.173413537,19.6319232565
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,heated_incline__s06,heated_incline,3.34191428571,3.47254285714,486.922045814,488.195379596,487.558712705,48.2285714286,0,5.89869131531,388.379571894,5.83150712221,0,231.391484654,15.5790898679
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,heated_incline__s07,heated_incline,3.47254285714,3.5052,488.195379596,488.512054388,488.353716992,12.0571428571,0,1.52977102464,616.69897227,6.91585778807,0,233.245369729,24.726557405
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,heated_incline__s08,heated_incline,3.5052,3.60317142857,488.512054388,489.464901759,488.988478073,36.1714285714,0,4.49555008185,427.698136275,5.99623997819,0,234.727349082,17.1423738147
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,heated_incline__s09,heated_incline,3.60317142857,3.7338,489.464901759,490.734794978,490.099848369,48.2285714286,0,6.01306932608,388.754802964,5.85393373174,0,237.330057468,15.5715694852
salt_4,Salt 4,viscosity_screening_salt_test_4_jin_coarse_mesh,F1_heater_only,solve_case,bottom_horizontal_exit,bottom_horizontal_exit,3.7338,3.7592,490.734794978,490.699800538,490.717297758,0,0,1.16333734754,671.193090355,5.43480188393,0,238.781598771,26.875017999
