case_id,model_form_id,legacy_mode_id,model_form_label,part,sensor,sensor_kind,predicted_K,target_K,signed_error_K,signed_error_percent_of_target,absolute_error_K,prediction_source_segment,prediction_source_fraction,split_or_use_class,figure_group,finite_prediction,admission_status,source_path
salt_3,M3,M3_cfd_heater_cooler_pressure_root,heater/cooler segment-only fluid+walls comparator,part3,TW10,TW,,444.826231258,,,,,,validation_candidate,M3_salt_3_TW,false,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_3,M3,M3_cfd_heater_cooler_pressure_root,heater/cooler segment-only fluid+walls comparator,part3,TW11,TW,442.584316477,456.69509287,-14.1107763924,-3.08975870613,14.1107763924,cooled_incline_post_hx,0.25,validation_candidate,M3_salt_3_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TP3,TP,280.928868081,476.951619365,-196.022751284,-41.0990849648,196.022751284,left_lower_vertical,0,holdout_candidate,M1_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TP4,TP,280.928868081,478.469625683,-197.540757601,-41.2859556798,197.540757601,left_lower_vertical,1,holdout_candidate,M1_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TP5,TP,280.928868081,478.944014067,-198.015145986,-41.3441112469,198.015145986,test_section,1,holdout_candidate,M1_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TP6,TP,276.803664562,480.048693163,-203.245028601,-42.3384193095,203.245028601,left_upper_vertical,1,holdout_candidate,M1_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TP1,TP,253.566873374,479.394191779,-225.827318405,-47.1068115296,225.827318405,top_horizontal_exit,1,holdout_candidate,M1_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TP2,TP,,474.826165231,,,,,,holdout_candidate,M1_salt_4_TP,false,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TW1,TW,252.865133171,497.778741115,-244.913607944,-49.201299235,244.913607944,right_vertical,0.25,holdout_candidate,M1_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TW2,TW,252.163343965,493.166375763,-241.003031799,-48.8685043513,241.003031799,right_vertical,0.5,holdout_candidate,M1_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TW3,TW,251.461505756,469.410350541,-217.948844784,-46.4303449067,217.948844784,right_vertical,0.75,holdout_candidate,M1_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TW4,TW,258.303117774,468.693434742,-210.390316967,-44.8886844517,210.390316967,heated_incline,0.25,holdout_candidate,M1_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TW5,TW,265.847143766,468.763665326,-202.916521561,-43.2875959829,202.916521561,heated_incline,0.5,holdout_candidate,M1_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TW6,TW,273.391696519,468.959118106,-195.567421586,-41.7024457006,195.567421586,heated_incline,0.75,holdout_candidate,M1_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TW7,TW,280.928868081,480.810639602,-199.881771521,-41.5718278794,199.881771521,left_lower_vertical,0.5,holdout_candidate,M1_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TW8,TW,278.86660236,478.947183579,-200.080581219,-41.7750825308,200.080581219,left_upper_vertical,0.5,holdout_candidate,M1_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TW9,TW,276.803664562,462.663125183,-185.859460621,-40.1716606543,185.859460621,cooled_incline_pre_hx,0.75,holdout_candidate,M1_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TW10,TW,,459.19475823,,,,,,holdout_candidate,M1_salt_4_TW,false,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1,M1_full_cfd_segment_heat_flux_pressure_root,"CFD thermal-boundary replay, pressure-root variant",part1,TW11,TW,258.406414138,471.225751056,-212.819336918,-45.1629259312,212.819336918,cooled_incline_post_hx,0.25,holdout_candidate,M1_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TP3,TP,274.97,476.951619365,-201.981619365,-42.3484502755,201.981619365,left_lower_vertical,0,holdout_candidate,M1b_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TP4,TP,274.97,478.469625683,-203.499625683,-42.5313572189,203.499625683,left_lower_vertical,1,holdout_candidate,M1b_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TP5,TP,274.97,478.944014067,-203.974014067,-42.5882792302,203.974014067,test_section,1,holdout_candidate,M1b_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TP6,TP,273.261794038,480.048693163,-206.786899126,-43.0762341552,206.786899126,left_upper_vertical,1,holdout_candidate,M1b_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TP1,TP,263.639668711,479.394191779,-215.754523068,-45.0056606375,215.754523068,top_horizontal_exit,1,holdout_candidate,M1b_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TP2,TP,,474.826165231,,,,,,holdout_candidate,M1b_salt_4_TP,false,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TW1,TW,263.349085036,497.778741115,-234.429656079,-47.0951522666,234.429656079,right_vertical,0.25,holdout_candidate,M1b_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TW2,TW,263.058481069,493.166375763,-230.107894694,-46.6592829525,230.107894694,right_vertical,0.5,holdout_candidate,M1b_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TW3,TW,262.767856811,469.410350541,-206.64249373,-44.0217164985,206.64249373,right_vertical,0.75,holdout_candidate,M1b_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TW4,TW,265.600900657,468.693434742,-203.092534085,-43.3316362105,203.092534085,heated_incline,0.25,holdout_candidate,M1b_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TW5,TW,268.724807179,468.763665326,-200.038858147,-42.673712351,200.038858147,heated_incline,0.5,holdout_candidate,M1b_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TW6,TW,271.848931829,468.959118106,-197.110186277,-42.0314220722,197.110186277,heated_incline,0.75,holdout_candidate,M1b_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TW7,TW,274.97,480.810639602,-205.840639602,-42.8111656956,205.840639602,left_lower_vertical,0.5,holdout_candidate,M1b_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TW8,TW,274.116036169,478.947183579,-204.83114741,-42.766959371,204.83114741,left_upper_vertical,0.5,holdout_candidate,M1b_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TW9,TW,273.261794038,462.663125183,-189.401331145,-40.937200489,189.401331145,cooled_incline_pre_hx,0.75,holdout_candidate,M1b_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TW10,TW,,459.19475823,,,,,,holdout_candidate,M1b_salt_4_TW,false,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M1b,M1b_full_cfd_segment_heat_flux_fixed_mdot,"CFD thermal-boundary replay, fixed-mdot sensitivity",part1,TW11,TW,265.643674659,471.225751056,-205.582076397,-43.6270887014,205.582076397,cooled_incline_post_hx,0.25,holdout_candidate,M1b_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TP3,TP,454.246330627,476.951619365,-22.7052887384,-4.76050144638,22.7052887384,left_lower_vertical,0,holdout_candidate,M2_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TP4,TP,453.781764847,478.469625683,-24.687860836,-5.15975508388,24.687860836,left_lower_vertical,1,holdout_candidate,M2_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TP5,TP,452.521519478,478.944014067,-26.4224945889,-5.5168232221,26.4224945889,test_section,1,holdout_candidate,M2_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TP6,TP,452.063923541,480.048693163,-27.9847696223,-5.82956896266,27.9847696223,left_upper_vertical,1,holdout_candidate,M2_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TP1,TP,444.973795662,479.394191779,-34.4203961173,-7.17997771095,34.4203961173,top_horizontal_exit,1,holdout_candidate,M2_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TP2,TP,,474.826165231,,,,,,holdout_candidate,M2_salt_4_TP,false,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TW1,TW,443.749537719,497.778741115,-54.0292033957,-10.8540600337,54.0292033957,right_vertical,0.25,holdout_candidate,M2_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TW2,TW,443.374284194,493.166375763,-49.7920915694,-10.0964084367,49.7920915694,right_vertical,0.5,holdout_candidate,M2_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TW3,TW,443.218248339,469.410350541,-26.1921022012,-5.57978795547,26.1921022012,right_vertical,0.75,holdout_candidate,M2_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TW4,TW,445.515670925,468.693434742,-23.1777638163,-4.94518636239,23.1777638163,heated_incline,0.25,holdout_candidate,M2_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TW5,TW,447.97911148,468.763665326,-20.7845538462,-4.43390889346,20.7845538462,heated_incline,0.5,holdout_candidate,M2_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TW6,TW,450.670708548,468.959118106,-18.2884095572,-3.89978760431,18.2884095572,heated_incline,0.75,holdout_candidate,M2_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TW7,TW,452.881996374,480.810639602,-27.928643228,-5.80865748959,27.928643228,left_lower_vertical,0.5,holdout_candidate,M2_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TW8,TW,451.177125905,478.947183579,-27.770057674,-5.79814614766,27.770057674,left_upper_vertical,0.5,holdout_candidate,M2_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TW9,TW,450.799998843,462.663125183,-11.8631263395,-2.56409592504,11.8631263395,cooled_incline_pre_hx,0.75,holdout_candidate,M2_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TW10,TW,,459.19475823,,,,,,holdout_candidate,M2_salt_4_TW,false,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M2,M2_cfd_heater_test_section_cooler_pressure_root,heater/test-section/cooler boundary candidate,part2,TW11,TW,444.382102509,471.225751056,-26.8436485468,-5.69655806938,26.8436485468,cooled_incline_post_hx,0.25,holdout_candidate,M2_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M3,M3_cfd_heater_cooler_pressure_root,heater/cooler segment-only fluid+walls comparator,part3,TP3,TP,468.551838194,476.951619365,-8.3997811711,-1.76113904012,8.3997811711,left_lower_vertical,0,holdout_candidate,M3_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M3,M3_cfd_heater_cooler_pressure_root,heater/cooler segment-only fluid+walls comparator,part3,TP4,TP,468.063716552,478.469625683,-10.4059091306,-2.1748317076,10.4059091306,left_lower_vertical,1,holdout_candidate,M3_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M3,M3_cfd_heater_cooler_pressure_root,heater/cooler segment-only fluid+walls comparator,part3,TP5,TP,467.402285586,478.944014067,-11.5417284809,-2.40982831853,11.5417284809,test_section,1,holdout_candidate,M3_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M3,M3_cfd_heater_cooler_pressure_root,heater/cooler segment-only fluid+walls comparator,part3,TP6,TP,466.918746207,480.048693163,-13.1299469562,-2.73512815329,13.1299469562,left_upper_vertical,1,holdout_candidate,M3_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M3,M3_cfd_heater_cooler_pressure_root,heater/cooler segment-only fluid+walls comparator,part3,TP1,TP,460.214563521,479.394191779,-19.1796282577,-4.00080530524,19.1796282577,top_horizontal_exit,1,holdout_candidate,M3_salt_4_TP,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M3,M3_cfd_heater_cooler_pressure_root,heater/cooler segment-only fluid+walls comparator,part3,TP2,TP,,474.826165231,,,,,,holdout_candidate,M3_salt_4_TP,false,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M3,M3_cfd_heater_cooler_pressure_root,heater/cooler segment-only fluid+walls comparator,part3,TW1,TW,458.864440974,497.778741115,-38.9143001412,-7.81758980989,38.9143001412,right_vertical,0.25,holdout_candidate,M3_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M3,M3_cfd_heater_cooler_pressure_root,heater/cooler segment-only fluid+walls comparator,part3,TW2,TW,458.459678498,493.166375763,-34.7066972654,-7.03752302896,34.7066972654,right_vertical,0.5,holdout_candidate,M3_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M3,M3_cfd_heater_cooler_pressure_root,heater/cooler segment-only fluid+walls comparator,part3,TW3,TW,458.298848492,469.410350541,-11.1115020487,-2.36711909652,11.1115020487,right_vertical,0.75,holdout_candidate,M3_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M3,M3_cfd_heater_cooler_pressure_root,heater/cooler segment-only fluid+walls comparator,part3,TW4,TW,460.362379634,468.693434742,-8.3310551076,-1.7775062525,8.3310551076,heated_incline,0.25,holdout_candidate,M3_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M3,M3_cfd_heater_cooler_pressure_root,heater/cooler segment-only fluid+walls comparator,part3,TW5,TW,462.598937209,468.763665326,-6.16472811727,-1.31510365953,6.16472811727,heated_incline,0.5,holdout_candidate,M3_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M3,M3_cfd_heater_cooler_pressure_root,heater/cooler segment-only fluid+walls comparator,part3,TW6,TW,465.088943008,468.959118106,-3.8701750978,-0.825269186242,3.8701750978,heated_incline,0.75,holdout_candidate,M3_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M3,M3_cfd_heater_cooler_pressure_root,heater/cooler segment-only fluid+walls comparator,part3,TW7,TW,467.064259028,480.810639602,-13.7463805748,-2.85900091275,13.7463805748,left_lower_vertical,0.5,holdout_candidate,M3_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
salt_4,M3,M3_cfd_heater_cooler_pressure_root,heater/cooler segment-only fluid+walls comparator,part3,TW8,TW,465.92821051,478.947183579,-13.018973069,-2.71824817336,13.018973069,left_upper_vertical,0.5,holdout_candidate,M3_salt_4_TW,true,legacy_numeric_context_not_final_locked_split,work_products/2026-07/2026-07-14/2026-07-14_mdot_temperature_overnight_compute_node_run/agent360_refresh/sensor_level_errors.csv
