case_id,case_key,split_role,time_window_s,admission_caveat,source_id,time_s,harvest_package,harvest_task,harvest_job_id,harvest_package_path,harvest_station_csv,harvest_summary_json,native_case_path,native_case_exists_at_harvest,loop_order_index,branch_flow_index,station_label,station_suffix,source_station_index,cfd_span,physical_location_label,loop_region,one_d_parent_segment,one_d_component_segments,one_d_role,flow_order_note,cfd_span_length_m_reference,one_d_component_length_m,length_basis_note,face_count,mean_p_Pa,mean_p_rgh_Pa,mean_un_m_s,mean_rho_kg_m3,reverse_area_fraction_proxy,relative_p_from_case_loop_start_Pa,relative_p_rgh_from_case_loop_start_Pa,relative_p_from_branch_start_Pa,relative_p_rgh_from_branch_start_Pa,delta_from_previous_case_loop_p_Pa,delta_from_previous_case_loop_p_rgh_Pa,admission_status,fit_eligible,blockers,mapping_status,plane_file,source_path
salt_4,salt4_mainline,holdout_or_training_by_declared_scorecard,,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,true,12,2,test_section_span__s02,s02,17,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,Test-section span is the 1D quartz test_section in the upcomer path.,0.082,0.185928,CFD extracted span length differs from Fluid 1D test_section length.,1036,-8528.019003,3.424929563,0.002093228816,1936.870458,0.3281853282,-8084.2120305,1.350281603,1886.918447,-0.6480285869999998,942.5747960000008,-0.7342813100000001,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt4_mainline/postProcessing/agent445PressureLadderSurfaces/10000/plane_test_section_span__s02.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_4,salt4_mainline,holdout_or_training_by_declared_scorecard,,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,true,13,3,test_section_span__s03,s03,18,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,Test-section span is the 1D quartz test_section in the upcomer path.,0.082,0.185928,CFD extracted span length differs from Fluid 1D test_section length.,1036,-7597.305716,2.683168613,0.001891156019,1936.816663,0.3262548263,-7153.4987435,0.6085206529999998,2817.6317339999996,-1.389789537,930.7132869999996,-0.7417609500000002,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt4_mainline/postProcessing/agent445PressureLadderSurfaces/10000/plane_test_section_span__s03.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_4,salt4_mainline,holdout_or_training_by_declared_scorecard,,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,true,14,4,test_section_span__s04,s04,19,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,Test-section span is the 1D quartz test_section in the upcomer path.,0.082,0.185928,CFD extracted span length differs from Fluid 1D test_section length.,1036,-6652.700001,1.658581062,0.001717402599,1936.626748,0.3436293436,-6208.893028500001,-0.41606689799999996,3762.2374489999993,-2.4143770879999997,944.6057149999997,-1.0245875509999998,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt4_mainline/postProcessing/agent445PressureLadderSurfaces/10000/plane_test_section_span__s04.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_4,salt4_mainline,holdout_or_training_by_declared_scorecard,,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,true,15,0,left_upper_leg__s00,s00,20,left_upper_leg,upper upcomer above test section,upcomer,left_upper_vertical,left_upper_vertical,upcomer,Upper upcomer ladder is reported in increasing station order along the loop path.,0.145,0.364236,CFD mesh PCA span and Fluid 1D left_upper_vertical lengths use different geometric bases.,1152,-11568.95854,2.144012019,-0.0008653719209,1936.239916,0.65625,-11125.1515675,0.06936405899999976,0.0,0.0,-4916.2585389999995,0.4854309569999997,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt4_mainline/postProcessing/agent445PressureLadderSurfaces/10000/plane_left_upper_leg__s00.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_4,salt4_mainline,holdout_or_training_by_declared_scorecard,,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,true,16,1,left_upper_leg__s01,s01,21,left_upper_leg,upper upcomer above test section,upcomer,left_upper_vertical,left_upper_vertical,upcomer,Upper upcomer ladder is reported in increasing station order along the loop path.,0.145,0.364236,CFD mesh PCA span and Fluid 1D left_upper_vertical lengths use different geometric bases.,1152,-12939.08562,-3.357732598,-0.0004639349014,1935.286064,0.6475694444,-12495.2786475,-5.432380558,-1370.1270800000002,-5.501744617,-1370.1270800000002,-5.501744617,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt4_mainline/postProcessing/agent445PressureLadderSurfaces/10000/plane_left_upper_leg__s01.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_4,salt4_mainline,holdout_or_training_by_declared_scorecard,,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,true,17,2,left_upper_leg__s02,s02,22,left_upper_leg,upper upcomer above test section,upcomer,left_upper_vertical,left_upper_vertical,upcomer,Upper upcomer ladder is reported in increasing station order along the loop path.,0.145,0.364236,CFD mesh PCA span and Fluid 1D left_upper_vertical lengths use different geometric bases.,3170,-14296.23187,10.86825645,-0.001313628236,1937.291795,0.8255520505,-13852.4248975,8.79360849,-2727.27333,8.724244431,-1357.1462499999998,14.225989048,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt4_mainline/postProcessing/agent445PressureLadderSurfaces/10000/plane_left_upper_leg__s02.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_4,salt4_mainline,holdout_or_training_by_declared_scorecard,,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,true,18,3,left_upper_leg__s03,s03,23,left_upper_leg,upper upcomer above test section,upcomer,left_upper_vertical,left_upper_vertical,upcomer,Upper upcomer ladder is reported in increasing station order along the loop path.,0.145,0.364236,CFD mesh PCA span and Fluid 1D left_upper_vertical lengths use different geometric bases.,2600,-15651.83437,11.17478211,-0.001636825895,1936.836988,0.8346153846,-15208.0273975,9.10013415,-4082.875830000001,9.030770091,-1355.6025000000009,0.30652566000000014,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt4_mainline/postProcessing/agent445PressureLadderSurfaces/10000/plane_left_upper_leg__s03.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_4,salt4_mainline,holdout_or_training_by_declared_scorecard,,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,true,19,4,left_upper_leg__s04,s04,24,left_upper_leg,upper upcomer above test section,upcomer,left_upper_vertical,left_upper_vertical,upcomer,Upper upcomer ladder is reported in increasing station order along the loop path.,0.145,0.364236,CFD mesh PCA span and Fluid 1D left_upper_vertical lengths use different geometric bases.,2592,-17009.85356,-13.40119673,-0.001411848933,1933.609657,0.8287037037,-16566.0465875,-15.47584469,-5440.89502,-15.545208749,-1358.019189999999,-24.57597884,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt4_mainline/postProcessing/agent445PressureLadderSurfaces/10000/plane_left_upper_leg__s04.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_4,salt4_mainline,holdout_or_training_by_declared_scorecard,,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,true,20,0,upper_leg__s00,s00,25,upper_leg,cooled leg / top cooled incline,cooler,cooled_incline_composite,top_horizontal_inlet;cooled_incline_pre_hx;cooled_incline_hx_active;cooled_incline_post_hx;top_horizontal_exit,cooler_hx_path,CFD upper_leg is the cooled top path and maps to the Fluid top/HX composite.,0.357,0.9652,Composite Fluid length is top inlet + three 12 in cooled/HX segments + top exit.,3080,-12999.92739,-11.89478687,2.820786301e-06,1933.442747,0.5217532468,-12556.1204175,-13.96943483,0.0,0.0,4009.926169999999,1.5064098599999998,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt4_mainline/postProcessing/agent445PressureLadderSurfaces/10000/plane_upper_leg__s00.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_4,salt4_mainline,holdout_or_training_by_declared_scorecard,,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,true,21,1,upper_leg__s01,s01,26,upper_leg,cooled leg / top cooled incline,cooler,cooled_incline_composite,top_horizontal_inlet;cooled_incline_pre_hx;cooled_incline_hx_active;cooled_incline_post_hx;top_horizontal_exit,cooler_hx_path,CFD upper_leg is the cooled top path and maps to the Fluid top/HX composite.,0.357,0.9652,Composite Fluid length is top inlet + three 12 in cooled/HX segments + top exit.,3840,-3789.157571,-6.573240134,-0.00106107287,1935.192131,0.6106770833,-3345.3505985,-8.647888093999999,9210.769819000001,5.321546736000001,9210.769819000001,5.321546736000001,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt4_mainline/postProcessing/agent445PressureLadderSurfaces/10000/plane_upper_leg__s01.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_4,salt4_mainline,holdout_or_training_by_declared_scorecard,,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,true,22,2,upper_leg__s02,s02,27,upper_leg,cooled leg / top cooled incline,cooler,cooled_incline_composite,top_horizontal_inlet;cooled_incline_pre_hx;cooled_incline_hx_active;cooled_incline_post_hx;top_horizontal_exit,cooler_hx_path,CFD upper_leg is the cooled top path and maps to the Fluid top/HX composite.,0.357,0.9652,Composite Fluid length is top inlet + three 12 in cooled/HX segments + top exit.,1366,-6622.255383,7.715989479,-0.002439854729,1933.176833,0.5783308931,-6178.4484105,5.641341519,6377.672007000001,19.610776349,-2833.0978119999995,14.289229613,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt4_mainline/postProcessing/agent445PressureLadderSurfaces/10000/plane_upper_leg__s02.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_4,salt4_mainline,holdout_or_training_by_declared_scorecard,,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,true,23,3,upper_leg__s03,s03,28,upper_leg,cooled leg / top cooled incline,cooler,cooled_incline_composite,top_horizontal_inlet;cooled_incline_pre_hx;cooled_incline_hx_active;cooled_incline_post_hx;top_horizontal_exit,cooler_hx_path,CFD upper_leg is the cooled top path and maps to the Fluid top/HX composite.,0.357,0.9652,Composite Fluid length is top inlet + three 12 in cooled/HX segments + top exit.,1184,-6753.515571,11.58623972,0.0004204993455,1935.164969,0.4864864865,-6309.7085985,9.51159176,6246.411819000001,23.48102659,-131.2601880000002,3.870250241,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt4_mainline/postProcessing/agent445PressureLadderSurfaces/10000/plane_upper_leg__s03.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_4,salt4_mainline,holdout_or_training_by_declared_scorecard,,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,true,24,4,upper_leg__s04,s04,29,upper_leg,cooled leg / top cooled incline,cooler,cooled_incline_composite,top_horizontal_inlet;cooled_incline_pre_hx;cooled_incline_hx_active;cooled_incline_post_hx;top_horizontal_exit,cooler_hx_path,CFD upper_leg is the cooled top path and maps to the Fluid top/HX composite.,0.357,0.9652,Composite Fluid length is top inlet + three 12 in cooled/HX segments + top exit.,1360,-6120.308469,12.16973557,0.001322744887,1936.70135,0.4470588235,-5676.5014965,10.09508761,6879.618921000001,24.06452244,633.2071020000003,0.5834958500000003,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt4_mainline/postProcessing/agent445PressureLadderSurfaces/10000/plane_upper_leg__s04.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_4,salt4_mainline,holdout_or_training_by_declared_scorecard,,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,true,25,0,right_leg__s00,s00,5,right_leg,right downcomer / cold vertical return,downcomer,right_vertical,right_vertical,downcomer,CFD span right_leg is the downcomer; actual flow is top-to-bottom s00 -> s04.,0.366,0.9144,CFD mesh PCA span length differs from Fluid 1D physical 36 in right_vertical length.,2592,2588.425489,1.137133411,0.001271227557,1935.078787,0.2222222222,3032.2324615,-0.9375145490000001,0.0,0.0,8708.733958,-11.032602159,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt4_mainline/postProcessing/agent445PressureLadderSurfaces/10000/plane_right_leg__s00.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_4,salt4_mainline,holdout_or_training_by_declared_scorecard,,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,true,26,1,right_leg__s01,s01,6,right_leg,right downcomer / cold vertical return,downcomer,right_vertical,right_vertical,downcomer,CFD span right_leg is the downcomer; actual flow is top-to-bottom s00 -> s04.,0.366,0.9144,CFD mesh PCA span length differs from Fluid 1D physical 36 in right_vertical length.,1152,-877.6720881,-1.550101067,0.001323337126,1936.631848,0.5416666667,-433.8651156,-3.624749027,-3466.0975771000003,-2.6872344779999997,-3466.0975771000003,-2.6872344779999997,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt4_mainline/postProcessing/agent445PressureLadderSurfaces/10000/plane_right_leg__s01.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt_4,salt4_mainline,holdout_or_training_by_declared_scorecard,,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/summary.json,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,true,27,2,right_leg__s02,s02,7,right_leg,right downcomer / cold vertical return,downcomer,right_vertical,right_vertical,downcomer,CFD span right_leg is the downcomer; actual flow is top-to-bottom s00 -> s04.,0.366,0.9144,CFD mesh PCA span length differs from Fluid 1D physical 36 in right_vertical length.,1152,-4361.033838,-1.331866609,1.727156036e-05,1935.928644,0.5920138889,-3917.2268655000003,-3.406514569,-6949.4593270000005,-2.46900002,-3483.3617499,0.21823445799999996,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_pressure_ladder_unlock_sbatch/pressure_ladder/salt4_mainline/postProcessing/agent445PressureLadderSurfaces/10000/plane_right_leg__s02.xy,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
