case_key,case_id,split_role,time_s,time_window_s,harvest_package,harvest_task,harvest_job_id,native_case_path,loop_branch_order_index,cfd_span,physical_location_label,loop_region,one_d_parent_segment,one_d_component_segments,one_d_role,station_count,flow_start_station_label,flow_end_station_label,arithmetic_mean_p_Pa,face_count_weighted_mean_p_Pa,min_mean_p_Pa,max_mean_p_Pa,flow_end_minus_start_p_Pa,arithmetic_mean_p_rgh_Pa,face_count_weighted_mean_p_rgh_Pa,min_mean_p_rgh_Pa,max_mean_p_rgh_Pa,flow_end_minus_start_p_rgh_Pa,max_reverse_area_fraction_proxy,mean_reverse_area_fraction_proxy,flow_order_note,length_basis_note,admission_caveat,admission_status,fit_eligible,mapping_status,source_path
salt4_lo5q,salt_4,training_perturbation,11695,11395-11695,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,3,left_upper_leg,upper upcomer above test section,upcomer,left_upper_vertical,left_upper_vertical,upcomer,5,left_upper_leg__s00,left_upper_leg__s04,-14307.280102,-14859.610999782484,-17026.58508,-11580.39988,-5446.1852,0.9078466645999997,1.944729422195387,-13.92098928,10.36994932,-15.478674385000001,0.835,0.75945133048,Upper upcomer ladder is reported in increasing station order along the loop path.,CFD mesh PCA span and Fluid 1D left_upper_vertical lengths use different geometric bases.,Salt4 -5%Q training perturbation; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt4_lo5q,salt_4,training_perturbation,11695,11395-11695,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,4,upper_leg,cooled leg / top cooled incline,cooler,cooled_incline_composite,top_horizontal_inlet;cooled_incline_pre_hx;cooled_incline_hx_active;cooled_incline_post_hx;top_horizontal_exit,cooler_hx_path,5,upper_leg__s00,upper_leg__s04,-7264.442925400001,-7390.358298021792,-13012.87591,-3793.260181,6886.275919000001,2.0135040874,-2.4278052952243767,-12.05974822,11.39296723,23.45271545,0.6098958333,0.5281855761199999,CFD upper_leg is the cooled top path and maps to the Fluid top/HX composite.,Composite Fluid length is top inlet + three 12 in cooled/HX segments + top exit.,Salt4 -5%Q training perturbation; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt4_lo5q,salt_4,training_perturbation,11695,11395-11695,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/modern_runs/2026-07-04_corrected_salt_q_perturbations/runs/salt4_jin_lo5q_corrected/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,5,right_leg,right downcomer / cold vertical return,downcomer,right_vertical,right_vertical,downcomer,5,right_leg__s00,right_leg__s04,-4363.65247466,-2893.1372423949174,-11323.19552,2590.350967,-13913.546487,0.28352517762000007,0.3065599353121401,-1.903898948,2.290489919,1.5978788439000002,0.6747104247,0.54119208494,CFD span right_leg is the downcomer; actual flow is top-to-bottom s00 -> s04.,CFD mesh PCA span length differs from Fluid 1D physical 36 in right_vertical length.,Salt4 -5%Q training perturbation; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt4_mainline,salt_4,holdout_or_training_by_declared_scorecard,10000,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,0,lower_leg,heater / bottom heated incline,heater,heated_incline,heated_incline,heater,5,lower_leg__s04,lower_leg__s00,-6272.4228699,-6073.278703685974,-9668.085194,-443.8069725,-7008.1561865,9.2488641084,8.857187779662198,2.07464796,13.10437383,3.314165622,0.5405797101,0.40019033032,CFD span lower_leg is the heater; actual flow is s04 -> s00.,CFD mesh PCA span length differs from Fluid 1D physical 36 in heated_incline length.,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt4_mainline,salt_4,holdout_or_training_by_declared_scorecard,10000,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,1,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,5,left_lower_leg__s00,left_lower_leg__s04,-3246.35943856,-3246.3594385600004,-5571.902517,-920.5555628,-4651.3469542,-1.4276177482,-1.4276177481999999,-1.629371435,-1.069453541,0.4919656870000002,0.5928819444,0.57534722222,Upcomer-side ladder is reported in increasing station order along the loop path.,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt4_mainline,salt_4,holdout_or_training_by_declared_scorecard,10000,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,2,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,5,test_section_span__s00,test_section_span__s04,-8532.7111938,-8532.711193799998,-10414.93745,-6652.700001,3762.2374489999993,3.1997696522,3.1997696521999996,1.658581062,4.159210873,-2.4143770879999997,0.3436293436,0.33223938226,Test-section span is the 1D quartz test_section in the upcomer path.,CFD extracted span length differs from Fluid 1D test_section length.,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt4_mainline,salt_4,holdout_or_training_by_declared_scorecard,10000,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,3,left_upper_leg,upper upcomer above test section,upcomer,left_upper_vertical,left_upper_vertical,upcomer,5,left_upper_leg__s00,left_upper_leg__s04,-14293.192792,-14844.987032602663,-17009.85356,-11568.95854,-5440.89502,1.4856242502,2.566350872054378,-13.40119673,11.17478211,-15.545208749,0.8346153846,0.75853811664,Upper upcomer ladder is reported in increasing station order along the loop path.,CFD mesh PCA span and Fluid 1D left_upper_vertical lengths use different geometric bases.,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt4_mainline,salt_4,holdout_or_training_by_declared_scorecard,10000,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,4,upper_leg,cooled leg / top cooled incline,cooler,cooled_incline_composite,top_horizontal_inlet;cooled_incline_pre_hx;cooled_incline_hx_active;cooled_incline_post_hx;top_horizontal_exit,cooler_hx_path,5,upper_leg__s00,upper_leg__s04,-7257.0328768,-7382.818489466483,-12999.92739,-3789.157571,6879.618921000001,2.600787553,-1.9453551100799633,-11.89478687,12.16973557,24.06452244,0.6106770833,0.52886130664,CFD upper_leg is the cooled top path and maps to the Fluid top/HX composite.,Composite Fluid length is top inlet + three 12 in cooled/HX segments + top exit.,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
salt4_mainline,salt_4,holdout_or_training_by_declared_scorecard,10000,,AGENT-445_pressure_ladder_unlock_sbatch,AGENT-445,3297860,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,5,right_leg,right downcomer / cold vertical return,downcomer,right_vertical,right_vertical,downcomer,5,right_leg__s00,right_leg__s04,-4359.05094542,-2889.917514836138,-11311.99958,2588.425489,-13900.425069,0.7903697288,0.826827647426313,-1.550101067,2.86857496,1.690974538,0.6756756757,0.5375656906999999,CFD span right_leg is the downcomer; actual flow is top-to-bottom s00 -> s04.,CFD mesh PCA span length differs from Fluid 1D physical 36 in right_vertical length.,Mainline Salt4 pressure ladder diagnostic until mesh/GCI and pressure gates admit.,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_pressure_ladder_unlock_sbatch/station_pressure_ladder.csv
val_salt2,val_salt_2,external_validation,8602,8302-8602,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,0,lower_leg,heater / bottom heated incline,heater,heated_incline,heated_incline,heater,5,lower_leg__s04,lower_leg__s00,-6331.1162928,-6130.1529077519735,-9757.722593,-449.362723,-7071.915515,5.727377676702,5.2872896263398586,0.04476897851,9.619091643,1.49562143349,0.5405797101,0.39551596056,CFD span lower_leg is the heater; actual flow is s04 -> s00.,CFD mesh PCA span length differs from Fluid 1D physical 36 in heated_incline length.,external validation coarse case; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
val_salt2,val_salt_2,external_validation,8602,8302-8602,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,1,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,5,left_lower_leg__s00,left_lower_leg__s04,-3277.3701438000003,-3277.3701438,-5624.245968,-930.270537,-4693.975431,-3.004146914,-3.0041469140000006,-3.099440225,-2.878290579,-0.0955653639999996,0.6284722222,0.62152777778,Upcomer-side ladder is reported in increasing station order along the loop path.,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,external validation coarse case; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
val_salt2,val_salt_2,external_validation,8602,8302-8602,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,2,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,5,test_section_span__s00,test_section_span__s04,-8611.814746,-8611.814746,-10511.11297,-6714.853042,3796.2599280000004,-1.14396974194,-1.1439697419400001,-1.599501949,-0.911927854,-0.6857993913,0.3416988417,0.33011583012,Test-section span is the 1D quartz test_section in the upcomer path.,CFD extracted span length differs from Fluid 1D test_section length.,external validation coarse case; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
val_salt2,val_salt_2,external_validation,8602,8302-8602,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,3,left_upper_leg,upper upcomer above test section,upcomer,left_upper_vertical,left_upper_vertical,upcomer,5,left_upper_leg__s00,left_upper_leg__s04,-14424.84105,-14981.702097648604,-17166.18272,-11675.64734,-5490.535380000001,-2.347923129,-1.5187579015252206,-17.61566588,7.050399822,-15.494332214000002,0.84,0.76587416754,Upper upcomer ladder is reported in increasing station order along the loop path.,CFD mesh PCA span and Fluid 1D left_upper_vertical lengths use different geometric bases.,external validation coarse case; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
val_salt2,val_salt_2,external_validation,8602,8302-8602,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,4,upper_leg,cooled leg / top cooled incline,cooler,cooled_incline_composite,top_horizontal_inlet;cooled_incline_pre_hx;cooled_incline_hx_active;cooled_incline_post_hx;top_horizontal_exit,cooler_hx_path,5,upper_leg__s00,upper_leg__s04,-7324.631105,-7451.508941318374,-13119.61974,-3825.093063,6941.880255,-0.1362730709999999,-4.349257723301016,-13.93810882,8.984756851,22.922865671,0.5783308931,0.51573157178,CFD upper_leg is the cooled top path and maps to the Fluid top/HX composite.,Composite Fluid length is top inlet + three 12 in cooled/HX segments + top exit.,external validation coarse case; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
val_salt2,val_salt_2,external_validation,8602,8302-8602,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,jadyn_runs/salt2/2026-06-01_continuation_candidate/case_stage/val_salt_test_2_coarse_mesh_laminar_continuation,5,right_leg,right downcomer / cold vertical return,downcomer,right_vertical,right_vertical,downcomer,5,right_leg__s00,right_leg__s04,-4400.1819783,-2917.713556417278,-11416.34849,2610.350169,-14026.698659,-1.79933545238,-1.5070874536240546,-3.001415585,-0.3125415039,-1.3199948911,0.6718146718,0.55971015658,CFD span right_leg is the downcomer; actual flow is top-to-bottom s00 -> s04.,CFD mesh PCA span length differs from Fluid 1D physical 36 in right_vertical length.,external validation coarse case; pressure ladder diagnostic until gates admit,diagnostic_station_pressure_ladder_not_fit_admitted,no,label_locked_reference_mapping,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
