candidate_id,case_id,split_role,sensor,kind,candidate_error_K,candidate_abs_error_K,m3_error_K,m3_abs_error_K,abs_error_delta_vs_m3_K,candidate_predicted_K,target_K,prediction_source_segment,comparison_status,probe_gate
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP1,TP,-21.04386811,21.04386811,-20.51460024,20.51460024,0.5292678663,444.7661319,465.81,top_horizontal_exit,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP2,TP,,,,,,nan,458.52,,not_compared_missing_m3_or_candidate,not_compared
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP3,TP,-5.895431071,5.895431071,-8.642879738,8.642879738,-2.747448667,453.4245689,459.32,left_lower_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP4,TP,-9.612399962,9.612399962,-11.25390723,11.25390723,-1.641507266,452.9576,462.57,left_lower_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP5,TP,-9.947978866,9.947978866,-12.68597574,12.68597574,-2.737996874,453.7020211,463.65,test_section,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TP6,TP,-18.3738526,18.3738526,-14.32783545,14.32783545,4.046017146,448.0961474,466.47,left_upper_vertical,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW1,TW,-11.39777554,11.39777554,-39.25074637,39.25074637,-27.85297083,443.6022245,455,right_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW10,TW,205.963295,205.963295,,,,605.053295,399.09,cooled_incline_hx_active,not_compared_missing_m3_or_candidate,not_compared
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW11,TW,-16.36786718,16.36786718,-14.11077639,14.11077639,2.257090788,444.1821328,460.55,cooled_incline_post_hx,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW2,TW,-12.88901904,12.88901904,-34.99323507,34.99323507,-22.10421603,443.190981,456.08,right_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW3,TW,-11.90079647,11.90079647,-12.18741081,12.18741081,-0.2866143369,442.9992035,454.9,right_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW4,TW,-12.88339855,12.88339855,-10.35121844,10.35121844,2.532180106,445.1166014,458,heated_incline,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW5,TW,-38.12284376,38.12284376,-8.371969995,8.371969995,29.75087377,447.4671562,485.59,heated_incline,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW6,TW,-30.08450677,30.08450677,-6.406944164,6.406944164,23.67756261,450.0454932,480.13,heated_incline,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW7,TW,-12.77736487,12.77736487,-14.18859116,14.18859116,-1.411226286,452.0626351,464.84,left_lower_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW8,TW,-11.89922546,11.89922546,-14.27661257,14.27661257,-2.377387107,449.7707745,461.67,left_upper_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_3,validation,TW9,TW,-15.62213216,15.62213216,0.9395367915,0.9395367915,14.68259537,446.8678678,462.49,cooled_incline_pre_hx,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP1,TP,-34.24090377,34.24090377,-19.17962826,19.17962826,15.06127551,447.0990962,481.34,top_horizontal_exit,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP2,TP,,,,,,nan,475.74,,not_compared_missing_m3_or_candidate,not_compared
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP3,TP,-19.77465022,19.77465022,-8.399781171,8.399781171,11.37486905,456.1753498,475.95,left_lower_vertical,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP4,TP,-23.15956671,23.15956671,-10.40590913,10.40590913,12.75365758,455.7304333,478.89,left_lower_vertical,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP5,TP,-22.91046455,22.91046455,-11.54172848,11.54172848,11.36873607,456.4095355,479.32,test_section,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TP6,TP,-31.11011423,31.11011423,-13.12994696,13.12994696,17.98016727,450.2498858,481.36,left_upper_vertical,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW1,TW,-23.86124552,23.86124552,-38.91430014,38.91430014,-15.05305462,445.9087545,469.77,right_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW10,TW,199.6132942,199.6132942,,,,609.5432942,409.93,cooled_incline_hx_active,not_compared_missing_m3_or_candidate,not_compared
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW11,TW,-29.63363794,29.63363794,-11.6845683,11.6845683,17.94906964,446.5063621,476.14,cooled_incline_post_hx,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW2,TW,-25.67734997,25.67734997,-34.70669727,34.70669727,-9.029347295,445.47265,471.15,right_vertical,compared,pass
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW3,TW,-25.16377876,25.16377876,-11.11150205,11.11150205,14.05227671,445.2562212,470.42,right_vertical,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW4,TW,-27.3797921,27.3797921,-8.331055108,8.331055108,19.04873699,447.4802079,474.86,heated_incline,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW5,TW,-53.76113104,53.76113104,-6.164728117,6.164728117,47.59640292,449.958869,503.72,heated_incline,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW6,TW,-44.09527405,44.09527405,-3.870175098,3.870175098,40.22509895,452.6647259,496.76,heated_incline,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW7,TW,-26.43585795,26.43585795,-13.74638057,13.74638057,12.68947738,454.8241421,481.26,left_lower_vertical,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW8,TW,-25.17036673,25.17036673,-13.01897307,13.01897307,12.15139366,452.1996333,477.37,left_upper_vertical,compared,fail
TSC2_test_section_only_outer_surface_drive_PLUS_HX_SEGMENTED_UA_NTU_N16,salt_4,holdout,TW9,TW,-28.83859507,28.83859507,2.874608504,2.874608504,25.96398657,449.0414049,477.88,cooled_incline_pre_hx,compared,fail
