family_group,family,source_count,case_labels,source_ids,primary_source_paths,branch,variable,support_status,sign_status,interpretability_status,headline_allowed,internal_only,primary_limitation,recommended_use,usable_fraction_min,usable_fraction_max,min_abs_bulk_minus_wall_temp_k_min,min_abs_bulk_minus_wall_temp_k_max,mean_metric_min,mean_metric_max,explanation
salt,salt_all,9,"Salt 2 val, Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst","val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,test_section_span,effective_ua,all_cases_paper_safe,mixed_driver_or_heat_role,headline_eligible,yes,no,safe_salt_subset,headline_evidence,1.000000,1.000000,2.165624,3.728268,2.746505,16.025774,"salt_all / test_section_span / Effective UA': support=all_cases_paper_safe, sign=mixed_driver_or_heat_role, usable_fraction_range=1.000-1.000, min_abs_delta_t_range=2.166-3.728 K."
salt,salt_all,9,"Salt 2 val, Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst","val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,test_section_span,thermal_resistance,all_cases_paper_safe,mixed_driver_or_heat_role,headline_eligible,yes,no,safe_salt_subset,headline_evidence,1.000000,1.000000,2.165624,3.728268,0.065993,0.536739,"salt_all / test_section_span / Effective R'_th: support=all_cases_paper_safe, sign=mixed_driver_or_heat_role, usable_fraction_range=1.000-1.000, min_abs_delta_t_range=2.166-3.728 K."
salt,salt_all,9,"Salt 2 val, Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst","val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,left_upper_leg,effective_htc,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.948718,0.948718,2.031998,3.715611,75.904365,151.718608,"salt_all / left_upper_leg / Effective HTC: support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.949-0.949, min_abs_delta_t_range=2.032-3.716 K."
salt,salt_all,9,"Salt 2 val, Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst","val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,left_upper_leg,effective_ua,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.948718,0.948718,2.031998,3.715611,5.233597,10.425697,"salt_all / left_upper_leg / Effective UA': support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.949-0.949, min_abs_delta_t_range=2.032-3.716 K."
salt,salt_all,9,"Salt 2 val, Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst","val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,left_upper_leg,thermal_resistance,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.948718,0.948718,2.031998,3.715611,0.097445,0.192230,"salt_all / left_upper_leg / Effective R'_th: support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.949-0.949, min_abs_delta_t_range=2.032-3.716 K."
salt,salt_all,9,"Salt 2 val, Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst","val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,upper_leg,effective_htc,mixed_with_blocked_cases,stable_net_cooling,internal_only,no,yes,thermal_qc_marginal,diagnostic_only,0.946809,0.957447,0.152356,0.430697,277.104925,345.692277,"salt_all / upper_leg / Effective HTC: support=mixed_with_blocked_cases, sign=stable_net_cooling, usable_fraction_range=0.947-0.957, min_abs_delta_t_range=0.152-0.431 K."
salt,salt_all,9,"Salt 2 val, Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst","val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,upper_leg,effective_ua,mixed_with_blocked_cases,stable_net_cooling,internal_only,no,yes,thermal_qc_marginal,diagnostic_only,0.946809,0.957447,0.152356,0.430697,19.198040,23.896672,"salt_all / upper_leg / Effective UA': support=mixed_with_blocked_cases, sign=stable_net_cooling, usable_fraction_range=0.947-0.957, min_abs_delta_t_range=0.152-0.431 K."
salt,salt_all,9,"Salt 2 val, Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst","val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,upper_leg,thermal_resistance,mixed_with_blocked_cases,stable_net_cooling,internal_only,no,yes,thermal_qc_marginal,diagnostic_only,0.946809,0.957447,0.152356,0.430697,0.060572,0.069297,"salt_all / upper_leg / Effective R'_th: support=mixed_with_blocked_cases, sign=stable_net_cooling, usable_fraction_range=0.947-0.957, min_abs_delta_t_range=0.152-0.431 K."
salt,salt_all,9,"Salt 2 val, Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst","val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,upcomer,effective_htc,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.960000,0.960000,2.031998,3.181897,61.691081,188.935165,"salt_all / upcomer / Effective HTC: support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.960-0.960, min_abs_delta_t_range=2.032-3.182 K."
salt,salt_all,9,"Salt 2 val, Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst","val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,upcomer,effective_ua,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.960000,0.960000,2.031998,3.181897,4.210394,12.804288,"salt_all / upcomer / Effective UA': support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.960-0.960, min_abs_delta_t_range=2.032-3.182 K."
salt,salt_all,9,"Salt 2 val, Salt 1 Jin, Salt 1 Kirst, Salt 2 Jin, Salt 2 Kirst, Salt 3 Jin, Salt 3 Kirst, Salt 4 Jin, Salt 4 Kirst","val_salt_test_2_coarse_mesh_laminar, viscosity_screening_salt_test_1_jin_coarse_mesh, viscosity_screening_salt_test_1_kirst_coarse_mesh, viscosity_screening_salt_test_2_jin_coarse_mesh, viscosity_screening_salt_test_2_kirst_coarse_mesh, viscosity_screening_salt_test_3_jin_coarse_mesh, viscosity_screening_salt_test_3_kirst_coarse_mesh, viscosity_screening_salt_test_4_jin_coarse_mesh, viscosity_screening_salt_test_4_kirst_coarse_mesh",tmp/2026-06-15_live_case_analysis/contract_fix_salt2/val_salt_test_2_coarse_mesh_laminar/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_1_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt2/viscosity_screening_salt_test_2_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_3_kirst_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_jin_coarse_mesh/branch_thermal_summary.csv | tmp/2026-06-15_live_case_analysis/contract_fix_salt_family/viscosity_screening_salt_test_4_kirst_coarse_mesh/branch_thermal_summary.csv,upcomer,thermal_resistance,all_cases_paper_safe,stable_net_cooling,headline_eligible,yes,no,safe_salt_subset,headline_evidence,0.960000,0.960000,2.031998,3.181897,0.086745,0.305196,"salt_all / upcomer / Effective R'_th: support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.960-0.960, min_abs_delta_t_range=2.032-3.182 K."
