case_id,source_id,patch_name,role,role_group,bc_type,one_d_segment,parent_span,area_m2,h_W_m2K,Ta_K,Tsur_K,emissivity,thickness_total_m,wall_layer_metadata_status,imposed_Q_W,realized_wallHeatFlux_W,realized_external_loss_W,source_kind,setup_radiation_policy,realized_flux_replay_policy,predictive_runtime_policy,source_paths
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,ncc_pipeleg_left_03_fitting_start,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,ncc_pipeleg_left_05_fitting_end,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,ncc_pipeleg_left_06_connector_start,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,ncc_pipeleg_left_07_lower_end,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,ncc_pipeleg_lower_01_fitting_start,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,ncc_pipeleg_lower_09_fitting_end,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,ncc_pipeleg_right_01_lower_start,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,ncc_pipeleg_right_03_upper_end,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,ncc_pipeleg_upper_01_straight_start,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,ncc_pipeleg_upper_09_straight_end,zero_gradient_ncc_connector,zero_gradient_connector,zeroGradient,,,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,0.0,other_boundary_role,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_left_01_upper,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upcomer,left_upper_leg,0.024699414,3.4697037433678783,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-10.5327574,10.5327574,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_left_02_connector,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upcomer,left_upper_leg,0.000158588,17.84527450778636,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-0.069274562,0.069274562,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_left_03_fitting,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upcomer,test_section_span,0.002075764,5.631900319502597,299.78999999999996,299.78999999999996,0.95,0.043856001,h_and_layers_present,0.0,-1.165072007,1.165072007,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_left_04_test_section,test_section,intended_test_section_exchange,rcExternalTemperature,upcomer,test_section_span,0.012258449,7.5804337805447535,299.78999999999996,299.78999999999996,0.95,0.0022,h_and_layers_present,37.0,-10.54504039,0.0,active_source_or_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_left_05_fitting,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upcomer,test_section_span,0.002075764,5.623096989855074,299.78999999999996,299.78999999999996,0.95,0.043856001,h_and_layers_present,0.0,-1.176989182,1.176989182,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_left_06_connector,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upcomer,left_lower_leg,0.000158588,17.830490865449367,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-0.070583261,0.070583261,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_left_07_lower,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,upcomer,left_lower_leg,0.021145,3.552387931192085,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-9.059189881,9.059189881,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_lower_01_fitting,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,0.002184983,3.729890433452939,299.78999999999996,299.78999999999996,0.95,0.041656001,h_and_layers_present,0.0,-1.139097745,1.139097745,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_lower_02_straight,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,0.005436027,3.8428880368533314,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-2.448561114,2.448561114,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_lower_03_bend,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,0.000660878,7.1633223902744305,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-0.318872602,0.318872602,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_lower_04_straight,heater,intended_heater_input,rcExternalTemperature,lower_leg,lower_leg,0.015262139,4.122119157943194,299.78999999999996,299.78999999999996,0.95,0.040386,h_and_layers_present,99.166666667,90.8300976,0.0,active_source,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_lower_05_straight,heater,intended_heater_input,rcExternalTemperature,lower_leg,lower_leg,0.015262139,4.15718951480285,299.78999999999996,299.78999999999996,0.95,0.040386,h_and_layers_present,99.166666667,91.01487169,0.0,active_source,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_lower_06_straight,heater,intended_heater_input,rcExternalTemperature,lower_leg,lower_leg,0.015262139,3.973799442398295,299.78999999999996,299.78999999999996,0.95,0.040386,h_and_layers_present,99.166666667,91.31040556,0.0,active_source,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_lower_07_bend,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,0.000660878,6.985064372741885,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-0.261393194,0.261393194,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_lower_08_straight,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,0.005436027,3.7002573804168435,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-2.146891441,2.146891441,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_lower_09_fitting,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,lower_leg,lower_leg,0.002184983,3.7245061491063813,299.78999999999996,299.78999999999996,0.95,0.041656001,h_and_layers_present,0.0,-1.0124472,1.0124472,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_right_01_lower,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,downcomer,right_leg,0.021145,3.487499972111675,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-8.394258903,8.394258903,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_right_02_middle,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,downcomer,right_leg,0.021145,3.4953213992315035,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-8.423791003,8.423791003,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_right_03_upper,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,downcomer,right_leg,0.021145,3.4881640922468384,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-8.529810585,8.529810585,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_upper_01_straight,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,cooling_branch,upper_leg,0.007621011,3.7517749006596657,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-3.050146164,3.050146164,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_upper_02_bend,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,cooling_branch,upper_leg,0.000660878,7.035872325120399,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-0.261412304,0.261412304,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_upper_03_straight,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,cooling_branch,upper_leg,0.008003952,4.229171941790099,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-3.224601307,3.224601307,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_upper_04_reducer,cooler,intended_cooler_removal,externalTemperature,cooling_branch,upper_leg,0.005784004,,,,,,no_wall_layer_metadata,-18.095730768,-18.09573078,18.09573078,active_sink,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_upper_05_cooler,cooler,intended_cooler_removal,externalTemperature,cooling_branch,upper_leg,0.018210507,,,,,,no_wall_layer_metadata,-114.578177138,-114.5781771,114.5781771,active_sink,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_upper_06_reducer,cooler,intended_cooler_removal,externalTemperature,cooling_branch,upper_leg,0.005784004,,,,,,no_wall_layer_metadata,-18.095730768,-18.09573079,18.09573079,active_sink,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,document_source_sink_separately_not_passive_external_fit,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_upper_07_straight,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,cooling_branch,upper_leg,0.008003952,4.215545444448448,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-3.453983001,3.453983001,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_upper_08_bend,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,cooling_branch,upper_leg,0.000660878,7.030633729430777,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-0.288967948,0.288967948,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,pipeleg_upper_09_straight,ambient_wall,passive_ambient_wall_exchange,rcExternalTemperature,cooling_branch,upper_leg,0.007621011,3.7560666951752717,299.78999999999996,299.78999999999996,0.95,0.037211,h_and_layers_present,0.0,-3.291598453,3.291598453,passive_external_loss,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_lower_left,junction_other,junction_or_stub_diagnostic,rcExternalTemperature,junction,junction,0.002924521,4.546238209255409,299.96999999999997,299.96999999999997,0.95,0.041656001,h_and_layers_present,0.0,-1.49311703,1.49311703,passive_external_loss_or_geometry_gap,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_lower_left_left_extension,junction_other,junction_or_stub_diagnostic,rcExternalTemperature,junction,junction,0.002183347,3.8359269682879193,299.96999999999997,299.96999999999997,0.95,0.041656001,h_and_layers_present,0.0,-1.110616699,1.110616699,passive_external_loss_or_geometry_gap,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_lower_left_left_step,junction_other,junction_or_stub_diagnostic,zeroGradient,junction,junction,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,-0.0,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_lower_left_left_stub,junction_other,junction_or_stub_diagnostic,externalTemperature,junction,junction,0.000505262,82.84425490159224,299.96999999999997,,,,h_only,0.0,-6.213474641,6.213474641,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_lower_left_lower_extension,junction_other,junction_or_stub_diagnostic,rcExternalTemperature,junction,junction,0.001910429,5.94807969570157,299.96999999999997,299.96999999999997,0.95,0.041656001,h_and_layers_present,0.0,-0.336700376,0.336700376,passive_external_loss_or_geometry_gap,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_lower_left_lower_stub,junction_other,junction_or_stub_diagnostic,externalTemperature,junction,junction,0.000386841,89.92193051097358,299.96999999999997,,,,h_only,0.0,-0.611857687,0.611857687,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_lower_right,junction_other,junction_or_stub_diagnostic,rcExternalTemperature,junction,junction,0.00292452,4.544776496651314,299.96999999999997,299.96999999999997,0.95,0.041656001,h_and_layers_present,0.0,-1.485727878,1.485727878,passive_external_loss_or_geometry_gap,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_lower_right_lower_extension,junction_other,junction_or_stub_diagnostic,rcExternalTemperature,junction,junction,0.003544421,5.0271949460183745,299.96999999999997,299.96999999999997,0.95,0.041656001,h_and_layers_present,0.0,-0.750365622,0.750365622,passive_external_loss_or_geometry_gap,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_lower_right_lower_stub,junction_other,junction_or_stub_diagnostic,externalTemperature,junction,junction,0.000386841,68.28479402807014,299.96999999999997,,,,h_only,0.0,-0.363546072,0.363546072,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_lower_right_right_extension,junction_other,junction_or_stub_diagnostic,rcExternalTemperature,junction,junction,0.002183347,3.8345896367342878,299.96999999999997,299.96999999999997,0.95,0.041656001,h_and_layers_present,0.0,-1.048068705,1.048068705,passive_external_loss_or_geometry_gap,include_rcExternalTemperature_emissivity_Tsur_for_setup_prediction,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,junction_lower_right_right_step,junction_other,junction_or_stub_diagnostic,zeroGradient,junction,junction,0.0,,,,,,no_wall_layer_metadata,0.0,0.0,-0.0,passive_external_loss_or_geometry_gap,no_separate_radiation_metadata_on_this_patch,do_not_add_radiation_to_realized_CFD_wallHeatFlux,allowed_as_setup_boundary_input_not_validation_target,work_products/2026-07/2026-07-13/2026-07-13_thermal_boundary_patch_role_table/thermal_boundary_patch_role_table.csv
