case_id,source_id,path_id,path_family,one_d_segment,fluid_parent_segment,model_source_W,model_cooler_loss_W,model_external_loss_W,model_total_loss_W,model_net_to_fluid_W,cfd_imposed_source_W,cfd_imposed_loss_W,cfd_imposed_net_to_fluid_W,cfd_realized_source_W,cfd_realized_loss_W,cfd_realized_net_to_fluid_W,model_minus_cfd_realized_net_W,model_minus_cfd_imposed_net_W,realized_residual_fraction_of_heater,imposed_residual_fraction_of_heater,sign_match_vs_realized,sign_match_vs_imposed,location_match_status,magnitude_status_vs_realized,evidence_class,admissibility_status,source_paths,notes
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,B3_imposed_setup_roles,patch_boundary_fixed_mdot,cooling_branch,cooled_incline_hx_active,0.0,169.226815038,0.0,169.226815038,-169.226815038,0.0,169.226815038,-169.226815038,0.0,184.313905416,-184.313905416,15.087090378,0.0,0.044689249,0.0,match,match,same_segment_heat_path_present,within_screen_threshold,fixed_mdot_setup_diagnostic,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q replay using imposed setup heat terms; exposes setup-vs-realized discrepancy.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,B3_imposed_setup_roles,patch_boundary_fixed_mdot,downcomer,right_vertical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.124643037,-28.124643037,28.124643037,0.0,0.083307592,0.0,zero_mismatch,match,model_missing_heat_path,mismatched_magnitude,fixed_mdot_setup_diagnostic,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q replay using imposed setup heat terms; exposes setup-vs-realized discrepancy.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,B3_imposed_setup_roles,patch_boundary_fixed_mdot,junction,top_horizontal_exit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.485215891,-48.485215891,48.485215891,0.0,0.143617346,0.0,zero_mismatch,match,model_missing_heat_path,mismatched_magnitude,fixed_mdot_setup_diagnostic,diagnostic_only_not_predictive,work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/fixed_mdot_parity_results.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/section_heat_balance.csv;work_products/2026-07/2026-07-13/2026-07-13_patch_boundary_fixed_mdot_1d_parity/parity_decision_table.csv,Fixed-Q replay using imposed setup heat terms; exposes setup-vs-realized discrepancy.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N0_current_fluid_rad_off,radiation_off_sensitivity,lower_leg,,337.6,0.0,62.551741821,62.551741821,275.048258179,337.6,0.0,337.6,310.4870585,8.155480513,302.331577987,-27.283319808,-62.551741821,-0.080815521,-0.185283595,match,match,same_segment_heat_path_present,mismatched_magnitude,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N0_current_fluid_rad_off,radiation_off_sensitivity,upcomer,,37.0,0.0,55.305368508,55.305368508,-18.305368508,37.0,0.0,37.0,0.0,41.328587353,-41.328587353,23.023218845,-55.305368508,0.068196738,-0.16381922,match,opposite_sign,same_segment_heat_path_present,mismatched_magnitude,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N0_current_fluid_rad_off,radiation_off_sensitivity,cooling_branch,,0.0,53.999574411,0.0,53.999574411,-53.999574411,0.0,169.226815038,-169.226815038,0.0,184.313905416,-184.313905416,130.314331005,115.227240627,0.386002165,0.341312917,match,match,same_segment_heat_path_present,mismatched_magnitude,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N0_current_fluid_rad_off,radiation_off_sensitivity,downcomer,,0.0,0.0,60.455507866,60.455507866,-60.455507866,0.0,0.0,0.0,0.0,28.124643037,-28.124643037,-32.330864829,-60.455507866,-0.09576678,-0.179074372,match,zero_mismatch,same_segment_heat_path_present,mismatched_magnitude,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N0_current_fluid_rad_off,radiation_off_sensitivity,junction,,0.0,0.0,1.67885573,1.67885573,-1.67885573,0.0,0.0,0.0,0.0,48.485215891,-48.485215891,46.806360161,-1.67885573,0.138644432,-0.004972914,match,zero_mismatch,same_segment_heat_path_present,mismatched_magnitude,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N1_heater_cooler_imposed_rad_off,radiation_off_sensitivity,lower_leg,,337.6,0.0,41.112326724,41.112326724,296.487673276,337.6,0.0,337.6,310.4870585,8.155480513,302.331577987,-5.843904711,-41.112326724,-0.017310144,-0.121778219,match,match,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N1_heater_cooler_imposed_rad_off,radiation_off_sensitivity,upcomer,,0.0,0.0,39.106852454,39.106852454,-39.106852454,37.0,0.0,37.0,0.0,41.328587353,-41.328587353,2.221734899,-76.106852454,0.006580968,-0.225434989,match,opposite_sign,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N1_heater_cooler_imposed_rad_off,radiation_off_sensitivity,cooling_branch,,0.0,169.226815038,0.0,169.226815038,-169.226815038,0.0,169.226815038,-169.226815038,0.0,184.313905416,-184.313905416,15.087090378,-0.0,0.044689249,-0.0,match,match,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N1_heater_cooler_imposed_rad_off,radiation_off_sensitivity,downcomer,,0.0,0.0,39.221718755,39.221718755,-39.221718755,0.0,0.0,0.0,0.0,28.124643037,-28.124643037,-11.097075718,-39.221718755,-0.032870485,-0.116178077,match,zero_mismatch,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N1_heater_cooler_imposed_rad_off,radiation_off_sensitivity,junction,,0.0,0.0,1.087358055,1.087358055,-1.087358055,0.0,0.0,0.0,0.0,48.485215891,-48.485215891,47.397857836,-1.087358055,0.140396498,-0.003220847,match,zero_mismatch,same_segment_heat_path_present,mismatched_magnitude,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N2_cfd_setup_bc_plus_passive_conv_rad_off,radiation_off_sensitivity,lower_leg,,337.6,0.0,39.967564719,39.967564719,297.632435281,337.6,0.0,337.6,310.4870585,8.155480513,302.331577987,-4.699142706,-39.967564719,-0.013919262,-0.118387336,match,match,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N2_cfd_setup_bc_plus_passive_conv_rad_off,radiation_off_sensitivity,upcomer,,37.0,0.0,46.280911867,46.280911867,-9.280911867,37.0,0.0,37.0,0.0,41.328587353,-41.328587353,32.047675486,-46.280911867,0.094927949,-0.137088009,match,opposite_sign,same_segment_heat_path_present,mismatched_magnitude,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N2_cfd_setup_bc_plus_passive_conv_rad_off,radiation_off_sensitivity,cooling_branch,,0.0,169.226815038,21.332256412,190.55907145,-190.55907145,0.0,169.226815038,-169.226815038,0.0,184.313905416,-184.313905416,-6.245166034,-21.332256412,-0.018498715,-0.063187963,match,match,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N2_cfd_setup_bc_plus_passive_conv_rad_off,radiation_off_sensitivity,downcomer,,0.0,0.0,33.666671659,33.666671659,-33.666671659,0.0,0.0,0.0,0.0,28.124643037,-28.124643037,-5.542028622,-33.666671659,-0.016415962,-0.099723553,match,zero_mismatch,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N2_cfd_setup_bc_plus_passive_conv_rad_off,radiation_off_sensitivity,junction,,0.0,0.0,64.121521406,64.121521406,-64.121521406,0.0,0.0,0.0,0.0,48.485215891,-48.485215891,-15.636305515,-64.121521406,-0.046316071,-0.189933416,match,zero_mismatch,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N3_realized_wallflux_diagnostic_rad_off,radiation_off_sensitivity,lower_leg,,310.4870585,0.0,8.155480513,8.155480513,302.331577987,337.6,0.0,337.6,310.4870585,8.155480513,302.331577987,0.0,-35.268422013,0.0,-0.104468075,match,match,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N3_realized_wallflux_diagnostic_rad_off,radiation_off_sensitivity,upcomer,,0.0,0.0,41.328587353,41.328587353,-41.328587353,37.0,0.0,37.0,0.0,41.328587353,-41.328587353,0.0,-78.328587353,0.0,-0.232015958,match,opposite_sign,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N3_realized_wallflux_diagnostic_rad_off,radiation_off_sensitivity,cooling_branch,,0.0,0.0,184.313905416,184.313905416,-184.313905416,0.0,169.226815038,-169.226815038,0.0,184.313905416,-184.313905416,0.0,-15.087090378,0.0,-0.044689249,match,match,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N3_realized_wallflux_diagnostic_rad_off,radiation_off_sensitivity,downcomer,,0.0,0.0,28.124643037,28.124643037,-28.124643037,0.0,0.0,0.0,0.0,28.124643037,-28.124643037,0.0,-28.124643037,0.0,-0.083307592,match,zero_mismatch,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,N3_realized_wallflux_diagnostic_rad_off,radiation_off_sensitivity,junction,,0.0,0.0,48.485215891,48.485215891,-48.485215891,0.0,0.0,0.0,0.0,48.485215891,-48.485215891,0.0,-48.485215891,0.0,-0.143617346,match,zero_mismatch,same_segment_heat_path_present,within_screen_threshold,radiation_off_sensitivity_not_cfd_parity,diagnostic_sensitivity_only,work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/section_heat_loss_comparison.csv;work_products/2026-07/2026-07-13/2026-07-13_cfd_bc_no_radiation_1d_parity/cfd_boundary_condition_contract_no_radiation.csv,Radiation is forced off in this 1D sensitivity; after AGENT-277/287 it is not Ethan-CFD parity.
