case_id,candidate_id,engine,segment_name,parent_segment,s_start_m,s_end_m,T_in_K,T_out_K,T_avg_K,Q_source_W,Q_hx_sink_W,Q_ambient_W,upcomer_exchange_Q_main_to_reservoir_W,upcomer_exchange_Q_reservoir_to_main_W,upcomer_exchange_reservoir_energy_residual_W,upcomer_main_stream_temperature_K,upcomer_reservoir_temperature_K,upcomer_prediction_stream
salt_4,UMX1_disabled_baseline,fast_scan,left_lower_vertical__s01,left_lower_vertical,0.121412,0.182118,549.716673247,549.587412433,549.65204284,0,0,4.25912019147,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,left_lower_vertical__s02,left_lower_vertical,0.182118,0.242824,549.587412433,549.458256148,549.522834291,0,0,4.2556759856,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,left_lower_vertical__s03,left_lower_vertical,0.242824,0.364236,549.458256148,549.205737011,549.33199658,0,0,8.32043446448,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,test_section__s00,test_section,0.364236,0.4572,549.205737011,549.305971802,549.255854406,18.5,0,15.1972989311,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,test_section__s01,test_section,0.4572,0.550164,549.305971802,549.405993566,549.355982684,18.5,0,15.2043180644,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,left_upper_vertical__s00,left_upper_vertical,0.550164,0.671576,549.405993566,549.153556826,549.279775196,0,0,8.31771953315,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,left_upper_vertical__s01,left_upper_vertical,0.671576,0.732282,549.153556826,549.024751031,549.089153928,0,0,4.24412740389,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,left_upper_vertical__s02,left_upper_vertical,0.732282,0.792988,549.024751031,548.896049187,548.960400109,0,0,4.24070224927,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,left_upper_vertical__s03,left_upper_vertical,0.792988,0.9144,548.896049187,548.644415617,548.770232402,0,0,8.29125537994,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,top_horizontal_inlet,top_horizontal_inlet,0.9144,0.9398,548.644415617,548.591968016,548.618191817,0,0,1.72814210481,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,cooled_incline_pre_hx__s00,cooled_incline_pre_hx,0.9398,1.0414,548.591968016,548.379325096,548.485646556,0,0,7.00653100808,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,cooled_incline_pre_hx__s01,cooled_incline_pre_hx,1.0414,1.143,548.379325096,548.166965401,548.273145249,0,0,6.99719887167,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,cooled_incline_pre_hx__s02,cooled_incline_pre_hx,1.143,1.1684,548.166965401,548.112053033,548.139509217,0,0,1.80935573962,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,cooled_incline_pre_hx__s03,cooled_incline_pre_hx,1.1684,1.2446,548.112053033,547.952084047,548.03206854,0,0,5.27094483801,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,cooled_incline_hx_active__s00,cooled_incline_hx_active,1.2446,1.3462,547.952084047,547.379133328,547.665608687,0,18.8786700669,0,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,cooled_incline_hx_active__s01,cooled_incline_hx_active,1.3462,1.397,547.379133328,547.048662058,547.213897693,0,10.8889986919,0,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,cooled_incline_hx_active__s02,cooled_incline_hx_active,1.397,1.4478,547.048662058,546.741887674,546.895274866,0,10.1081886834,0,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,cooled_incline_hx_active__s03,cooled_incline_hx_active,1.4478,1.5494,546.741887674,546.302282509,546.522085092,0,14.4849493285,0,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,cooled_incline_post_hx__s00,cooled_incline_post_hx,1.5494,1.6256,546.302282509,546.144125558,546.223204033,0,0,5.21123878898,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,cooled_incline_post_hx__s01,cooled_incline_post_hx,1.6256,1.651,546.144125558,546.089910529,546.117018044,0,0,1.78637852095,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,cooled_incline_post_hx__s02,cooled_incline_post_hx,1.651,1.7526,546.089910529,545.880586556,545.985248543,0,0,6.89717285887,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,cooled_incline_post_hx__s03,cooled_incline_post_hx,1.7526,1.8542,545.880586556,545.671538903,545.77606273,0,0,6.88806820546,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,top_horizontal_exit,top_horizontal_exit,1.8542,1.8796,545.671538903,545.620062362,545.645800633,0,0,1.69614584458,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,right_vertical__s00,right_vertical,1.8796,2.01022857143,545.620062362,545.355401108,545.487731735,0,0,8.72051061655,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,right_vertical__s01,right_vertical,2.01022857143,2.1082,545.355401108,545.155542903,545.255472006,0,0,6.58527963877,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,right_vertical__s02,right_vertical,2.1082,2.14085714286,545.155542903,545.086450845,545.120996874,0,0,2.27657396935,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,right_vertical__s03,right_vertical,2.14085714286,2.27148571429,545.086450845,544.822679577,544.954565211,0,0,8.69118597192,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,right_vertical__s04,right_vertical,2.27148571429,2.3368,544.822679577,544.688159163,544.75541937,0,0,4.43242229064,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,right_vertical__s05,right_vertical,2.3368,2.40211428571,544.688159163,544.553753427,544.620956295,0,0,4.42864368577,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,right_vertical__s06,right_vertical,2.40211428571,2.53274285714,544.553753427,544.290868933,544.42231118,0,0,8.66196712791,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,right_vertical__s07,right_vertical,2.53274285714,2.5654,544.290868933,544.222155777,544.256512355,0,0,2.26408920221,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,right_vertical__s08,right_vertical,2.5654,2.66337142857,544.222155777,544.023725937,544.122940857,0,0,6.53821549058,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,right_vertical__s09,right_vertical,2.66337142857,2.794,544.023725937,543.761722102,543.89272402,0,0,8.63294977287,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,bottom_horizontal_inlet,bottom_horizontal_inlet,2.794,2.8194,543.761722102,543.71086398,543.736293041,0,0,1.67576900384,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,heated_incline__s00,heated_incline,2.8194,2.95002857143,543.71086398,544.909520245,544.310192112,48.2285714286,0,8.7332006529,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,heated_incline__s01,heated_incline,2.95002857143,3.048,544.909520245,545.806103432,545.357811838,36.1714285714,0,6.62922981439,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,heated_incline__s02,heated_incline,3.048,3.08065714286,545.806103432,546.102915432,545.954509432,12.0571428571,0,2.27722755199,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,heated_incline__s03,heated_incline,3.08065714286,3.21128571429,546.102915432,547.297539553,546.700227492,48.2285714286,0,8.86606078457,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,heated_incline__s04,heated_incline,3.21128571429,3.2766,547.297539553,547.892182593,547.594861073,24.1142857143,0,4.52091041573,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,heated_incline__s05,heated_incline,3.2766,3.34191428571,547.892182593,548.486311909,548.189247251,24.1142857143,0,4.53783765048,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,heated_incline__s06,heated_incline,3.34191428571,3.47254285714,548.486311909,549.676884082,549.081597995,48.2285714286,0,8.9995734775,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,heated_incline__s07,heated_incline,3.47254285714,3.5052,549.676884082,549.971990156,549.824437119,12.0571428571,0,2.33343781154,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,heated_incline__s08,heated_incline,3.5052,3.60317142857,549.971990156,550.862077447,550.417033802,36.1714285714,0,6.8432706705,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,heated_incline__s09,heated_incline,3.60317142857,3.7338,550.862077447,552.04857631,551.455326879,48.2285714286,0,9.13379006823,0,0,0,,,
salt_4,UMX1_disabled_baseline,fast_scan,bottom_horizontal_exit,bottom_horizontal_exit,3.7338,3.7592,552.04857631,551.995004129,552.02179022,0,0,1.76519685782,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,left_lower_vertical__s00,left_lower_vertical,0,0.121412,549.97,549.717090363,549.843545182,0,0,8.34705583336,-0.0138753577036,0.0138753577036,0,549.843545182,549.969578484,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p01,fast_scan,left_lower_vertical__s01,left_lower_vertical,0.121412,0.182118,549.717090363,549.588355639,549.652723001,0,0,4.2591383082,-0.0173836126465,0.0173836126465,0,549.652723001,549.969050391,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p01,fast_scan,left_lower_vertical__s02,left_lower_vertical,0.182118,0.242824,549.588355639,549.459938141,549.52414689,0,0,4.25571094574,-0.0244086990731,0.0244086990731,0,549.52414689,549.968308886,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p01,fast_scan,left_lower_vertical__s03,left_lower_vertical,0.242824,0.364236,549.459938141,549.209520949,549.334729545,0,0,8.32057642495,-0.0695200079282,0.0695200079282,0,549.334729545,549.966196954,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p01,fast_scan,test_section__s00,test_section,0.364236,0.4572,549.209520949,549.313266802,549.261393876,18.5,0,15.1976871992,-0.116002635737,0.116002635737,0,549.261393876,549.962672939,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p01,fast_scan,test_section__s01,test_section,0.4572,0.550164,549.313266802,549.416258771,549.364762787,18.5,0,15.2049335424,-0.0984092659321,0.0984092659321,0,549.364762787,549.959683388,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p01,fast_scan,left_upper_vertical__s00,left_upper_vertical,0.550164,0.671576,549.416258771,549.16602678,549.291142775,0,0,8.31831033796,-0.0733561619601,0.0733561619601,0,549.291142775,549.95745492,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p01,fast_scan,left_upper_vertical__s01,left_upper_vertical,0.671576,0.732282,549.16602678,549.038633238,549.102330009,0,0,4.2444779786,-0.0469146378118,0.0469146378118,0,549.102330009,549.956029711,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p01,fast_scan,left_upper_vertical__s02,left_upper_vertical,0.732282,0.792988,549.038633238,548.911551913,548.975092576,0,0,4.24109299123,-0.0538170621171,0.0538170621171,0,548.975092576,549.954394816,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p01,fast_scan,left_upper_vertical__s03,left_upper_vertical,0.792988,0.9144,548.911551913,548.663772643,548.787662278,0,0,8.29215966457,-0.12802067573,0.12802067573,0,548.787662278,549.950505708,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p01,fast_scan,top_horizontal_inlet,top_horizontal_inlet,0.9144,0.9398,548.663772643,548.611318685,548.637545664,0,0,1.72835154846,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,cooled_incline_pre_hx__s00,cooled_incline_pre_hx,0.9398,1.0414,548.611318685,548.398649981,548.504984333,0,0,7.00738059153,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,cooled_incline_pre_hx__s01,cooled_incline_pre_hx,1.0414,1.143,548.398649981,548.186264555,548.292457268,0,0,6.9980466789,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,cooled_incline_pre_hx__s02,cooled_incline_pre_hx,1.143,1.1684,548.186264555,548.13134551,548.158805032,0,0,1.80957577376,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,cooled_incline_pre_hx__s03,cooled_incline_pre_hx,1.1684,1.2446,548.13134551,547.971357143,548.051351326,0,0,5.27158340666,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,cooled_incline_hx_active__s00,cooled_incline_hx_active,1.2446,1.3462,547.971357143,547.398359008,547.684858075,0,18.8802324294,0,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,cooled_incline_hx_active__s01,cooled_incline_hx_active,1.3462,1.397,547.398359008,547.067860452,547.23310973,0,10.889897758,0,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,cooled_incline_hx_active__s02,cooled_incline_hx_active,1.397,1.4478,547.067860452,546.761060944,546.914460698,0,10.1090165423,0,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,cooled_incline_hx_active__s03,cooled_incline_hx_active,1.4478,1.5494,546.761060944,546.321420415,546.541240679,0,14.4861145522,0,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,cooled_incline_post_hx__s00,cooled_incline_post_hx,1.5494,1.6256,546.321420415,546.163244363,546.242332389,0,0,5.21186813809,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,cooled_incline_post_hx__s01,cooled_incline_post_hx,1.6256,1.651,546.163244363,546.109022768,546.136133566,0,0,1.78659489632,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,cooled_incline_post_hx__s02,cooled_incline_post_hx,1.651,1.7526,546.109022768,545.899673555,546.004348162,0,0,6.8980044959,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,cooled_incline_post_hx__s03,cooled_incline_post_hx,1.7526,1.8542,545.899673555,545.690600715,545.795137135,0,0,6.88889812119,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,top_horizontal_exit,top_horizontal_exit,1.8542,1.8796,545.690600715,545.63911798,545.664859348,0,0,1.69634992549,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,right_vertical__s00,right_vertical,1.8796,2.01022857143,545.63911798,545.374424913,545.506771447,0,0,8.72155884989,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,right_vertical__s01,right_vertical,2.01022857143,2.1082,545.374424913,545.174542681,545.274483797,0,0,6.58607133667,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,right_vertical__s02,right_vertical,2.1082,2.14085714286,545.174542681,545.105442283,545.139992482,0,0,2.27684874491,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,right_vertical__s03,right_vertical,2.14085714286,2.27148571429,545.105442283,544.841639369,544.973540826,0,0,8.69222869081,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,right_vertical__s04,right_vertical,2.27148571429,2.3368,544.841639369,544.707102788,544.774371079,0,0,4.43295500833,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,right_vertical__s05,right_vertical,2.3368,2.40211428571,544.707102788,544.572680905,544.639891847,0,0,4.42917569086,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,right_vertical__s06,right_vertical,2.40211428571,2.53274285714,544.572680905,544.309764932,544.441222919,0,0,8.6630043634,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,right_vertical__s07,right_vertical,2.53274285714,2.5654,544.309764932,544.241043509,544.27540422,0,0,2.26436161397,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,right_vertical__s08,right_vertical,2.5654,2.66337142857,544.241043509,544.04258991,544.141816709,0,0,6.53899834071,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,right_vertical__s09,right_vertical,2.66337142857,2.794,544.04258991,543.78055476,543.911572335,0,0,8.63398157509,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,bottom_horizontal_inlet,bottom_horizontal_inlet,2.794,2.8194,543.78055476,543.729690561,543.755122661,0,0,1.67596926188,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,heated_incline__s00,heated_incline,2.8194,2.95002857143,543.729690561,544.928315225,544.329002893,48.2285714286,0,8.73424189119,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,heated_incline__s01,heated_incline,2.95002857143,3.048,544.928315225,545.824874513,545.376594869,36.1714285714,0,6.63001731154,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,heated_incline__s02,heated_incline,3.048,3.08065714286,545.824874513,546.121678297,545.973276405,12.0571428571,0,2.27749823702,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,heated_incline__s03,heated_incline,3.08065714286,3.21128571429,546.121678297,547.316270655,546.718974476,48.2285714286,0,8.86710741452,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,heated_incline__s04,heated_incline,3.21128571429,3.2766,547.316270655,547.910897529,547.613584092,24.1142857143,0,4.52144306755,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,heated_incline__s05,heated_incline,3.2766,3.34191428571,547.910897529,548.505010659,548.207954094,24.1142857143,0,4.53837098113,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,heated_incline__s06,heated_incline,3.34191428571,3.47254285714,548.505010659,549.695550907,549.100280783,48.2285714286,0,9.000625428,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,heated_incline__s07,heated_incline,3.47254285714,3.5052,549.695550907,549.990648696,549.843099801,12.0571428571,0,2.33371080124,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,heated_incline__s08,heated_incline,3.5052,3.60317142857,549.990648696,550.880711828,550.435680262,36.1714285714,0,6.84406673154,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,heated_incline__s09,heated_incline,3.60317142857,3.7338,550.880711828,552.067178605,551.473945217,48.2285714286,0,9.13484727883,0,0,0,,,
salt_4,UMX1_exchange_0p01,fast_scan,bottom_horizontal_exit,bottom_horizontal_exit,3.7338,3.7592,552.067178605,552.013600242,552.040389423,0,0,1.76540057377,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,left_lower_vertical__s00,left_lower_vertical,0,0.121412,549.97,549.718745641,549.844372821,0,0,8.34709857388,-0.0689227216354,0.0689227216354,0,549.844372821,549.967906214,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p05,fast_scan,left_lower_vertical__s01,left_lower_vertical,0.121412,0.182118,549.718745641,549.592079128,549.655412384,0,0,4.2592099441,-0.0857215982959,0.0857215982959,0,549.655412384,549.965302098,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p05,fast_scan,left_lower_vertical__s02,left_lower_vertical,0.182118,0.242824,549.592079128,549.466542814,549.529310971,0,0,4.25584849035,-0.119598701771,0.119598701771,0,549.529310971,549.961668839,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p05,fast_scan,left_lower_vertical__s03,left_lower_vertical,0.242824,0.364236,549.466542814,549.224246717,549.345394766,0,0,8.3211304462,-0.338105867072,0.338105867072,0,549.345394766,549.951397604,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p05,fast_scan,test_section__s00,test_section,0.364236,0.4572,549.224246717,549.341138015,549.282692366,18.5,0,15.199180098,-0.550306692029,0.550306692029,0,549.282692366,549.934679974,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p05,fast_scan,test_section__s01,test_section,0.4572,0.550164,549.341138015,549.454491207,549.397814611,18.5,0,15.2072505331,-0.441809910687,0.441809910687,0,549.397814611,549.921258339,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p05,fast_scan,left_upper_vertical__s00,left_upper_vertical,0.550164,0.671576,549.454491207,549.211745999,549.333118603,0,0,8.32049215775,-0.32267055207,0.32267055207,0,549.333118603,549.911456011,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p05,fast_scan,left_upper_vertical__s01,left_upper_vertical,0.671576,0.732282,549.211745999,549.089221532,549.150483766,0,0,4.24575934482,-0.208745744609,0.208745744609,0,549.150483766,549.905114575,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p05,fast_scan,left_upper_vertical__s02,left_upper_vertical,0.732282,0.792988,549.089221532,548.967758451,549.028489992,0,0,4.24251325659,-0.240470861747,0.240470861747,0,549.028489992,549.89780937,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p05,fast_scan,left_upper_vertical__s03,left_upper_vertical,0.792988,0.9144,548.967758451,548.733418541,548.850588496,0,0,8.29542483554,-0.574535806533,0.574535806533,0,548.850588496,549.880355689,main_stream_with_exchange_reservoir
salt_4,UMX1_exchange_0p05,fast_scan,top_horizontal_inlet,top_horizontal_inlet,0.9144,0.9398,548.733418541,548.68094171,548.707180125,0,0,1.72910523834,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,cooled_incline_pre_hx__s00,cooled_incline_pre_hx,0.9398,1.0414,548.68094171,548.46818022,548.574560965,0,0,7.01043784845,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,cooled_incline_pre_hx__s01,cooled_incline_pre_hx,1.0414,1.143,548.46818022,548.255702202,548.361941211,0,0,7.00109754287,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,cooled_incline_pre_hx__s02,cooled_incline_pre_hx,1.143,1.1684,548.255702202,548.200759126,548.228230664,0,0,1.81036757643,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,cooled_incline_pre_hx__s03,cooled_incline_pre_hx,1.1684,1.2446,548.200759126,548.04070102,548.120730073,0,0,5.27388131852,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,cooled_incline_hx_active__s00,cooled_incline_hx_active,1.2446,1.3462,548.04070102,547.467532279,547.754116649,0,18.8858538692,0,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,cooled_incline_hx_active__s01,cooled_incline_hx_active,1.3462,1.397,547.467532279,547.136935547,547.302233913,0,10.893132633,0,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,cooled_incline_hx_active__s02,cooled_incline_hx_active,1.397,1.4478,547.136935547,546.830045639,546.983490593,0,10.1119952032,0,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,cooled_incline_hx_active__s03,cooled_incline_hx_active,1.4478,1.5494,546.830045639,546.390277873,546.610161756,0,14.4903070291,0,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,cooled_incline_post_hx__s00,cooled_incline_post_hx,1.5494,1.6256,546.390277873,546.232033088,546.31115548,0,0,5.21413287052,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,cooled_incline_post_hx__s01,cooled_incline_post_hx,1.6256,1.651,546.232033088,546.177787862,546.204910475,0,0,1.78737353156,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,cooled_incline_post_hx__s02,cooled_incline_post_hx,1.651,1.7526,546.177787862,545.968347824,546.073067843,0,0,6.90099716494,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,cooled_incline_post_hx__s03,cooled_incline_post_hx,1.7526,1.8542,545.968347824,545.759184346,545.863766085,0,0,6.89188459499,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,top_horizontal_exit,top_horizontal_exit,1.8542,1.8796,545.759184346,545.707679323,545.733431834,0,0,1.69708431506,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,right_vertical__s00,right_vertical,1.8796,2.01022857143,545.707679323,545.442871775,545.575275549,0,0,8.72533093936,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,right_vertical__s01,right_vertical,2.01022857143,2.1082,545.442871775,545.242903079,545.342887427,0,0,6.58892027886,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,right_vertical__s02,right_vertical,2.1082,2.14085714286,545.242903079,545.173772673,545.208337876,0,0,2.27783753366,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,right_vertical__s03,right_vertical,2.14085714286,2.27148571429,545.173772673,544.909855881,545.041814277,0,0,8.69598093292,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,right_vertical__s04,right_vertical,2.27148571429,2.3368,544.909855881,544.77526112,544.8425585,0,0,4.43487200498,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,right_vertical__s05,right_vertical,2.3368,2.40211428571,544.77526112,544.640781136,544.708021128,0,0,4.43109012276,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,right_vertical__s06,right_vertical,2.40211428571,2.53274285714,544.640781136,544.377751883,544.50926651,0,0,8.66673686994,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,right_vertical__s07,right_vertical,2.53274285714,2.5654,544.377751883,544.309000709,544.343376296,0,0,2.26534189501,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,right_vertical__s08,right_vertical,2.5654,2.66337142857,544.309000709,544.110461613,544.209731161,0,0,6.54181543847,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,right_vertical__s09,right_vertical,2.66337142857,2.794,544.110461613,543.848313778,543.979387696,0,0,8.63769452652,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,bottom_horizontal_inlet,bottom_horizontal_inlet,2.794,2.8194,543.848313778,543.797427708,543.822870743,0,0,1.67668989236,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,heated_incline__s00,heated_incline,2.8194,2.95002857143,543.797427708,544.995938658,544.396683183,48.2285714286,0,8.73798879829,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,heated_incline__s01,heated_incline,2.95002857143,3.048,544.995938658,545.892411943,545.4441753,36.1714285714,0,6.63285112776,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,heated_incline__s02,heated_incline,3.048,3.08065714286,545.892411943,546.189186165,546.040799054,12.0571428571,0,2.27847230146,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,heated_incline__s03,heated_incline,3.08065714286,3.21128571429,546.189186165,547.38366422,546.786425193,48.2285714286,0,8.87087371757,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,heated_incline__s04,heated_incline,3.21128571429,3.2766,547.38366422,547.978232923,547.680948572,24.1142857143,0,4.52335981883,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,heated_incline__s05,heated_incline,3.2766,3.34191428571,547.978232923,548.572287807,548.275260365,24.1142857143,0,4.54029017441,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,heated_incline__s06,heated_incline,3.34191428571,3.47254285714,548.572287807,549.762713172,549.16750049,48.2285714286,0,9.00441087102,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,heated_incline__s07,heated_incline,3.47254285714,3.5052,549.762713172,550.057781147,549.91024716,12.0571428571,0,2.33469315656,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,heated_incline__s08,heated_incline,3.5052,3.60317142857,550.057781147,550.947757341,550.502769244,36.1714285714,0,6.84693135524,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,heated_incline__s09,heated_incline,3.60317142857,3.7338,550.947757341,552.134108661,551.540933001,48.2285714286,0,9.13865164421,0,0,0,,,
salt_4,UMX1_exchange_0p05,fast_scan,bottom_horizontal_exit,bottom_horizontal_exit,3.7338,3.7592,552.134108661,552.080508049,552.107308355,0,0,1.76613364341,0,0,0,,,
